route_id_original,service_id,trip_id_original,trip_headsign,direction_id,block_id,shape_id_original,wheelchair_accessible,bikes_allowed,agency_raw_name,original_trip_id,trip_short_name,trip_bikes_allowed,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,route_id,trip_id,shape_id
1030,1,6625358,Caltrain,1.0,3004,132440,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9962,675.0
1030,1,6625357,Caltrain,1.0,4507,132440,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9961,675.0
1030,1,6625356,Caltrain,1.0,3005,132440,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9960,675.0
1030,1,6625355,Caltrain,1.0,3007,132440,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9959,675.0
1030,1,6625354,Caltrain,1.0,3014,132440,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9958,675.0
1030,1,6625522,Caltrain,1.0,3007,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10126,676.0
1030,1,6625521,Caltrain,1.0,3009,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10125,676.0
1030,1,6625520,Caltrain,1.0,3016,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10124,676.0
1030,1,6625519,Caltrain,1.0,3006,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10123,676.0
1030,1,6625518,Caltrain,1.0,3004,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10122,676.0
1030,1,6625517,Caltrain,1.0,3003,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10121,676.0
1030,1,6625516,Caltrain,1.0,3023,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10120,676.0
1030,1,6625515,Caltrain,1.0,3032,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10119,676.0
1030,1,6625514,Caltrain,1.0,3015,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10118,676.0
1030,1,6625513,Caltrain,1.0,3002,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10117,676.0
1030,1,6625512,Caltrain,1.0,3001,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10116,676.0
1030,1,6625511,Caltrain,1.0,3021,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10115,676.0
1030,1,6625510,Caltrain,1.0,3012,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10114,676.0
1030,1,6625509,Caltrain,1.0,3013,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10113,676.0
1030,1,6625508,Caltrain,1.0,3011,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10112,676.0
1030,1,6625507,Caltrain,1.0,3007,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10111,676.0
1030,1,6625506,Caltrain,1.0,3009,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10110,676.0
1030,1,6625505,Caltrain,1.0,3016,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10109,676.0
1030,1,6625504,Caltrain,1.0,3006,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10108,676.0
1030,1,6625503,Caltrain,1.0,3004,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10107,676.0
1030,1,6625502,Caltrain,1.0,3003,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10106,676.0
1030,1,6625501,Caltrain,1.0,3023,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10105,676.0
1030,1,6625499,Caltrain,1.0,3015,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10103,676.0
1030,1,6625498,Caltrain,1.0,3002,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10102,676.0
1030,1,6625497,Caltrain,1.0,3001,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10101,676.0
1030,1,6625496,Caltrain,1.0,3021,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10100,676.0
1030,1,6625495,Caltrain,1.0,3012,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10099,676.0
1030,1,6625494,Caltrain,1.0,3013,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10098,676.0
1030,1,6625493,Caltrain,1.0,3011,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10097,676.0
1030,1,6625492,Caltrain,1.0,3007,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10096,676.0
1030,1,6625491,Caltrain,1.0,3009,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10095,676.0
1030,1,6625490,Caltrain,1.0,3016,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10094,676.0
1030,1,6625489,Caltrain,1.0,3006,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10093,676.0
1030,1,6625488,Caltrain,1.0,3004,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10092,676.0
1030,1,6625487,Caltrain,1.0,3003,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10091,676.0
1030,1,6625486,Caltrain,1.0,3023,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10090,676.0
1030,1,6625485,Caltrain,1.0,3015,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10089,676.0
1030,1,6625484,Caltrain,1.0,3002,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10088,676.0
1030,1,6625483,Caltrain,1.0,3001,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10087,676.0
1030,1,6625482,Caltrain,1.0,3021,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10086,676.0
1030,1,6625481,Caltrain,1.0,3012,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10085,676.0
1030,1,6625480,Caltrain,1.0,3013,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10084,676.0
1030,1,6625479,Caltrain,1.0,3011,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10083,676.0
1030,1,6625478,Caltrain,1.0,3007,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10082,676.0
1030,1,6625477,Caltrain,1.0,3009,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10081,676.0
1030,1,6625476,Caltrain,1.0,3015,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10080,676.0
1030,1,6625426,Caltrain,1.0,3011,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10030,676.0
1030,1,6625425,Caltrain,1.0,3007,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10029,676.0
1030,1,6625424,Caltrain,1.0,3009,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10028,676.0
1030,1,6625423,Caltrain,1.0,3016,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10027,676.0
1030,1,6625422,Caltrain,1.0,3006,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10026,676.0
1030,1,6625421,Caltrain,1.0,3004,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10025,676.0
1030,1,6625420,Caltrain,1.0,3003,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10024,676.0
1030,1,6625419,Caltrain,1.0,3023,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10023,676.0
1030,1,6625310,Caltrain,1.0,3007,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9914,676.0
1030,1,6625309,Caltrain,1.0,3011,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9913,676.0
1030,1,6625500,Caltrain,1.0,3032,132442,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10104,677.0
1030,1,6625392,MARKET,1.0,5157,132443,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9996,678.0
1030,1,6625391,MARKET,1.0,5158,132443,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9995,678.0
1030,1,6625390,MARKET,1.0,5159,132443,,,SFMTA_2015_8_11,,,,,,,,,,,,174,9994,678.0
1045,1,6625615,Steiner & Union,1.0,4501,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10219,679.0
1045,1,6625611,Steiner & Union,1.0,3017,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10215,679.0
1030,1,6625538,Caltrain,1.0,3006,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10142,676.0
1030,1,6625537,Caltrain,1.0,3009,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10141,676.0
1030,1,6625535,Caltrain,1.0,3016,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10139,676.0
1030,1,6625534,Caltrain,1.0,3013,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10138,676.0
1030,1,6625533,Caltrain,1.0,3004,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10137,676.0
1030,1,6625532,Caltrain,1.0,3003,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10136,676.0
1030,1,6625531,Caltrain,1.0,3023,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10135,676.0
1030,1,6625530,Caltrain,1.0,3032,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10134,676.0
1030,1,6625529,Caltrain,1.0,3015,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10133,676.0
1030,1,6625528,Caltrain,1.0,3002,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10132,676.0
1030,1,6625527,Caltrain,1.0,3001,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10131,676.0
1030,1,6625526,Caltrain,1.0,3021,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10130,676.0
1030,1,6625525,Caltrain,1.0,3012,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10129,676.0
1030,1,6625524,Caltrain,1.0,3013,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10128,676.0
1030,1,6625523,Caltrain,1.0,3011,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10127,676.0
1030,1,6625475,Caltrain,1.0,3002,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10079,676.0
1030,1,6625474,Caltrain,1.0,3001,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10078,676.0
1030,1,6625473,Caltrain,1.0,3021,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10077,676.0
1030,1,6625472,Caltrain,1.0,3012,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10076,676.0
1030,1,6625471,Caltrain,1.0,3013,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10075,676.0
1030,1,6625470,Caltrain,1.0,3011,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10074,676.0
1030,1,6625437,Caltrain,1.0,3016,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10041,676.0
1030,1,6625436,Caltrain,1.0,3006,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10040,676.0
1030,1,6625435,Caltrain,1.0,3004,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10039,676.0
1030,1,6625434,Caltrain,1.0,3003,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10038,676.0
1030,1,6625433,Caltrain,1.0,3023,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10037,676.0
1030,1,6625432,Caltrain,1.0,3015,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10036,676.0
1030,1,6625431,Caltrain,1.0,3002,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10035,676.0
1030,1,6625430,Caltrain,1.0,3001,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10034,676.0
1030,1,6625429,Caltrain,1.0,3021,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10033,676.0
1030,1,6625428,Caltrain,1.0,3012,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10032,676.0
1030,1,6625427,Caltrain,1.0,3013,132441,,,SFMTA_2015_8_11,,,,,,,,,,,,174,10031,676.0
1045,1,6625608,Steiner & Union,1.0,3022,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10212,679.0
1045,1,6625606,Steiner & Union,1.0,3020,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10210,679.0
1045,1,6625604,Steiner & Union,1.0,3019,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10208,679.0
1045,1,6625602,Steiner & Union,1.0,3008,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10206,679.0
1045,1,6625600,Steiner & Union,1.0,3014,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10204,679.0
1045,1,6625598,Steiner & Union,1.0,3005,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10202,679.0
1045,1,6625596,Steiner & Union,1.0,4508,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10200,679.0
1045,1,6625335,Steiner & Union,1.0,4502,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9939,679.0
1045,1,6625331,Steiner & Union,1.0,4506,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9935,679.0
1045,1,6625320,Steiner & Union,1.0,4507,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9924,679.0
1045,1,6625317,Steiner & Union,1.0,4504,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9921,679.0
1045,1,6625316,Steiner & Union,1.0,4505,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9920,679.0
1045,1,6625314,Steiner & Union,1.0,4509,132444,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9918,679.0
1045,1,6625595,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10199,680.0
1045,1,6625594,Caltrain,1.0,4550,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10198,680.0
1045,1,6625593,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10197,680.0
1045,1,6625592,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10196,680.0
1045,1,6625591,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10195,680.0
1045,1,6625590,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10194,680.0
1045,1,6625589,Caltrain,1.0,4507,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10193,680.0
1045,1,6625588,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10192,680.0
1045,1,6625587,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10191,680.0
1045,1,6625586,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10190,680.0
1045,1,6625585,Caltrain,1.0,4550,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10189,680.0
1045,1,6625584,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10188,680.0
1045,1,6625583,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10187,680.0
1045,1,6625582,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10186,680.0
1045,1,6625581,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10185,680.0
1045,1,6625580,Caltrain,1.0,4507,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10184,680.0
1045,1,6625579,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10183,680.0
1045,1,6625578,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10182,680.0
1045,1,6625577,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10181,680.0
1045,1,6625576,Caltrain,1.0,4550,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10180,680.0
1045,1,6625575,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10179,680.0
1045,1,6625574,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10178,680.0
1045,1,6625573,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10177,680.0
1045,1,6625572,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10176,680.0
1045,1,6625571,Caltrain,1.0,4507,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10175,680.0
1045,1,6625570,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10174,680.0
1045,1,6625569,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10173,680.0
1045,1,6625568,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10172,680.0
1045,1,6625567,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10171,680.0
1045,1,6625566,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10170,680.0
1045,1,6625565,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10169,680.0
1045,1,6625564,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10168,680.0
1045,1,6625563,Caltrain,1.0,4507,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10167,680.0
1045,1,6625562,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10166,680.0
1045,1,6625561,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10165,680.0
1045,1,6625560,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10164,680.0
1045,1,6625559,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10163,680.0
1045,1,6625558,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10162,680.0
1045,1,6625557,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10161,680.0
1045,1,6625556,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10160,680.0
1045,1,6625468,Caltrain,1.0,3009,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10072,680.0
1045,1,6625467,Caltrain,1.0,3010,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,10071,680.0
1045,1,6625394,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9998,680.0
1045,1,6625386,Caltrain,1.0,4501,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9990,680.0
1045,1,6625385,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9989,680.0
1045,1,6625384,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9988,680.0
1045,1,6625383,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9987,680.0
1045,1,6625382,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9986,680.0
1045,1,6625381,Caltrain,1.0,3006,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9985,680.0
1045,1,6625380,Caltrain,1.0,3010,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9984,680.0
1045,1,6625379,Caltrain,1.0,3009,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9983,680.0
1045,1,6625378,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9982,680.0
1045,1,6625377,Caltrain,1.0,4501,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9981,680.0
1045,1,6625376,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9980,680.0
1045,1,6625375,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9979,680.0
1045,1,6625374,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9978,680.0
1045,1,6625373,Caltrain,1.0,3017,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9977,680.0
1045,1,6625372,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9976,680.0
1045,1,6625371,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9975,680.0
1045,1,6625370,Caltrain,1.0,3006,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9974,680.0
1045,1,6625344,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9948,680.0
1045,1,6625343,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9947,680.0
1045,1,6625342,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9946,680.0
1045,1,6625341,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9945,680.0
1045,1,6625340,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9944,680.0
1045,1,6625339,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9943,680.0
1045,1,6625338,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9942,680.0
1045,1,6625337,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9941,680.0
1045,1,6625336,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9940,680.0
1045,1,6625334,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9938,680.0
1045,1,6625333,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9937,680.0
1045,1,6625332,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9936,680.0
1045,1,6625330,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9934,680.0
1045,1,6625329,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9933,680.0
1045,1,6625328,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9932,680.0
1045,1,6625327,Caltrain,1.0,4550,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9931,680.0
1045,1,6625326,Caltrain,1.0,4504,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9930,680.0
1045,1,6625325,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9929,680.0
1045,1,6625324,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9928,680.0
1045,1,6625323,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9927,680.0
1045,1,6625322,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9926,680.0
1045,1,6625321,Caltrain,1.0,4502,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9925,680.0
1045,1,6625319,Caltrain,1.0,4503,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9923,680.0
1045,1,6625318,Caltrain,1.0,4550,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9922,680.0
1045,1,6625312,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9916,680.0
1045,1,6625304,Caltrain,1.0,4505,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9908,680.0
1045,1,6625303,Caltrain,1.0,4509,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9907,680.0
1045,1,6625302,Caltrain,1.0,4507,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9906,680.0
1045,1,6625301,Caltrain,1.0,4508,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9905,680.0
1045,1,6625300,Caltrain,1.0,4506,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9904,680.0
1045,1,6625389,Caltrain,1.0,3006,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9993,680.0
1045,1,6625388,Caltrain,1.0,3010,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9992,680.0
1045,1,6625387,Caltrain,1.0,3009,132445,,,SFMTA_2015_8_11,,,,,,,,,,,,181,9991,680.0
10824,1,6661933,Howard & Embarcadero,1.0,4712,132669,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14306,829.0
10824,1,6661934,Howard & Embarcadero,1.0,3055,132669,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14307,829.0
10824,1,6661931,Howard & Embarcadero,1.0,3053,132669,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14304,829.0
10824,1,6661930,Howard & Embarcadero,1.0,3052,132669,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14303,829.0
10824,1,6661929,Howard & Embarcadero,1.0,3051,132669,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14302,829.0
10824,1,6661928,Beach & Scott,0.0,2853,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14301,828.0
10824,1,6661927,Beach & Scott,0.0,3073,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14300,828.0
10824,1,6661926,Beach & Scott,0.0,3072,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14299,828.0
10824,1,6661925,Beach & Scott,0.0,3077,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14298,828.0
10824,1,6661924,Beach & Scott,0.0,3071,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14297,828.0
10824,1,6661923,Beach & Scott,0.0,3078,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14296,828.0
10824,1,6661922,Beach & Scott,0.0,3076,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14295,828.0
10824,1,6661921,Beach & Scott,0.0,3075,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14294,828.0
10824,1,6661920,Beach & Scott,0.0,3074,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14293,828.0
10824,1,6661919,Beach & Scott,0.0,2853,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14292,828.0
10824,1,6661918,Beach & Scott,0.0,3073,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14291,828.0
10824,1,6661917,Beach & Scott,0.0,3072,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14290,828.0
10824,1,6661916,Beach & Scott,0.0,3077,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14289,828.0
10824,1,6661915,Beach & Scott,0.0,3077,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14288,828.0
10824,1,6661914,Beach & Scott,0.0,3071,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14287,828.0
10824,1,6661913,Beach & Scott,0.0,3076,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14286,828.0
10824,1,6661912,Beach & Scott,0.0,3076,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14285,828.0
10824,1,6661911,Beach & Scott,0.0,3075,132668,,,SFMTA_2015_8_11,,,,,,,,,,,,228,14284,828.0
