stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
1537,"","","Rio Vista Senior Center","This bus stop is located at 25 Main Street",38.1550897569734,-121.690385341644,198,,0,,
1539,"","","Kmart on 18th","This bus stop is located in front of Kmart at 3625 E 18th Street",38.0052616804428,-121.755935847759,199,,0,,
1541,"","","Delta Shores Marina - Brannan Island","Delta Shores Marina is located at 601 Branna Island Road",38.1142,-121.5861,199,,0,,
27688,"","","Auto Mall Parkway & Serrano Dr.","",38.24715,-122.073296,199,,0,,
27690,"","","Gateway near 24 Hour Fitness Sport","",38.262295,-122.056465,199,,0,,
27734,"","","Summerset Dr. Across Aurora","",38.178253,-121.710701,198,,0,,
27738,"","","Beck Ave. & Courage ","",38.2377461328096,-122.066377401352,199,,0,,
1577,"","","N Front Street & CA-12","",38.160132,-121.688532,198,,0,,
9773,"","","Jefferson St. & Texas St. (Solano County Government Center)","",38.2490268462286,-122.041977345943,199,,0,,
27718,"","","St. Francis & Laurel","",38.16317,-121.690971,198,,0,,
1532,"","","18th & CA-160 Off Ramp","",38.0048537819354,-121.754586696625,199,,0,,
27731,"","","St. Francis and Corporation Yard","",38.165657,-121.688553,198,,0,,
1558,"","","Main St & Spring St","",38.2426525629557,-122.040655016899,199,,0,,
12524,"","","Lone Tree Way & Hillcrest Ave","",37.9615360022731,-121.759248375893,199,,0,,
12513,"","","Kentucky st & Great Jones st","",38.2515692414731,-122.048838436604,199,,0,,
12523,"","","Lone Tree Way & Deer Valley High School","",37.9640535304802,-121.774131953716,199,,0,,
27733,"","","Summerset Dr. & Pinehurst","",38.179161,-121.712357,198,,0,,
1556,"","","Main St & S 7th St","",38.1595862876314,-121.695545911789,198,,0,,
1548,"","","CA-12 & Glasscock Rd","",38.1153196738961,-121.485410928726,199,,0,,
2795,"","","Main St & S 2nd St (SE corner)","",38.156398,-121.691571,198,,0,,
1530,"","","Pirates Lair - Brannan Island","",38.0998,-121.5721,199,,0,,
1571,"","","W Lodi Ave & S Church St","",38.1296956073062,-121.27539396286,199,,0,,
2801,"","","W Vine St & S Fairmont Ave","",38.122603,-121.28554,199,,0,,
12516,"","","Kentucky st @ Community Center","",38.2513817770896,-122.045603692532,199,,0,,
1552,"","","Front St. & Logan St.","",38.157291657474,-121.689274907112,198,,0,,
27729,"","","Summerset Dr. & Delta Clubhouse","",38.185028,-121.719467,198,,0,,
1554,"","","Main St & S 2nd St","",38.1566462797321,-121.691656708717,198,,0,,
12522,"","","Lone Tree Way & Deer Valley Rd","",37.9654185212382,-121.779537945986,199,,0,,
1551,"","","Hillcrest Park & Ride","Hillcrest Park and Ride is located at Hilcrest Ave and Sunset Drive",37.9976,-121.784853,199,,0,,
27694,"","","Main & 2nd","",38.156483,-121.691498,198,,0,,
27725,"","","Front & Logan","",38.157242,-121.689621,198,,0,,
1573,"","","west kettleman lane & south crescent avenue","",38.1153006813591,-121.282705664635,199,,0,,
2794,"","","Main St & S Front St (NW corner)","",38.156016,-121.690856,198,,0,,
1540,"","","Western Railway Museum","",38.204359,-121.87394,199,,0,,
1536,"","","Marshalls, Lodi","",38.1170880684811,-121.304257214069,199,,0,,
1526,"","","Summerset Dr & Summerset Rd","",38.1828,-121.7199,198,,0,,
27711,"","","Viera and Rubier","",38.174435,-121.694771,198,,0,,
1575,"","","Vista Clubhouse on Clubhouse Road","",38.1834499554265,-121.717320084572,198,,0,,
1555,"","","Main St & S 5th St","",38.1584,-121.694,198,,0,,
2802,"","","S Ham Ln & W Vine St","",38.122647,-121.287925,199,,0,,
27707,"","","Summerset Dr. & Inverness","",38.180099,-121.713959,198,,0,,
9776,"","","Walmart at Lone Tree Way and Hillcrest Ave","",37.961907,-121.761028,199,,0,,
2796,"","","Pennsylvania Ave & Utah St","",38.254344,-122.050059,199,,0,,
2797,"","","S Hutchins St & W Kettleman Ln","",38.1156341051803,-121.279835700989,199,,0,,
1560,"","","Pennsylvania Ave & B Gale Wilson Blvd","",38.2608902454351,-122.050076276064,199,,0,,
27686,"","","Courage Dr. and Chadbourne Rd.","",38.23431,-122.082512,199,,0,,
27695,"","","Hillside Terrace & Flores","",38.161549,-121.695793,198,,0,,
12512,"","","Kentucky st @ Community Center","",38.251558709779,-122.046429812908,199,,0,,
27699,"","","St. Francis & Baseball Field Entrance","",38.165211,-121.688629,198,,0,,
27714,"","","Vista Clubhouse and Clubhouse Rd.","",38.183254,-121.718102,198,,0,,
27724,"","","Main and 2nd","",38.156548,-121.691757,198,,0,,
27728,"","","Summerset Dr. & Diamond Hills","",38.178703,-121.704643,198,,0,,
1538,"","","2nd St. & Delta Ave. (Isleton Fire Department) ","",38.1617342744142,-121.612557023764,198,,0,,
27687,"","","Chadbourne Rd. & Busch Way","",38.237225,-122.0839,199,,0,,
27720,"","","St Francis & Gardiner","",38.161858,-121.69397,198,,0,,
2792,"","","west kettleman lane & south crescent avenue","",38.115604,-121.282668,199,,0,,
1557,"","","Front St. & Main St.","",38.15588278627,-121.690675020218,198,,0,,
27691,"","","Antioch Park and Ride Lot","",37.997593,-121.785065,199,,0,,
9777,"","","Sutter Delta Medical Center (Lone Tree Way)","",37.982182,-121.803809,199,,0,,
1547,"","","CA-12 & Drouin Dr","",38.1623363742289,-121.699177622795,198,,0,,
1533,"","","Fairfield Transportation Center","This bust stop is located between bus bay 7 and 90 at the Fairfield Transportation Center",38.2489552281732,-122.06845074892,199,,0,,
1563,"","","River Rd & N Front St","",38.1609655618202,-121.687408089638,198,,0,,
27698,"","","St. Francis across from Laurel","",38.163177,-121.690872,198,,0,,
1529,"","","Lighthouse Marina - Brannan Island","Lighthouse Marina is located at 151 Brannan Island Road",38.1009,-121.5678,199,,0,,
12519,"","","Deer Valley Rd & Sand Creek Rd (Kaiser)","",37.951524246576,-121.777950078249,199,,0,,
12514,"","","Kentucky & Webster","",38.2513670326794,-122.043527662754,199,,0,,
1544,"","","Delta Bay Marina & RV Park - Brannan Island","Delta Bay Marina & RV Park is located at 922 W Brannan Island Road",38.1065,-121.597,199,,0,,
27735,"","","Summerset Dr. & Cypress","",38.177364,-121.707787,198,,0,,
27700,"","","Poppy House and Rio Vista Police","",38.169579,-121.689178,198,,0,,
1535,"","","Hollywood Video on Kettleman Lane","This bus stop is in front of Hollywood Video at 2418 W Kettleman Lane",38.115313343051,-121.304640769958,199,,0,,
27696,"","","Flores & 847 Flores","",38.161419,-121.694908,198,,0,,
1553,"","","Main St & Lotz Way","",38.2431813168991,-122.040429711342,199,,0,,
1562,"","","Pennsylvania Ave & Utah St","",38.2542926863432,-122.050032019615,199,,0,,
1576,"","","Suisun City Train Depot","",38.243013,-122.041551,199,,0,,
27719,"","","St. Francis Way & Linda Vista Way","",38.162132,-121.692368,198,,0,,
1543,"","","Spindrift Marina - Brannan Island","Spindrift Marina is located at 841 W Brannan Island Road",38.1059,-121.5951,199,,0,,
27709,"","","Summerset Dr. & Aurora","",38.178047,-121.710541,198,,0,,
27726,"","","Main & 7th","",38.160088,-121.696014,198,,0,,
27708,"","","Summerset Dr. & Pinehurst","",38.17926,-121.712288,198,,0,,
12517,"","","Lone Tree Way @ Prewett Family Park","",37.9647756782484,-121.775730550289,199,,0,,
1542,"","","Happy Harbor - Brannan Island","Happy Harbor is located at 731 W Brannan Island Road",38.1047,-121.5928,199,,0,,
27723,"","","Main and 6th","",38.159042,-121.694923,198,,0,,
13519,"","","SR 160 @ Vieras Resort","",38.171551782374,-121.642043888569,198,,0,,
27705,"","","Main and 6th","",38.159115,-121.694756,198,,0,,
1545,"","","B & W Resort - Brannan Island","",38.1287841394374,-121.579256057739,199,,0,,
1574,"","","Lodi Medical Plaza","",38.1223381332752,-121.288075447083,199,,0,,
27716,"","","Madere across DeFlores","",38.170315,-121.693344,198,,0,,
1561,"","","Pennsylvania Ave & Empire St","",38.2507456583862,-122.049745023251,199,,0,,
1534,"","","Walmart, Lodi","",38.113460492127,-121.303213834763,199,,0,,
