ORIG_TAZ_N,DEST_TAZ_N,EA_ES_DA,EA_ES_S2,EA_ES_S3,EA_PK_DA,EA_PK_S2,EA_PK_S3,EA_RN_DA,EA_RN_S2,EA_RN_S3,EA_TX_DA,EA_TX_S2,EA_TX_S3,EA_LI_DA,EA_LI_S2,EA_LI_S3,EA_VN_S3,EA_HT_S3,EA_CH_S3,AM_ES_DA,AM_ES_S2,AM_ES_S3,AM_PK_DA,AM_PK_S2,AM_PK_S3,AM_RN_DA,AM_RN_S2,AM_RN_S3,AM_TX_DA,AM_TX_S2,AM_TX_S3,AM_LI_DA,AM_LI_S2,AM_LI_S3,AM_VN_S3,AM_HT_S3,AM_CH_S3,MD_ES_DA,MD_ES_S2,MD_ES_S3,MD_PK_DA,MD_PK_S2,MD_PK_S3,MD_RN_DA,MD_RN_S2,MD_RN_S3,MD_TX_DA,MD_TX_S2,MD_TX_S3,MD_LI_DA,MD_LI_S2,MD_LI_S3,MD_VN_S3,MD_HT_S3,MD_CH_S3,PM_ES_DA,PM_ES_S2,PM_ES_S3,PM_PK_DA,PM_PK_S2,PM_PK_S3,PM_RN_DA,PM_RN_S2,PM_RN_S3,PM_TX_DA,PM_TX_S2,PM_TX_S3,PM_LI_DA,PM_LI_S2,PM_LI_S3,PM_VN_S3,PM_HT_S3,PM_CH_S3,EV_ES_DA,EV_ES_S2,EV_ES_S3,EV_PK_DA,EV_PK_S2,EV_PK_S3,EV_RN_DA,EV_RN_S2,EV_RN_S3,EV_TX_DA,EV_TX_S2,EV_TX_S3,EV_LI_DA,EV_LI_S2,EV_LI_S3,EV_VN_S3,EV_HT_S3,EV_CH_S3
200695,200879,0.0,0.0310687183182,0.00621486556661,0.0103707631936,0.0041476962745,0.0,0.00420711842379,0.00210446097657,0.0,0.0,0.00625969121953,0.00417694001762,0.0,0.0,0.0,0.0,0.0,0.0,0.0393518790747,0.0849145225824,0.0310692020572,0.02696140244,0.00829487859861,0.0020740107682,0.00841309349544,0.00210366379618,0.0,0.0,0.0125236562955,0.00417585698137,0.0,0.0,0.0,0.00207188689849,0.0,0.0,0.10976817066,0.0994152445168,0.0331392643543,0.0228158228577,0.00622193838352,0.0020724332669,0.00841314220314,0.00420692729111,0.0,0.00208627270273,0.014609723119,0.00208630483351,0.00415764265111,0.00208130794622,0.0,0.00207088549706,0.0,0.0,0.0787043925427,0.078706954021,0.0352085556998,0.0186671851272,0.0062202358573,0.00414784066991,0.00630967539499,0.0021035863864,0.00210343744671,0.00209046723015,0.00626134884584,0.00417454839693,0.00207975776417,0.00207616193069,0.00207442626173,0.0,0.0,0.0,0.17604714326,0.0559208895104,0.0144983156462,0.0103689436108,0.00207510622468,0.00207276326168,0.00210335439549,0.0,0.0,0.00209009647363,0.00834781329264,0.00417507449532,0.00415598316452,0.0,0.0,0.0,0.0,0.0
200696,200879,0.0,1.03183767581,0.202357642358,0.27351654917,0.101287553648,0.0100787401575,0.143834115806,0.0411130786744,0.0,0.0,0.173244600703,0.10200169157,0.0,0.0,0.0,0.0202036659878,0.0,0.0,1.25433254382,2.73112143427,0.981272675737,0.739436897458,0.212690684353,0.0506477483035,0.3492639586,0.123292514501,0.0411428571429,0.0306102783726,0.346607485605,0.112172767975,0.0100836820084,0.0304374240583,0.0204026845638,0.0303575297941,0.0,0.0102536231884,3.55047782409,3.22687068563,1.08239503015,0.638209304693,0.182329141607,0.0404873803307,0.349265980667,0.154100979974,0.0308396641343,0.0509471871412,0.397546270331,0.0611375661376,0.0913774014979,0.0711563255439,0.0100943396226,0.0404571428571,0.0,0.0102571428571,2.53903230849,2.51888295113,1.13291269259,0.486246729724,0.192405875401,0.0810328638498,0.277350311352,0.0616439888164,0.051366353544,0.0306297709924,0.203871150042,0.142720602816,0.0507880910683,0.0405602240896,0.0303947368421,0.0100829875519,0.0,0.0,5.66470390874,1.80056763763,0.455209330664,0.283597025017,0.0709442993908,0.0303703703704,0.0616371905003,0.0205633802817,0.0102816901408,0.0816649029982,0.214047993706,0.142738589212,0.101489921122,0.030406779661,0.030406779661,0.0202177293935,0.0,0.0
200697,200879,0.0,0.0574851082011,0.0114990974489,0.0184210323927,0.00690687301662,0.0,0.00700582463032,0.00233627597452,0.0,0.0,0.0115820364193,0.00695557060846,0.0,0.0,0.0,0.00229617148442,0.0,0.0,0.071278218043,0.154048042506,0.0551865631129,0.0506529884758,0.013812890187,0.0046049431019,0.0163447028676,0.0046707819629,0.00233796815429,0.0023192638528,0.0231719805706,0.00695376710276,0.0,0.00230616711588,0.0,0.0023001137283,0.0,0.0,0.200033657325,0.181644438274,0.0620826020186,0.0437502277358,0.0115121839766,0.00230072028142,0.0163447974954,0.00700550635022,0.0023366438354,0.00463216837561,0.0278040753814,0.00463223971586,0.00461562402182,0.00462114508606,0.0,0.00229900201839,0.0,0.0,0.142557585165,0.142562224781,0.0643784603406,0.032236480956,0.0138108406391,0.00460474231224,0.0140094239774,0.00233530504466,0.00233513969866,0.0023207407596,0.0139021241444,0.00926878400958,0.00230885160207,0.00230485967281,0.0023029328128,0.0,0.0,0.0,0.319600994889,0.101168718578,0.0252927156588,0.0184178003651,0.0046073753529,0.00230108662648,0.002335047499,0.0,0.0,0.00464065832547,0.0139010386882,0.00926995211016,0.00692067260397,0.00230384526692,0.00230384526692,0.00229776980777,0.0,0.0
200698,200879,0.0,0.0825146294688,0.0176848987797,0.0383640907425,0.014753253308,0.00293608051954,0.0119716931415,0.00299420630724,0.0,0.0,0.0178124537728,0.0118858180646,0.0,0.0,0.0,0.00294280779161,0.0,0.0,0.103138488452,0.221004045104,0.0795689172828,0.100327245228,0.0295046785071,0.00885264615392,0.0299251659783,0.00897921626057,0.00299637503021,0.00297240331705,0.0415765806718,0.011882736198,0.0,0.00295561834271,0.0,0.00294786023045,0.00301307543041,0.0,0.288780242356,0.26226636573,0.0884066592216,0.0855819727072,0.0236067000638,0.00589727519605,0.0299253392304,0.0119711492581,0.00299467776326,0.00593665642147,0.044542649703,0.0059367478522,0.00887317939451,0.00592252880837,0.0,0.00294643544637,0.0,0.0,0.206278639604,0.206285353057,0.0913485854236,0.0649231898605,0.0265502705593,0.0118030135351,0.0209471357152,0.00598592389798,0.00299275003907,0.00297429614295,0.0237562275754,0.0148487656449,0.00591811764091,0.00295394270407,0.00295147321141,0.0,0.0,0.0,0.459701053112,0.14734016607,0.0383092550447,0.0383573596431,0.0118097626239,0.00294910711135,0.00598526374921,0.00299520273951,0.0,0.0089213059027,0.0237543727261,0.0178207643567,0.00886963774279,0.00295264262628,0.00295264262628,0.00294485622677,0.0,0.0
200699,200879,0.0,0.0859341477422,0.0171899326625,0.0270457512762,0.00983337481937,0.00244620454602,0.0174549429025,0.00498926445085,0.0,0.0,0.017313917638,0.00990270600182,0.0,0.0,0.0,0.0024518093935,0.00251059014627,0.0,0.105571327086,0.230776520126,0.0834801861421,0.0712956078114,0.0221237225585,0.00491707297578,0.0448780398987,0.0149621234773,0.00499287820731,0.00247646699686,0.0371139176764,0.012375172919,0.0,0.00246248254369,0.00247596122883,0.00245601884852,0.00251035309363,0.0,0.299520146088,0.272521253392,0.0908427465247,0.0614680040337,0.0172094956353,0.00491333302942,0.0448782997206,0.0199475998981,0.00249502502047,0.00494614361892,0.0420589588737,0.00741932969207,0.00985695572858,0.00740155973168,0.0,0.00245483178526,0.0,0.0,0.213599523023,0.213606474739,0.0957479638243,0.0467149165407,0.0196626132039,0.00737528786443,0.0349043415339,0.00748078645352,0.0074802567933,0.0024780440106,0.0222666461095,0.014845553907,0.00493069797667,0.00492217296037,0.00245902901475,0.0,0.0,0.0,0.478751688879,0.152218573452,0.0392830450071,0.0270410060148,0.00737950513253,0.00245705769119,0.00747996144605,0.00249546240604,0.0,0.00743281354525,0.0222649075644,0.0148474248212,0.00985302141116,0.00246000331636,0.00246000331636,0.00245351605358,0.0,0.0
200700,200879,0.0,0.173790833795,0.0347644424106,0.0546965762551,0.0198867441381,0.00494713613684,0.0353003917601,0.0100901498614,0.0,0.0,0.0350151861818,0.020026957596,0.0,0.0,0.0,0.00495847122473,0.00507734778665,0.0,0.213504519928,0.46671602508,0.168828010007,0.144186257186,0.0447424020729,0.00994415182719,0.0907601015193,0.030258982986,0.0100974582222,0.00500833807697,0.0750581563654,0.0250272060228,0.0,0.00498005630725,0.00500731522575,0.00496698430965,0.00507686837797,0.0,0.605741225048,0.551139414286,0.183717847649,0.124311184243,0.0348040060236,0.00993658826354,0.090760626976,0.0403414720407,0.0050458693085,0.0100029434885,0.085058870347,0.0150046463165,0.019934433514,0.0149687088421,0.0,0.0049645836259,0.0,0.0,0.431977743186,0.431991802143,0.193638022886,0.0944749498255,0.0397651228653,0.0149155773474,0.07058957094,0.015128934764,0.0151278635939,0.00501152738576,0.0450314466931,0.0300232359245,0.00997170665061,0.00995446589439,0.00497307198624,0.0,0.0,0.0,0.968214119495,0.307842615471,0.0794449392371,0.0546869795702,0.0149241062333,0.00496908523621,0.0151272662919,0.00504675386495,0.0,0.0150319156867,0.0450279307079,0.0300270196095,0.0199264768597,0.00497504238677,0.00497504238677,0.00496192272667,0.0,0.0
200702,200879,0.0,0.129661663592,0.0249394373551,0.0399518471267,0.0149797432088,0.0,0.015194351145,0.00506695491274,0.0,0.0,0.0251193167991,0.015085359371,0.0,0.0,0.0,0.0049799756152,0.0,0.0,0.159576161886,0.344075198498,0.124676617712,0.109857059526,0.0299576302439,0.00998727861245,0.0354486684773,0.0101300710496,0.00507062494091,0.00503005873495,0.0502557840216,0.0150814478973,0.0,0.00500165431005,0.0,0.00498852562051,0.0,0.0,0.448796260145,0.403927042209,0.134645799009,0.0948862350927,0.0249678196382,0.00498984112319,0.0354488737077,0.0151936608537,0.00506775273566,0.00502316262364,0.0603019497202,0.0100464799712,0.0150156653588,0.0100224177502,0.0,0.00498611452523,0.0,0.0,0.319154896306,0.31916528338,0.144611705983,0.0699150260206,0.0299531851496,0.0149802647046,0.030383876058,0.00506484914363,0.0050644905384,0.00503326187545,0.0301511623623,0.0201022957839,0.00500747646918,0.00499881870536,0.00499463969874,0.0,0.0,0.0,0.713102988875,0.229389904893,0.0598421129548,0.0449379421318,0.00999255371962,0.00499063565858,0.00506429057423,0.0,0.0,0.0100647383944,0.0301488082066,0.0201048291802,0.0150096719877,0.00499661864469,0.00499661864469,0.00498344208596,0.0,0.0
200703,200879,0.0,0.341580007118,0.0664303266713,0.313554123968,0.114002942482,0.0189066670926,0.105999859668,0.0385619273591,0.0,0.0,0.14337742585,0.0861050486341,0.0,0.0,0.0,0.0,0.0291064532065,0.0,0.417467253246,0.901321196774,0.322608362981,0.855065728481,0.24699107182,0.0665069315054,0.269781160942,0.0963682997686,0.0289423935091,0.0191405649833,0.286852743836,0.0860827225081,0.0,0.00951623970911,0.00956832795604,0.00949126082233,0.0291037049436,0.0096173647245,1.17646796527,1.06264360807,0.360549038163,0.73163090149,0.209018629564,0.0474688186099,0.269782722843,0.115630957103,0.0192839995848,0.0382286472925,0.334633837314,0.0573438540806,0.0380921090205,0.0286032552022,0.0,0.00948667342799,0.019416344044,0.00962066599053,0.834941236499,0.834968410127,0.379504687042,0.560591102643,0.227957929329,0.095005759427,0.21196605025,0.0481823768232,0.0385431723029,0.0287291305374,0.162537446045,0.114740995793,0.0190546341128,0.0190216892707,0.0095028935803,0.0,0.00970667051905,0.00948728948575,1.86910692471,0.597735046416,0.151808943275,0.332499055975,0.0855540762582,0.0379811016786,0.048177063101,0.00964369006466,0.00964369006466,0.0670227489378,0.18164531483,0.114755456053,0.0380769048893,0.00950665875935,0.00950665875935,0.0,0.0194123606901,0.0
200705,200879,0.0,0.105077036104,0.0228469582518,0.0320248167227,0.0137229065292,0.0,0.0139195083406,0.00464182514252,0.0,0.0,0.0184093963004,0.01381966124,0.0,0.0,0.0,0.0,0.0,0.0,0.132482273261,0.283228990611,0.100510034231,0.0914907150663,0.0274441126222,0.00457466089269,0.0324744394692,0.00928013359171,0.00464518724645,0.00460802464328,0.0414352819912,0.0138160779484,0.0,0.00458200341831,0.0,0.00456997625757,0.0,0.0,0.370027051766,0.333489763215,0.114211750804,0.077775045195,0.0228729591928,0.0045711813864,0.0324746274803,0.0139188759664,0.00464255602617,0.00460170713238,0.0460353919292,0.00920355600699,0.00917054314927,0.00918151266448,0.0,0.00456776745901,0.0,0.0,0.264966682275,0.260406766009,0.118773768546,0.0594740586767,0.0228667004016,0.00914892284684,0.0231954961514,0.00463989605253,0.00463956753515,0.00461095903254,0.0230178391065,0.0184156645557,0.00458733708421,0.00457940572771,0.00457557734985,0.0,0.0,0.0,0.589315231838,0.187301848335,0.0456843458052,0.0365933689928,0.0091541542983,0.00457190925834,0.00463938434846,0.0,0.0,0.00922028250428,0.0276192502914,0.018417985394,0.0137503242111,0.00457739025745,0.00457739025745,0.00456531924386,0.0,0.0
200706,200879,0.0,0.251188280879,0.0480299593246,0.0739825150887,0.029588661556,0.00368031930738,0.123801829759,0.0375317884148,0.0,0.0,0.0632614234423,0.0372465991787,0.0,0.0,0.0,0.00368875181089,0.0151087502528,0.0,0.306583197101,0.661164502966,0.236416180587,0.207131207062,0.0591736567143,0.0147954909478,0.30758698756,0.105049199318,0.0338030756384,0.0111775476636,0.130288569713,0.0409606356836,0.00368212385725,0.00740961917055,0.00372508829225,0.00739016988765,0.0188841545853,0.00374417901457,0.860626788928,0.783079745399,0.262264562336,0.177559155553,0.0517834366388,0.0110881780764,0.307588768339,0.13505040583,0.0262763886165,0.018603705777,0.148888899209,0.026045589211,0.0259521645249,0.0222713208751,0.00368601555631,0.0110798970148,0.0113385948217,0.00374546424512,0.616865139874,0.613191292645,0.277024981477,0.133167181582,0.055467071779,0.0221922687285,0.240062386359,0.0525226668797,0.0450162412549,0.0111846655239,0.0744449125581,0.0521153816744,0.0148364886264,0.0148108368205,0.0110988412336,0.00368187027182,0.0075578941009,0.0,1.37777173383,0.439557455359,0.110815152315,0.0813664880882,0.0222049585039,0.00739329576911,0.0562680798162,0.0150177113991,0.00750885569955,0.0298204849558,0.0818830100169,0.052121949527,0.0296477782241,0.00740215916627,0.00740215916627,0.00738263896832,0.0113362686559,0.0
200707,200879,0.0,0.436703502996,0.0835025082078,0.128622336148,0.0514413813624,0.0063984208501,0.215235728927,0.0652509082712,0.0,0.0,0.109983177261,0.0647550923916,0.0,0.0,0.0,0.006413081183,0.0262673248059,0.0,0.533010360455,1.14946785531,0.411021461136,0.360108056742,0.102876388507,0.025722707695,0.534755500827,0.182633334519,0.058768352933,0.019432730709,0.226513253703,0.0712121322911,0.00640155815112,0.0128819968683,0.00647625398963,0.0128481833085,0.0328310557707,0.00650944417384,1.4962431057,1.36142365696,0.455960177295,0.308695552785,0.0900281179448,0.0192773571716,0.5347585968,0.234791946108,0.045682827697,0.0323434813642,0.258850865233,0.0452815712828,0.0451191477512,0.0387198153054,0.00640832406633,0.019262960128,0.019712719321,0.00651167861202,1.07245117693,1.06606400811,0.481621910882,0.231517865711,0.0964323035375,0.0385823791589,0.417360573884,0.0913133070252,0.0782630072506,0.0194451054684,0.129426237484,0.0906052211414,0.0257939842282,0.0257493872691,0.0192958956085,0.00640111728005,0.0131397803177,0.0,2.3953256911,0.764192819233,0.192657734794,0.141459745854,0.0386044409739,0.0128536178111,0.0978248964345,0.0261090491643,0.0130545245821,0.0518444180424,0.142357745294,0.0906166396846,0.0515441586733,0.0128690272744,0.0128690272744,0.0128350904251,0.0197086751643,0.0
200708,200879,0.0,0.254920020416,0.0490928412901,0.0903777570465,0.0332921801214,0.00473254075204,0.186534308045,0.0579147742362,0.0,0.0,0.082943238751,0.0494921051386,0.0,0.0,0.0,0.0047433841499,0.0259045553069,0.00156518925914,0.310322978786,0.676039357763,0.242256958979,0.247325966569,0.0729212096894,0.0174401285617,0.467880238859,0.15920529853,0.0515170864722,0.0127762343808,0.17232553491,0.0526714834806,0.00315657415442,0.00952806584239,0.00479010941052,0.00950305591356,0.0307587548777,0.00481465826453,0.878697781786,0.799556421812,0.269164507296,0.212468347203,0.0602468074152,0.0126740825649,0.467882947657,0.205821609539,0.0370069318116,0.023922597029,0.196243394197,0.0318972872828,0.031782872745,0.025456712334,0.00315991039109,0.00949846281832,0.0162003944594,0.00642174793178,0.628567426632,0.625421194119,0.28181576293,0.161726983714,0.0649853473289,0.0285371478304,0.364970371611,0.0787956825019,0.0691423357694,0.0143824165701,0.0973245649599,0.0702066371553,0.0174884544191,0.0158711067733,0.0111004869826,0.00315635676324,0.0113385221912,0.00316635988056,1.40436392937,0.44648349087,0.112414892458,0.0967030859511,0.025380858378,0.00950707549996,0.0868264816811,0.0241391864614,0.0128742327794,0.0399440715692,0.105293766502,0.0702154849625,0.0349472055792,0.00951847298609,0.00951847298609,0.00632891457817,0.0178167779599,0.0
200709,200879,0.0,0.0255582324605,0.00426047450782,0.00639851893261,0.00213252652704,0.0,0.00432615652033,0.0,0.0,0.0,0.0042912038212,0.0021475621164,0.0,0.0,0.0,0.0,0.0,0.0,0.0298165506944,0.0660202706787,0.0234287445347,0.0170610833594,0.00426478880791,0.00213269375954,0.008651137338,0.00216318580361,0.0,0.0,0.00858533749765,0.00214700527631,0.0,0.0,0.0,0.0,0.0,0.0,0.0873176230568,0.0788008610428,0.027687498776,0.0149299716286,0.0042653231334,0.0,0.00865118742386,0.00432595997965,0.0,0.00214530263875,0.0107307837005,0.00214533567866,0.00213764042897,0.0021401974072,0.0,0.0,0.0,0.0,0.0617633528506,0.0617653629734,0.0276859947565,0.0127969085598,0.00426415600123,0.00213260076754,0.00648820418194,0.00216310620356,0.0021629530497,0.0,0.00429234017315,0.00429266494251,0.00213860336359,0.00213490578799,0.0,0.0,0.0,0.0,0.138433405981,0.0447246646401,0.0106489553535,0.0063973962925,0.00213382021136,0.0,0.00216286764859,0.0,0.0,0.00214923460114,0.00429200503392,0.00429320592657,0.00213678720854,0.0,0.0,0.0,0.0,0.0
200710,200879,0.0,0.0175349297339,0.00292301594968,0.00438988024925,0.00146307859376,0.0,0.00296807890447,0.0,0.0,0.0,0.00294409864198,0.0014733941742,0.0,0.0,0.0,0.0,0.0,0.0,0.0204564663124,0.0452950261389,0.0160739358562,0.0117052264218,0.00292597589415,0.00146319332822,0.00593535118574,0.00148411323538,0.0,0.0,0.00589020739191,0.00147301213871,0.0,0.0,0.0,0.0,0.0,0.0,0.0599066616674,0.054063502376,0.0189957715696,0.010243118488,0.00292634248288,0.0,0.00593538554852,0.00296794406233,0.0,0.00147184399729,0.00736214988532,0.00147186666523,0.00146658712711,0.00146834141249,0.0,0.0,0.0,0.0,0.0423744503474,0.0423758294475,0.0189947396956,0.00877967178496,0.00292554173969,0.0014631295285,0.00445141128618,0.00148405862357,0.00148395354815,0.0,0.00294487826756,0.00294510108452,0.00146724777495,0.0014647109513,0.0,0.0,0.0,0.0,0.0949760532326,0.0306845887346,0.00730600929276,0.00438911003107,0.00146396616154,0.0,0.00148389495636,0.0,0.0,0.00147454162845,0.00294464833605,0.00294547224154,0.00146600175172,0.0,0.0,0.0,0.0,0.0
200711,200879,0.0,0.0557209428669,0.0107308143167,0.0197549561961,0.00727707326962,0.00103444850047,0.0407730530709,0.0126591305818,0.0,0.0,0.0181299038816,0.0108180862307,0.0,0.0,0.0,0.0010368186727,0.00566227102873,0.000342122290521,0.0678310355656,0.147770074583,0.0529530248285,0.0540610189431,0.0159392681369,0.00381209920505,0.102270225836,0.0347994219089,0.0112607108194,0.00279265561342,0.0376672701875,0.0115130412941,0.000689970477117,0.00208266424728,0.00104703197636,0.00207719752555,0.00672331196427,0.00105239791541,0.19206757012,0.174768688728,0.0588345321342,0.0464417687405,0.013168871195,0.00277032705919,0.10227081793,0.0449889111384,0.00808905134161,0.0052290505081,0.0428952851103,0.00697217472129,0.00694716575607,0.00556438058974,0.000690699718599,0.00207619355733,0.00354111557273,0.00140367888339,0.137393562146,0.136705852166,0.0615998696358,0.035350617048,0.0142046310046,0.00623770852224,0.0797759751919,0.0172233224981,0.0151132740959,0.00314373822301,0.0212734037712,0.015345911284,0.00382266237044,0.0034691391924,0.00242636729725,0.000689922959308,0.00247839752319,0.000692109461284,0.306968758848,0.0975932806107,0.0245718786222,0.02113755961,0.00554780027588,0.00207807613502,0.0189787111157,0.00527639307212,0.00281407630513,0.00873105739654,0.0230153282505,0.0153478452559,0.00763883214138,0.002080567421,0.002080567421,0.00138338717784,0.00389442800592,0.0
200712,200879,0.0,0.120504218484,0.0241051951489,0.0633534381417,0.0241310999515,0.00300149274721,0.12544367787,0.0397918755686,0.0,0.0,0.0546278793651,0.0334142031578,0.0,0.0,0.0,0.00300836989454,0.0184829632359,0.0,0.147610800242,0.319311206947,0.114480789995,0.171942866599,0.0512754103743,0.0120664961549,0.318155359729,0.107091390555,0.0336944359917,0.00911587431463,0.112328974604,0.0334055392092,0.00300296445194,0.00604293169764,0.00303800419422,0.00301353489545,0.0246416240726,0.00305357367605,0.415709379979,0.376558054285,0.126526749716,0.147825620896,0.0422320990424,0.00904298874542,0.318157201693,0.140735293361,0.024491163718,0.0151722943846,0.127498012939,0.0212415392754,0.0181417256237,0.0151361884876,0.00300613833593,0.0060241567379,0.0123296222523,0.00610924369748,0.295223980125,0.295233588354,0.132544632655,0.111621596473,0.0452362960246,0.0211154475325,0.247788394666,0.0550735456368,0.0458913718988,0.00912167930176,0.0637494029104,0.0455387331086,0.00907494892839,0.00905925863709,0.00603445673827,0.0,0.00924578647939,0.00301227397116,0.662739594669,0.210871810785,0.0542253290829,0.0663586236587,0.018109304203,0.00602961911062,0.0581267759285,0.0183715928209,0.00918579641045,0.0273601845566,0.0698153231189,0.0455444721376,0.0181344845131,0.00603684767425,0.00603684767425,0.0030104639663,0.0154088659657,0.0
200713,200879,0.0,0.228077191121,0.0456236741764,0.0872061464343,0.033216511964,0.00413156134398,0.0379039384722,0.012640062443,0.0,0.0,0.0459527417905,0.0292693697357,0.0,0.0,0.0,0.00414102775236,0.00424030656627,0.0,0.277826561846,0.601247391834,0.215639974516,0.24083200868,0.0705807147448,0.0166095583996,0.0926414817033,0.0294823067558,0.00843281181459,0.0083653473137,0.0961158062992,0.0292617804985,0.00413358714877,0.00415905436211,0.0041818194308,0.00829627477486,0.00423990619193,0.00420325085666,0.783699281933,0.713226189989,0.240512671398,0.207634990926,0.0581325768789,0.0124476938248,0.0926420180522,0.0421135738518,0.0084280351319,0.0125308178813,0.10864365832,0.016708014492,0.0208101042306,0.016667997298,0.0,0.00829226495102,0.00424293801233,0.00420469366866,0.559804301072,0.555675686733,0.248792696327,0.157800003831,0.0622678606083,0.0290654598008,0.071584957536,0.0168464125015,0.0126339147969,0.00837067436537,0.0543221669752,0.0376104995503,0.0124916870867,0.0083133929109,0.0083064429241,0.00413330247136,0.0,0.0,1.25228761966,0.398078413231,0.0995217124154,0.0954947359242,0.02492749692,0.00829978391903,0.0168445546198,0.00421475629622,0.00421475629622,0.020922974444,0.0584962275532,0.0376152394219,0.02080179806,0.00415486702635,0.00415486702635,0.00414391024672,0.00424206755374,0.0
200714,200879,0.0,0.100624578262,0.0201285492433,0.0219852427121,0.00732733837013,0.00182278909942,0.0668908241894,0.0204476247845,0.0,0.0,0.0258029283693,0.0147580009891,0.0,0.0,0.0,0.00182696555102,0.00748306409483,0.0,0.122573329136,0.267091628687,0.0951374461663,0.0567897720681,0.0164854898924,0.00366395648961,0.167204337151,0.0576032957063,0.0186022137557,0.00369067832393,0.0553108648967,0.0165984461955,0.00182368285715,0.00366983729586,0.00184496228896,0.0036602044521,0.00935294691976,0.00185441754478,0.345757545246,0.314665768287,0.106110944313,0.0494671079448,0.0146556047299,0.00366116966891,0.167205305183,0.0724617673942,0.0130141737012,0.0073712369535,0.0626804589114,0.00921418809785,0.0128535919444,0.00919211929052,0.00182561033844,0.00365843537195,0.00561578094657,0.00185505409397,0.246978101702,0.246986139742,0.111593379212,0.0384737859906,0.0146515944762,0.0073275934597,0.130044834913,0.0278715367951,0.0241536216253,0.00553954282084,0.0313404243536,0.022124326341,0.00734821831562,0.00550163511401,0.0036646905023,0.00182355726132,0.00374327492564,0.0,0.554321840118,0.175626822874,0.0439076362282,0.0219813853326,0.00549883759172,0.00183087631957,0.0315842580938,0.00929746794712,0.00371898717885,0.012923307485,0.033181387774,0.0221271145641,0.012848461546,0.00366614250382,0.00366614250382,0.00182823726862,0.00561462884282,0.0
200715,200879,0.0,0.0632511852312,0.0120500200667,0.0150809261178,0.00603148484904,0.0,0.00917684276469,0.00306025891374,0.0,0.0,0.00910269948703,0.00607401042996,0.0,0.0,0.0,0.0,0.0,0.0,0.0783073480911,0.171668362998,0.0602401619527,0.0422225498369,0.0120622223232,0.00301597891871,0.0244682554329,0.00917729901691,0.00306247547904,0.00303797494657,0.0212468829045,0.00607243550346,0.0,0.00302081969336,0.0,0.00301289043607,0.0,0.0,0.222868952221,0.201791953656,0.0692736404975,0.036194450854,0.00904780017827,0.00301368495248,0.0244683970922,0.00917642585354,0.00306074077015,0.00303380994284,0.0242801422584,0.00303385666669,0.00604594864192,0.00605318061547,0.0,0.00301143422106,0.0,0.0,0.159627803935,0.156621055732,0.0722816112698,0.0271453927235,0.0120604325382,0.00603169482554,0.0183507706585,0.00305898710478,0.00305877052009,0.00303990952847,0.0121401466256,0.00910579888494,0.00302433606852,0.0030191070899,0.00301658311989,0.0,0.0,0.0,0.355393400061,0.111436977824,0.0271068663637,0.0180939361467,0.00301757190642,0.00301416482334,0.00305864974891,0.0,0.0,0.00607874076567,0.0121391987419,0.00910694644528,0.00604353545455,0.00301777833222,0.00301777833222,0.0,0.0,0.0
200716,200879,0.0,0.055368367556,0.00963101989874,0.0168748747487,0.00482068496803,0.0,0.0146692461564,0.00489184488165,0.0,0.0,0.0121256063484,0.00728201052681,0.0,0.0,0.0,0.0,0.00246156876989,0.0,0.067401833416,0.144427924589,0.0529618718295,0.0433883801335,0.0120509657426,0.00241053150281,0.0366681321364,0.0122249795656,0.00489538807649,0.00242811190357,0.0242594915559,0.0072801223787,0.0,0.00241440050856,0.0,0.00240806302246,0.0024613363459,0.0,0.187757357471,0.170911742132,0.0577744642873,0.0385713854383,0.00964198046412,0.00240869804242,0.036668344427,0.017113343008,0.00244630756621,0.00242478301005,0.0291089805586,0.00484964070849,0.00483224520413,0.00483802538381,0.0,0.00240689913761,0.0,0.0,0.13480475342,0.132401834631,0.0601784644858,0.0289280644105,0.0120491776279,0.00482085279246,0.0293338328717,0.00733471782942,0.00488946567418,0.0024296581248,0.0145545807904,0.00970378801797,0.00241721098348,0.00241303170437,0.00241101441267,0.0,0.0,0.0,0.300899782679,0.0962879859692,0.0240725066473,0.0168719139993,0.0048236094074,0.00240908158085,0.00733390893091,0.00244673641147,0.0,0.00485845442159,0.0145534443914,0.00970501094002,0.00724547468376,0.00241196969023,0.00241196969023,0.00240560909669,0.0,0.0
