trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_1051401_b_25910_tn_3,,,2454997,20,,0,0,8280.20588659979,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2454998,21,,0,0,8713.27863665354,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2454999,22,,0,0,9027.00835287718,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455000,23,,0,0,9281.5433123842,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455001,24,,0,0,9528.99021058156,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455002,25,,0,0,9844.6092254768,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,17:36:00,17:36:00,2455003,26,,0,0,10137.9785108763,1,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455004,27,,0,0,10361.0305683506,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455005,28,,0,0,11027.246108498,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455006,29,,0,0,11515.8354561688,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455007,30,,0,0,11752.8992872837,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,,,2455008,31,,0,0,12312.4251720898,0,,,,,1,1,,,,
t_1051401_b_25910_tn_3,17:45:00,17:45:00,2455128,32,,0,0,12649.92158432,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:30:00,15:30:00,2455129,1,,0,0,0,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:36:00,15:36:00,2454977,2,,0,0,5434.24437102119,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:38:00,15:38:00,2455111,3,,0,0,6076.41554626392,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,,,2455114,4,,0,0,6295.6952335707,0,,,,,1,1,,,,
t_1051402_b_25910_tn_1,,,2455112,5,,0,0,6647.08691702361,0,,,,,1,1,,,,
t_1051402_b_25910_tn_1,,,2455113,6,,0,0,7011.48611195179,0,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:42:00,15:42:00,2454978,7,,0,0,7447.41425873232,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,,,2454918,8,,0,0,9171.02442303816,0,,,,,1,1,,,,
t_1051402_b_25910_tn_1,,,2454979,9,,0,0,9544.18445378712,0,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:48:00,15:48:00,2455126,10,,0,0,10211.9956989,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:50:00,15:50:00,2455127,11,,2,3,10982.4308209279,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,,,2454981,12,,0,0,12067.8417971467,0,,,,,1,1,,,,
t_1051402_b_25910_tn_1,,,2455123,13,,0,0,12486.735897808,0,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:55:00,15:55:00,2454980,14,,0,0,13474.0730823556,1,,,,,1,1,,,,
t_1051402_b_25910_tn_1,15:58:00,15:58:00,2455129,15,,0,0,14641.52508599,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:30:00,16:30:00,2455129,1,,0,0,0,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:36:00,16:36:00,2454977,2,,0,0,5434.24437102119,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:38:00,16:38:00,2455111,3,,0,0,6076.41554626392,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,,,2455114,4,,0,0,6295.6952335707,0,,,,,1,1,,,,
t_1051402_b_25910_tn_2,,,2455112,5,,0,0,6647.08691702361,0,,,,,1,1,,,,
t_1051402_b_25910_tn_2,,,2455113,6,,0,0,7011.48611195179,0,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:42:00,16:42:00,2454978,7,,0,0,7447.41425873232,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,,,2454918,8,,0,0,9171.02442303816,0,,,,,1,1,,,,
t_1051402_b_25910_tn_2,,,2454979,9,,0,0,9544.18445378712,0,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:48:00,16:48:00,2455126,10,,0,0,10211.9956989,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:50:00,16:50:00,2455127,11,,2,3,10982.4308209279,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,,,2454981,12,,0,0,12067.8417971467,0,,,,,1,1,,,,
t_1051402_b_25910_tn_2,,,2455123,13,,0,0,12486.735897808,0,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:55:00,16:55:00,2454980,14,,0,0,13474.0730823556,1,,,,,1,1,,,,
t_1051402_b_25910_tn_2,16:58:00,16:58:00,2455129,15,,0,0,14641.52508599,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:30:00,17:30:00,2455129,1,,0,0,0,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:36:00,17:36:00,2454977,2,,0,0,5434.24437102119,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:38:00,17:38:00,2455111,3,,0,0,6076.41554626392,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,,,2455114,4,,0,0,6295.6952335707,0,,,,,1,1,,,,
t_1051402_b_25910_tn_3,,,2455112,5,,0,0,6647.08691702361,0,,,,,1,1,,,,
t_1051402_b_25910_tn_3,,,2455113,6,,0,0,7011.48611195179,0,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:42:00,17:42:00,2454978,7,,0,0,7447.41425873232,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,,,2454918,8,,0,0,9171.02442303816,0,,,,,1,1,,,,
t_1051402_b_25910_tn_3,,,2454979,9,,0,0,9544.18445378712,0,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:48:00,17:48:00,2455126,10,,0,0,10211.9956989,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:50:00,17:50:00,2455127,11,,2,3,10982.4308209279,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,,,2454981,12,,0,0,12067.8417971467,0,,,,,1,1,,,,
t_1051402_b_25910_tn_3,,,2455123,13,,0,0,12486.735897808,0,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:55:00,17:55:00,2454980,14,,0,0,13474.0730823556,1,,,,,1,1,,,,
t_1051402_b_25910_tn_3,17:58:00,17:58:00,2455129,15,,0,0,14641.52508599,1,,,,,1,1,,,,
t_1051406_b_25910_tn_1,08:30:00,08:30:00,2455129,1,,0,0,0,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,08:34:00,08:34:00,2454982,2,,0,0,1147.87136169957,1,,,,,1,1,,,,
t_1051406_b_25910_tn_1,08:36:00,08:36:00,2455124,3,,0,0,1947.45408580287,1,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455030,4,,0,0,2788.61107428783,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,08:40:00,08:40:00,2455031,5,,0,0,3302.23044200061,1,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455115,6,,0,0,3839.45110922686,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455032,7,,0,0,4282.90395547579,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455033,8,,0,0,4677.29697442656,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,08:43:00,08:43:00,2454950,9,,0,0,4820.66990833849,1,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2454953,10,,0,0,5091.45724488309,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2454954,11,,0,0,5208.05658039855,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2454956,12,,0,0,5399.91341572275,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2454957,13,,0,0,5541.11741869422,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2454958,14,,0,0,5851.73692420487,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455034,15,,0,0,6395.17984779867,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455036,16,,0,0,6557.56419983262,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,08:47:00,08:47:00,2455037,17,,0,0,6753.36304350566,1,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455040,18,,0,0,6979.67428201795,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455042,19,,0,0,7349.92385448555,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,,,2455044,20,,0,0,7726.19555013656,0,,,,,1,1,,,,
t_1051406_b_25910_tn_1,08:54:00,08:54:00,2455128,21,,0,0,8615.26327486,1,,,,,1,1,,,,
t_1051406_b_25910_tn_2,09:30:00,09:30:00,2455129,1,,0,0,0,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,09:34:00,09:34:00,2454982,2,,0,0,1147.87136169957,1,,,,,1,1,,,,
t_1051406_b_25910_tn_2,09:36:00,09:36:00,2455124,3,,0,0,1947.45408580287,1,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455030,4,,0,0,2788.61107428783,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,09:40:00,09:40:00,2455031,5,,0,0,3302.23044200061,1,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455115,6,,0,0,3839.45110922686,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455032,7,,0,0,4282.90395547579,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455033,8,,0,0,4677.29697442656,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,09:43:00,09:43:00,2454950,9,,0,0,4820.66990833849,1,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2454953,10,,0,0,5091.45724488309,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2454954,11,,0,0,5208.05658039855,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2454956,12,,0,0,5399.91341572275,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2454957,13,,0,0,5541.11741869422,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2454958,14,,0,0,5851.73692420487,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455034,15,,0,0,6395.17984779867,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455036,16,,0,0,6557.56419983262,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,09:47:00,09:47:00,2455037,17,,0,0,6753.36304350566,1,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455040,18,,0,0,6979.67428201795,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455042,19,,0,0,7349.92385448555,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,,,2455044,20,,0,0,7726.19555013656,0,,,,,1,1,,,,
t_1051406_b_25910_tn_2,09:54:00,09:54:00,2455128,21,,0,0,8615.26327486,1,,,,,1,1,,,,
t_1051406_b_25910_tn_3,10:30:00,10:30:00,2455129,1,,0,0,0,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,10:34:00,10:34:00,2454982,2,,0,0,1147.87136169957,1,,,,,1,1,,,,
t_1051406_b_25910_tn_3,10:36:00,10:36:00,2455124,3,,0,0,1947.45408580287,1,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455030,4,,0,0,2788.61107428783,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,10:40:00,10:40:00,2455031,5,,0,0,3302.23044200061,1,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455115,6,,0,0,3839.45110922686,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455032,7,,0,0,4282.90395547579,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455033,8,,0,0,4677.29697442656,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,10:43:00,10:43:00,2454950,9,,0,0,4820.66990833849,1,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2454953,10,,0,0,5091.45724488309,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2454954,11,,0,0,5208.05658039855,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2454956,12,,0,0,5399.91341572275,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2454957,13,,0,0,5541.11741869422,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2454958,14,,0,0,5851.73692420487,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455034,15,,0,0,6395.17984779867,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455036,16,,0,0,6557.56419983262,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,10:47:00,10:47:00,2455037,17,,0,0,6753.36304350566,1,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455040,18,,0,0,6979.67428201795,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455042,19,,0,0,7349.92385448555,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,,,2455044,20,,0,0,7726.19555013656,0,,,,,1,1,,,,
t_1051406_b_25910_tn_3,10:54:00,10:54:00,2455128,21,,0,0,8615.26327486,1,,,,,1,1,,,,
t_1051409_b_25910_tn_1,08:45:00,08:45:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2454943,2,,0,0,615.459053255144,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2454944,3,,0,0,913.147460544415,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2454945,4,,0,0,1279.70122243018,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455009,5,,0,0,2017.74910286514,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,08:49:00,08:49:00,2455010,6,,0,0,2250.2977271399,1,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455011,7,,0,0,2724.43353068035,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455012,8,,0,0,3140.5185554549,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455013,9,,0,0,3384.55352814288,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455014,10,,0,0,3705.86691526928,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455015,11,,0,0,4156.08952385877,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455016,12,,0,0,4312.62684781033,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,08:56:00,08:56:00,2455017,13,,0,0,4700.52162899192,1,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455018,14,,0,0,5202.41393466568,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455019,15,,0,0,5575.7495016679,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455020,16,,0,0,5919.10402359649,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455021,17,,0,0,6155.55232040826,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455022,18,,0,0,6588.25372798291,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455023,19,,0,0,6857.77642427123,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,09:01:00,09:01:00,2455024,20,,0,0,7201.90180634403,1,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455025,21,,0,0,7495.75693913033,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455026,22,,0,0,7927.43197978944,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455027,23,,0,0,8190.62770782682,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455028,24,,0,0,9112.07355270057,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2454932,25,,0,0,9834.4486824212,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,09:08:00,09:08:00,2454935,26,,0,0,10073.0480293415,1,,,,,1,1,,,,
t_1051409_b_25910_tn_1,,,2455029,27,,0,0,10409.6159406933,0,,,,,1,1,,,,
t_1051409_b_25910_tn_1,09:11:00,09:11:00,2454980,28,,0,0,11355.2309866222,1,,,,,1,1,,,,
t_1051409_b_25910_tn_1,09:13:00,09:13:00,2455129,29,,0,0,12522.68299017,1,,,,,1,1,,,,
t_1051409_b_25910_tn_2,09:45:00,09:45:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2454943,2,,0,0,615.459053255144,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2454944,3,,0,0,913.147460544415,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2454945,4,,0,0,1279.70122243018,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455009,5,,0,0,2017.74910286514,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,09:49:00,09:49:00,2455010,6,,0,0,2250.2977271399,1,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455011,7,,0,0,2724.43353068035,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455012,8,,0,0,3140.5185554549,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455013,9,,0,0,3384.55352814288,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455014,10,,0,0,3705.86691526928,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455015,11,,0,0,4156.08952385877,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455016,12,,0,0,4312.62684781033,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,09:56:00,09:56:00,2455017,13,,0,0,4700.52162899192,1,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455018,14,,0,0,5202.41393466568,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455019,15,,0,0,5575.7495016679,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455020,16,,0,0,5919.10402359649,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455021,17,,0,0,6155.55232040826,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455022,18,,0,0,6588.25372798291,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455023,19,,0,0,6857.77642427123,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,10:01:00,10:01:00,2455024,20,,0,0,7201.90180634403,1,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455025,21,,0,0,7495.75693913033,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455026,22,,0,0,7927.43197978944,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455027,23,,0,0,8190.62770782682,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455028,24,,0,0,9112.07355270057,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2454932,25,,0,0,9834.4486824212,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,10:08:00,10:08:00,2454935,26,,0,0,10073.0480293415,1,,,,,1,1,,,,
t_1051409_b_25910_tn_2,,,2455029,27,,0,0,10409.6159406933,0,,,,,1,1,,,,
t_1051409_b_25910_tn_2,10:11:00,10:11:00,2454980,28,,0,0,11355.2309866222,1,,,,,1,1,,,,
t_1051409_b_25910_tn_2,10:13:00,10:13:00,2455129,29,,0,0,12522.68299017,1,,,,,1,1,,,,
t_1051409_b_25910_tn_3,10:45:00,10:45:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2454943,2,,0,0,615.459053255144,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2454944,3,,0,0,913.147460544415,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2454945,4,,0,0,1279.70122243018,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455009,5,,0,0,2017.74910286514,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,10:49:00,10:49:00,2455010,6,,0,0,2250.2977271399,1,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455011,7,,0,0,2724.43353068035,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455012,8,,0,0,3140.5185554549,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455013,9,,0,0,3384.55352814288,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455014,10,,0,0,3705.86691526928,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455015,11,,0,0,4156.08952385877,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455016,12,,0,0,4312.62684781033,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,10:56:00,10:56:00,2455017,13,,0,0,4700.52162899192,1,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455018,14,,0,0,5202.41393466568,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455019,15,,0,0,5575.7495016679,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455020,16,,0,0,5919.10402359649,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455021,17,,0,0,6155.55232040826,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455022,18,,0,0,6588.25372798291,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455023,19,,0,0,6857.77642427123,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,11:01:00,11:01:00,2455024,20,,0,0,7201.90180634403,1,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455025,21,,0,0,7495.75693913033,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455026,22,,0,0,7927.43197978944,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455027,23,,0,0,8190.62770782682,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455028,24,,0,0,9112.07355270057,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2454932,25,,0,0,9834.4486824212,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,11:08:00,11:08:00,2454935,26,,0,0,10073.0480293415,1,,,,,1,1,,,,
t_1051409_b_25910_tn_3,,,2455029,27,,0,0,10409.6159406933,0,,,,,1,1,,,,
t_1051409_b_25910_tn_3,11:11:00,11:11:00,2454980,28,,0,0,11355.2309866222,1,,,,,1,1,,,,
t_1051409_b_25910_tn_3,11:13:00,11:13:00,2455129,29,,0,0,12522.68299017,1,,,,,1,1,,,,
t_1051410_b_25910_tn_1,15:45:00,15:45:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2454943,2,,0,0,615.459053255144,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2454944,3,,0,0,913.147460544415,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2454945,4,,0,0,1279.70122243018,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455009,5,,0,0,2017.74910286514,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,15:49:00,15:49:00,2455010,6,,0,0,2250.2977271399,1,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455011,7,,0,0,2724.43353068035,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455012,8,,0,0,3140.5185554549,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455013,9,,0,0,3384.55352814288,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455014,10,,0,0,3705.86691526928,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455015,11,,0,0,4156.08952385877,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455016,12,,0,0,4312.62684781033,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,15:56:00,15:56:00,2455017,13,,0,0,4700.52162899192,1,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455018,14,,0,0,5202.41393466568,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455019,15,,0,0,5575.7495016679,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455020,16,,0,0,5919.10402359649,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455021,17,,0,0,6155.55232040826,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455022,18,,0,0,6588.25372798291,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455023,19,,0,0,6857.77642427123,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,16:01:00,16:01:00,2455024,20,,0,0,7201.90180634403,1,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455025,21,,0,0,7495.75693913033,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455026,22,,0,0,7927.43197978944,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455027,23,,0,0,8190.62770782682,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455028,24,,0,0,9112.07355270057,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2454932,25,,0,0,9834.4486824212,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,16:08:00,16:08:00,2454935,26,,0,0,10073.0480293415,1,,,,,1,1,,,,
t_1051410_b_25910_tn_1,,,2455029,27,,0,0,10409.6159406933,0,,,,,1,1,,,,
t_1051410_b_25910_tn_1,16:11:00,16:11:00,2454980,28,,0,0,11355.2309866222,1,,,,,1,1,,,,
t_1051410_b_25910_tn_1,16:13:00,16:13:00,2455129,29,,0,0,12522.68299017,1,,,,,1,1,,,,
t_1051410_b_25910_tn_2,16:45:00,16:45:00,2455128,1,,0,0,0,1,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2454943,2,,0,0,615.459053255144,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2454944,3,,0,0,913.147460544415,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2454945,4,,0,0,1279.70122243018,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455009,5,,0,0,2017.74910286514,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,16:49:00,16:49:00,2455010,6,,0,0,2250.2977271399,1,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455011,7,,0,0,2724.43353068035,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455012,8,,0,0,3140.5185554549,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455013,9,,0,0,3384.55352814288,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455014,10,,0,0,3705.86691526928,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455015,11,,0,0,4156.08952385877,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455016,12,,0,0,4312.62684781033,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,16:56:00,16:56:00,2455017,13,,0,0,4700.52162899192,1,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455018,14,,0,0,5202.41393466568,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455019,15,,0,0,5575.7495016679,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455020,16,,0,0,5919.10402359649,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455021,17,,0,0,6155.55232040826,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455022,18,,0,0,6588.25372798291,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,,,2455023,19,,0,0,6857.77642427123,0,,,,,1,1,,,,
t_1051410_b_25910_tn_2,17:01:00,17:01:00,2455024,20,,0,0,7201.90180634403,1,,,,,1,1,,,,
