stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
777850,5006,,Mini & Coloma,,38.15163,-122.26549,,,0,,
777961,2054,,Springs & Avian(Spring Hills Shopping Center),,38.10598,-122.20788,,,0,,
778031,3067,,Wilson & Benson,,38.11596,-122.26962,,,0,,
777979,3080,,Tennessee & Carroll,,38.10988,-122.2411,,,0,,
777675,2050,,Ascot & Hawkins,,38.10752,-122.18977,,,0,,
777725,4020,,Columbus & Ascot ,,38.111815,-122.198806,,,0,,
781646,2090,,Rollingwood Dr & Baywood Dr,,38.098208,-122.209281,,,0,,
777897,6019,,Rose & Windsor,,38.08782,-122.1732,,,0,,
777907,3024,,Sacramento & Mississippi,,38.11532,-122.25787,,,0,,
777981,4014,,Tennessee & Maple,,38.109684,-122.221458,,,0,,
781625,3130,,Tuolumne St & Sereno Dr.,,38.128714,-122.238886,,,0,,
777985,3086,,Tennessee & Santa Clara,,38.1101,-122.25933,,,0,,
777881,4036,,Redwood & Oakwood,,38.120499,-122.209741,,,0,,
778028,5037,,Whitney & Depaul,,38.14612,-122.23801,,,0,,
781661,7006,,Contra Costa Blvd & Vikings Dr (Sunvalley Mall),,37.967372,-122.062942,,,0,,
777913,1032,,Sacramento & Virginia,,38.1022457786815,-122.258208542328,,,0,,
777936,3128,,Sereno & Sereno Transit Village (STC),,38.128123,-122.252985,,,0,,
778027,6032,,Warwick & Sunrise,,38.06402,-122.1535,,,0,,
777724,7003,,Coggins & Jones (Pleasant Hill BART),,37.928921,-122.055134,,,0,,
777751,5017,,Elliot & Dillon,,38.15035,-122.25755,,,0,,
777760,1038,,Florida & Alameda,,38.104987,-122.247866,,,0,,
777886,3087,,Redwood & Tuolumne,,38.12234,-122.23732,,,0,,
777983,3082,,Tennessee & Monterey,,38.109879,-122.246098,,,0,,
777788,1004,,Georgia & El Dorado,,38.10098,-122.24976,,,0,,
777860,5022,,Mini & Stanford,,38.14542,-122.24696,,,0,,
778014,3047,,Tuolumne & Sereno,,38.12958,-122.23952,,,0,,
777978,3105,,Tennessee & Butte,,38.110051,-122.261993,,,0,,
781650,2094,,Benicia Rd & Banning Way,,38.0918,-122.216817,,,0,,
777898,,,Rotary & Admiral Callaghan,,38.1265026322209,-122.227587084656,,,0,,
777804,2023,,Glen Cove & James River,,38.0717320310732,-122.218945830688,,,0,,
777927,1098,,Seaport & Sandy,,38.074547,-122.235816,,,0,,
781657,1121,,Maine St & Alameda St,,38.099106,-122.248158,,,0,,
777693,1085,,Benicia & Starr,,38.09585,-122.23528,,,0,,
777827,1081,,Maine & El Dorado,,38.09901,-122.24972,,,0,,
777700,3021,,Broadway & Illinois,,38.11218,-122.24857,,,0,,
777828,1080,,Maine & Napa,,38.098985,-122.251288,,,0,,
777932,3056,,Sereno & Kaiser Entrance (Kaiser Medical Center),,38.12813,-122.24896,,,0,,
777691,1083,,Benicia & Rice,,38.09794,-122.24251,,,0,,
782476,4051,,"Columbus & College Entrance (Solano College, Vallejo) ",,38.1362575202402,-122.203121786839,,,0,,
782081,6009,,Southampton & Hastings,,38.0707676634362,-122.177756136185,,,0,,
777758,4018,,Fleming & Admiral Callaghan,,38.11726,-122.22913,,,0,,
781639,3105,,Tennessee St & Butte St,,38.110182,-122.262388,,,0,,
777832,1069,,Mare Island Way & Florida,,38.1055,-122.26594,,,0,,
781622,3142,,Tuolumne St & Park View Terrace,,38.134297,-122.243011,,,0,,
777782,1054,,Georgia & Amador,,38.10087,-122.24356,,,0,,
777894,6029,,Rose & Corcoran,,38.0888,-122.18514,,,0,,
778012,3053,,Tuolumne & Phoenix,,38.13642,-122.24439,,,0,,
777974,6015,,1st & Military West (Veteran's Building),,38.0538150219936,-122.155583906746,,,0,,
777689,2072,,Benicia & Home Acres,,38.092209,-122.21918,,,0,,
777726,4032,,Columbus & College Entrance (Solano College),,38.1352,-122.201928,,,0,,
777914,1107,,Sacramento & York(VTC),,38.100137,-122.258649,,,0,,
777892,2088,,Rollingwood & Springs,,38.105171,-122.20897,,,0,,
781636,4047,,Vervais Ave & Henry St,,38.111975,-122.224789,,,0,,
777954,1031,,Sonoma & Solano,,38.094581,-122.251453,,,0,,
777699,3027,,Broadway & Garibaldi,,38.13192,-122.25222,,,0,,
777910,3039,,Sacramento & Tennessee,,38.1102,-122.25819,,,0,,
777865,4045,,Plaza & Admiral Calaghan (Gateway Plaza),,38.134589,-122.217928,,,0,,
777948,1029,,Sonoma & McLane,,38.088945,-122.24448,,,0,,
778013,3045,,Tuolumne & Redwood,,38.12327,-122.23769,,,0,,
777912,1037,,Sacramento & Virginia,,38.10203,-122.25835,,,0,,
777900,1035,,Sacramento & Alabama,,38.1089221104665,-122.258187521496,,,0,,
778000,3042,,Tuolumne & Fleming,,38.11577,-122.23792,,,0,,
777986,3078,,Tennessee & Shasta,,38.10982,-122.23502,,,0,,
777752,5016,,Elliot & Lorenzo,,38.1493,-122.25774,,,0,,
777695,3028,,Broadway & Ash,,38.13405,-122.25218,,,0,,
777953,3016,,Sonoma & Redwood (Vallejo Plaza),,38.122536,-122.255379,,,0,,
781659,7005,,Diablo College Transit Loop,,37.970814,-122.069189,,,0,,
777847,6002,,Military West & West 14th,,38.067303,-122.181549,,,0,,
777957,3010,,Sonoma & Yolano,,38.13266,-122.25588,,,0,,
777680,2049,,Ascot & Southport,,38.1085718134069,-122.194533440475,,,0,,
777723,5029,,Christopher & Lillian,,38.15071,-122.23493,,,0,,
777984,4049,,Tennessee & Oakwood,,38.1095427225383,-122.218240728836,,,0,,
777963,2055,,Springs & Heartwood,,38.10604,-122.21109,,,0,,
777711,3026,,Broadway & Sereno,,38.12809,-122.25147,,,0,,
777915,1106,,Sacramento & York(VTC),,38.10017,-122.258927,,,0,,
778004,3062,,Tuolumne & Loma Vista,,38.11535,-122.23822,,,0,,
777839,5010,,Meadows & Old River,,38.14902,-122.27107,,,0,,
777911,3036,,Sacramento & Valle Vista,,38.11907,-122.25975,,,0,,
777987,3085,,Tennessee & Sutter,,38.110029,-122.252842,,,0,,
777766,1093,,Florida & El Dorado,,38.10492,-122.24964,,,0,,
777853,5019,,Mini & Elliot,,38.15272,-122.2576,,,0,,
778024,3006,,Valle Vista & Sonoma,,38.11986,-122.25323,,,0,,
777707,3020,,Broadway & Nebraska,,38.11414,-122.24863,,,0,,
777717,3033,,BW Williams & Pecan,,38.13801,-122.24944,,,0,,
777876,4043,,Redwood & Foothill,,38.122429,-122.218473,,,0,,
778034,3099,,Wilson & Tennessee,,38.11089,-122.26518,,,0,,
777819,6035,,Hastings & Sweetbrier,,38.08309,-122.17098,,,0,,
778018,3060,,Tuolumne & Valle Vista,,38.11954,-122.23843,,,0,,
777821,5013,,Jack London & Echo Summit,,38.1452,-122.26395,,,0,,
777800,2033,,Glen Cove & Bermuda,,38.07786,-122.21081,,,0,,
777701,3002,,Broadway & Illinois,,38.11218,-122.24843,,,0,,
777975,3050,,Sutter Solano Medical Center & Tuolumne,,38.13099,-122.23653,,,0,,
777772,1072,,Florida & Tuolumne,,38.1049,-122.23797,,,0,,
782082,6013,,Southampton and Chelsea Hills Drive,,38.0666795529257,-122.164334362274,,,0,,
777879,3075,,Redwood & N. Camino Alto,,38.122982,-122.245682,,,0,,
778020,4025,,Turner & North Ascot,,38.131222,-122.21069,,,0,,
777681,4022,,Ascot & Sunrise,,38.11819,-122.20267,,,0,,
777855,5040,,Mini & Hwy 37,,38.14344,-122.2491,,,0,,
781619,1124,,Butte St. & Florida St.,,38.104794,-122.263119,,,0,,
777690,2071,,Benicia & Maple,,38.09306,-122.22264,,,0,,
777939,5008,,Severus & Catalina,,38.15298,-122.27172,,,0,,
777808,2019,,Glen Cove & N. Regatta,,38.0741,-122.206806,,,0,,
777966,2058,,Springs & Maple,,38.10612,-122.22108,,,0,,
777967,2056,,Springs & Mosswood,,38.10609,-122.21453,,,0,,
802613,3143,,Tuolumne & Hospital Dr,,38.1308635262274,-122.240788048035,,,0,,
777673,4012,,Ascot & Columbus,,38.112868,-122.198209,,,0,,
777842,6008,,Military West & 1st (Benicia City Park),,38.054146,-122.15615,,,0,,
777868,1025,,Porter & Adams,,38.080364,-122.238524,,,0,,
777995,3061,,Tuolumne & Camino Alto,,38.117678,-122.238063,,,0,,
777989,4015,,Tennessee & Vervais,,38.1097,-122.22448,,,0,,
777722,5030,,Christopher & Evelyn,,38.14948,-122.23408,,,0,,
778019,3044,,Tuolumne & Valle Vista,,38.11948,-122.23829,,,0,,
777824,2085,,Magazine & Gary,,38.085556,-122.230278,,,0,,
777719,3031,,BW Williams & Walnut,,38.13886,-122.24944,,,0,,
777949,5002,,Sonoma & Meadows,,38.14741,-122.25467,,,0,,
777976,3081,,Tennessee & Amador,,38.10993,-122.24276,,,0,,
777688,2070,,Benicia & Cedar,,38.09361,-122.22531,,,0,,
777893,6018,,Rose & Cambridge,,38.081481,-122.18974,,,0,,
777845,6016,,Military West & Farmar Driveway (Mary Farmar Elementary),,38.062003,-122.171853,,,0,,
781651,2095,,Benicia Rd & Home Acres,,38.092494,-122.219842,,,0,,
777687,1086,,Benicia & Carquinez,,38.09537,-122.23318,,,0,,
778026,6022,,Warwick & Chelsea Hills,,38.06685,-122.16321,,,0,,
777732,2067,,Coronel & Alhambra (Beverly Hills Elementary),,38.08809,-122.22469,,,0,,
777674,2051,,Ascot & Georgia,,38.10576,-122.18874,,,0,,
781643,4044,,Admiral Callaghan Ln & Rotary Way,,38.126726,-122.227383,,,0,,
777929,3021,,Sereno & Cima,,38.129641,-122.235401,,,0,,
777775,2083,,Fulton & Glen Cove,,38.082321,-122.214007,,,0,,
777806,2022,,Glen Cove & Mistral,,38.07118,-122.21763,,,0,,
777921,1112,,Sacramento & York(VTC),,38.100149,-122.25908,,,0,,
777702,1007,,Broadway & Louisiana,,38.107769,-122.248571,,,0,,
782080,6014,,Southampton and O'Farrell,,38.069665416465,-122.174516027695,,,0,,
777703,1008,,Broadway & Louisiana,,38.108089,-122.248701,,,0,,
781623,3144,,Tuolumne St & Sereno St,,38.129481,-122.239706,,,0,,
777904,1102,,Sacramento & Florida,,38.1053,-122.25809,,,0,,
777791,1050,,Georgia & Monterey,,38.101012,-122.246425,,,0,,
781629,3132,,Tennessee St & El Dorado St,,38.109858,-122.249972,,,0,,
777747,6006,,East 5th & East N,,38.051903,-122.146042,,,0,,
777838,3065,,Mare Island Way & Tennessee,,38.11048,-122.2645,,,0,,
781642,4023,,Ascot Pkwy & Redwood Pkwy (Jesse Bethel High School),,38.11899,-122.20619,,,0,,
777875,3088,,Redwood & De Anza,,38.12302,-122.24255,,,0,,
777956,1028,,Sonoma & Winchester,,38.08643,-122.24219,,,0,,
777863,2076,,Oakwood & Springs,,38.1044,-122.21788,,,0,,
777677,4011,,Ascot & Locust,,38.11435,-122.20082,,,0,,
777734,3055,,Couch & Redwood,,38.12384,-122.25237,,,0,,
781654,1118,,Benicia Rd & Carquinez St,,38.095444,-122.232681,,,0,,
777710,,,Broadway & Sereno,,38.12793,-122.250941,,,0,,
777715,1063,,Butte & Florida,,38.104537,-122.263307,,,0,,
777684,2087,,Avian & Tennessee,,38.108779,-122.204498,,,0,,
777714,,,Butte & Carolina,,38.10417,-122.26301,0,,0,,
777903,1036,,Sacramento & Florida,,38.10488,-122.25835,,,0,,
777694,2073,,Benicia & Taylor,,38.09153,-122.2162,,,0,,
781641,1039,,Florida St. & Amador St.,,38.10479,-122.243814,,,0,,
777762,1074,,Florida & Amador (Florence Douglas Senior Center) NW,,38.105,-122.24397,,,0,,
777874,4034,,Redwood & Bonnie,,38.130946,-122.201215,,,0,,
777895,6036,,Rose & Kearney (Matthew Turner Elementary School),,38.083978,-122.158897,,,0,,
777704,5020,,Broadway & Meadows (Meadows Plaza),,38.147165,-122.252396,,,0,,
777825,1020,,Magazine & Sheridan,,38.08405,-122.23595,,,0,,
777794,2053,,Georgia & Norfolk,,38.10186,-122.19691,,,0,,
777787,1011,,Georgia & El Dorado,,38.10106,-122.25027,,,0,,
777823,2063,,Laurel & Denton,,38.0873,-122.22856,,,0,,
777769,1096,,Florida & Solano,,38.104662,-122.234029,,,0,,
777721,6021,,Chelsea Hills & Gillway,,38.07201,-122.15999,,,0,,
777867,4026,,Plaza & Turner (Gateway Plaza; Costco),,38.132387,-122.215705,,,0,,
777739,3095,,Daniels & B,,38.11887,-122.27085,,,0,,
777991,1021,,5th & Magazine,,38.08304,-122.23672,,,0,,
778033,3097,,Wilson & Hichborn,,38.11385,-122.26763,,,0,,
781617,2094,,Benicia Rd & Banning Way,,38.091625,-122.216033,,,0,,
777918,1108,,Sacramento & York(VTC),,38.100164,-122.258705,,,0,,
777759,4017,,Fleming & Skyway,,38.11554,-122.22452,,,0,,
781624,3129,,Tuolumne St & Sereno St,,38.128667,-122.239125,,,0,,
777872,4001,,Redwood & Adm Callaghan,,38.12324,-122.2268,,,0,,
781626,3117,,Sereno Dr & Kaiser Entrance (Kaiser Medical Center),,38.128203,-122.249687,,,0,,
777789,2042,,Georgia & Heartwood,,38.100218,-122.211798,,,0,,
777917,1104,,Sacramento & York(VTC),,38.100171,-122.2592,,,0,,
777816,5031,,Griffin & Taper,,38.1467,-122.23475,,,0,,
777750,8001,,El Cerrito Del Norte BART station,,37.924894,-122.317052,,,0,,
777706,3003,,Broadway & Nebraska,,38.11486,-122.24842,,,0,,
777958,6012,,Southhampton & Chelsea Hills (Raley's Center),,38.066879,-122.166532,,,0,,
777943,,,Solano College & Suisun Valley (Solano Community College),,38.234821,-122.125019,0,,0,,
777767,1092,,Florida & Napa,,38.10492,-122.25209,,,0,,
777668,1006,,Alameda & Florida,,38.10527,-122.24811,,,0,,
777820,6034,,Hastings & Cambridge,,38.07725,-122.17643,,,0,,
778007,3063,,Tuolumne & Nebraska,,38.113663,-122.238186,,,0,,
778032,3096,,Wilson & Benson,,38.11646,-122.27019,,,0,,
781627,3014,,Mare Island Way & Tennessee St,,38.10996,-122.26342,,,0,,
781640,1038,,Florida St & Alameda,,38.104882,-122.247869,,,0,,
782054,,,Tuolumne and Hospital Drive,,38.1309036130318,-122.24077463699,,,0,,
777916,1111,,Sacramento & York(VTC),,38.100189,-122.259423,,,0,,
777777,5036,,Gateway & Fairgrounds,,38.14483,-122.2345,,,0,,
781616,3140,,Tuolumne St & Peach St,,38.136569,-122.247781,,,0,,
777877,4042,,Redwood & Foothill,,38.122596,-122.218448,,,0,,
777873,3074,,Redwood & Alameda,,38.122535,-122.24783,,,0,,
777669,1009,,Alameda & Ohio,,38.10653,-122.24873,,,0,,
777737,1014,,Curtola Parkway & Napa,,38.096987,-122.252778,,,0,,
777909,3093,,Sacramento & Redwood,,38.12268,-122.26262,,,0,,
778001,3043,,Tuolumne & Greenfield,,38.11809,-122.23804,,,0,,
777728,5028,,Corcoran & Belfast,,38.15382,-122.23549,,,0,,
777973,2078,,Springs & Vervais,,38.10597,-122.22415,,,0,,
777831,9002,,Mangles & Green Valley,,38.222703,-122.143721,,,0,,
777742,3094,,Daniels & Rodgers,,38.12206,-122.2682,,,0,,
781635,4046,,Fleming Ave & Vervais Ave,,38.115083,-122.2238,,,0,,
778008,3041,,Tuolumne & Nebraska,,38.11391,-122.23811,,,0,,
777902,3037,,Sacramento & Denio,,38.11595,-122.25808,,,0,,
777977,3083,,Tennessee & Broadway,,38.10992,-122.24833,,,0,,
777685,2086,,Avian & Tennessee,,38.108747,-122.20438,,,0,,
778025,4016,,Vervais & Henry,,38.11259,-122.22468,,,0,,
777802,2029,,Glen Cove & Glen Cove Marina,,38.07128,-122.213214,,,0,,
777890,,,Rollingwood & Keats,,38.0952531131114,-122.208442507935,,,0,,
777880,3089,,Redwood & N. Camino Alto,,38.12323,-122.24528,,,0,,
777944,,,Solano Middle School,,38.15508,-122.23842,0,,0,,
777960,6011,,Southhampton & Turner (Benicia Middle School),,38.069338,-122.171976,,,0,,
777883,3092,,Redwood & Sacramento,,38.12332,-122.25939,,,0,,
777768,1061,,Florida & Santa Clara,,38.1052,-122.25964,,,0,,
777770,1071,,Florida & Solano,,38.10482,-122.23372,,,0,,
777888,2036,,Rollingwood & Benicia,,38.09008,-122.20816,,,0,,
777950,3008,,Sonoma & Redwood,,38.12441,-122.25507,,,0,,
777764,,,Florida & Branciforte,,38.105196,-122.261786,0,,0,,
781669,5035,,Gateway Dr & Sage St,,38.145192,-122.229471,,,0,,
777926,1099,,Seaport & Country Lane,,38.0726,-122.23476,,,0,,
777937,3111,,Sereno & Sereno Transit Village(STC),,38.12803,-122.253208,,,0,,
778010,3052,,Tuolumne & Park View,,38.13488,-122.24326,,,0,,
781652,2096,,Benicia Rd & Maple St,,38.093089,-122.222194,,,0,,
781666,9011,,The Courtyard (Solano Mall) & Gateway Blvd,,38.26239,-122.056358,,,0,,
777784,1048,,Georgia & Contra Costa,,38.100951,-122.241735,,,0,,
777801,2030,,Glen Cove & Camino Del Sol,,38.07088,-122.2104,,,0,,
778003,3034,,Tuolumne & Lofas,,38.13643,-122.25057,,,0,,
781665,9010,,The Courtyard (Solano Mall) & Gateway Blvd,,38.259953,-122.057416,,,0,,
777749,6037,,East 5th & Viewmont,,38.05517,-122.14387,,,0,,
781634,3137,,Fleming Ave & Admiral Callaghan Ln,,38.117203,-122.229086,,,0,,
777729,5026,,Corcoran & Cobblestone (Solano Middle School),,38.1544,-122.23988,,,0,,
777733,2066,,Coronel & Fulton,,38.08329,-122.22268,,,0,,
777997,1055,,Tuolumne & Carolina (Solano County Courthouse),,38.10366,-122.23814,,,0,,
777822,5012,,Jack London & Susan,,38.146931,-122.264503,,,0,,
777972,2059,,Springs & Vervais,,38.10617,-122.22488,,,0,,
781649,2093,,Rollingwood Dr & Dryden Dr,,38.093903,-122.20875,,,0,,
777901,3071,,Sacramento & Baldwin,,38.12389,-122.26382,,,0,,
777955,1078,,Sonoma & Virginia,,38.10239,-122.25505,,,0,,
777951,3015,,Sonoma & Redwood,,38.12417,-122.25562,,,0,,
781658,1122,,Maine St & Sonoma Blvd,,38.099206,-122.254517,,,0,,
781655,1119,,Benicia Rd & Beach St,,38.096711,-122.238253,,,0,,
777667,4005,,Admiral Callaghan & Vallejo Corners (Gateway Plaza;Target),,38.131822,-122.223469,,,0,,
777837,1088,,Mare Island Way & Harbor,,38.10774,-122.26572,,,0,,
777778,5035,,Gateway & Sage,,38.14507,-122.22923,,,0,,
778002,3048,,Tuolumne & Hospital,,38.1307,-122.24036,,,0,,
781670,3115,,Valle Vista Ave & Sonoma Blvd,,38.119811,-122.256492,,,0,,
781645,2051,,Ascot Pkwy & Georgia St.,,38.106005,-122.188572,,,0,,
781660,7004,,Contra Costa Blvd & Vikings Dr (Sunvalley Mall),stop used for AM inbound stops and weekend am outbound stops,37.967372,-122.062619,,,0,,
777829,1079,,Maine & Sutter,,38.099011,-122.253707,,,0,,
778021,3005,,Valle Vista & Broadway,,38.11987,-122.24936,,,0,,
777814,2034,,Glen Cove & Wellfleet,,38.07932,-122.21119,,,0,,
778231,3138,,Hospital Drive & Tuolumne ,,38.131133,-122.239967,,,0,,
777771,1077,,Florida & Sonoma,,38.10513,-122.25402,,,0,,
777776,2084,,Fulton & Ladera,,38.084106,-122.220425,,,0,,
777931,3125,,Sereno & Emerald,,38.128671,-122.231924,,,0,,
777666,4019,,Admiral Callaghan & Tennessee,,38.11024,-122.22834,,,0,,
777866,4006,,Plaza & Turner (Gateway Plaza; Costco),,38.13278,-122.216783,,,0,,
777761,1075,,Florida & Alameda,,38.105,-122.24859,,,0,,
777835,1090,,Mare Island Way & Georgia (Ferry),,38.10051,-122.26257,,,0,,
777755,3107,,Fairgrounds Dr. @ Fairgrounds (Six Flags Discovery Kingdom),,38.136889,-122.229676,,,0,,
777952,3007,,Sonoma & Redwood,,38.12198,-122.25494,,,0,,
777962,2081,,Springs & Heartwood,,38.10589,-122.2112,,,0,,
777807,2032,,Glen Cove & N. Regatta,,38.07462,-122.2067,,,0,,
