trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
35754A1165B2143,13:47:00,13:47:00,757517,46,Downtown Santa Rosa Coddingtown Mall,0,0,17.65127521
35754A1165B2143,,,757518,47,Downtown Santa Rosa Coddingtown Mall,0,0,17.94590537
35754A1165B2143,,,757519,48,Downtown Santa Rosa Coddingtown Mall,0,0,18.21987359
35754A1165B2143,13:52:00,13:52:00,757520,49,Downtown Santa Rosa Coddingtown Mall,0,0,18.584017
35754A1165B2143,,,757521,50,Downtown Santa Rosa Coddingtown Mall,0,0,18.955107
35754A1165B2143,,,757522,51,Downtown Santa Rosa Coddingtown Mall,0,0,20.03600509
35754A1165B2143,,,757523,52,Downtown Santa Rosa Coddingtown Mall,0,0,20.36081516
35754A1165B2143,,,757524,53,Downtown Santa Rosa Coddingtown Mall,0,0,20.75009268
35754A1165B2143,,,757525,54,Downtown Santa Rosa Coddingtown Mall,0,0,20.90265993
35754A1165B2143,,,757526,55,Downtown Santa Rosa Coddingtown Mall,0,0,21.32319471
35754A1165B2143,13:57:00,13:57:00,757527,56,Downtown Santa Rosa Coddingtown Mall,0,0,21.82556782
35754A1165B2143,,,757528,57,Downtown Santa Rosa Coddingtown Mall,0,0,22.14469926
35754A1165B2143,,,757529,58,Downtown Santa Rosa Coddingtown Mall,0,0,22.32181518
35754A1165B2143,,,757530,59,Downtown Santa Rosa Coddingtown Mall,0,0,22.48125496
35754A1165B2143,,,757531,60,Downtown Santa Rosa Coddingtown Mall,0,0,22.90661871
35754A1165B2143,,,757532,61,Downtown Santa Rosa Coddingtown Mall,0,0,23.20460759
35754A1165B2143,,,757533,62,Downtown Santa Rosa Coddingtown Mall,0,0,23.54715573
35754A1165B2143,,,757534,63,Downtown Santa Rosa Coddingtown Mall,0,0,23.79628611
35754A1165B2143,,,757535,64,Downtown Santa Rosa Coddingtown Mall,0,0,24.08427233
35754A1165B2143,14:04:00,14:04:00,757536,65,Downtown Santa Rosa Coddingtown Mall,0,0,24.46437096
35754A1165B2143,,,757537,66,Downtown Santa Rosa Coddingtown Mall,0,0,24.78615246
35754A1165B2143,14:07:00,14:07:00,757538,67,Downtown Santa Rosa Coddingtown Mall,0,0,25.33444165
35754A1165B2143,,,757539,68,Downtown Santa Rosa Coddingtown Mall,0,0,25.65973878
