service_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed,agency_raw_name,trip_short_name,original_trip_id,trip_bikes_allowed,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,route_id,trip_id,shape_id
15SEPT-01-WKDY-Weekday-02,North,0.0,1169084,,,GGTransit_2015_9_3,,,,,,,,,,,,259,9779,850
15SEPT-01-WKDY-Weekday-02,South,1.0,1169233,,,GGTransit_2015_9_3,,,,,,,,,,,,259,9780,851
15SEPT-01-WKDY-Weekday-02,North,0.0,1169115,,,GGTransit_2015_9_3,,,,,,,,,,,,261,9782,857
15SEPT-01-WKDY-Weekday-02,South,1.0,1169134,,,GGTransit_2015_9_3,,,,,,,,,,,,261,9784,856
15SEPT-01-WKDY-Weekday-02,South,1.0,1169258,,,GGTransit_2015_9_3,,,,,,,,,,,,261,9801,856
15SEPT-01-WKDY-Weekday-02,South,1.0,1169109,,,GGTransit_2015_9_3,,,,,,,,,,,,256,9802,843
15SEPT-01-WKDY-Weekday-02,South,1.0,1169102,,,GGTransit_2015_9_3,,,,,,,,,,,,256,9803,843
15SEPT-01-WKDY-Weekday-02,North,0.0,1169183,,,GGTransit_2015_9_3,,,,,,,,,,,,256,9805,844
15SEPT-01-WKDY-Weekday-02,North,0.0,1169098,,,GGTransit_2015_9_3,,,,,,,,,,,,260,9808,854
15SEPT-01-WKDY-Weekday-02,North,0.0,1169113,,,GGTransit_2015_9_3,,,,,,,,,,,,260,9809,855
15SEPT-01-WKDY-Weekday-02,South,1.0,1169217,,,GGTransit_2015_9_3,,,,,,,,,,,,260,9813,852
15SEPT-01-WKDY-Weekday-02,South,1.0,1169282,,,GGTransit_2015_9_3,,,,,,,,,,,,260,9816,853
15SEPT-01-WKDY-Weekday-02,South,1.0,1169099,,,GGTransit_2015_9_3,,,,,,,,,,,,262,9824,858
15SEPT-01-WKDY-Weekday-02,South,1.0,1169153,,,GGTransit_2015_9_3,,,,,,,,,,,,255,9825,840
15SEPT-01-WKDY-Weekday-02,South,1.0,1169106,,,GGTransit_2015_9_3,,,,,,,,,,,,255,9826,840
15SEPT-01-WKDY-Weekday-02,North,0.0,1169197,,,GGTransit_2015_9_3,,,,,,,,,,,,255,9833,842
15SEPT-01-WKDY-Weekday-02,North,0.0,1169169,,,GGTransit_2015_9_3,,,,,,,,,,,,255,9834,842
15SEPT-01-WKDY-Weekday-02,South,1.0,1169029,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9842,784
15SEPT-01-WKDY-Weekday-02,South,1.0,1169043,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9850,784
15SEPT-01-WKDY-Weekday-02,South,1.0,1169038,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9860,784
15SEPT-01-WKDY-Weekday-02,South,1.0,1169038,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9868,784
15SEPT-01-WKDY-Weekday-02,South,1.0,1169029,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9879,784
15SEPT-01-WKDY-Weekday-02,North,0.0,1169029,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9880,783
15SEPT-01-WKDY-Weekday-02,North,0.0,1169054,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9884,783
15SEPT-01-WKDY-Weekday-02,North,0.0,1169043,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9891,783
15SEPT-01-WKDY-Weekday-02,North,0.0,1169157,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9898,783
15SEPT-01-WKDY-Weekday-02,North,0.0,1169038,,,GGTransit_2015_9_3,,,,,,,,,,,,240,9902,783
15SEPT-01-WKDY-Weekday-02,South,1.0,1169122,,,GGTransit_2015_9_3,,,,,,,,,,,,257,9940,845
15SEPT-01-WKDY-Weekday-02,South,1.0,1169150,,,GGTransit_2015_9_3,,,,,,,,,,,,257,9941,845
15SEPT-01-WKDY-Weekday-02,North,0.0,1169180,,,GGTransit_2015_9_3,,,,,,,,,,,,257,9948,846
15SEPT-01-WKDY-Weekday-02,South,1.0,1169151,,,GGTransit_2015_9_3,,,,,,,,,,,,258,9953,849
15SEPT-01-WKDY-Weekday-02,South,1.0,1169121,,,GGTransit_2015_9_3,,,,,,,,,,,,258,9954,849
15SEPT-01-WKDY-Weekday-02,North,0.0,1169187,,,GGTransit_2015_9_3,,,,,,,,,,,,258,9958,848
15SEPT-01-WKDY-Weekday-02,East,0.0,1169090,,,GGTransit_2015_9_3,,,,,,,,,,,,236,9963,765
15SEPT-01-WKDY-Weekday-02,West,1.0,1169085,,,GGTransit_2015_9_3,,,,,,,,,,,,236,9964,766
15SEPT-01-WKDY-Weekday-02,West,1.0,1169085,,,GGTransit_2015_9_3,,,,,,,,,,,,236,9967,766
15SEPT-01-WKDY-Weekday-02,South,1.0,1169229,,,GGTransit_2015_9_3,,,,,,,,,,,,242,9978,790
15SEPT-01-WKDY-Weekday-02,South,1.0,1169232,,,GGTransit_2015_9_3,,,,,,,,,,,,242,9983,790
15SEPT-01-WKDY-Weekday-02,North,0.0,1169229,,,GGTransit_2015_9_3,,,,,,,,,,,,242,9986,789
15SEPT-01-WKDY-Weekday-02,North,0.0,1169232,,,GGTransit_2015_9_3,,,,,,,,,,,,242,9989,789
15SEPT-01-WKDY-Weekday-02,North,0.0,1169231,,,GGTransit_2015_9_3,,,,,,,,,,,,242,9994,789
15SEPT-01-WKDY-Weekday-02,South,1.0,1169287,,,GGTransit_2015_9_3,,,,,,,,,,,,263,9996,860
15SEPT-01-WKDY-Weekday-02,South,1.0,1169288,,,GGTransit_2015_9_3,,,,,,,,,,,,263,9997,860
15SEPT-01-WKDY-Weekday-02,South,1.0,1169287,,,GGTransit_2015_9_3,,,,,,,,,,,,263,10004,860
15SEPT-01-WKDY-Weekday-02,South,1.0,1169288,,,GGTransit_2015_9_3,,,,,,,,,,,,263,10010,860
15SEPT-01-WKDY-Weekday-02,South,1.0,1169290,,,GGTransit_2015_9_3,,,,,,,,,,,,263,10015,860
15SEPT-01-WKDY-Weekday-02,North,0.0,1169287,,,GGTransit_2015_9_3,,,,,,,,,,,,263,10017,859
15SEPT-01-WKDY-Weekday-02,North,0.0,1169288,,,GGTransit_2015_9_3,,,,,,,,,,,,263,10022,859
15SEPT-01-WKDY-Weekday-02,North,0.0,1169288,,,GGTransit_2015_9_3,,,,,,,,,,,,263,10027,859
15SEPT-01-WKDY-Weekday-02,North,0.0,1169288,,,GGTransit_2015_9_3,,,,,,,,,,,,263,10035,859
15SEPT-01-WKDY-Weekday-02,South,1.0,1169291,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10038,862
15SEPT-01-WKDY-Weekday-02,South,1.0,1169292,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10040,862
15SEPT-01-WKDY-Weekday-02,South,1.0,1169292,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10043,862
15SEPT-01-WKDY-Weekday-02,South,1.0,1169292,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10044,862
15SEPT-01-WKDY-Weekday-02,North,0.0,1169291,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10047,861
15SEPT-01-WKDY-Weekday-02,North,0.0,1169292,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10048,861
15SEPT-01-WKDY-Weekday-02,North,0.0,1169292,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10052,861
15SEPT-01-WKDY-Weekday-02,North,0.0,1169293,,,GGTransit_2015_9_3,,,,,,,,,,,,264,10054,861
15SEPT-01-WKDY-Weekday-02,North,0.0,1169299,,,GGTransit_2015_9_3,,,,,,,,,,,,239,10060,779
15SEPT-01-WKDY-Weekday-02,North,0.0,1169299,,,GGTransit_2015_9_3,,,,,,,,,,,,239,10066,779
15SEPT-01-WKDY-Weekday-02,South,1.0,1169297,,,GGTransit_2015_9_3,,,,,,,,,,,,239,10067,781
15SEPT-01-WKDY-Weekday-02,North,0.0,1169297,,,GGTransit_2015_9_3,,,,,,,,,,,,239,10074,780
15SEPT-01-WKDY-Weekday-02,South,1.0,1169299,,,GGTransit_2015_9_3,,,,,,,,,,,,239,10078,782
3630A5060,(Loop),0.0,2AM-WB,,0.0,MVGo_2016_10_26,,,,,,,,,,,,268,10118,864
3630A5060,(Loop),0.0,2PM-EB,,1.0,MVGo_2016_10_26,,,,,,,,,,,,265,10090,868
3630A5060,(Loop),0.0,1AM-EB,,1.0,MVGo_2016_10_26,,,,,,,,,,,,265,10095,868
3630A5060,(Loop),0.0,1PM-EW,,0.0,MVGo_2016_10_26,,,,,,,,,,,,267,10141,869
3630A5060,Whisman/Clyde,0.0,2AM-EW,,0.0,MVGo_2016_10_26,,,,,,,,,,,,266,10083,870
3630A5060,(Loop),0.0,2AM-EW,,0.0,MVGo_2016_10_26,,,,,,,,,,,,266,10130,871
3630A5060,(Loop),0.0,2PM-EW,,0.0,MVGo_2016_10_26,,,,,,,,,,,,267,10088,869
3630A5060,(Loop),0.0,2PM-WB,,0.0,MVGo_2016_10_26,,,,,,,,,,,,268,10148,864
3630A5060,MV Transit Center,0.0,PM Sweeper,,1.0,MVGo_2016_10_26,,,,,,,,,,,,265,10153,875
3630A5060,Crittenden/Huff,0.0,2AM-EB,,1.0,MVGo_2016_10_26,,,,,,,,,,,,265,10084,874
3630A5060,MV Transit Center,0.0,PM Sweeper,,0.0,MVGo_2016_10_26,,,,,,,,,,,,268,10152,867
3630A5060,Salado/Garcia,0.0,1AM-WB,,0.0,MVGo_2016_10_26,,,,,,,,,,,,268,10085,873
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,273,10154,876
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,273,10163,876
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,273,10178,876
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,276,10189,877
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,276,10192,877
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,276,10196,878
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,288,10201,879
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,288,10205,879
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,288,10215,879
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,278,10229,887
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,278,10235,887
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,278,10245,887
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,278,10253,887
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,278,10257,888
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,282,10261,890
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,282,10266,890
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,290,10272,891
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,290,10273,892
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,293,10274,893
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,293,10292,893
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,293,10320,893
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,293,10350,893
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,293,10379,893
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,272,10417,894
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,272,10421,894
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,285,10439,895
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,285,10441,895
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,285,10460,895
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,285,10476,895
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,285,10497,895
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,272,10503,896
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,272,10514,897
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,272,10532,897
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,297,10535,898
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,279,10545,901
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,291,10555,904
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,271,10571,906
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,271,10594,906
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,271,10616,906
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,295,10627,909
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,295,10672,909
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,295,10732,909
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,295,10780,909
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,271,10787,910
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,277,10798,911
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,277,10810,912
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,277,10821,912
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,275,10822,913
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,269,10826,914
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,269,10833,915
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,269,10838,915
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,269,10842,916
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,296,10856,917
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,296,10862,917
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,296,10872,917
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,296,10880,917
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,275,10884,919
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,289,10887,920
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,289,10900,921
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,289,10902,921
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,294,10914,922
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,294,10923,922
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,294,10937,922
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,292,10944,925
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,292,10954,926
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,274,10966,927
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,274,10978,927
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,274,10993,927
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,274,11005,927
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,286,11010,928
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,286,11011,928
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,281,11022,929
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,284,11032,930
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,270,11042,931
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,270,11054,931
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,270,11069,931
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,270,11081,931
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,287,11086,932
1,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,280,11105,933
2,,0.0,,,,Marguerite_2016_10_10,,,,,,,,,,,,283,11115,934
20141214-1,Eastbound,1.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11135,939
20141214-1,Westbound,0.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11136,940
20141214-1,Westbound,0.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11144,941
20141214-1,Eastbound,1.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11145,939
20141214-1,Eastbound,1.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11161,939
20141214-1,Westbound,0.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11162,940
20141214-1,Westbound,0.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11174,946
20141214-1,Eastbound,1.0,20141214-4,,,MarinTransit_2015_8_31,,,,,,,,,,,,299,11177,939
20141214-1,Southbound,1.0,20141214-6,,,MarinTransit_2015_8_31,,,,,,,,,,,,300,11179,943
20141214-1,Northbound,0.0,20141214-6,,,MarinTransit_2015_8_31,,,,,,,,,,,,300,11180,942
20141214-1,Southbound,1.0,20141214-6,,,MarinTransit_2015_8_31,,,,,,,,,,,,300,11185,943
20141214-1,Northbound,0.0,20141214-6,,,MarinTransit_2015_8_31,,,,,,,,,,,,300,11186,942
20141214-1,Southbound,1.0,20141214-6,,,MarinTransit_2015_8_31,,,,,,,,,,,,300,11195,943
20141214-1,Northbound,0.0,20141214-6,,,MarinTransit_2015_8_31,,,,,,,,,,,,300,11196,942
20141214-1,Northbound,0.0,20141214-6,,,MarinTransit_2015_8_31,,,,,,,,,,,,300,11204,944
20141214-1,Southbound,1.0,20141214-7,,,MarinTransit_2015_8_31,,,,,,,,,,,,301,11205,937
20141214-1,Northbound,0.0,20141214-7,,,MarinTransit_2015_8_31,,,,,,,,,,,,301,11206,938
20141214-1,Southbound,1.0,20141214-8,,,MarinTransit_2015_8_31,,,,,,,,,,,,301,11211,937
20141214-1,Northbound,0.0,20141214-7,,,MarinTransit_2015_8_31,,,,,,,,,,,,301,11214,953
20141214-1,Southbound,1.0,20141214-7,,,MarinTransit_2015_8_31,,,,,,,,,,,,301,11221,937
20141214-1,Northbound,0.0,20141214-8,,,MarinTransit_2015_8_31,,,,,,,,,,,,301,11224,953
20141214-1,Southbound,1.0,20141214-7,,,MarinTransit_2015_8_31,,,,,,,,,,,,301,11229,945
20141214-1,Southbound,1.0,20141214-11,,,MarinTransit_2015_8_31,,,,,,,,,,,,302,11233,936
20141214-1,Northbound,0.0,20141214-12,,,MarinTransit_2015_8_31,,,,,,,,,,,,302,11234,935
20141214-1,Southbound,1.0,20141214-11,,,MarinTransit_2015_8_31,,,,,,,,,,,,302,11241,936
20141214-1,Northbound,0.0,20141214-12,,,MarinTransit_2015_8_31,,,,,,,,,,,,302,11242,935
20141214-1,Southbound,1.0,20141214-12,,,MarinTransit_2015_8_31,,,,,,,,,,,,302,11251,936
20141214-1,Northbound,0.0,20141214-11,,,MarinTransit_2015_8_31,,,,,,,,,,,,302,11252,935
20141214-1,Southbound,1.0,20141214-10,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11258,951
20141214-1,Northbound,0.0,20141214-9,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11259,950
20141214-1,Southbound,1.0,20141214-9,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11264,951
20141214-1,Northbound,0.0,20141214-10,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11265,950
20141214-1,Southbound,1.0,20141214-9,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11274,951
20141214-1,Northbound,0.0,20141214-10,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11275,950
20141214-1,Southbound,1.0,20141214-7,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11282,952
20141214-1,Northbound,0.0,20141214-10,,,MarinTransit_2015_8_31,,,,,,,,,,,,303,11283,950
20150301-8-STG,Eastbound,1.0,20150301-854,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11311,958
20150301-8-STG,Westbound,0.0,20150301-853,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11312,957
20150301-8-STG,Eastbound,1.0,20150301-854,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11315,958
20150301-8-STG,Westbound,0.0,20150301-853,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11316,957
20150301-8-STG,Eastbound,1.0,20150301-853,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11321,959
20150301-8-STG,Westbound,0.0,20150301-854,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11324,957
20150301-8-STG,Eastbound,1.0,20150301-855,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11331,956
20150301-8-STG,Westbound,0.0,20150301-855,,,MarinTransit_2015_8_31,,,,,,,,,,,,298,11332,955
20150301-8-STG,Eastbound,1.0,20150301-850,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11287,963
20150301-8-STG,Westbound,0.0,20150301-851,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11288,964
20150301-8-STG,Eastbound,1.0,20150301-850,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11291,967
20150301-8-STG,Eastbound,1.0,20150301-850,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11295,967
20150301-8-STG,Westbound,0.0,20150301-851,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11296,965
20150301-8-STG,Eastbound,1.0,20150301-851,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11301,970
20150301-8-STG,Westbound,0.0,20150301-850,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11302,968
20150301-8-STG,Westbound,0.0,20150301-852,,,MarinTransit_2015_8_31,,,,,,,,,,,,305,11304,960
20150404-MWS-PK,Westbound,0.0,20150404-MWS-PK-861,,,MarinTransit_2015_8_31,,,,,,,,,,,,304,11353,972
20150404-MWS-PK,Eastbound,1.0,20150404-MWS-PK-864,,,MarinTransit_2015_8_31,,,,,,,,,,,,304,11354,971
20150404-MWS-PK,Westbound,0.0,20150404-MWS-PK-868,,,MarinTransit_2015_8_31,,,,,,,,,,,,304,11359,972
20150404-MWS-PK,Eastbound,1.0,20150404-MWS-PK-864,,,MarinTransit_2015_8_31,,,,,,,,,,,,304,11402,971
20150404-MWS-PK,Westbound,0.0,20150404-MWS-PK-863,,,MarinTransit_2015_8_31,,,,,,,,,,,,304,11417,972
20150404-MWS-PK,Eastbound,1.0,20150404-MWS-PK-869,,,MarinTransit_2015_8_31,,,,,,,,,,,,304,11444,971
1710A3027,Southbound,0.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,307,11447,977
1710A3027,Eastbound,1.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,306,11451,978
1710A3027,Eastbound,1.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,306,11454,978
1710A3027,Northbound,1.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,307,11446,979
1710A3027,Westbound,0.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,306,11449,980
1710A3027,Westbound,0.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,306,11448,981
1710A3027,Eastbound,1.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,306,11455,978
1710A3027,Westbound,0.0,,,0.0,RioVista_2015_8_20,,,0,,,,,,,,,306,11452,980
1,the Richmond District,0.0,106,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11511,983
1,the Richmond District,0.0,109,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11601,984
1,the Richmond District,0.0,116,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11600,984
1,the Richmond District,0.0,118,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11533,984
1,the Richmond District,0.0,117,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11496,984
1,Downtown,1.0,111,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11864,987
1,Downtown,1.0,110,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11863,987
1,Downtown,1.0,105,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11852,987
1,Downtown,1.0,114,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11779,987
1,Downtown,1.0,107,,,SFMTA_2015_8_11,,,,,,,,,,,,329,11889,987
1,Downtown,1.0,5132,,,SFMTA_2015_8_11,,,,,,,,,,,,320,19658,1261
1,Downtown,1.0,4410,,,SFMTA_2015_8_11,,,,,,,,,,,,317,21354,1262
1,Downtown,1.0,5103,,,SFMTA_2015_8_11,,,,,,,,,,,,318,21351,1263
1,Downtown,1.0,5143,,,SFMTA_2015_8_11,,,,,,,,,,,,321,19716,1264
1,the Richmond District,0.0,5154,,,SFMTA_2015_8_11,,,,,,,,,,,,321,19616,1258
1,the Richmond District,0.0,5163,,,SFMTA_2015_8_11,,,,,,,,,,,,322,19638,1259
1,Downtown,1.0,5106,,,SFMTA_2015_8_11,,,,,,,,,,,,319,21348,1260
1,Downtown,1.0,5104,,,SFMTA_2015_8_11,,,,,,,,,,,,322,19685,1265
1,Downtown,1.0,5130,,,SFMTA_2015_8_11,,,,,,,,,,,,320,20562,1261
1,the Richmond District,0.0,5162,,,SFMTA_2015_8_11,,,,,,,,,,,,319,19645,1254
1,the Richmond District,0.0,5160,,,SFMTA_2015_8_11,,,,,,,,,,,,320,21411,1255
1,the Richmond District,0.0,5164,,,SFMTA_2015_8_11,,,,,,,,,,,,317,19646,1256
1,the Richmond District,0.0,2852,,,SFMTA_2015_8_11,,,,,,,,,,,,318,19642,1257
1,the Richmond District,0.0,206,,,SFMTA_2015_8_11,,,,,,,,,,,,308,12015,989
1,the Richmond District,0.0,209,,,SFMTA_2015_8_11,,,,,,,,,,,,308,12004,989
1,the Richmond District,0.0,201,,,SFMTA_2015_8_11,,,,,,,,,,,,308,11948,989
1,the Richmond District,0.0,208,,,SFMTA_2015_8_11,,,,,,,,,,,,308,11999,989
1,the Richmond District,0.0,209,,,SFMTA_2015_8_11,,,,,,,,,,,,308,11980,989
1,Pacific Heights,0.0,301,,,SFMTA_2015_8_11,,,,,,,,,,,,309,11938,990
1,Pacific Heights,0.0,303,,,SFMTA_2015_8_11,,,,,,,,,,,,309,11931,990
1,Pacific Heights,0.0,301,,,SFMTA_2015_8_11,,,,,,,,,,,,309,12020,990
1,Downtown,1.0,208,,,SFMTA_2015_8_11,,,,,,,,,,,,308,12099,991
1,Downtown,1.0,209,,,SFMTA_2015_8_11,,,,,,,,,,,,308,12091,991
1,Pacific Heights,0.0,303,,,SFMTA_2015_8_11,,,,,,,,,,,,309,11912,990
1,Downtown,1.0,204,,,SFMTA_2015_8_11,,,,,,,,,,,,308,12070,991
1,Downtown,1.0,209,,,SFMTA_2015_8_11,,,,,,,,,,,,308,12055,991
1,Downtown,1.0,204,,,SFMTA_2015_8_11,,,,,,,,,,,,308,12038,991
1,Downtown,1.0,304,,,SFMTA_2015_8_11,,,,,,,,,,,,309,12109,993
1,Downtown,1.0,306,,,SFMTA_2015_8_11,,,,,,,,,,,,309,12107,993
1,Downtown,1.0,352,,,SFMTA_2015_8_11,,,,,,,,,,,,309,12032,993
1,Downtown,1.0,301,,,SFMTA_2015_8_11,,,,,,,,,,,,309,12142,993
1,Downtown,1.0,510,,,SFMTA_2015_8_11,,,,,,,,,,,,324,12397,1006
1,Downtown,1.0,502,,,SFMTA_2015_8_11,,,,,,,,,,,,324,12381,1006
1,Downtown,1.0,554,,,SFMTA_2015_8_11,,,,,,,,,,,,324,12338,1006
