trip_id,headway_secs,start_time,end_time
23844,3600,10:00:00,15:00:00
23846,1800,15:00:00,19:00:00
23847,1800,15:00:00,19:00:00
23850,10800,19:00:00,03:00:00
23866,3600,19:00:00,03:00:00
23867,1542,19:00:00,03:00:00
23871,2880,06:00:00,10:00:00
23884,847,15:00:00,19:00:00
23885,900,15:00:00,19:00:00
23890,1800,06:00:00,10:00:00
23891,1800,06:00:00,10:00:00
23905,3600,19:00:00,03:00:00
23910,3600,06:00:00,10:00:00
23997,1800,19:00:00,03:00:00
24021,2880,06:00:00,10:00:00
24075,5400,19:00:00,03:00:00
24076,5400,19:00:00,03:00:00
24173,2880,15:00:00,19:00:00
24249,2160,19:00:00,03:00:00
24250,1800,19:00:00,03:00:00
24277,10800,19:00:00,03:00:00
24357,2400,06:00:00,10:00:00
24358,3600,03:00:00,06:00:00
24360,2400,06:00:00,10:00:00
24370,2250,10:00:00,15:00:00
24373,2571,10:00:00,15:00:00
24384,2057,15:00:00,19:00:00
24385,2057,15:00:00,19:00:00
24400,3600,06:00:00,10:00:00
24401,1107,06:00:00,10:00:00
24405,1542,19:00:00,03:00:00
24413,3600,10:00:00,15:00:00
24414,1636,10:00:00,15:00:00
24429,3600,15:00:00,19:00:00
24430,1800,15:00:00,19:00:00
24441,10800,19:00:00,03:00:00
24442,2160,19:00:00,03:00:00
24453,900,06:00:00,10:00:00
24469,857,10:00:00,15:00:00
24490,960,15:00:00,19:00:00
24506,3600,03:00:00,06:00:00
24507,1800,06:00:00,10:00:00
24517,1800,10:00:00,15:00:00
24527,1440,15:00:00,19:00:00
24535,2160,19:00:00,03:00:00
24541,1200,03:00:00,06:00:00
24544,900,06:00:00,10:00:00
24560,900,10:00:00,15:00:00
24580,960,15:00:00,19:00:00
24595,1800,19:00:00,03:00:00
24604,3600,06:00:00,10:00:00
24608,6000,10:00:00,15:00:00
24609,9000,10:00:00,15:00:00
24613,3600,15:00:00,19:00:00
24614,14400,15:00:00,19:00:00
24617,10800,19:00:00,03:00:00
24618,2880,06:00:00,10:00:00
24622,9000,10:00:00,15:00:00
24623,9000,10:00:00,15:00:00
24626,7200,15:00:00,19:00:00
24627,4800,15:00:00,19:00:00
24631,10800,19:00:00,03:00:00
24632,900,03:00:00,06:00:00
24636,900,06:00:00,10:00:00
24652,857,10:00:00,15:00:00
24673,960,15:00:00,19:00:00
24686,1800,19:00:00,03:00:00
24689,960,06:00:00,10:00:00
24704,900,10:00:00,15:00:00
24724,900,15:00:00,19:00:00
24756,1600,06:00:00,10:00:00
24763,2571,10:00:00,15:00:00
24768,2057,15:00:00,19:00:00
24775,2700,19:00:00,03:00:00
24781,3600,03:00:00,06:00:00
24782,2400,06:00:00,10:00:00
24787,2571,10:00:00,15:00:00
24793,1440,15:00:00,19:00:00
24800,3600,19:00:00,03:00:00
24806,9000,10:00:00,15:00:00
24807,6000,10:00:00,15:00:00
24809,4500,10:00:00,15:00:00
24816,14400,15:00:00,19:00:00
24817,7200,15:00:00,19:00:00
24819,4800,15:00:00,19:00:00
24821,14400,15:00:00,19:00:00
24822,7200,06:00:00,10:00:00
24823,2880,15:00:00,19:00:00
24825,14400,06:00:00,10:00:00
24830,14400,06:00:00,10:00:00
24831,14400,06:00:00,10:00:00
24833,7200,06:00:00,10:00:00
24835,6000,10:00:00,15:00:00
24837,18000,10:00:00,15:00:00
24838,9000,10:00:00,15:00:00
24841,6000,10:00:00,15:00:00
24845,9000,10:00:00,15:00:00
24851,14400,15:00:00,19:00:00
24852,14400,15:00:00,19:00:00
24853,4800,06:00:00,10:00:00
24855,14400,06:00:00,10:00:00
24856,18000,10:00:00,15:00:00
24857,14400,15:00:00,19:00:00
24858,14400,06:00:00,10:00:00
24859,14400,15:00:00,19:00:00
24860,14400,15:00:00,19:00:00
24861,4800,15:00:00,19:00:00
24865,3600,06:00:00,10:00:00
24867,14400,06:00:00,10:00:00
24870,14400,06:00:00,10:00:00
24872,9000,10:00:00,15:00:00
24875,14400,06:00:00,10:00:00
24879,14400,06:00:00,10:00:00
24881,14400,06:00:00,10:00:00
24882,9000,10:00:00,15:00:00
24885,14400,06:00:00,10:00:00
24886,14400,06:00:00,10:00:00
24887,3600,06:00:00,10:00:00
24889,4800,06:00:00,10:00:00
24893,14400,15:00:00,19:00:00
24894,7200,06:00:00,10:00:00
24901,14400,06:00:00,10:00:00
24903,14400,15:00:00,19:00:00
24908,7200,06:00:00,10:00:00
24909,18000,10:00:00,15:00:00
24910,7200,15:00:00,19:00:00
24912,14400,06:00:00,10:00:00
24913,14400,06:00:00,10:00:00
24914,14400,06:00:00,10:00:00
24915,14400,06:00:00,10:00:00
24917,4800,15:00:00,19:00:00
24920,14400,15:00:00,19:00:00
24921,9000,10:00:00,15:00:00
24922,18000,10:00:00,15:00:00
24923,18000,10:00:00,15:00:00
24925,7200,06:00:00,10:00:00
24926,14400,15:00:00,19:00:00
24927,18000,10:00:00,15:00:00
24929,14400,15:00:00,19:00:00
24930,4800,06:00:00,10:00:00
24939,14400,06:00:00,10:00:00
24945,14400,15:00:00,19:00:00
24946,14400,06:00:00,10:00:00
23077,3600,06:00:00,10:00:00
23081,3000,10:00:00,15:00:00
23087,2880,15:00:00,19:00:00
25430,2160,19:00:00,03:00:00
25474,3600,15:00:00,19:00:00
25481,1028,06:00:00,10:00:00
25366,1542,19:00:00,03:00:00
25394,900,15:00:00,19:00:00
25378,1500,10:00:00,15:00:00
25340,2400,15:00:00,19:00:00
25425,900,15:00:00,19:00:00
25356,3600,03:00:00,06:00:00
25470,1800,06:00:00,10:00:00
25484,1800,06:00:00,10:00:00
25465,1800,06:00:00,10:00:00
25364,1107,06:00:00,10:00:00
25417,1636,10:00:00,15:00:00
25333,1800,10:00:00,15:00:00
25344,7200,06:00:00,10:00:00
25336,2400,15:00:00,19:00:00
25461,3600,03:00:00,06:00:00
25460,3600,03:00:00,06:00:00
25496,2880,06:00:00,10:00:00
25346,14400,15:00:00,19:00:00
25343,18000,10:00:00,15:00:00
25479,2880,06:00:00,10:00:00
25472,2880,06:00:00,10:00:00
25497,2571,10:00:00,15:00:00
25487,4800,06:00:00,10:00:00
25493,3600,03:00:00,06:00:00
25458,7200,06:00:00,10:00:00
25410,1028,06:00:00,10:00:00
25455,18000,10:00:00,15:00:00
25339,3600,10:00:00,15:00:00
25349,1200,03:00:00,06:00:00
25456,14400,15:00:00,19:00:00
25477,2880,06:00:00,10:00:00
25335,2880,06:00:00,10:00:00
25490,2057,06:00:00,10:00:00
25492,2700,19:00:00,03:00:00
25466,3600,03:00:00,06:00:00
25552,1800,06:00:00,10:00:00
26363,1800,10:00:00,15:00:00
25940,1800,15:00:00,19:00:00
26047,5400,19:00:00,03:00:00
25569,14400,06:00:00,10:00:00
25638,3600,10:00:00,15:00:00
26269,3600,15:00:00,19:00:00
25685,10800,19:00:00,03:00:00
25525,211,06:00:00,10:00:00
26132,211,10:00:00,15:00:00
26399,211,15:00:00,19:00:00
25795,211,19:00:00,03:00:00
25501,211,03:00:00,06:00:00
25570,211,06:00:00,10:00:00
26164,211,10:00:00,15:00:00
25639,211,15:00:00,19:00:00
25811,211,19:00:00,03:00:00
25539,3600,06:00:00,10:00:00
26144,3600,10:00:00,15:00:00
26410,3600,15:00:00,19:00:00
26000,3600,10:00:00,15:00:00
26001,3600,10:00:00,15:00:00
26314,2057,15:00:00,19:00:00
26003,3600,10:00:00,15:00:00
26315,2400,15:00:00,19:00:00
26156,10800,19:00:00,03:00:00
26157,900,10:00:00,15:00:00
25847,900,15:00:00,19:00:00
26028,1800,19:00:00,03:00:00
25565,4800,06:00:00,10:00:00
26103,3600,10:00:00,15:00:00
26370,3600,15:00:00,19:00:00
25768,10800,19:00:00,03:00:00
25568,7200,06:00:00,10:00:00
26010,3600,10:00:00,15:00:00
26321,3600,15:00:00,19:00:00
25623,1800,10:00:00,15:00:00
26258,1309,15:00:00,19:00:00
26211,1800,10:00:00,15:00:00
25888,1800,15:00:00,19:00:00
26035,5400,19:00:00,03:00:00
25540,1800,03:00:00,06:00:00
25550,1800,06:00:00,10:00:00
26308,1800,10:00:00,15:00:00
25932,1800,15:00:00,19:00:00
26043,10800,19:00:00,03:00:00
25551,2057,06:00:00,10:00:00
26309,1800,10:00:00,15:00:00
25933,1800,15:00:00,19:00:00
26044,10800,19:00:00,03:00:00
25544,3600,19:00:00,03:00:00
25604,1800,15:00:00,19:00:00
26407,5400,19:00:00,03:00:00
25536,3600,06:00:00,10:00:00
25983,3600,10:00:00,15:00:00
26304,3600,15:00:00,19:00:00
25984,3600,10:00:00,15:00:00
26305,3600,15:00:00,19:00:00
25718,10800,19:00:00,03:00:00
26667,2880,15:00:00,19:00:00
26646,14400,06:00:00,10:00:00
26591,7200,06:00:00,10:00:00
26454,14400,15:00:00,19:00:00
26469,3600,03:00:00,06:00:00
26657,2571,10:00:00,15:00:00
26526,6000,10:00:00,15:00:00
26443,7200,06:00:00,10:00:00
26492,2571,10:00:00,15:00:00
26468,6000,10:00:00,15:00:00
26426,18000,10:00:00,15:00:00
26546,4800,15:00:00,19:00:00
26518,10800,19:00:00,03:00:00
26637,3000,10:00:00,15:00:00
26433,14400,06:00:00,10:00:00
26561,6000,10:00:00,15:00:00
26441,14400,15:00:00,19:00:00
26448,6000,10:00:00,15:00:00
26687,7200,15:00:00,19:00:00
26478,4800,06:00:00,10:00:00
26509,9000,10:00:00,15:00:00
26488,7200,06:00:00,10:00:00
26689,3600,06:00:00,10:00:00
26587,7200,06:00:00,10:00:00
26476,4800,15:00:00,19:00:00
26524,4800,15:00:00,19:00:00
26436,14400,06:00:00,10:00:00
26536,7200,06:00:00,10:00:00
26504,3600,10:00:00,15:00:00
26652,4800,06:00:00,10:00:00
26630,4800,06:00:00,10:00:00
26514,7200,06:00:00,10:00:00
26451,4800,15:00:00,19:00:00
26425,4800,15:00:00,19:00:00
26628,7200,15:00:00,19:00:00
26532,10800,19:00:00,03:00:00
26613,3600,03:00:00,06:00:00
26424,18000,10:00:00,15:00:00
26540,3600,03:00:00,06:00:00
26453,7200,06:00:00,10:00:00
26477,10800,19:00:00,03:00:00
26432,9000,10:00:00,15:00:00
26699,3600,06:00:00,10:00:00
26636,4800,06:00:00,10:00:00
26710,6000,10:00:00,15:00:00
26676,7200,15:00:00,19:00:00
26550,2571,10:00:00,15:00:00
26602,3600,10:00:00,15:00:00
26513,3600,15:00:00,19:00:00
26692,4800,15:00:00,19:00:00
26586,4800,15:00:00,19:00:00
26567,9000,10:00:00,15:00:00
26648,10800,19:00:00,03:00:00
26543,6000,10:00:00,15:00:00
26434,18000,10:00:00,15:00:00
26600,6000,10:00:00,15:00:00
26422,4800,15:00:00,19:00:00
26671,5400,19:00:00,03:00:00
26583,7200,06:00:00,10:00:00
26631,6000,10:00:00,15:00:00
26604,14400,15:00:00,19:00:00
26510,14400,15:00:00,19:00:00
26578,2571,10:00:00,15:00:00
26460,14400,15:00:00,19:00:00
26597,7200,06:00:00,10:00:00
26445,4800,06:00:00,10:00:00
26549,4800,06:00:00,10:00:00
26592,14400,15:00:00,19:00:00
26519,7200,06:00:00,10:00:00
26461,3600,03:00:00,06:00:00
26437,18000,10:00:00,15:00:00
26517,7200,15:00:00,19:00:00
26459,14400,15:00:00,19:00:00
26703,2250,10:00:00,15:00:00
26539,10800,19:00:00,03:00:00
26431,14400,15:00:00,19:00:00
26564,4800,15:00:00,19:00:00
26610,3600,10:00:00,15:00:00
26489,7200,15:00:00,19:00:00
26681,4800,15:00:00,19:00:00
26438,14400,06:00:00,10:00:00
26559,4800,06:00:00,10:00:00
26442,7200,06:00:00,10:00:00
26502,4800,06:00:00,10:00:00
26722,7200,06:00:00,10:00:00
26530,14400,15:00:00,19:00:00
26679,14400,15:00:00,19:00:00
26595,4800,15:00:00,19:00:00
26697,6000,10:00:00,15:00:00
26593,9000,10:00:00,15:00:00
26624,4800,06:00:00,10:00:00
26599,7200,15:00:00,19:00:00
26534,3600,06:00:00,10:00:00
26707,7200,15:00:00,19:00:00
26723,7200,15:00:00,19:00:00
26515,18000,10:00:00,15:00:00
26661,3600,10:00:00,15:00:00
26647,14400,06:00:00,10:00:00
26430,4800,06:00:00,10:00:00
26621,4800,15:00:00,19:00:00
26474,14400,06:00:00,10:00:00
26612,10800,19:00:00,03:00:00
26634,7200,15:00:00,19:00:00
26440,14400,06:00:00,10:00:00
26537,6000,10:00:00,15:00:00
26582,4800,15:00:00,19:00:00
26623,6000,10:00:00,15:00:00
26455,14400,06:00:00,10:00:00
26557,7200,15:00:00,19:00:00
26498,14400,15:00:00,19:00:00
26458,14400,06:00:00,10:00:00
26542,7200,06:00:00,10:00:00
26533,3600,03:00:00,06:00:00
26708,4800,06:00:00,10:00:00
26721,4800,06:00:00,10:00:00
26462,3600,03:00:00,06:00:00
26475,14400,06:00:00,10:00:00
26577,7200,15:00:00,19:00:00
26480,2880,06:00:00,10:00:00
26659,3600,06:00:00,10:00:00
26457,4800,06:00:00,10:00:00
26605,14400,15:00:00,19:00:00
27373,1800,03:00:00,06:00:00
27311,900,06:00:00,10:00:00
27370,900,10:00:00,15:00:00
27359,900,15:00:00,19:00:00
31708,981,19:00:00,03:00:00
27436,1800,03:00:00,06:00:00
27407,960,06:00:00,10:00:00
27403,900,10:00:00,15:00:00
27412,900,15:00:00,19:00:00
27400,1080,19:00:00,03:00:00
27447,4800,06:00:00,10:00:00
27444,3600,10:00:00,15:00:00
27448,3600,15:00:00,19:00:00
27457,3600,06:00:00,10:00:00
27453,3600,10:00:00,15:00:00
27458,4800,15:00:00,19:00:00
31367,10800,19:00:00,03:00:00
27473,4800,06:00:00,10:00:00
27470,2571,10:00:00,15:00:00
27463,3600,15:00:00,19:00:00
27487,4800,06:00:00,10:00:00
27484,2571,10:00:00,15:00:00
27477,3600,15:00:00,19:00:00
27496,2880,06:00:00,10:00:00
27491,9000,10:00:00,15:00:00
27495,7200,15:00:00,19:00:00
27505,4800,06:00:00,10:00:00
27504,18000,10:00:00,15:00:00
27503,2880,15:00:00,19:00:00
27520,3600,06:00:00,10:00:00
27517,2571,10:00:00,15:00:00
27510,3600,15:00:00,19:00:00
27535,4800,06:00:00,10:00:00
27532,2250,10:00:00,15:00:00
27524,3600,15:00:00,19:00:00
27553,2400,06:00:00,10:00:00
27548,2571,10:00:00,15:00:00
27541,2880,15:00:00,19:00:00
27571,2400,06:00:00,10:00:00
27565,2571,10:00:00,15:00:00
27558,2880,15:00:00,19:00:00
27572,2880,06:00:00,10:00:00
27585,2571,10:00:00,15:00:00
27578,2880,15:00:00,19:00:00
27573,10800,19:00:00,03:00:00
27592,10800,19:00:00,03:00:00
27594,1800,03:00:00,06:00:00
27610,2400,06:00:00,10:00:00
27605,2571,10:00:00,15:00:00
27598,2880,15:00:00,19:00:00
27630,1800,03:00:00,06:00:00
27669,600,06:00:00,10:00:00
27624,692,10:00:00,15:00:00
27638,757,15:00:00,19:00:00
27679,1200,19:00:00,03:00:00
27728,720,03:00:00,06:00:00
27723,685,06:00:00,10:00:00
27707,692,10:00:00,15:00:00
27781,757,15:00:00,19:00:00
27726,1350,19:00:00,03:00:00
27818,1800,03:00:00,06:00:00
27852,685,06:00:00,10:00:00
27813,692,10:00:00,15:00:00
27857,720,15:00:00,19:00:00
27842,1350,19:00:00,03:00:00
27945,1200,03:00:00,06:00:00
27907,685,06:00:00,10:00:00
27917,720,10:00:00,15:00:00
27874,800,15:00:00,19:00:00
27900,1800,19:00:00,03:00:00
31593,654,06:00:00,10:00:00
31518,580,10:00:00,15:00:00
31553,685,15:00:00,19:00:00
31539,3600,19:00:00,03:00:00
31542,3600,03:00:00,06:00:00
31670,576,06:00:00,10:00:00
31622,580,10:00:00,15:00:00
31597,1800,03:00:00,06:00:00
31639,800,15:00:00,19:00:00
31629,5400,19:00:00,03:00:00
27964,1600,06:00:00,10:00:00
27978,1800,10:00:00,15:00:00
27975,1200,15:00:00,19:00:00
27955,3600,19:00:00,03:00:00
27981,3600,03:00:00,06:00:00
28006,5400,19:00:00,03:00:00
28017,1800,03:00:00,06:00:00
27990,1200,06:00:00,10:00:00
27992,1800,10:00:00,15:00:00
28015,1800,15:00:00,19:00:00
28024,1800,06:00:00,10:00:00
28029,2571,10:00:00,15:00:00
28031,2057,15:00:00,19:00:00
28040,10800,19:00:00,03:00:00
28048,3600,03:00:00,06:00:00
28049,2057,06:00:00,10:00:00
28055,3000,10:00:00,15:00:00
28044,1600,15:00:00,19:00:00
28063,10800,19:00:00,03:00:00
28077,1800,06:00:00,10:00:00
28075,1800,10:00:00,15:00:00
28066,1600,15:00:00,19:00:00
28079,3600,19:00:00,03:00:00
28126,1800,06:00:00,10:00:00
28119,1636,10:00:00,15:00:00
28110,1800,15:00:00,19:00:00
28103,2700,19:00:00,03:00:00
28144,1800,06:00:00,10:00:00
28136,3000,10:00:00,15:00:00
28131,1800,15:00:00,19:00:00
28171,3600,03:00:00,06:00:00
28170,2057,06:00:00,10:00:00
28159,2571,10:00:00,15:00:00
28149,2057,15:00:00,19:00:00
28163,10800,19:00:00,03:00:00
28177,14400,06:00:00,10:00:00
28176,3600,10:00:00,15:00:00
28183,14400,06:00:00,10:00:00
28182,3600,10:00:00,15:00:00
28201,1800,06:00:00,10:00:00
28189,1800,10:00:00,15:00:00
28210,1800,15:00:00,19:00:00
28184,5400,19:00:00,03:00:00
28220,1600,06:00:00,10:00:00
28214,1800,10:00:00,15:00:00
28231,1800,15:00:00,19:00:00
28215,5400,19:00:00,03:00:00
28223,3600,03:00:00,06:00:00
31456,2057,06:00:00,10:00:00
31459,1636,10:00:00,15:00:00
31464,2057,15:00:00,19:00:00
31480,2700,19:00:00,03:00:00
31484,1800,06:00:00,10:00:00
31493,1600,15:00:00,19:00:00
31499,1800,10:00:00,15:00:00
31510,3600,19:00:00,03:00:00
28261,2400,06:00:00,10:00:00
28257,3600,10:00:00,15:00:00
28246,2057,15:00:00,19:00:00
28249,10800,19:00:00,03:00:00
28269,2400,06:00:00,10:00:00
28278,3000,10:00:00,15:00:00
28273,2057,15:00:00,19:00:00
28262,10800,19:00:00,03:00:00
28304,2057,06:00:00,10:00:00
28296,1384,10:00:00,15:00:00
28312,1440,15:00:00,19:00:00
28289,3600,19:00:00,03:00:00
28336,1200,06:00:00,10:00:00
28328,1500,10:00:00,15:00:00
28345,2057,15:00:00,19:00:00
28338,3600,19:00:00,03:00:00
28350,10800,19:00:00,03:00:00
28367,2880,06:00:00,10:00:00
28362,2571,10:00:00,15:00:00
28355,2880,15:00:00,19:00:00
28384,2400,06:00:00,10:00:00
28380,2571,10:00:00,15:00:00
28373,2880,15:00:00,19:00:00
28398,3600,06:00:00,10:00:00
28394,3600,10:00:00,15:00:00
28389,3600,15:00:00,19:00:00
28411,3600,06:00:00,10:00:00
28407,3600,10:00:00,15:00:00
28402,3600,15:00:00,19:00:00
28433,1800,06:00:00,10:00:00
28415,3000,10:00:00,15:00:00
28428,1800,15:00:00,19:00:00
28460,3600,03:00:00,06:00:00
28459,2057,06:00:00,10:00:00
28436,2000,10:00:00,15:00:00
28455,1440,15:00:00,19:00:00
28463,5400,19:00:00,03:00:00
28489,1800,06:00:00,10:00:00
28482,1800,10:00:00,15:00:00
28472,1800,15:00:00,19:00:00
28520,1600,06:00:00,10:00:00
28514,1636,10:00:00,15:00:00
28504,1600,15:00:00,19:00:00
28496,5400,19:00:00,03:00:00
31372,2880,06:00:00,10:00:00
31376,3000,10:00:00,15:00:00
31383,2880,15:00:00,19:00:00
31384,2400,06:00:00,10:00:00
31393,3600,10:00:00,15:00:00
31399,2880,15:00:00,19:00:00
31400,2880,06:00:00,10:00:00
31403,3600,10:00:00,15:00:00
31407,2880,15:00:00,19:00:00
31412,10800,19:00:00,03:00:00
31416,2880,06:00:00,10:00:00
31423,3600,10:00:00,15:00:00
31428,2880,15:00:00,19:00:00
31418,10800,19:00:00,03:00:00
28535,1200,10:00:00,15:00:00
28548,1440,15:00:00,19:00:00
28521,2400,06:00:00,10:00:00
28575,1440,06:00:00,10:00:00
28566,3000,10:00:00,15:00:00
28552,1600,15:00:00,19:00:00
28603,2400,06:00:00,10:00:00
28597,1636,10:00:00,15:00:00
28585,2057,15:00:00,19:00:00
28579,3600,19:00:00,03:00:00
28630,1600,06:00:00,10:00:00
28623,2000,10:00:00,15:00:00
28614,2400,15:00:00,19:00:00
28606,3600,19:00:00,03:00:00
28647,3600,06:00:00,10:00:00
28638,2571,10:00:00,15:00:00
28632,2400,15:00:00,19:00:00
28652,1309,06:00:00,10:00:00
28666,4500,10:00:00,15:00:00
28663,3600,15:00:00,19:00:00
28669,1440,06:00:00,10:00:00
28678,1800,10:00:00,15:00:00
28690,2057,15:00:00,19:00:00
28672,5400,19:00:00,03:00:00
28698,2057,06:00:00,10:00:00
28707,1800,10:00:00,15:00:00
28721,1800,15:00:00,19:00:00
28697,3600,19:00:00,03:00:00
28776,3600,03:00:00,06:00:00
28775,1107,06:00:00,10:00:00
28748,900,10:00:00,15:00:00
28729,720,15:00:00,19:00:00
28740,3600,19:00:00,03:00:00
28796,3600,03:00:00,06:00:00
28816,600,06:00:00,10:00:00
28821,1500,10:00:00,15:00:00
28830,1028,15:00:00,19:00:00
28804,3600,19:00:00,03:00:00
28854,3600,03:00:00,06:00:00
28849,1800,06:00:00,10:00:00
28837,1636,10:00:00,15:00:00
28839,1800,15:00:00,19:00:00
28834,3600,19:00:00,03:00:00
28872,1800,06:00:00,10:00:00
28888,1636,10:00:00,15:00:00
28881,2057,15:00:00,19:00:00
28875,3600,19:00:00,03:00:00
28897,2571,10:00:00,15:00:00
28900,3600,03:00:00,06:00:00
28907,2400,06:00:00,10:00:00
28904,2057,15:00:00,19:00:00
28918,3600,10:00:00,15:00:00
28924,10800,19:00:00,03:00:00
28923,2400,06:00:00,10:00:00
28930,2057,15:00:00,19:00:00
28976,3600,03:00:00,06:00:00
28939,1107,06:00:00,10:00:00
28952,1285,10:00:00,15:00:00
28965,1028,15:00:00,19:00:00
28940,2700,19:00:00,03:00:00
28980,1309,06:00:00,10:00:00
28985,1800,10:00:00,15:00:00
29010,1107,15:00:00,19:00:00
28979,2700,19:00:00,03:00:00
29038,3600,03:00:00,06:00:00
29037,2057,06:00:00,10:00:00
29031,2000,10:00:00,15:00:00
29023,2057,15:00:00,19:00:00
29017,5400,19:00:00,03:00:00
29062,2057,06:00:00,10:00:00
29055,2000,10:00:00,15:00:00
29047,2400,15:00:00,19:00:00
29041,5400,19:00:00,03:00:00
29085,1800,06:00:00,10:00:00
29088,2250,10:00:00,15:00:00
29072,2057,15:00:00,19:00:00
29065,5400,19:00:00,03:00:00
29096,3600,03:00:00,06:00:00
29095,2057,06:00:00,10:00:00
29114,2250,10:00:00,15:00:00
29106,2057,15:00:00,19:00:00
29099,3600,19:00:00,03:00:00
29139,2057,06:00:00,10:00:00
29124,2250,10:00:00,15:00:00
29120,2057,15:00:00,19:00:00
29150,2057,06:00:00,10:00:00
29162,2571,10:00:00,15:00:00
29156,1600,15:00:00,19:00:00
29142,5400,19:00:00,03:00:00
29190,5400,19:00:00,03:00:00
29192,3600,03:00:00,06:00:00
29199,960,06:00:00,10:00:00
29189,857,10:00:00,15:00:00
29197,1028,15:00:00,19:00:00
29275,3600,03:00:00,06:00:00
29263,847,06:00:00,10:00:00
29259,900,10:00:00,15:00:00
29266,1200,15:00:00,19:00:00
29255,5400,19:00:00,03:00:00
29291,2400,06:00:00,10:00:00
29285,3000,10:00:00,15:00:00
29279,3600,15:00:00,19:00:00
29296,2880,06:00:00,10:00:00
29304,2571,10:00:00,15:00:00
29297,2880,15:00:00,19:00:00
29363,1800,03:00:00,06:00:00
29344,5400,19:00:00,03:00:00
29328,800,06:00:00,10:00:00
29312,1200,10:00:00,15:00:00
29348,1028,15:00:00,19:00:00
29409,1800,03:00:00,06:00:00
29406,900,06:00:00,10:00:00
29380,720,10:00:00,15:00:00
29420,1028,15:00:00,19:00:00
29389,3600,19:00:00,03:00:00
29480,900,03:00:00,06:00:00
29443,1028,06:00:00,10:00:00
29433,1000,10:00:00,15:00:00
29467,1309,15:00:00,19:00:00
29473,3600,19:00:00,03:00:00
29542,1800,03:00:00,06:00:00
29513,900,06:00:00,10:00:00
29504,947,10:00:00,15:00:00
29532,800,15:00:00,19:00:00
29520,1800,19:00:00,03:00:00
29582,900,06:00:00,10:00:00
29585,857,10:00:00,15:00:00
29563,847,15:00:00,19:00:00
29594,2700,19:00:00,03:00:00
29596,3600,03:00:00,06:00:00
29660,1800,03:00:00,06:00:00
29633,900,06:00:00,10:00:00
29606,900,10:00:00,15:00:00
29655,960,15:00:00,19:00:00
29653,2160,19:00:00,03:00:00
29671,3600,03:00:00,06:00:00
29687,1200,06:00:00,10:00:00
29702,1384,10:00:00,15:00:00
29693,1028,15:00:00,19:00:00
29700,2700,19:00:00,03:00:00
29748,3600,03:00:00,06:00:00
29747,1200,06:00:00,10:00:00
29735,1384,10:00:00,15:00:00
29721,1107,15:00:00,19:00:00
29710,2700,19:00:00,03:00:00
29768,2700,19:00:00,03:00:00
29799,1800,03:00:00,06:00:00
29787,900,06:00:00,10:00:00
29763,1125,10:00:00,15:00:00
29774,1028,15:00:00,19:00:00
29848,2160,19:00:00,03:00:00
29846,1107,06:00:00,10:00:00
29815,1000,10:00:00,15:00:00
29828,1028,15:00:00,19:00:00
29875,3600,03:00:00,06:00:00
29896,847,06:00:00,10:00:00
29863,1125,10:00:00,15:00:00
29880,1309,15:00:00,19:00:00
29894,5400,19:00:00,03:00:00
29927,3600,19:00:00,03:00:00
29922,1028,06:00:00,10:00:00
29911,1125,10:00:00,15:00:00
29924,1107,15:00:00,19:00:00
29989,3600,03:00:00,06:00:00
29990,1028,06:00:00,10:00:00
29973,1125,10:00:00,15:00:00
29958,1028,15:00:00,19:00:00
29980,5400,19:00:00,03:00:00
30017,1028,06:00:00,10:00:00
30000,1125,10:00:00,15:00:00
29995,1028,15:00:00,19:00:00
30034,3600,19:00:00,03:00:00
30047,1800,06:00:00,10:00:00
30064,2000,10:00:00,15:00:00
30049,1800,15:00:00,19:00:00
30044,5400,19:00:00,03:00:00
30069,1600,06:00:00,10:00:00
30090,1800,10:00:00,15:00:00
30087,2057,15:00:00,19:00:00
30091,10800,19:00:00,03:00:00
30097,3600,03:00:00,06:00:00
30098,1800,06:00:00,10:00:00
30119,1500,10:00:00,15:00:00
30106,1600,15:00:00,19:00:00
30121,5400,19:00:00,03:00:00
30140,1309,06:00:00,10:00:00
30146,1800,10:00:00,15:00:00
30132,1800,15:00:00,19:00:00
30139,5400,19:00:00,03:00:00
30174,3600,06:00:00,10:00:00
30170,1384,10:00:00,15:00:00
30157,1440,15:00:00,19:00:00
30178,2400,06:00:00,10:00:00
30185,3600,10:00:00,15:00:00
30180,4800,15:00:00,19:00:00
30194,2400,15:00:00,19:00:00
30201,1800,06:00:00,10:00:00
30203,7200,06:00:00,10:00:00
30205,7200,15:00:00,19:00:00
30208,1800,03:00:00,06:00:00
30206,2880,06:00:00,10:00:00
30215,2057,15:00:00,19:00:00
30223,18000,10:00:00,15:00:00
30222,4800,15:00:00,19:00:00
30227,1800,03:00:00,06:00:00
30226,7200,06:00:00,10:00:00
30228,7200,15:00:00,19:00:00
30231,3600,03:00:00,06:00:00
30230,14400,06:00:00,10:00:00
30236,2057,15:00:00,19:00:00
30241,2400,06:00:00,10:00:00
30252,1200,03:00:00,06:00:00
30245,2400,06:00:00,10:00:00
30262,1600,15:00:00,19:00:00
30263,3600,03:00:00,06:00:00
30264,14400,15:00:00,19:00:00
30269,2880,15:00:00,19:00:00
30273,2880,06:00:00,10:00:00
30282,1800,03:00:00,06:00:00
30278,2400,06:00:00,10:00:00
30283,2400,15:00:00,19:00:00
