stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
791420,233,,Falcon Way And Sparrow Dr.,,38.0005753782916,-122.262182074556,,,0,,
791460,2112,,San Pablo Ave. And Tara Hills Dr. - Northbound,,37.99935,-122.32269,0,,0,,
791630,25208,,Alfred Nobel At Mechanics Bank - Southbound,,38.02054,-122.27587,0,,0,,
791583,25106,,Simas Ave. And Estates Ave.,,37.985463324885,-122.277732303076,,,0,,
791622,25158,,San Pablo Ave. And Victoria Cres - Northbound,,38.02301,-122.26986,0,,0,,
791514,25026,,San Pablo Ave. And Fern Ave.,,38.00429,-122.29545,0,,0,,
791546,25062,,Cinnabar Way And Obsidan Way,,38.00424,-122.27588,0,,0,,
791513,25025,,San Pablo Ave. And Linus Pauling,,38.02105,-122.27174,0,,0,,
791449,293,,Hilltop Mall - Westbound,,37.981717866597,-122.32697638525,,,0,,
791466,2122,,Victoria By The Bay,,38.02831,-122.272,0,,0,,
791496,25002,,Fitzgerald At Best Buy - Westbound,,37.99114,-122.30622,0,,0,,
791547,25063,,Obsidian Way And Peridot Ct.,,38.00227,-122.27785,0,,0,,
791474,2140,,Willow Ave. And Viewpointe Blvd. - Southbound,,38.01857,-122.2585,0,,0,,
791580,25100,,Coral Dr. And Bodega Way,,38.01849,-122.25417,0,,0,,
791445,273,,Broadmore Ave. And Cypress Ave.,,38.00548,-122.32175,0,,0,,
791554,25070,,Falcon Way And Wren Ct.,,37.99804,-122.25626,0,,0,,
791485,2181,,Refugio Valley Park,,38.00783,-122.26914,0,,0,,
791493,21064,,Canyon Dr. And Appian Way - Westbound,,37.99553,-122.30141,0,,0,,
791537,25052,,Armstrong St. And Grissom St.,,38.00074,-122.23788,0,,0,,
791421,235,,Refugio Valley And Country Run,,38.00553,-122.26495,0,,0,,
791480,2174,,Hercules Middle And High School,,37.9996,-122.25161,0,,0,,
791595,25118,,Pinole Valley Rd. And Estates Ave.,,37.99523,-122.2855,0,,0,,
791636,25215,,Marlesta Rd. And Appian Way - Westbound-Rt 17,,38.0018,-122.29913,0,,0,,
791512,25022,,Parker Ave. And Pacific Ave.,,38.03482,-122.26769,0,,0,,
791610,25138,,Alhambra Ave. And J St.,,37.9973666845077,-122.132493220692,,,0,,
791467,2125,,San Francisco Transbay Terminal,,37.78975,-122.39286,0,,0,,
791470,2134,,Richmond Parkway And Lakeside Dr. -Eastbound,,37.99006,-122.32892,0,,0,,
791545,25061,,Turquiose Dr. And Crystal Cir,,38.00792,-122.27422,0,,0,,
791563,25081,,Hillview Dr. And Hilltop Dr.,,37.9823579690335,-122.33300406392,,,0,,
791591,25114,,Wright Ave. And Madera St.,,37.98216,-122.26034,0,,0,,
791582,25105,,Pinole Valley Rd. And Johanna Ct.,,37.98734,-122.28397,0,,0,,
791623,25159,,Pinole Shores Dr. And San Pablo Ave.,,38.0056,-122.31027,0,,0,,
791477,2159,,Alhambra Ave. At County Hospital - Northbound,,38.00497,-122.13095,0,,0,,
791484,2178,,Pheasant Dr. And Tanager Way,,37.99676,-122.26289,0,,0,,
791486,2196,,Mandalay Ave. And Bonaire Ave.,,37.99155,-122.23394,0,,0,,
791506,25016,,San Pablo Ave. And Selby Rd.,,38.04859,-122.24786,0,,0,,
791577,25097,,San Pablo Ave. And Appian Way - Westbound,,38.00409,-122.2981,0,,0,,
791557,25073,,Refugio Valley At Community Center,,37.99861,-122.24927,0,,0,,
791453,2104,,San Pablo Ave. And Sunnyview Dr. -Eastbound,,38.005,-122.3057,0,,0,,
791644,25509,,Parker Ave. And 4th St. - Southbound,,38.0331265501969,-122.267242360783,,,0,,
791643,25508,,San Pablo Ave. And California St. - Southbound,,38.04004,-122.26381,0,,0,,
791560,25078,,Tara Hills Dr. And Flannery Rd.,,37.99657,-122.31675,0,,0,,
791481,2175,,Turquiose Dr. And Cinnabar Ave.,,38.00578,-122.27506,0,,0,,
791500,25008,,Hilltop Dr. And Garrity Way,,37.9785856765627,-122.325933622246,,,0,,
791489,2199,,Violet Rd. And Lupine Rd.,,38.00198,-122.24444,0,,0,,
791527,25041,,Fitzgerald At Target,,37.98837,-122.31064,0,,0,,
791538,25053,,Grissom St. And ShepaRd. St.,,37.99982,-122.24112,0,,0,,
791465,2121,,Willow Ave. At I-80 - Northbound,,38.02373,-122.26334,0,,0,,
791472,2137,,Pinole Valley High School,,37.9924473167972,-122.285562507935,,,0,,
791556,25072,,Falcon Way And Refugio Valley,,37.9965,-122.24848,0,,0,,
791478,2161,,Court St. And Marina Vista Ave.,,38.0194305179208,-122.13516201108,,,0,,
791479,2162,,Amtrak Station ,,38.0189813695363,-122.139471283398,,,0,,
791647,25555,,2nd St. And Wanda St.,,38.05362,-122.22361,0,,0,,
791516,25028,,San Pablo Ave. At Sugar City,,38.00524,-122.30812,0,,0,,
791590,25113,,Wright Ave. And Brazil Ct.,,37.98358,-122.25806,0,,0,,
791581,25101,,Willow Ave. And Viewpointe Blvd. - Northbound,,38.01877,-122.25823,0,,0,,
791450,2100,,San Pablo Ave. And Hercules Ave. - Southbound,,38.00999,-122.28365,0,,0,,
791551,25067,,Tanager Way And Meadowlark Way,,37.99915,-122.26499,0,,0,,
791553,25069,,Falcon Way And Finch Ct.,,37.99919,-122.2582,0,,0,,
791642,25507,,Pomona St. And Port St.,,38.05245,-122.22539,0,,0,,
791584,25107,,Simas Ave. And Diablo Ct.,,37.98572,-122.27527,0,,0,,
791454,2105,,San Pablo Ave. And Del Monte Dr. ,,38.00274,-122.31631,0,,0,,
791529,25044,,Refugio Valley And Falcon Way,,37.9965613585434,-122.247660233135,,,0,,
791628,25204,,Muir Road And Center Ave. - Southbound,,37.99484,-122.11877,0,,0,,
791648,210148,,Richmond Parkway Transit Center,,37.98634,-122.31657,0,,0,,
791446,274,,Sunnyview Dr. And San Pablo Ave.,,38.00436,-122.30529,0,,0,,
791422,241,,Viewpointe Blvd. And Coral Dr. - Northbound,,38.01866,-122.25633,0,,0,,
791455,2106,,San Pablo Ave. And Tara Hills Dr. - Southbound,,37.99955,-122.32305,0,,0,,
791602,25128,,Alhambra Ave. And Walnut St. - Northbound,,37.99239,-122.13058,0,,0,,
791638,25501,,Hercules Transit Center,,38.0128,-122.2662,0,,0,,
791640,25504,,San Pablo Ave. And California St. - Northbound,,38.03986,-122.26362,0,,0,,
791569,25088,,Cypress Ave. And Del Monte Dr.,,38.0084252395302,-122.314059819462,,,0,,
791629,25205,,Alhambra Ave. And Jones,,38.01266,-122.13447,0,,0,,
791522,25036,,Alfred Nobel And John Muir Pkwy.,,38.01788,-122.27432,0,,0,,
791503,25013,,2nd St. And Parker Ave.,,38.0358515496971,-122.267630758266,,,0,,
791565,25084,,Marlesta Rd. And Appian Way -Eastbound-Rt 17,,38.0016,-122.29964,0,,0,,
791598,25124,,Muir Road And Center Ave. - Northbound,,37.99467,-122.1185,0,,0,,
791476,2158,,Va Medical Center,,37.99414,-122.11445,0,,0,,
791570,25089,,Pinole Shores Rd. And Del Monte Dr.,,38.00816,-122.31174,0,,0,,
791586,25109,,Simas Ave. And Remuda ,,37.98248,-122.26601,0,,0,,
791428,249,,Fitzgerald At Starbucks,,37.99156,-122.30286,,,0,,
791494,25000,,Tennant Ave. And Peach St. - Southbound,,38.0029170190974,-122.289096382535,,,0,,
791568,25087,,Cypress Ave. And Meadowlark St.,,38.00713,-122.3191,0,,0,,
791574,25094,,Ridgecrest. Rd. And Foothill Ave. - Westbound,,37.99632,-122.29712,0,,0,,
791469,2131,,El Cerrito Del Norte Bart ,,37.92478,-122.31696,0,,0,,
791637,25307,,Alfred Nobel At Mechanics Bank,,38.02033,-122.27524,0,,0,,
791457,2108,,San Pablo Ave. And Crestwood Dr. - Southbound,,37.99382,-122.32964,0,,0,,
791429,250,,Canyon Dr. And Appian Way -Eastbound,,37.99528,-122.30135,0,,0,,
791426,246,,Linus Pauling And Alfred Nobel,,38.0228546204561,-122.276253955512,,,0,,
791517,25029,,San Pablo Ave. At Public Storage,,38.00396,-122.31359,0,,0,,
791501,25009,,Blume Dr. And Auto Plaza - Southbound,,37.9851,-122.31903,0,,0,,
791436,259,,Pinole Valley Rd. At Library,,37.99188,-122.28514,0,,0,,
791488,2198,,Coronado St. And Carson St.,,37.99953,-122.23893,0,,0,,
791432,255,,Pinole Valley Rd. And Ramona St.,,37.99205,-122.28558,0,,0,,
791607,25135,,Berrellesa St. And Jones St.,,38.01178,-122.13508,0,,0,,
791645,25510,,Parker Ave. And 6th St. - Southbound,,38.0299421279022,-122.266485396872,,,0,,
791475,2145,,Richmond Parkway And Lakeside Dr. - Westbound,,37.98977,-122.32891,0,,0,,
791423,242,,Coral Dr. And Stirling Dr.,,38.0256,-122.2466,0,,0,,
791541,25057,,Lupine Rd. And Poppy Ct.,,38.00735,-122.2558,0,,0,,
791430,251,,Marionola Way And Marlesta Rd. - Northbound,,38.0017480890345,-122.296995263468,,,0,,
791520,25034,,San Pablo Ave. And 4th Ave.,,38.00413,-122.30187,0,,0,,
791540,25056,,Violet Rd. And Iris Rd.,,38.00845,-122.24842,0,,0,,
791431,253,,Pinole Valley Rd. And Henry Ave. - Southbound,,38.0006,-122.28689,0,,0,,
791588,25111,,Wright Ave. And Victor St.,,37.98324,-122.25835,0,,0,,
791507,25017,,San Pablo Ave. And Merchant St. -Eastbound,,38.05487,-122.2309,0,,0,,
791487,2197,,Carson St. And Raleigh Ct.,,37.99476,-122.23644,0,,0,,
791509,25019,,San Pablo Ave. And Merchant St. - Westbound,,38.0551049895207,-122.230685457547,,,0,,
791461,2113,,San Pablo Ave. And Sunnyview Dr. - Westbound,,38.00439,-122.30466,0,,0,,
791626,25202,,Ridgecrest. Rd. And Greenfield Cir. - Southbound,,37.99677,-122.29561,0,,0,,
791627,25203,,Blume Dr. And Auto Plaza - Northbound,,37.9830487630501,-122.322228665438,,,0,,
791468,2129,,Bio Rad - Northbound,,38.02303,-122.27646,,,0,,
791555,25071,,Falcon Way At 454,,37.99663,-122.25204,0,,0,,
791444,272,,Del Monte Dr. And San Pablo Ave.,,38.0032471803247,-122.316485588271,,,0,,
791572,25091,,Marlesta Rd. And Mcdonald Dr.,,38.00138,-122.30439,0,,0,,
791471,2136,,San Pablo Ave. And Belmont Way,,38.0025,-122.31621,0,,0,,
791439,262,,Marionola Way And Marlesta Rd. - Southbound,,38.00156,-122.29712,0,,0,,
791525,25039,,Linus Pauling At Social Services -Eastbound,,38.02182,-122.27259,0,,0,,
791579,25099,,Coral Dr. And Reef Point Dr.,,38.02105,-122.25103,0,,0,,
791462,2116,,San Pablo Ave. And John St. - Northbound,,38.00724,-122.28788,0,,0,,
791435,258,,Pinole Valley Rd. And Simas Ave. Westbound,,37.98147,-122.26696,0,,0,,
791483,2177,,Turquiose Dr. And Diamond Ct.,,37.99405,-122.26302,0,,0,,
791587,25110,,Wright Ave. And Doidge Ave.,,37.98051,-122.26383,0,,0,,
791427,248,,Fitzgerald At Best Buy -Eastbound,,37.99095,-122.3058,0,,0,,
791615,25148,,Richmond Parkway At Hilltop Bayview -Eastbound,,37.98928,-122.32236,0,,0,,
791492,2208,,Lupine Rd. And Woodfield Park,,38.00636,-122.25189,0,,0,,
791597,25123,,Viewpointe Blvd. And Sandy Cove Dr.,,38.02132,-122.2561,0,,0,,
791567,25086,,Del Monte Dr. And Highlands Rd.,,38.00484,-122.31846,0,,0,,
791596,25121,,Ridgecrest. Rd. And Canyon Dr.,,37.99614,-122.29931,0,,0,,
791594,25117,,Pinole Valley Rd. And Helena Ct.,,37.98798,-122.28441,0,,0,,
791624,25160,,Ridgecrest. Rd. And Foothill Ave. -Eastbound,,37.99647,-122.29742,0,,0,,
791566,25085,,Marlesta Rd. And Sunnyview Dr.,,38.0015967237561,-122.305693830074,,,0,,
791511,25021,,Tosco Refinery - Southbound,,38.04638,-122.25795,0,,0,,
791508,25018,,Loring Ave. And Rolph Ave.,,38.05572,-122.22011,0,,0,,
791558,25074,,Refugio Valley At Swim Center,,38.00149,-122.25522,0,,0,,
791561,25079,,Dolan Way At North Campus,,37.99317,-122.32064,0,,0,,
791616,25149,,Richmond Parkway At Hilltop Bayview - Westbound,,37.98885,-122.32197,0,,0,,
791425,245,,Linus Pauling At Social Services - Westbound,,38.02211,-122.27247,0,,0,,
791606,25133,,Alhambra Ave. And Main St.,,38.016326339417,-122.138008512897,,,0,,
791641,25506,,Pomona At John Swett High,,38.05239,-122.22073,0,,0,,
791575,25095,,Ridgecrest. Rd. And Greenfield Cir. - Northbound,,37.99679,-122.29527,0,,0,,
791605,25131,,Alhambra Ave. And Bertola St.,,38.00726,-122.13052,0,,0,,
791634,25212,,Alhambra Ave. And Walnut St. - Southbound,,37.99236,-122.13092,0,,0,,
791539,25055,,Violet Rd. And Lilac Cir,,38.00665,-122.2426,0,,0,,
791532,25047,,Refugio Valley And Mirimar Ave.,,37.99377,-122.23752,0,,0,,
791473,2138,,San Pablo Ave. And Hercules Ave. - Northbound,,38.01025,-122.28225,0,,0,,
791535,25050,,Refugio Valley And Mandalay Ave.,,37.99384,-122.23356,0,,0,,
791632,25210,,Coronado St. And Refugio Valley,,37.9960335402466,-122.245539698964,,,0,,
791646,25550,,Contra Costa College,,37.97094,-122.34062,0,,0,,
791550,25066,,Pheasant Dr. And Malachite ,,37.99454,-122.26054,0,,0,,
791621,25157,,Hilltop Dr. And Hillview Dr.,,37.98307,-122.33344,0,,0,,
791447,275,,Appian Way At Pinole Middle School,,37.99626,-122.30218,0,,0,,
791519,25032,,San Pablo Ave. And Crestview Dr.,,38.0044,-122.31152,0,,0,,
791549,25065,,Turquiose Dr. At Reservoir,,37.99601,-122.26997,0,,0,,
791589,25112,,Marcus Ct. And Doidge Ave.,,37.98269,-122.25318,0,,0,,
791458,2110,,San Pablo Ave. And Crestwood Dr. - Northbound,,37.99367,-122.3292,0,,0,,
791543,25059,,Sycamore Ave. At Civic Center,,38.00954,-122.26613,0,,0,,
791437,260,,Pinole Valley Rd. And Henry Ave. - Northbound,,38.0008,-122.28667,0,,0,,
791490,2201,,Sycamore Ave. At Creekside Shopping Center,,38.00949,-122.26869,0,,0,,
791533,25048,,Hannah Ranch School,,37.99333,-122.23502,0,,0,,
791434,257,,Doidge Ave. And Wright Ave.,,37.98357,-122.25118,0,,0,,
791612,25140,,4050 At Lakeside Ave. - Southbound,,37.9874595783394,-122.332410639735,,,0,,
791619,25152,,Willow Ave. Shopping Center ,,38.02143,-122.26133,0,,0,,
791452,2103,,San Pablo Ave. And Appian Way -Eastbound,,38.00435,-122.29711,0,,0,,
791459,2111,,San Pablo Ave. And Shamrock Dr. - Northbound,,37.99538,-122.32747,0,,0,,
791552,25068,,Sparrow Dr. And Starling Ave.,,38.00033,-122.26445,,,0,,
791440,263,,Ridgecrest. Rd. And Tesoro Ct. - Southbound,,37.99891,-122.29553,0,,0,,
791585,25108,,Simas Ave. And Lassen Way,,37.98625,-122.2672,0,,0,,
791600,25126,,Ridgecrest. Rd. And Tesoro Ct. - Northbound,,37.999,-122.29493,0,,0,,
791609,25137,,Alhambra Ave. And F St.,,38.00087,-122.13195,0,,0,,
791576,25096,,Viewpointe Blvd. And Seascape Cir.,,38.02594,-122.25449,0,,0,,
791497,25003,,Fitzgerald At Applebees -Eastbound,,37.98818,-122.31139,0,,0,,
791526,25040,,San Pablo Ave. And Victoria Cres - Southbound,,38.0229,-122.26931,0,,0,,
791438,261,,San Pablo Ave. And Oakridge Rd. - Southbound,,38.00452,-122.29238,0,,0,,
791451,2101,,San Pablo Ave. And John St. - Southbound,,38.00733,-122.28812,0,,0,,
791442,265,,Fitzgerald At Sizzler,,37.99175,-122.30384,0,,0,,
791443,270,,Appian Way And Mann Dr.,,37.99746,-122.3011,0,,0,,
791482,2176,,Turquiose Dr. And Jade Ct.,,37.99656,-122.27494,0,,0,,
791564,25083,,Blume Dr. At Ihop,,37.9847410368375,-122.318991679626,,,0,,
791613,25141,,4050 At Lakeside Ave. - Northbound,,37.98741,-122.33223,0,,0,,
791505,25015,,Tosco Refinery - Northbound,,38.04627,-122.25764,0,,0,,
791571,25090,,San Pablo Ave. And Meadow Ave.,,38.00496,-122.30767,0,,0,,
791518,25030,,San Pablo Ave. And Kay Rd.,,37.9919,-122.33131,0,,0,,
791521,25035,,San Pablo Ave. And Alverez Ave.,,38.00397,-122.29424,0,,0,,
791530,25045,,Refugio Valley And Southwind Dr.,,37.9954944690799,-122.243977201223,,,0,,
791456,2107,,San Pablo Ave. And Shamrock Dr. - Southbound,,37.99544,-122.32779,0,,0,,
791515,25027,,San Pablo Ave. And Roble Ave.,,38.00435,-122.30167,0,,0,,
791559,25075,,Blume Dr. And Klose Way,,37.9826333924763,-122.322771529239,,,0,,
791578,25098,,Coral Dr. And Sandpoint Dr.,,38.02317,-122.25012,0,,0,,
791562,25080,,Shamrock Dr. And Kavanagh Rd.,,37.99347,-122.32366,0,,0,,
791617,25150,,7th St. And Parker Ave.,,38.02714,-122.26564,0,,0,,
791424,243,,Viewpointe Blvd. And Coral Dr. - Southbound,,38.01915,-122.25618,0,,0,,
791495,25001,,Pinole Valley Rd. At The Lanes,,37.99764,-122.28676,0,,0,,
791639,25503,,Parker Ave. And 4th St. - Northbound,,38.03281,-122.26697,0,,0,,
791542,25058,,Sycamore Ave. And Redwood Rd.,,38.00863,-122.26287,0,,0,,
791592,25115,,Ellerhorst School,,37.9814,-122.27321,0,,0,,
791604,25130,,Alhambra Ave. And G St.,,37.99999,-122.13176,0,,0,,
791631,25209,,Coronado St. And Decatur,,37.9978,-122.24373,0,,0,,
