trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
24185,9:50:00,9:50:00,284,1,0
24185,9:50:30,9:50:30,241,2,0
24185,9:51:15,9:51:15,81,3,0
24185,9:51:45,9:51:45,178,4,0
24185,9:57:00,9:57:00,103,5,0
24185,9:57:30,9:57:30,74,6,0
24185,9:58:30,9:58:30,70,7,0
24185,9:59:30,9:59:30,72,8,0
24185,10:05:00,10:05:00,77,9,0
24185,10:06:00,10:06:00,71,10,0
24185,10:07:00,10:07:00,258,11,0
24185,10:08:00,10:08:00,69,12,0
24185,10:13:00,10:13:00,73,13,0
24185,10:13:30,10:13:30,75,14,0
24185,10:14:45,10:14:45,177,15,0
24185,10:15:15,10:15:15,82,16,0
24185,10:15:45,10:15:45,240,17,0
24185,10:20:00,10:20:00,284,18,0
24186,10:00:00,10:00:00,284,1,0
24186,10:00:30,10:00:30,241,2,0
24186,10:01:15,10:01:15,81,3,0
24186,10:01:45,10:01:45,178,4,0
24186,10:07:00,10:07:00,103,5,0
24186,10:07:30,10:07:30,74,6,0
24186,10:08:30,10:08:30,70,7,0
24186,10:09:30,10:09:30,72,8,0
24186,10:15:00,10:15:00,77,9,0
24186,10:16:00,10:16:00,71,10,0
24186,10:17:00,10:17:00,258,11,0
24186,10:18:00,10:18:00,69,12,0
24186,10:23:00,10:23:00,73,13,0
24186,10:23:30,10:23:30,75,14,0
24186,10:24:45,10:24:45,177,15,0
24186,10:25:15,10:25:15,82,16,0
24186,10:25:45,10:25:45,240,17,0
24186,10:30:00,10:30:00,284,18,0
24187,10:10:00,10:10:00,284,1,0
24187,10:10:30,10:10:30,241,2,0
24187,10:11:15,10:11:15,81,3,0
24187,10:11:45,10:11:45,178,4,0
24187,10:17:00,10:17:00,103,5,0
24187,10:17:30,10:17:30,74,6,0
24187,10:18:30,10:18:30,70,7,0
24187,10:19:30,10:19:30,72,8,0
24187,10:25:00,10:25:00,77,9,0
24187,10:26:00,10:26:00,71,10,0
24187,10:27:00,10:27:00,258,11,0
24187,10:28:00,10:28:00,69,12,0
24187,10:33:00,10:33:00,73,13,0
24187,10:33:30,10:33:30,75,14,0
24187,10:34:45,10:34:45,177,15,0
24187,10:35:15,10:35:15,82,16,0
24187,10:35:45,10:35:45,240,17,0
24187,10:40:00,10:40:00,284,18,0
24188,10:20:00,10:20:00,284,1,0
24188,10:20:30,10:20:30,241,2,0
24188,10:21:15,10:21:15,81,3,0
24188,10:21:45,10:21:45,178,4,0
24188,10:27:00,10:27:00,103,5,0
24188,10:27:30,10:27:30,74,6,0
24188,10:28:30,10:28:30,70,7,0
24188,10:29:30,10:29:30,72,8,0
24188,10:35:00,10:35:00,77,9,0
24188,10:36:00,10:36:00,71,10,0
24188,10:37:00,10:37:00,258,11,0
24188,10:38:00,10:38:00,69,12,0
24188,10:43:00,10:43:00,73,13,0
24188,10:43:30,10:43:30,75,14,0
24188,10:44:45,10:44:45,177,15,0
24188,10:45:15,10:45:15,82,16,0
24188,10:45:45,10:45:45,240,17,0
24188,10:50:00,10:50:00,284,18,0
24189,10:30:00,10:30:00,284,1,0
24189,10:30:30,10:30:30,241,2,0
24189,10:31:15,10:31:15,81,3,0
24189,10:31:45,10:31:45,178,4,0
24189,10:37:00,10:37:00,103,5,0
24189,10:37:30,10:37:30,74,6,0
24189,10:38:30,10:38:30,70,7,0
24189,10:39:30,10:39:30,72,8,0
24189,10:45:00,10:45:00,77,9,0
24189,10:46:00,10:46:00,71,10,0
24189,10:47:00,10:47:00,258,11,0
24189,10:48:00,10:48:00,69,12,0
24189,10:53:00,10:53:00,73,13,0
24189,10:53:30,10:53:30,75,14,0
24189,10:54:45,10:54:45,177,15,0
24189,10:55:15,10:55:15,82,16,0
24189,10:55:45,10:55:45,240,17,0
24189,11:00:00,11:00:00,284,18,0
24190,10:40:00,10:40:00,284,1,0
24190,10:40:30,10:40:30,241,2,0
24190,10:41:15,10:41:15,81,3,0
24190,10:41:45,10:41:45,178,4,0
24190,10:47:00,10:47:00,103,5,0
24190,10:47:30,10:47:30,74,6,0
24190,10:48:30,10:48:30,70,7,0
24190,10:49:30,10:49:30,72,8,0
24190,10:55:00,10:55:00,77,9,0
24190,10:56:00,10:56:00,71,10,0
24190,10:57:00,10:57:00,258,11,0
24190,10:58:00,10:58:00,69,12,0
24190,11:03:00,11:03:00,73,13,0
24190,11:03:30,11:03:30,75,14,0
24190,11:04:45,11:04:45,177,15,0
24190,11:05:15,11:05:15,82,16,0
24190,11:05:45,11:05:45,240,17,0
24190,11:10:00,11:10:00,284,18,0
24191,10:50:00,10:50:00,284,1,0
24191,10:50:30,10:50:30,241,2,0
24191,10:51:15,10:51:15,81,3,0
24191,10:51:45,10:51:45,178,4,0
24191,10:57:00,10:57:00,103,5,0
24191,10:57:30,10:57:30,74,6,0
24191,10:58:30,10:58:30,70,7,0
24191,10:59:30,10:59:30,72,8,0
24191,11:05:00,11:05:00,77,9,0
24191,11:06:00,11:06:00,71,10,0
24191,11:07:00,11:07:00,258,11,0
24191,11:08:00,11:08:00,69,12,0
24191,11:13:00,11:13:00,73,13,0
24191,11:13:30,11:13:30,75,14,0
24191,11:14:45,11:14:45,177,15,0
24191,11:15:15,11:15:15,82,16,0
24191,11:15:45,11:15:45,240,17,0
24191,11:20:00,11:20:00,284,18,0
24192,11:00:00,11:00:00,284,1,0
24192,11:00:30,11:00:30,241,2,0
24192,11:01:15,11:01:15,81,3,0
24192,11:01:45,11:01:45,178,4,0
24192,11:07:00,11:07:00,103,5,0
24192,11:07:30,11:07:30,74,6,0
24192,11:08:30,11:08:30,70,7,0
24192,11:09:30,11:09:30,72,8,0
24192,11:15:00,11:15:00,77,9,0
24192,11:16:00,11:16:00,71,10,0
24192,11:17:00,11:17:00,258,11,0
24192,11:18:00,11:18:00,69,12,0
24192,11:23:00,11:23:00,73,13,0
24192,11:23:30,11:23:30,75,14,0
24192,11:24:45,11:24:45,177,15,0
24192,11:25:15,11:25:15,82,16,0
24192,11:25:45,11:25:45,240,17,0
24192,11:30:00,11:30:00,284,18,0
24193,11:10:00,11:10:00,284,1,0
24193,11:10:30,11:10:30,241,2,0
24193,11:11:15,11:11:15,81,3,0
24193,11:11:45,11:11:45,178,4,0
24193,11:17:00,11:17:00,103,5,0
24193,11:17:30,11:17:30,74,6,0
24193,11:18:30,11:18:30,70,7,0
24193,11:19:30,11:19:30,72,8,0
24193,11:25:00,11:25:00,77,9,0
24193,11:26:00,11:26:00,71,10,0
24193,11:27:00,11:27:00,258,11,0
24193,11:28:00,11:28:00,69,12,0
24193,11:33:00,11:33:00,73,13,0
24193,11:33:30,11:33:30,75,14,0
24193,11:34:45,11:34:45,177,15,0
24193,11:35:15,11:35:15,82,16,0
24193,11:35:45,11:35:45,240,17,0
24193,11:40:00,11:40:00,284,18,0
24194,11:20:00,11:20:00,284,1,0
24194,11:20:30,11:20:30,241,2,0
24194,11:21:15,11:21:15,81,3,0
24194,11:21:45,11:21:45,178,4,0
24194,11:27:00,11:27:00,103,5,0
24194,11:27:30,11:27:30,74,6,0
24194,11:28:30,11:28:30,70,7,0
24194,11:29:30,11:29:30,72,8,0
24194,11:35:00,11:35:00,77,9,0
24194,11:36:00,11:36:00,71,10,0
24194,11:37:00,11:37:00,258,11,0
24194,11:38:00,11:38:00,69,12,0
24194,11:43:00,11:43:00,73,13,0
24194,11:43:30,11:43:30,75,14,0
24194,11:44:45,11:44:45,177,15,0
24194,11:45:15,11:45:15,82,16,0
24194,11:45:45,11:45:45,240,17,0
24194,11:50:00,11:50:00,284,18,0
24195,11:30:00,11:30:00,284,1,0
24195,11:30:30,11:30:30,241,2,0
24195,11:31:15,11:31:15,81,3,0
24195,11:31:45,11:31:45,178,4,0
24195,11:37:00,11:37:00,103,5,0
24195,11:37:30,11:37:30,74,6,0
24195,11:38:30,11:38:30,70,7,0
24195,11:39:30,11:39:30,72,8,0
24195,11:45:00,11:45:00,77,9,0
24195,11:46:00,11:46:00,71,10,0
24195,11:47:00,11:47:00,258,11,0
24195,11:48:00,11:48:00,69,12,0
24195,11:53:00,11:53:00,73,13,0
24195,11:53:30,11:53:30,75,14,0
24195,11:54:45,11:54:45,177,15,0
24195,11:55:15,11:55:15,82,16,0
24195,11:55:45,11:55:45,240,17,0
24195,12:00:00,12:00:00,284,18,0
24196,11:40:00,11:40:00,284,1,0
24196,11:40:30,11:40:30,241,2,0
24196,11:41:15,11:41:15,81,3,0
24196,11:41:45,11:41:45,178,4,0
24196,11:47:00,11:47:00,103,5,0
24196,11:47:30,11:47:30,74,6,0
24196,11:48:30,11:48:30,70,7,0
24196,11:49:30,11:49:30,72,8,0
24196,11:55:00,11:55:00,77,9,0
24196,11:56:00,11:56:00,71,10,0
24196,11:57:00,11:57:00,258,11,0
24196,11:58:00,11:58:00,69,12,0
24196,12:03:00,12:03:00,73,13,0
24196,12:03:30,12:03:30,75,14,0
24196,12:04:45,12:04:45,177,15,0
24196,12:05:15,12:05:15,82,16,0
24196,12:05:45,12:05:45,240,17,0
24196,12:10:00,12:10:00,284,18,0
24197,11:50:00,11:50:00,284,1,0
24197,11:50:30,11:50:30,241,2,0
24197,11:51:15,11:51:15,81,3,0
24197,11:51:45,11:51:45,178,4,0
24197,11:57:00,11:57:00,103,5,0
24197,11:57:30,11:57:30,74,6,0
24197,11:58:30,11:58:30,70,7,0
24197,11:59:30,11:59:30,72,8,0
24197,12:05:00,12:05:00,77,9,0
24197,12:06:00,12:06:00,71,10,0
24197,12:07:00,12:07:00,258,11,0
24197,12:08:00,12:08:00,69,12,0
24197,12:13:00,12:13:00,73,13,0
24197,12:13:30,12:13:30,75,14,0
24197,12:14:45,12:14:45,177,15,0
24197,12:15:15,12:15:15,82,16,0
24197,12:15:45,12:15:45,240,17,0
24197,12:20:00,12:20:00,284,18,0
24198,12:00:00,12:00:00,284,1,0
24198,12:00:30,12:00:30,241,2,0
24198,12:01:15,12:01:15,81,3,0
24198,12:01:45,12:01:45,178,4,0
24198,12:07:00,12:07:00,103,5,0
24198,12:07:30,12:07:30,74,6,0
24198,12:08:30,12:08:30,70,7,0
24198,12:09:30,12:09:30,72,8,0
24198,12:15:00,12:15:00,77,9,0
24198,12:16:00,12:16:00,71,10,0
24198,12:17:00,12:17:00,258,11,0
24198,12:18:00,12:18:00,69,12,0
24198,12:23:00,12:23:00,73,13,0
24198,12:23:30,12:23:30,75,14,0
24198,12:24:45,12:24:45,177,15,0
24198,12:25:15,12:25:15,82,16,0
24198,12:25:45,12:25:45,240,17,0
24198,12:30:00,12:30:00,284,18,0
24199,12:10:00,12:10:00,284,1,0
24199,12:10:30,12:10:30,241,2,0
24199,12:11:15,12:11:15,81,3,0
24199,12:11:45,12:11:45,178,4,0
24199,12:17:00,12:17:00,103,5,0
24199,12:17:30,12:17:30,74,6,0
24199,12:18:30,12:18:30,70,7,0
24199,12:19:30,12:19:30,72,8,0
24199,12:25:00,12:25:00,77,9,0
24199,12:26:00,12:26:00,71,10,0
24199,12:27:00,12:27:00,258,11,0
24199,12:28:00,12:28:00,69,12,0
24199,12:33:00,12:33:00,73,13,0
24199,12:33:30,12:33:30,75,14,0
24199,12:34:45,12:34:45,177,15,0
24199,12:35:15,12:35:15,82,16,0
24199,12:35:45,12:35:45,240,17,0
24199,12:40:00,12:40:00,284,18,0
24200,12:20:00,12:20:00,284,1,0
24200,12:20:30,12:20:30,241,2,0
24200,12:21:15,12:21:15,81,3,0
24200,12:21:45,12:21:45,178,4,0
24200,12:27:00,12:27:00,103,5,0
24200,12:27:30,12:27:30,74,6,0
24200,12:28:30,12:28:30,70,7,0
24200,12:29:30,12:29:30,72,8,0
24200,12:35:00,12:35:00,77,9,0
24200,12:36:00,12:36:00,71,10,0
24200,12:37:00,12:37:00,258,11,0
24200,12:38:00,12:38:00,69,12,0
24200,12:43:00,12:43:00,73,13,0
24200,12:43:30,12:43:30,75,14,0
24200,12:44:45,12:44:45,177,15,0
24200,12:45:15,12:45:15,82,16,0
24200,12:45:45,12:45:45,240,17,0
24200,12:50:00,12:50:00,284,18,0
24201,12:30:00,12:30:00,284,1,0
24201,12:30:30,12:30:30,241,2,0
24201,12:31:15,12:31:15,81,3,0
24201,12:31:45,12:31:45,178,4,0
24201,12:37:00,12:37:00,103,5,0
24201,12:37:30,12:37:30,74,6,0
24201,12:38:30,12:38:30,70,7,0
24201,12:39:30,12:39:30,72,8,0
24201,12:45:00,12:45:00,77,9,0
24201,12:46:00,12:46:00,71,10,0
24201,12:47:00,12:47:00,258,11,0
24201,12:48:00,12:48:00,69,12,0
24201,12:53:00,12:53:00,73,13,0
24201,12:53:30,12:53:30,75,14,0
24201,12:54:45,12:54:45,177,15,0
24201,12:55:15,12:55:15,82,16,0
24201,12:55:45,12:55:45,240,17,0
24201,13:00:00,13:00:00,284,18,0
24202,12:40:00,12:40:00,284,1,0
24202,12:40:30,12:40:30,241,2,0
24202,12:41:15,12:41:15,81,3,0
24202,12:41:45,12:41:45,178,4,0
24202,12:47:00,12:47:00,103,5,0
24202,12:47:30,12:47:30,74,6,0
24202,12:48:30,12:48:30,70,7,0
24202,12:49:30,12:49:30,72,8,0
24202,12:55:00,12:55:00,77,9,0
24202,12:56:00,12:56:00,71,10,0
24202,12:57:00,12:57:00,258,11,0
24202,12:58:00,12:58:00,69,12,0
24202,13:03:00,13:03:00,73,13,0
24202,13:03:30,13:03:30,75,14,0
24202,13:04:45,13:04:45,177,15,0
24202,13:05:15,13:05:15,82,16,0
24202,13:05:45,13:05:45,240,17,0
24202,13:10:00,13:10:00,284,18,0
24203,12:50:00,12:50:00,284,1,0
24203,12:50:30,12:50:30,241,2,0
24203,12:51:15,12:51:15,81,3,0
24203,12:51:45,12:51:45,178,4,0
24203,12:57:00,12:57:00,103,5,0
24203,12:57:30,12:57:30,74,6,0
24203,12:58:30,12:58:30,70,7,0
24203,12:59:30,12:59:30,72,8,0
24203,13:05:00,13:05:00,77,9,0
24203,13:06:00,13:06:00,71,10,0
24203,13:07:00,13:07:00,258,11,0
24203,13:08:00,13:08:00,69,12,0
24203,13:13:00,13:13:00,73,13,0
24203,13:13:30,13:13:30,75,14,0
24203,13:14:45,13:14:45,177,15,0
24203,13:15:15,13:15:15,82,16,0
24203,13:15:45,13:15:45,240,17,0
24203,13:20:00,13:20:00,284,18,0
24204,13:00:00,13:00:00,284,1,0
24204,13:00:30,13:00:30,241,2,0
24204,13:01:15,13:01:15,81,3,0
24204,13:01:45,13:01:45,178,4,0
24204,13:07:00,13:07:00,103,5,0
24204,13:07:30,13:07:30,74,6,0
24204,13:08:30,13:08:30,70,7,0
24204,13:09:30,13:09:30,72,8,0
24204,13:15:00,13:15:00,77,9,0
24204,13:16:00,13:16:00,71,10,0
24204,13:17:00,13:17:00,258,11,0
24204,13:18:00,13:18:00,69,12,0
24204,13:23:00,13:23:00,73,13,0
24204,13:23:30,13:23:30,75,14,0
24204,13:24:45,13:24:45,177,15,0
24204,13:25:15,13:25:15,82,16,0
24204,13:25:45,13:25:45,240,17,0
24204,13:30:00,13:30:00,284,18,0
24205,13:10:00,13:10:00,284,1,0
24205,13:10:30,13:10:30,241,2,0
24205,13:11:15,13:11:15,81,3,0
24205,13:11:45,13:11:45,178,4,0
24205,13:17:00,13:17:00,103,5,0
24205,13:17:30,13:17:30,74,6,0
24205,13:18:30,13:18:30,70,7,0
24205,13:19:30,13:19:30,72,8,0
24205,13:25:00,13:25:00,77,9,0
24205,13:26:00,13:26:00,71,10,0
24205,13:27:00,13:27:00,258,11,0
24205,13:28:00,13:28:00,69,12,0
24205,13:33:00,13:33:00,73,13,0
24205,13:33:30,13:33:30,75,14,0
24205,13:34:45,13:34:45,177,15,0
24205,13:35:15,13:35:15,82,16,0
24205,13:35:45,13:35:45,240,17,0
24205,13:40:00,13:40:00,284,18,0
24206,13:20:00,13:20:00,284,1,0
24206,13:20:30,13:20:30,241,2,0
24206,13:21:15,13:21:15,81,3,0
24206,13:21:45,13:21:45,178,4,0
24206,13:27:00,13:27:00,103,5,0
24206,13:27:30,13:27:30,74,6,0
24206,13:28:30,13:28:30,70,7,0
24206,13:29:30,13:29:30,72,8,0
24206,13:35:00,13:35:00,77,9,0
24206,13:36:00,13:36:00,71,10,0
24206,13:37:00,13:37:00,258,11,0
24206,13:38:00,13:38:00,69,12,0
24206,13:43:00,13:43:00,73,13,0
24206,13:43:30,13:43:30,75,14,0
24206,13:44:45,13:44:45,177,15,0
24206,13:45:15,13:45:15,82,16,0
24206,13:45:45,13:45:45,240,17,0
24206,13:50:00,13:50:00,284,18,0
24207,13:30:00,13:30:00,284,1,0
24207,13:30:30,13:30:30,241,2,0
24207,13:31:15,13:31:15,81,3,0
24207,13:31:45,13:31:45,178,4,0
24207,13:37:00,13:37:00,103,5,0
24207,13:37:30,13:37:30,74,6,0
24207,13:38:30,13:38:30,70,7,0
24207,13:39:30,13:39:30,72,8,0
24207,13:45:00,13:45:00,77,9,0
24207,13:46:00,13:46:00,71,10,0
24207,13:47:00,13:47:00,258,11,0
24207,13:48:00,13:48:00,69,12,0
24207,13:53:00,13:53:00,73,13,0
24207,13:53:30,13:53:30,75,14,0
24207,13:54:45,13:54:45,177,15,0
24207,13:55:15,13:55:15,82,16,0
24207,13:55:45,13:55:45,240,17,0
24207,14:00:00,14:00:00,284,18,0
24208,13:40:00,13:40:00,284,1,0
24208,13:40:30,13:40:30,241,2,0
24208,13:41:15,13:41:15,81,3,0
24208,13:41:45,13:41:45,178,4,0
24208,13:47:00,13:47:00,103,5,0
24208,13:47:30,13:47:30,74,6,0
24208,13:48:30,13:48:30,70,7,0
24208,13:49:30,13:49:30,72,8,0
24208,13:55:00,13:55:00,77,9,0
24208,13:56:00,13:56:00,71,10,0
24208,13:57:00,13:57:00,258,11,0
24208,13:58:00,13:58:00,69,12,0
24208,14:03:00,14:03:00,73,13,0
24208,14:03:30,14:03:30,75,14,0
24208,14:04:45,14:04:45,177,15,0
24208,14:05:15,14:05:15,82,16,0
24208,14:05:45,14:05:45,240,17,0
24208,14:10:00,14:10:00,284,18,0
24209,13:50:00,13:50:00,284,1,0
24209,13:50:30,13:50:30,241,2,0
24209,13:51:15,13:51:15,81,3,0
24209,13:51:45,13:51:45,178,4,0
24209,13:57:00,13:57:00,103,5,0
24209,13:57:30,13:57:30,74,6,0
24209,13:58:30,13:58:30,70,7,0
24209,13:59:30,13:59:30,72,8,0
24209,14:05:00,14:05:00,77,9,0
24209,14:06:00,14:06:00,71,10,0
24209,14:07:00,14:07:00,258,11,0
24209,14:08:00,14:08:00,69,12,0
24209,14:13:00,14:13:00,73,13,0
24209,14:13:30,14:13:30,75,14,0
24209,14:14:45,14:14:45,177,15,0
24209,14:15:15,14:15:15,82,16,0
24209,14:15:45,14:15:45,240,17,0
24209,14:20:00,14:20:00,284,18,0
24210,14:00:00,14:00:00,284,1,0
24210,14:00:30,14:00:30,241,2,0
24210,14:01:15,14:01:15,81,3,0
24210,14:01:45,14:01:45,178,4,0
24210,14:07:00,14:07:00,103,5,0
24210,14:07:30,14:07:30,74,6,0
24210,14:08:30,14:08:30,70,7,0
24210,14:09:30,14:09:30,72,8,0
24210,14:15:00,14:15:00,77,9,0
24210,14:16:00,14:16:00,71,10,0
24210,14:17:00,14:17:00,258,11,0
24210,14:18:00,14:18:00,69,12,0
24210,14:23:00,14:23:00,73,13,0
24210,14:23:30,14:23:30,75,14,0
24210,14:24:45,14:24:45,177,15,0
24210,14:25:15,14:25:15,82,16,0
24210,14:25:45,14:25:45,240,17,0
24210,14:30:00,14:30:00,284,18,0
24211,14:10:00,14:10:00,284,1,0
24211,14:10:30,14:10:30,241,2,0
24211,14:11:15,14:11:15,81,3,0
24211,14:11:45,14:11:45,178,4,0
24211,14:17:00,14:17:00,103,5,0
24211,14:17:30,14:17:30,74,6,0
24211,14:18:30,14:18:30,70,7,0
24211,14:19:30,14:19:30,72,8,0
24211,14:25:00,14:25:00,77,9,0
24211,14:26:00,14:26:00,71,10,0
24211,14:27:00,14:27:00,258,11,0
24211,14:28:00,14:28:00,69,12,0
24211,14:33:00,14:33:00,73,13,0
24211,14:33:30,14:33:30,75,14,0
24211,14:34:45,14:34:45,177,15,0
24211,14:35:15,14:35:15,82,16,0
24211,14:35:45,14:35:45,240,17,0
24211,14:40:00,14:40:00,284,18,0
24212,14:20:00,14:20:00,284,1,0
24212,14:20:30,14:20:30,241,2,0
24212,14:21:15,14:21:15,81,3,0
24212,14:21:45,14:21:45,178,4,0
24212,14:27:00,14:27:00,103,5,0
24212,14:27:30,14:27:30,74,6,0
24212,14:28:30,14:28:30,70,7,0
24212,14:29:30,14:29:30,72,8,0
24212,14:35:00,14:35:00,77,9,0
24212,14:36:00,14:36:00,71,10,0
24212,14:37:00,14:37:00,258,11,0
24212,14:38:00,14:38:00,69,12,0
24212,14:43:00,14:43:00,73,13,0
24212,14:43:30,14:43:30,75,14,0
24212,14:44:45,14:44:45,177,15,0
24212,14:45:15,14:45:15,82,16,0
24212,14:45:45,14:45:45,240,17,0
24212,14:50:00,14:50:00,284,18,0
24213,14:30:00,14:30:00,284,1,0
24213,14:30:30,14:30:30,241,2,0
24213,14:31:15,14:31:15,81,3,0
24213,14:31:45,14:31:45,178,4,0
24213,14:37:00,14:37:00,103,5,0
24213,14:37:30,14:37:30,74,6,0
24213,14:38:30,14:38:30,70,7,0
24213,14:39:30,14:39:30,72,8,0
24213,14:45:00,14:45:00,77,9,0
24213,14:46:00,14:46:00,71,10,0
24213,14:47:00,14:47:00,258,11,0
24213,14:48:00,14:48:00,69,12,0
24213,14:53:00,14:53:00,73,13,0
24213,14:53:30,14:53:30,75,14,0
24213,14:54:45,14:54:45,177,15,0
24213,14:55:15,14:55:15,82,16,0
24213,14:55:45,14:55:45,240,17,0
24213,15:00:00,15:00:00,284,18,0
24214,14:40:00,14:40:00,284,1,0
24214,14:40:30,14:40:30,241,2,0
24214,14:41:15,14:41:15,81,3,0
24214,14:41:45,14:41:45,178,4,0
24214,14:47:00,14:47:00,103,5,0
24214,14:47:30,14:47:30,74,6,0
24214,14:48:30,14:48:30,70,7,0
24214,14:49:30,14:49:30,72,8,0
24214,14:55:00,14:55:00,77,9,0
24214,14:56:00,14:56:00,71,10,0
24214,14:57:00,14:57:00,258,11,0
24214,14:58:00,14:58:00,69,12,0
24214,15:03:00,15:03:00,73,13,0
24214,15:03:30,15:03:30,75,14,0
24214,15:04:45,15:04:45,177,15,0
24214,15:05:15,15:05:15,82,16,0
24214,15:05:45,15:05:45,240,17,0
24214,15:10:00,15:10:00,284,18,0
24215,14:50:00,14:50:00,284,1,0
24215,14:50:30,14:50:30,241,2,0
24215,14:51:15,14:51:15,81,3,0
24215,14:51:45,14:51:45,178,4,0
24215,14:57:00,14:57:00,103,5,0
24215,14:57:30,14:57:30,74,6,0
24215,14:58:30,14:58:30,70,7,0
24215,14:59:30,14:59:30,72,8,0
24215,15:05:00,15:05:00,77,9,0
24215,15:06:00,15:06:00,71,10,0
24215,15:07:00,15:07:00,258,11,0
24215,15:08:00,15:08:00,69,12,0
24215,15:13:00,15:13:00,73,13,0
24215,15:13:30,15:13:30,75,14,0
24215,15:14:45,15:14:45,177,15,0
24215,15:15:15,15:15:15,82,16,0
24215,15:15:45,15:15:45,240,17,0
24215,15:20:00,15:20:00,284,18,0
24216,15:00:00,15:00:00,284,1,0
24216,15:00:30,15:00:30,241,2,0
24216,15:01:15,15:01:15,81,3,0
24216,15:01:45,15:01:45,178,4,0
24216,15:07:00,15:07:00,103,5,0
24216,15:07:30,15:07:30,74,6,0
24216,15:08:30,15:08:30,70,7,0
24216,15:09:30,15:09:30,72,8,0
24216,15:15:00,15:15:00,77,9,0
24216,15:16:00,15:16:00,71,10,0
24216,15:17:00,15:17:00,258,11,0
24216,15:18:00,15:18:00,69,12,0
24216,15:23:00,15:23:00,73,13,0
24216,15:23:30,15:23:30,75,14,0
24216,15:24:45,15:24:45,177,15,0
24216,15:25:15,15:25:15,82,16,0
24216,15:25:45,15:25:45,240,17,0
24216,15:30:00,15:30:00,284,18,0
24217,15:10:00,15:10:00,284,1,0
24217,15:10:30,15:10:30,241,2,0
24217,15:11:15,15:11:15,81,3,0
24217,15:11:45,15:11:45,178,4,0
24217,15:17:00,15:17:00,103,5,0
24217,15:17:30,15:17:30,74,6,0
24217,15:18:30,15:18:30,70,7,0
24217,15:19:30,15:19:30,72,8,0
24217,15:25:00,15:25:00,77,9,0
24217,15:26:00,15:26:00,71,10,0
24217,15:27:00,15:27:00,258,11,0
24217,15:28:00,15:28:00,69,12,0
24217,15:33:00,15:33:00,73,13,0
24217,15:33:30,15:33:30,75,14,0
24217,15:34:45,15:34:45,177,15,0
24217,15:35:15,15:35:15,82,16,0
24217,15:35:45,15:35:45,240,17,0
24217,15:40:00,15:40:00,284,18,0
24218,15:20:00,15:20:00,284,1,0
24218,15:20:30,15:20:30,241,2,0
24218,15:21:15,15:21:15,81,3,0
24218,15:21:45,15:21:45,178,4,0
24218,15:27:00,15:27:00,103,5,0
24218,15:27:30,15:27:30,74,6,0
24218,15:28:30,15:28:30,70,7,0
24218,15:29:30,15:29:30,72,8,0
24218,15:35:00,15:35:00,77,9,0
24218,15:36:00,15:36:00,71,10,0
24218,15:37:00,15:37:00,258,11,0
24218,15:38:00,15:38:00,69,12,0
24218,15:43:00,15:43:00,73,13,0
24218,15:43:30,15:43:30,75,14,0
24218,15:44:45,15:44:45,177,15,0
24218,15:45:15,15:45:15,82,16,0
24218,15:45:45,15:45:45,240,17,0
24218,15:50:00,15:50:00,284,18,0
24219,15:30:00,15:30:00,284,1,0
24219,15:30:30,15:30:30,241,2,0
24219,15:31:15,15:31:15,81,3,0
24219,15:31:45,15:31:45,178,4,0
24219,15:37:00,15:37:00,103,5,0
24219,15:37:30,15:37:30,74,6,0
24219,15:38:30,15:38:30,70,7,0
24219,15:39:30,15:39:30,72,8,0
24219,15:45:00,15:45:00,77,9,0
24219,15:46:00,15:46:00,71,10,0
24219,15:47:00,15:47:00,258,11,0
24219,15:48:00,15:48:00,69,12,0
24219,15:53:00,15:53:00,73,13,0
24219,15:53:30,15:53:30,75,14,0
24219,15:54:45,15:54:45,177,15,0
24219,15:55:15,15:55:15,82,16,0
24219,15:55:45,15:55:45,240,17,0
24219,16:00:00,16:00:00,284,18,0
24220,15:37:00,15:37:00,284,1,0
24220,15:37:30,15:37:30,241,2,0
24220,15:38:15,15:38:15,81,3,0
24220,15:38:45,15:38:45,178,4,0
24220,15:45:00,15:45:00,103,5,0
24220,15:45:30,15:45:30,74,6,0
24220,15:46:30,15:46:30,70,7,0
24220,15:47:30,15:47:30,72,8,0
24220,15:53:00,15:53:00,77,9,0
24220,15:54:00,15:54:00,71,10,0
24220,15:55:00,15:55:00,258,11,0
24220,15:56:00,15:56:00,69,12,0
24220,16:01:00,16:01:00,73,13,0
24220,16:01:30,16:01:30,75,14,0
24220,16:02:45,16:02:45,177,15,0
24220,16:03:15,16:03:15,82,16,0
24220,16:03:45,16:03:45,240,17,0
24220,16:09:00,16:09:00,284,18,0
24221,15:45:00,15:45:00,284,1,0
24221,15:45:30,15:45:30,241,2,0
24221,15:46:15,15:46:15,81,3,0
24221,15:46:45,15:46:45,178,4,0
24221,15:53:00,15:53:00,103,5,0
24221,15:53:30,15:53:30,74,6,0
24221,15:54:30,15:54:30,70,7,0
24221,15:55:30,15:55:30,72,8,0
24221,16:01:00,16:01:00,77,9,0
24221,16:02:00,16:02:00,71,10,0
24221,16:03:00,16:03:00,258,11,0
24221,16:04:00,16:04:00,69,12,0
24221,16:09:00,16:09:00,73,13,0
24221,16:09:30,16:09:30,75,14,0
24221,16:10:45,16:10:45,177,15,0
24221,16:11:15,16:11:15,82,16,0
24221,16:11:45,16:11:45,240,17,0
