route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
121-137,118-D-Weekday-50,8613762-118-D-Weekday-50,"Lowell/Hanover",1211048,0,,1210083
122-137,118-D-Weekday-50,8613763-118-D-Weekday-50,"Stonestown/SF State",1221054,0,,1220132
122-137,118-D-Weekday-50,8613764-118-D-Weekday-50,"South SF BART",1221057,1,,1220235
120-137,118-D-Weekday-50,8613765-118-D-Weekday-50,"Colma BART",1201089,1,,1200072
120-137,118-D-Weekday-50,8613766-118-D-Weekday-50,"Brunswick/Templeton",1201102,0,,1200073
120-137,118-D-Weekday-50,8613767-118-D-Weekday-50,"Colma BART",1201113,1,,1200072
38-137,118-D-Weekday-50,8613768-118-D-Weekday-50,"Safe Harbor",381011,0,,380024
281-137,118-D-Weekday-50,8613769-118-D-Weekday-50,"Stanford Mall",2811073,1,,2810083
281-137,118-D-Weekday-50,8613770-118-D-Weekday-50,"Onetta Harris Center",2811082,0,,2810082
281-137,118-D-Weekday-50,8613771-118-D-Weekday-50,"Stanford Mall",2811087,1,,2810083
295-137,118-D-Weekday-50,8613772-118-D-Weekday-50,"San Mateo Caltrain",2951032,0,,2950073
133-137,118-D-Weekday-50,8613773-118-D-Weekday-50,"San Bruno BART",1331039,1,,1330037
133-137,118-D-Weekday-50,8613774-118-D-Weekday-50,"Airport/Linden",1331042,0,,1330038
133-137,118-D-Weekday-50,8613775-118-D-Weekday-50,"San Bruno BART",1331043,1,,1330037
38-137,118-D-Weekday-50,8613776-118-D-Weekday-50,"Safe Harbor",381001,0,,380033
130-137,118-D-Weekday-50,8613777-118-D-Weekday-50,"Daly City BART",1301094,0,,1300178
130-137,118-D-Weekday-50,8613778-118-D-Weekday-50,"Colma BART",1301085,1,,1300179
130-137,118-D-Weekday-50,8613779-118-D-Weekday-50,"Daly City BART",1301104,0,,1300178
121-137,118-D-Weekday-50,8613780-118-D-Weekday-50,"Lowell/Hanover",1211050,0,,1210087
120-137,118-D-Weekday-50,8613781-118-D-Weekday-50,"Colma BART",1201123,1,,1200072
121-137,118-D-Weekday-50,8613782-118-D-Weekday-50,"Skyline College",1211063,1,,1210086
122-137,118-D-Weekday-50,8613783-118-D-Weekday-50,"South SF BART",1221049,1,,1220235
122-137,118-D-Weekday-50,8613784-118-D-Weekday-50,"Stonestown/SF State",1221062,0,,1220132
122-137,118-D-Weekday-50,8613785-118-D-Weekday-50,"South SF BART",1221063,1,,1220235
122-137,118-D-Weekday-50,8613786-118-D-Weekday-50,"South SF BART",1221069,1,,1220235
130-137,118-D-Weekday-50,8613787-118-D-Weekday-50,"Daly City BART",1301100,0,,1300178
130-137,118-D-Weekday-50,8613788-118-D-Weekday-50,"Colma BART",1301091,1,,1300179
130-137,118-D-Weekday-50,8613789-118-D-Weekday-50,"Daly City BART",1301110,0,,1300178
130-137,118-D-Weekday-50,8613790-118-D-Weekday-50,"Colma BART",1301101,1,,1300179
130-137,118-D-Weekday-50,8613791-118-D-Weekday-50,"Daly City BART",1301118,0,,1300178
130-137,118-D-Weekday-50,8613792-118-D-Weekday-50,"Colma BART",1301109,1,,1300179
121-137,118-D-Weekday-50,8613793-118-D-Weekday-50,"Lowell/Hanover",1211064,0,,1210083
131-137,118-D-Weekday-50,8613794-118-D-Weekday-50,"Serramonte Center",1311095,1,,1310015
131-137,118-D-Weekday-50,8613795-118-D-Weekday-50,"Airport/Linden",1311096,0,,1310049
131-137,118-D-Weekday-50,8613796-118-D-Weekday-50,"Serramonte Center",1311105,1,,1310015
131-137,118-D-Weekday-50,8613797-118-D-Weekday-50,"Airport/Linden",1311104,0,,1310049
131-137,118-D-Weekday-50,8613798-118-D-Weekday-50,"Serramonte Center",1311111,1,,1310015
131-137,118-D-Weekday-50,8613799-118-D-Weekday-50,"Airport/Linden",1311110,0,,1310049
131-137,118-D-Weekday-50,8613800-118-D-Weekday-50,"Serramonte Center",1311117,1,,1310015
131-137,118-D-Weekday-50,8613801-118-D-Weekday-50,"Airport/Linden",1311116,0,,1310049
130-137,118-D-Weekday-50,8613802-118-D-Weekday-50,"Colma BART",1301095,1,,1300179
130-137,118-D-Weekday-50,8613803-118-D-Weekday-50,"Daly City BART",1301114,0,,1300178
130-137,118-D-Weekday-50,8613804-118-D-Weekday-50,"Colma BART",1301105,1,,1300179
130-137,118-D-Weekday-50,8613805-118-D-Weekday-50,"Daly City BART",1301120,0,,1300178
130-137,118-D-Weekday-50,8613806-118-D-Weekday-50,"Colma BART",1301111,1,,1300179
120-137,118-D-Weekday-50,8613807-118-D-Weekday-50,"Brunswick/Templeton",1201134,0,,1200073
281-137,118-D-Weekday-50,8613808-118-D-Weekday-50,"Onetta Harris Center",2811096,0,,2810082
281-137,118-D-Weekday-50,8613809-118-D-Weekday-50,"Stanford Mall",2811097,1,,2810083
281-137,118-D-Weekday-50,8613810-118-D-Weekday-50,"Onetta Harris Center",2811102,0,,2810082
281-137,118-D-Weekday-50,8613811-118-D-Weekday-50,"Stanford Mall",2811103,1,,2810083
281-137,118-D-Weekday-50,8613812-118-D-Weekday-50,"Onetta Harris Center",2811108,0,,2810082
280-137,118-D-Weekday-50,8613813-118-D-Weekday-50,"Stanford Mall",2801027,1,,2800074
280-137,118-D-Weekday-50,8613814-118-D-Weekday-50,"Purdue/Fordham",2801030,0,,2800075
280-137,118-D-Weekday-50,8613815-118-D-Weekday-50,"Stanford Mall",2801031,1,,2800074
38-137,118-D-Weekday-50,8613816-118-D-Weekday-50,"Safe Harbor",381007,0,,380033
130-137,118-D-Weekday-50-SDoff,8613817-118-D-Weekday-50-SDoff,"Colma BART",1300013,1,,1300179
260-137,118-D-Weekday-50,8613818-118-D-Weekday-50,"College of San Mateo",2601001,1,,2600157
260-137,118-D-Weekday-50,8613819-118-D-Weekday-50,"San Carlos Caltrain",2601002,0,,2600147
260-137,118-D-Weekday-50,8613820-118-D-Weekday-50,"College of San Mateo",2601003,1,,2600157
260-137,118-D-Weekday-50,8613821-118-D-Weekday-50,"San Carlos Caltrain",2601004,0,,2600148
260-137,118-D-Weekday-50,8613822-118-D-Weekday-50,"College of San Mateo",2601005,1,,2600142
260-137,118-D-Weekday-50,8613823-118-D-Weekday-50,"San Carlos Caltrain",2601006,0,,2600148
260-137,118-D-Weekday-50,8613824-118-D-Weekday-50,"San Carlos Caltrain",2601008,0,,2600148
260-137,118-D-Weekday-50,8613825-118-D-Weekday-50,"College of San Mateo",2601009,1,,2600165
260-137,118-D-Weekday-50,8613826-118-D-Weekday-50,"San Carlos Caltrain",2601010,0,,2600148
260-137,118-D-Weekday-50,8613827-118-D-Weekday-50,"San Carlos Caltrain",2601012,0,,2600148
260-137,118-D-Weekday-50,8613828-118-D-Weekday-50,"College of San Mateo",2601013,1,,2600163
260-137,118-D-Weekday-50,8613829-118-D-Weekday-50,"San Carlos Caltrain",2601014,0,,2600148
260-137,118-D-Weekday-50,8613830-118-D-Weekday-50,"College of San Mateo",2601015,1,,2600163
260-137,118-D-Weekday-50,8613831-118-D-Weekday-50,"San Carlos Caltrain",2601016,0,,2600148
260-137,118-D-Weekday-50,8613832-118-D-Weekday-50,"College of San Mateo",2601017,1,,2600163
260-137,118-D-Weekday-50,8613833-118-D-Weekday-50,"San Carlos Caltrain",2601018,0,,2600148
260-137,118-D-Weekday-50,8613834-118-D-Weekday-50,"College of San Mateo",2601019,1,,2600157
260-137,118-D-Weekday-50,8613835-118-D-Weekday-50,"San Carlos Caltrain",2601020,0,,2600149
260-137,118-D-Weekday-50,8613836-118-D-Weekday-50,"College of San Mateo",2601021,1,,2600157
260-137,118-D-Weekday-50,8613837-118-D-Weekday-50,"San Carlos Caltrain",2601022,0,,2600150
260-137,118-D-Weekday-50,8613838-118-D-Weekday-50,"College of San Mateo",2601023,1,,2600157
260-137,118-D-Weekday-50,8613839-118-D-Weekday-50,"College of San Mateo",2601025,1,,2600157
260-137,118-D-Weekday-50,8613840-118-D-Weekday-50,"San Carlos Caltrain",2601026,0,,2600232
260-137,118-D-Weekday-50,8613841-118-D-Weekday-50,"College of San Mateo",2601027,1,,2600157
260-137,118-D-Weekday-50,8613842-118-D-Weekday-50,"San Carlos Caltrain",2601028,0,,2600133
260-137,118-D-Weekday-50,8613843-118-D-Weekday-50,"College of San Mateo",2601029,1,,2600157
260-137,118-D-Weekday-50,8613844-118-D-Weekday-50,"San Carlos Caltrain",2601030,0,,2600134
260-137,118-D-Weekday-50,8613845-118-D-Weekday-50,"College of San Mateo",2601031,1,,2600157
260-137,118-D-Weekday-50,8613846-118-D-Weekday-50,"San Carlos Caltrain",2601032,0,,2600148
260-137,118-D-Weekday-50,8613847-118-D-Weekday-50,"College of San Mateo",2601033,1,,2600157
260-137,118-D-Weekday-50,8613848-118-D-Weekday-50,"College of San Mateo",2601035,1,,2600157
260-137,118-D-Weekday-50,8613849-118-D-Weekday-50,"San Carlos Caltrain",2601036,0,,2600148
260-137,118-D-Weekday-50,8613850-118-D-Weekday-50,"College of San Mateo",2601037,1,,2600157
260-137,118-D-Weekday-50,8613851-118-D-Weekday-50,"San Carlos Caltrain",2601038,0,,2600135
260-137,118-D-Weekday-50,8613852-118-D-Weekday-50,"College of San Mateo",2601039,1,,2600157
260-137,118-D-Weekday-50,8613853-118-D-Weekday-50,"San Carlos Caltrain",2601040,0,,2600148
260-137,118-D-Weekday-50,8613854-118-D-Weekday-50,"College of San Mateo",2601041,1,,2600157
260-137,118-D-Weekday-50,8613855-118-D-Weekday-50,"San Carlos Caltrain",2601042,0,,2600150
260-137,118-D-Weekday-50,8613856-118-D-Weekday-50,"College of San Mateo",2601043,1,,2600157
260-137,118-D-Weekday-50,8613857-118-D-Weekday-50,"San Carlos Caltrain",2601044,0,,2600148
260-137,118-D-Weekday-50,8613858-118-D-Weekday-50,"San Carlos Caltrain",2601925,0,,2600134
130-137,118-D-Weekday-50,8613859-118-D-Weekday-50,"Daly City BART",1301082,0,,1300178
120-137,118-D-Weekday-50,8613860-118-D-Weekday-50,"Colma BART",1201067,1,,1200072
252-137,118-D-Weekday-50,8613861-118-D-Weekday-50,"5th/El Camino - Loop",2521001,1,,2520034
250-137,118-D-Weekday-50,8613862-118-D-Weekday-50,"College of San Mateo",2501001,1,,2500136
250-137,118-D-Weekday-50,8613863-118-D-Weekday-50,"College of San Mateo",2501005,1,,2500136
252-137,118-D-Weekday-50,8613864-118-D-Weekday-50,"5th/El Camino - Loop",2521003,1,,2520034
250-137,118-D-Weekday-50,8613865-118-D-Weekday-50,"College of San Mateo",2501011,1,,2500136
296-137,118-D-Weekday-50,8613866-118-D-Weekday-50,"Bayshore/Donohoe",2961119,1,,2960144
250-137,118-D-Weekday-50,8613867-118-D-Weekday-50,"College of San Mateo",2501015,1,,2500136
252-137,118-D-Weekday-50,8613868-118-D-Weekday-50,"5th/El Camino - Loop",2521005,1,,2520034
250-137,118-D-Weekday-50,8613869-118-D-Weekday-50,"College of San Mateo",2501019,1,,2500136
250-137,118-D-Weekday-50,8613870-118-D-Weekday-50,"College of San Mateo",2501021,1,,2500136
252-137,118-D-Weekday-50,8613871-118-D-Weekday-50,"5th/El Camino - Loop",2521007,1,,2520034
250-137,118-D-Weekday-50,8613872-118-D-Weekday-50,"College of San Mateo",2501023,1,,2500136
250-137,118-D-Weekday-50,8613873-118-D-Weekday-50,"College of San Mateo",2501025,1,,2500136
252-137,118-D-Weekday-50,8613874-118-D-Weekday-50,"5th/El Camino - Loop",2521009,1,,2520034
250-137,118-D-Weekday-50,8613875-118-D-Weekday-50,"College of San Mateo",2501027,1,,2500136
250-137,118-D-Weekday-50,8613876-118-D-Weekday-50,"College of San Mateo",2501029,1,,2500136
252-137,118-D-Weekday-50,8613877-118-D-Weekday-50,"5th/El Camino - Loop",2521011,1,,2520034
250-137,118-D-Weekday-50,8613878-118-D-Weekday-50,"College of San Mateo",2501031,1,,2500136
250-137,118-D-Weekday-50,8613879-118-D-Weekday-50,"College of San Mateo",2501033,1,,2500136
252-137,118-D-Weekday-50,8613880-118-D-Weekday-50,"5th/El Camino - Loop",2521013,1,,2520034
250-137,118-D-Weekday-50,8613881-118-D-Weekday-50,"College of San Mateo",2501035,1,,2500136
250-137,118-D-Weekday-50,8613882-118-D-Weekday-50,"College of San Mateo",2501039,1,,2500136
252-137,118-D-Weekday-50,8613883-118-D-Weekday-50,"5th/El Camino - Loop",2521015,1,,2520034
250-137,118-D-Weekday-50,8613884-118-D-Weekday-50,"College of San Mateo",2501041,1,,2500136
296-137,118-D-Weekday-50,8613885-118-D-Weekday-50,"Bayshore/Donohoe",2961117,1,,2960144
250-137,118-D-Weekday-50,8613886-118-D-Weekday-50,"College of San Mateo",2501043,1,,2500136
252-137,118-D-Weekday-50,8613887-118-D-Weekday-50,"5th/El Camino - Loop",2521017,1,,2520034
250-137,118-D-Weekday-50,8613888-118-D-Weekday-50,"College of San Mateo",2501045,1,,2500136
250-137,118-D-Weekday-50,8613889-118-D-Weekday-50,"College of San Mateo",2501049,1,,2500136
252-137,118-D-Weekday-50,8613890-118-D-Weekday-50,"5th/El Camino - Loop",2521019,1,,2520034
250-137,118-D-Weekday-50,8613891-118-D-Weekday-50,"College of San Mateo",2501051,1,,2500136
250-137,118-D-Weekday-50,8613892-118-D-Weekday-50,"College of San Mateo",2501053,1,,2500136
252-137,118-D-Weekday-50,8613893-118-D-Weekday-50,"5th/El Camino - Loop",2521021,1,,2520034
250-137,118-D-Weekday-50,8613894-118-D-Weekday-50,"College of San Mateo",2501055,1,,2500136
250-137,118-D-Weekday-50,8613895-118-D-Weekday-50,"College of San Mateo",2501057,1,,2500136
252-137,118-D-Weekday-50,8613896-118-D-Weekday-50,"5th/El Camino - Loop",2521023,1,,2520034
250-137,118-D-Weekday-50,8613897-118-D-Weekday-50,"College of San Mateo",2501059,1,,2500136
250-137,118-D-Weekday-50,8613898-118-D-Weekday-50,"College of San Mateo",2501061,1,,2500136
252-137,118-D-Weekday-50,8613899-118-D-Weekday-50,"5th/El Camino - Loop",2521025,1,,2520034
250-137,118-D-Weekday-50,8613900-118-D-Weekday-50,"College of San Mateo",2501063,1,,2500136
250-137,118-D-Weekday-50,8613901-118-D-Weekday-50,"College of San Mateo",2501065,1,,2500136
252-137,118-D-Weekday-50,8613902-118-D-Weekday-50,"5th/El Camino - Loop",2521027,1,,2520034
250-137,118-D-Weekday-50,8613903-118-D-Weekday-50,"College of San Mateo",2501067,1,,2500136
250-137,118-D-Weekday-50,8613904-118-D-Weekday-50,"College of San Mateo",2501069,1,,2500136
250-137,118-D-Weekday-50,8613905-118-D-Weekday-50,"College of San Mateo",2501071,1,,2500136
250-137,118-D-Weekday-50,8613906-118-D-Weekday-50,"College of San Mateo",2501073,1,,2500136
250-137,118-D-Weekday-50,8613907-118-D-Weekday-50,"College of San Mateo",2501075,1,,2500136
250-137,118-D-Weekday-50,8613908-118-D-Weekday-50,"College of San Mateo",2501077,1,,2500136
ECR-137,118-D-Weekday-50,8613909-118-D-Weekday-50,"Palo Alto Transit Center",4001009,1,,ECR0207
ECR-137,118-D-Weekday-50,8613910-118-D-Weekday-50,"Palo Alto Transit Center",4001011,1,,ECR0207
ECR-137,118-D-Weekday-50,8613911-118-D-Weekday-50,"Palo Alto Transit Center",4001013,1,,ECR0207
ECR-137,118-D-Weekday-50,8613912-118-D-Weekday-50,"Palo Alto Transit Center",4001015,1,,ECR0207
ECR-137,118-D-Weekday-50,8613913-118-D-Weekday-50,"Palo Alto Transit Center",4001017,1,,ECR0207
ECR-137,118-D-Weekday-50,8613914-118-D-Weekday-50,"Palo Alto Transit Center",4001019,1,,ECR0207
ECR-137,118-D-Weekday-50,8613915-118-D-Weekday-50,"Palo Alto Transit Center",4001021,1,,ECR0207
ECR-137,118-D-Weekday-50,8613916-118-D-Weekday-50,"Palo Alto Transit Center",4001023,1,,ECR0207
ECR-137,118-D-Weekday-50,8613917-118-D-Weekday-50,"Palo Alto Transit Center",4001025,1,,ECR0207
ECR-137,118-D-Weekday-50,8613918-118-D-Weekday-50,"Palo Alto Transit Center",4001027,1,,ECR0207
ECR-137,118-D-Weekday-50,8613919-118-D-Weekday-50,"Palo Alto Transit Center",4001029,1,,ECR0207
ECR-137,118-D-Weekday-50,8613920-118-D-Weekday-50,"Palo Alto Transit Center",4001031,1,,ECR0207
ECR-137,118-D-Weekday-50,8613921-118-D-Weekday-50,"Palo Alto Transit Center",4001033,1,,ECR0207
ECR-137,118-D-Weekday-50,8613922-118-D-Weekday-50,"Palo Alto Transit Center",4001035,1,,ECR0207
ECR-137,118-D-Weekday-50,8613923-118-D-Weekday-50,"Palo Alto Transit Center",4001037,1,,ECR0207
ECR-137,118-D-Weekday-50,8613924-118-D-Weekday-50,"Palo Alto Transit Center",4001039,1,,ECR0207
ECR-137,118-D-Weekday-50,8613925-118-D-Weekday-50,"Palo Alto Transit Center",4001041,1,,ECR0207
ECR-137,118-D-Weekday-50,8613926-118-D-Weekday-50,"Palo Alto Transit Center",4001043,1,,ECR0207
ECR-137,118-D-Weekday-50,8613927-118-D-Weekday-50,"Palo Alto Transit Center",4001045,1,,ECR0207
ECR-137,118-D-Weekday-50,8613928-118-D-Weekday-50,"Palo Alto Transit Center",4001047,1,,ECR0207
ECR-137,118-D-Weekday-50,8613929-118-D-Weekday-50,"Palo Alto Transit Center",4001049,1,,ECR0207
ECR-137,118-D-Weekday-50,8613930-118-D-Weekday-50,"Palo Alto Transit Center",4001051,1,,ECR0207
ECR-137,118-D-Weekday-50,8613931-118-D-Weekday-50,"Palo Alto Transit Center",4001053,1,,ECR0207
ECR-137,118-D-Weekday-50,8613932-118-D-Weekday-50,"Palo Alto Transit Center",4001055,1,,ECR0207
ECR-137,118-D-Weekday-50,8613933-118-D-Weekday-50,"Palo Alto Transit Center",4001057,1,,ECR0207
ECR-137,118-D-Weekday-50,8613934-118-D-Weekday-50,"Palo Alto Transit Center",4001059,1,,ECR0207
ECR-137,118-D-Weekday-50,8613935-118-D-Weekday-50,"Palo Alto Transit Center",4001061,1,,ECR0207
ECR-137,118-D-Weekday-50,8613936-118-D-Weekday-50,"Palo Alto Transit Center",4001063,1,,ECR0207
ECR-137,118-D-Weekday-50,8613937-118-D-Weekday-50,"Palo Alto Transit Center",4001065,1,,ECR0207
ECR-137,118-D-Weekday-50,8613938-118-D-Weekday-50,"Palo Alto Transit Center",4001067,1,,ECR0207
ECR-137,118-D-Weekday-50,8613939-118-D-Weekday-50,"Palo Alto Transit Center",4001069,1,,ECR0207
ECR-137,118-D-Weekday-50,8613940-118-D-Weekday-50,"Palo Alto Transit Center",4001071,1,,ECR0207
ECR-137,118-D-Weekday-50,8613941-118-D-Weekday-50,"Palo Alto Transit Center",4001073,1,,ECR0207
ECR-137,118-D-Weekday-50,8613942-118-D-Weekday-50,"Palo Alto Transit Center",4001075,1,,ECR0207
ECR-137,118-D-Weekday-50,8613943-118-D-Weekday-50,"Palo Alto Transit Center",4001077,1,,ECR0207
ECR-137,118-D-Weekday-50,8613944-118-D-Weekday-50,"Palo Alto Transit Center",4001079,1,,ECR0207
ECR-137,118-D-Weekday-50,8613945-118-D-Weekday-50,"Palo Alto Transit Center",4001081,1,,ECR0207
ECR-137,118-D-Weekday-50,8613946-118-D-Weekday-50,"Palo Alto Transit Center",4001083,1,,ECR0207
ECR-137,118-D-Weekday-50,8613947-118-D-Weekday-50,"Palo Alto Transit Center",4001085,1,,ECR0207
ECR-137,118-D-Weekday-50,8613948-118-D-Weekday-50,"Palo Alto Transit Center",4001087,1,,ECR0207
ECR-137,118-D-Weekday-50,8613949-118-D-Weekday-50,"Palo Alto Transit Center",4001089,1,,ECR0207
ECR-137,118-D-Weekday-50,8613950-118-D-Weekday-50,"Palo Alto Transit Center",4001091,1,,ECR0207
ECR-137,118-D-Weekday-50,8613951-118-D-Weekday-50,"Palo Alto Transit Center",4001093,1,,ECR0207
ECR-137,118-D-Weekday-50,8613952-118-D-Weekday-50,"Palo Alto Transit Center",4001095,1,,ECR0207
ECR-137,118-D-Weekday-50,8613953-118-D-Weekday-50,"Palo Alto Transit Center",4001097,1,,ECR0207
ECR-137,118-D-Weekday-50,8613954-118-D-Weekday-50,"Palo Alto Transit Center",4001099,1,,ECR0207
ECR-137,118-D-Weekday-50,8613955-118-D-Weekday-50,"Palo Alto Transit Center",4001101,1,,ECR0207
ECR-137,118-D-Weekday-50,8613956-118-D-Weekday-50,"Palo Alto Transit Center",4001103,1,,ECR0207
ECR-137,118-D-Weekday-50,8613957-118-D-Weekday-50,"Palo Alto Transit Center",4001105,1,,ECR0207
ECR-137,118-D-Weekday-50,8613958-118-D-Weekday-50,"Palo Alto Transit Center",4001107,1,,ECR0207
ECR-137,118-D-Weekday-50,8613959-118-D-Weekday-50,"Palo Alto Transit Center",4001111,1,,ECR0207
ECR-137,118-D-Weekday-50,8613960-118-D-Weekday-50,"Palo Alto Transit Center",4001115,1,,ECR0207
ECR-137,118-D-Weekday-50,8613961-118-D-Weekday-50,"Palo Alto Transit Center",4001119,1,,ECR0207
ECR-137,118-D-Weekday-50,8613962-118-D-Weekday-50,"Palo Alto Transit Center",4001121,1,,ECR0207
ECR-137,118-D-Weekday-50,8613963-118-D-Weekday-50,"Palo Alto Transit Center",4001123,1,,ECR0207
ECR-137,118-D-Weekday-50,8613964-118-D-Weekday-50,"Palo Alto Transit Center",4001125,1,,ECR0207
ECR-137,118-D-Weekday-50,8613965-118-D-Weekday-50,"Palo Alto Transit Center",4001127,1,,ECR0207
ECR-137,118-D-Weekday-50,8613966-118-D-Weekday-50,"Palo Alto Transit Center",4001129,1,,ECR0207
250-137,118-D-Weekday-50,8613967-118-D-Weekday-50,"5th/El Camino",2501002,0,,2500113
250-137,118-D-Weekday-50,8613968-118-D-Weekday-50,"5th/El Camino",2501004,0,,2500125
250-137,118-D-Weekday-50,8613969-118-D-Weekday-50,"5th/El Camino",2501006,0,,2500125
296-137,118-D-Weekday-50,8613970-118-D-Weekday-50,"Bayshore/Donohoe",2961115,1,,2960144
250-137,118-D-Weekday-50,8613971-118-D-Weekday-50,"5th/El Camino",2501008,0,,2500125
296-137,118-D-Weekday-50,8613972-118-D-Weekday-50,"Bayshore/Donohoe",2961113,1,,2960144
250-137,118-D-Weekday-50,8613973-118-D-Weekday-50,"5th/El Camino",2501010,0,,2500125
250-137,118-D-Weekday-50,8613974-118-D-Weekday-50,"5th/El Camino",2501012,0,,2500125
250-137,118-D-Weekday-50,8613975-118-D-Weekday-50,"5th/El Camino",2501014,0,,2500125
250-137,118-D-Weekday-50,8613976-118-D-Weekday-50,"5th/El Camino",2501016,0,,2500125
250-137,118-D-Weekday-50,8613977-118-D-Weekday-50,"5th/El Camino",2501018,0,,2500125
250-137,118-D-Weekday-50,8613978-118-D-Weekday-50,"5th/El Camino",2501020,0,,2500125
250-137,118-D-Weekday-50,8613979-118-D-Weekday-50,"5th/El Camino",2501024,0,,2500125
250-137,118-D-Weekday-50,8613980-118-D-Weekday-50,"5th/El Camino",2501026,0,,2500125
250-137,118-D-Weekday-50,8613981-118-D-Weekday-50,"5th/El Camino",2501028,0,,2500125
250-137,118-D-Weekday-50,8613982-118-D-Weekday-50,"5th/El Camino",2501030,0,,2500125
250-137,118-D-Weekday-50,8613983-118-D-Weekday-50,"5th/El Camino",2501032,0,,2500125
250-137,118-D-Weekday-50,8613984-118-D-Weekday-50,"5th/El Camino",2501034,0,,2500125
250-137,118-D-Weekday-50,8613985-118-D-Weekday-50,"5th/El Camino",2501036,0,,2500125
250-137,118-D-Weekday-50,8613986-118-D-Weekday-50,"5th/El Camino",2501038,0,,2500125
250-137,118-D-Weekday-50,8613987-118-D-Weekday-50,"5th/El Camino",2501040,0,,2500125
250-137,118-D-Weekday-50,8613988-118-D-Weekday-50,"5th/El Camino",2501042,0,,2500125
250-137,118-D-Weekday-50,8613989-118-D-Weekday-50,"5th/El Camino",2501048,0,,2500125
250-137,118-D-Weekday-50,8613990-118-D-Weekday-50,"5th/El Camino",2501050,0,,2500125
250-137,118-D-Weekday-50,8613991-118-D-Weekday-50,"5th/El Camino",2501052,0,,2500125
250-137,118-D-Weekday-50,8613992-118-D-Weekday-50,"5th/El Camino",2501054,0,,2500125
250-137,118-D-Weekday-50,8613993-118-D-Weekday-50,"5th/El Camino",2501056,0,,2500125
250-137,118-D-Weekday-50,8613994-118-D-Weekday-50,"5th/El Camino",2501058,0,,2500125
250-137,118-D-Weekday-50,8613995-118-D-Weekday-50,"5th/El Camino",2501060,0,,2500125
250-137,118-D-Weekday-50,8613996-118-D-Weekday-50,"5th/El Camino",2501062,0,,2500125
250-137,118-D-Weekday-50,8613997-118-D-Weekday-50,"5th/El Camino",2501064,0,,2500125
250-137,118-D-Weekday-50,8613998-118-D-Weekday-50,"5th/El Camino",2501066,0,,2500125
250-137,118-D-Weekday-50,8613999-118-D-Weekday-50,"5th/El Camino",2501068,0,,2500125
250-137,118-D-Weekday-50,8614000-118-D-Weekday-50,"5th/El Camino",2501070,0,,2500125
250-137,118-D-Weekday-50,8614001-118-D-Weekday-50,"5th/El Camino",2501072,0,,2500125
296-137,118-D-Weekday-50,8614002-118-D-Weekday-50,"Redwood City Transit Center",2961002,0,,2960145
296-137,118-D-Weekday-50,8614003-118-D-Weekday-50,"Redwood City Transit Center",2961004,0,,2960145
296-137,118-D-Weekday-50,8614004-118-D-Weekday-50,"Redwood City Transit Center",2961006,0,,2960145
296-137,118-D-Weekday-50,8614005-118-D-Weekday-50,"Redwood City Transit Center",2961008,0,,2960145
296-137,118-D-Weekday-50,8614006-118-D-Weekday-50,"Redwood City Transit Center",2961010,0,,2960145
296-137,118-D-Weekday-50,8614007-118-D-Weekday-50,"Redwood City Transit Center",2961012,0,,2960145
296-137,118-D-Weekday-50,8614008-118-D-Weekday-50,"Redwood City Transit Center",2961014,0,,2960145
296-137,118-D-Weekday-50,8614009-118-D-Weekday-50,"Redwood City Transit Center",2961016,0,,2960145
296-137,118-D-Weekday-50,8614010-118-D-Weekday-50,"Redwood City Transit Center",2961018,0,,2960145
296-137,118-D-Weekday-50,8614011-118-D-Weekday-50,"Redwood City Transit Center",2961020,0,,2960145
296-137,118-D-Weekday-50,8614012-118-D-Weekday-50,"Redwood City Transit Center",2961022,0,,2960145
296-137,118-D-Weekday-50,8614013-118-D-Weekday-50,"Redwood City Transit Center",2961024,0,,2960145
296-137,118-D-Weekday-50,8614014-118-D-Weekday-50,"Redwood City Transit Center",2961026,0,,2960145
296-137,118-D-Weekday-50,8614015-118-D-Weekday-50,"Redwood City Transit Center",2961028,0,,2960145
296-137,118-D-Weekday-50,8614016-118-D-Weekday-50,"Redwood City Transit Center",2961030,0,,2960145
296-137,118-D-Weekday-50,8614017-118-D-Weekday-50,"Redwood City Transit Center",2961032,0,,2960145
296-137,118-D-Weekday-50,8614018-118-D-Weekday-50,"Redwood City Transit Center",2961034,0,,2960145
296-137,118-D-Weekday-50,8614019-118-D-Weekday-50,"Redwood City Transit Center",2961036,0,,2960145
296-137,118-D-Weekday-50,8614020-118-D-Weekday-50,"Redwood City Transit Center",2961038,0,,2960145
296-137,118-D-Weekday-50,8614021-118-D-Weekday-50,"Redwood City Transit Center",2961040,0,,2960145
296-137,118-D-Weekday-50,8614022-118-D-Weekday-50,"Redwood City Transit Center",2961042,0,,2960145
296-137,118-D-Weekday-50,8614023-118-D-Weekday-50,"Redwood City Transit Center",2961044,0,,2960145
296-137,118-D-Weekday-50,8614024-118-D-Weekday-50,"Redwood City Transit Center",2961046,0,,2960145
296-137,118-D-Weekday-50,8614025-118-D-Weekday-50,"Redwood City Transit Center",2961048,0,,2960145
296-137,118-D-Weekday-50,8614026-118-D-Weekday-50,"Redwood City Transit Center",2961050,0,,2960145
