route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,wkdy,Route_10_wkdy_BART2LLNL1_T13,Transit Center,1,20,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T14,Transit Center,1,21,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T15,Transit Center,1,22,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T16,Transit Center,1,23,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T17,Transit Center,1,24,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T18,Transit Center,1,25,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T19,Transit Center,1,26,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T20,Transit Center,1,27,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T21,Transit Center,1,28,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T22,Transit Center,1,29,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T23,Transit Center,1,30,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T24,Transit Center,1,31,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T25,Transit Center,1,32,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T26,Transit Center,1,33,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T27,Transit Center,1,34,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL1_T28,Transit Center,1,35,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T01,LLNL,1,8,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T02,LLNL,1,9,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T03,LLNL,1,10,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T04,LLNL,1,11,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T05,LLNL,1,12,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T06,LLNL,1,13,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T07,LLNL,1,14,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T08,LLNL,1,15,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T09,LLNL,1,16,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T10,LLNL,1,17,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T11,LLNL,1,18,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T12,LLNL,1,19,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T13,LLNL,1,20,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T14,LLNL,1,21,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T15,LLNL,1,22,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T16,LLNL,1,23,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T17,LLNL,1,24,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T18,LLNL,1,25,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T19,LLNL,1,26,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T20,LLNL,1,27,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T21,LLNL,1,28,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T22,LLNL,1,29,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T23,LLNL,1,30,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T24,LLNL,1,31,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T25,LLNL,1,32,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T26,LLNL,1,33,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T27,LLNL,1,34,BART - LLNL,,
10,wkdy,Route_10_wkdy_BART2LLNL_T28,LLNL,1,35,BART - LLNL,,
10,sat,Route_10_Sat1_T01,Transit Center,1,36,Mall - LLNL,,
10,sat,Route_10_Sat1_T02,Transit Center,1,37,Mall - LLNL,,
10,sat,Route_10_Sat1_T03,Transit Center,1,38,Mall - LLNL,,
10,sat,Route_10_Sat1_T04,Transit Center,1,39,Mall - LLNL,,
10,sat,Route_10_Sat1_T05,Transit Center,1,40,Mall - LLNL,,
10,sat,Route_10_Sat1_T06,Transit Center,1,41,Mall - LLNL,,
10,sat,Route_10_Sat1_T07,Transit Center,1,42,Mall - LLNL,,
10,sat,Route_10_Sat1_T08,Transit Center,1,43,Mall - LLNL,,
10,sat,Route_10_Sat1_T09,Transit Center,1,44,Mall - LLNL,,
10,sat,Route_10_Sat1_T10,Transit Center,1,45,Mall - LLNL,,
10,sat,Route_10_Sat1_T11,Transit Center,1,46,Mall - LLNL,,
10,sat,Route_10_Sat1_T12,Transit Center,1,47,Mall - LLNL,,
10,sat,Route_10_Sat1_T13,Transit Center,1,48,Mall - LLNL,,
10,sat,Route_10_Sat1_T14,Transit Center,1,49,Mall - LLNL,,
10,sat,Route_10_Sat1_T15,Transit Center,1,50,Mall - LLNL,,
10,sat,Route_10_Sat1_T16,Transit Center,1,51,Mall - LLNL,,
10,sat,Route_10_Sat1_T17,Transit Center,1,52,Mall - LLNL,,
10,sat,Route_10_Sat1_T18,Transit Center,1,53,Mall - LLNL,,
10,sat,Route_10_Sat1_T19,Transit Center,1,54,Mall - LLNL,,
10,sat,Route_10_Sat1_T20,Transit Center,1,55,Mall - LLNL,,
10,sat,Route_10_Sat1_T21,Transit Center,1,56,Mall - LLNL,,
10,sat,Route_10_Sat1_T22,Transit Center,1,57,Mall - LLNL,,
10,sat,Route_10_Sat1_T23,Transit Center,1,58,Mall - LLNL,,
10,sat,Route_10_Sat1_T24,Transit Center,1,59,Mall - LLNL,,
10,sat,Route_10_Sat1_T25,Transit Center,1,60,Mall - LLNL,,
10,sat,Route_10_Sat1_T26,Transit Center,1,61,Mall - LLNL,,
10,sat,Route_10_Sat_T01,LLNL,1,36,Mall - LLNL,,
10,sat,Route_10_Sat_T02,LLNL,1,37,Mall - LLNL,,
10,sat,Route_10_Sat_T03,LLNL,1,38,Mall - LLNL,,
10,sat,Route_10_Sat_T04,LLNL,1,39,Mall - LLNL,,
10,sat,Route_10_Sat_T05,LLNL,1,40,Mall - LLNL,,
10,sat,Route_10_Sat_T06,LLNL,1,41,Mall - LLNL,,
10,sat,Route_10_Sat_T07,LLNL,1,42,Mall - LLNL,,
10,sat,Route_10_Sat_T08,LLNL,1,43,Mall - LLNL,,
10,sat,Route_10_Sat_T09,LLNL,1,44,Mall - LLNL,,
10,sat,Route_10_Sat_T10,LLNL,1,45,Mall - LLNL,,
10,sat,Route_10_Sat_T11,LLNL,1,46,Mall - LLNL,,
10,sat,Route_10_Sat_T12,LLNL,1,47,Mall - LLNL,,
10,sat,Route_10_Sat_T13,LLNL,1,48,Mall - LLNL,,
10,sat,Route_10_Sat_T14,LLNL,1,49,Mall - LLNL,,
10,sat,Route_10_Sat_T15,LLNL,1,50,Mall - LLNL,,
10,sat,Route_10_Sat_T16,LLNL,1,51,Mall - LLNL,,
10,sat,Route_10_Sat_T17,LLNL,1,52,Mall - LLNL,,
10,sat,Route_10_Sat_T18,LLNL,1,53,Mall - LLNL,,
10,sat,Route_10_Sat_T19,LLNL,1,54,Mall - LLNL,,
10,sat,Route_10_Sat_T20,LLNL,1,55,Mall - LLNL,,
10,sat,Route_10_Sat_T21,LLNL,1,56,Mall - LLNL,,
10,sat,Route_10_Sat_T22,LLNL,1,57,Mall - LLNL,,
10,sat,Route_10_Sat_T23,LLNL,1,58,Mall - LLNL,,
10,sat,Route_10_Sat_T24,LLNL,1,59,Mall - LLNL,,
10,sat,Route_10_Sat_T25,LLNL,1,60,Mall - LLNL,,
10,sat,Route_10_Sat_T26,LLNL,1,61,Mall - LLNL,,
10,sat,Route_10_Sat_Mall2TC_T01,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T02,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T03,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T04,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T05,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T06,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T07,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T08,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T09,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T10,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T11,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T12,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T13,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T14,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T15,Transit Center,1,,Mall - Transit Center,,
10,sat,Route_10_Sat_Mall2TC_T16,Transit Center,1,,Mall - Transit Center,,
10,sun,Route_10_Sun_T01,Transit Center,1,,Golden Gate - Transit Center,,
10,sun,Route_10_Sun_mall2LLNL1_T01,Transit Center,1,62,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T02,Transit Center,1,63,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T03,Transit Center,1,64,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T04,Transit Center,1,65,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T05,Transit Center,1,66,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T06,Transit Center,1,67,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T07,Transit Center,1,68,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T08,Transit Center,1,69,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T09,Transit Center,1,70,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T10,Transit Center,1,71,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T11,Transit Center,1,72,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T12,Transit Center,1,73,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T13,Transit Center,1,74,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T14,Transit Center,1,75,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T15,Transit Center,1,76,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T16,Transit Center,1,77,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T17,Transit Center,1,78,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T18,Transit Center,1,79,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T19,Transit Center,1,80,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T20,Transit Center,1,81,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T21,Transit Center,1,82,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T22,Transit Center,1,83,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL1_T23,Transit Center,1,84,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL_T01,LLNL,1,62,Mall - LLNL,,
10,sun,Route_10_Sun_mall2LLNL_T02,LLNL,1,63,Mall - LLNL,,
