trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
134124A2809B4108,,,28639,27,,0,0,10.21618825
134124A2809B4108,,,795553,28,,0,0,11.38695517
134124A2809B4108,,,28737,29,,0,0,12.06921147
134124A2809B4108,,,28738,30,,0,0,12.29441636
134124A2809B4108,,,28739,31,,0,0,12.4267244
134124A2809B4108,,,28551,32,,0,0,12.49480802
134124A2809B4108,08:09:00,08:09:00,28552,33,,0,0,12.6300006
134124A2809B4108,,,28742,34,,0,0,13.12711305
134124A2809B4108,,,28716,35,,0,0,13.5025023
134124A2809B4108,08:13:00,08:13:00,28719,36,,0,0,13.9116256
134124A2809B4108,,,28717,37,,0,0,14.10371206
134124A2809B4108,,,28715,38,,0,0,14.38355945
134124A2809B4108,,,28553,39,,0,0,14.60466409
134124A2809B4108,,,28597,40,,0,0,15.19979536
134124A2809B4108,,,28670,41,,0,0,15.54852632
134124A2809B4108,,,28671,42,,0,0,15.77207068
134124A2809B4108,,,28672,43,,0,0,16.37203452
134124A2809B4108,08:37:00,08:37:00,28682,44,,0,0,23.28038474
134124A2809B4108,,,28683,45,,0,0,23.5650824
134124A2809B4108,,,28684,46,,0,0,23.68971524
134124A2809B4108,,,28685,47,,0,0,24.14483388
134124A2809B4108,,,28686,48,,0,0,24.81751996
134124A2809B4108,,,28687,49,,0,0,25.1720049
134124A2809B4108,,,28688,50,,0,0,25.38169985
134124A2809B4108,,,28689,51,,0,0,25.58280434
134124A2809B4108,,,28690,52,,0,0,25.85908479
134124A2809B4108,,,28691,53,,0,0,26.1599613
134124A2809B4108,,,28692,54,,0,0,26.46022542
134124A2809B4108,08:46:00,08:46:00,28693,55,,0,0,26.66053227
3821A127B2472,17:15:00,17:15:00,9827,1,,0,0,0
3821A127B2472,17:55:00,17:55:00,5351,2,,0,0,29.56116787
3821A127B2472,18:02:00,18:02:00,28635,3,,0,0,32.00323976
23829A421B2472,15:37:00,15:37:00,5351,1,,0,0,0
23829A421B2472,15:48:00,15:48:00,5386,2,,0,0,1.97680846
23829A421B2472,16:09:00,16:09:00,5410,3,,0,0,12.5031926
23829A421B2472,16:22:00,16:22:00,5412,4,,0,0,22.78860697
23829A421B2472,17:17:00,17:17:00,5414,5,,0,0,44.14931904
23829A421B2472,,,795554,6,,0,0,44.79221814
23829A421B2472,17:23:00,17:23:00,5424,7,,0,0,45.20361197
23829A421B2472,17:25:00,17:25:00,5425,8,,0,0,45.43069699
23829A421B2472,17:25:00,17:25:00,795462,9,,0,0,45.81327595
3828A127B2472,19:15:00,19:15:00,9827,1,,0,0,0
3828A127B2472,19:55:00,19:55:00,5351,2,,0,0,29.56116787
3828A127B2472,20:02:00,20:02:00,28635,3,,0,0,32.00323976
2690A127B2472,08:30:00,08:30:00,5418,1,,0,0,0
2690A127B2472,08:40:00,08:40:00,5417,2,,0,0,2.32396962
2690A127B2472,08:53:00,08:53:00,5416,3,,0,0,14.02320194
2690A127B2472,09:15:00,09:15:00,5351,4,,1,0,29.62415942
3823A127B2472,17:31:00,17:31:00,9827,1,,0,0,0
3823A127B2472,18:11:00,18:11:00,5351,2,,0,0,29.56116787
3823A127B2472,18:18:00,18:18:00,28635,3,,0,0,32.00323976
2678A127B2472,18:11:00,18:11:00,5410,1,,0,0,0
2678A127B2472,18:28:00,18:28:00,5351,2,,0,0,11.41951985
2678A127B2472,18:44:00,18:44:00,5416,3,,0,0,27.23476963
2678A127B2472,19:07:00,19:07:00,5417,4,,0,0,39.34722456
2678A127B2472,19:16:00,19:16:00,5418,5,,0,0,41.62798425
23827A421B2472,15:17:00,15:17:00,5351,1,,0,0,0
23827A421B2472,16:41:00,16:41:00,5414,2,,0,0,40.95369769
23827A421B2472,,,795554,3,,0,0,41.58104833
23827A421B2472,16:47:00,16:47:00,5424,4,,0,0,41.99244215
23827A421B2472,16:49:00,16:49:00,5425,5,,0,0,42.21952718
23827A421B2472,16:49:00,16:49:00,795462,6,,0,0,42.60210614
2582A420B2472,15:29:00,15:29:00,5351,1,,0,0,0
2582A420B2472,16:29:00,16:29:00,5414,2,,0,0,40.95369769
2582A420B2472,,,795554,3,,0,0,41.58104833
