trip_id,arrival_time,departure_time,stop_id,stop_sequence
6645,18:20:00,18:20:00,EMY,1
6645,18:50:00,18:50:00,SFC,2
6695,18:40:00,18:40:00,EMY,1
6695,19:10:00,19:10:00,SFC,2
6647W,19:20:00,19:20:00,EMY,1
6647W,19:50:00,19:50:00,SFC,2
6647,19:20:00,19:20:00,EMY,1
6647,19:50:00,19:50:00,SFC,2
6649,20:35:00,20:35:00,EMY,1
6649,21:00:00,21:00:00,SFC,2
6699,21:15:00,21:15:00,EMY,1
6699,21:40:00,21:40:00,SFC,2
6651,22:50:00,22:50:00,EMY,1
6651,23:15:00,23:15:00,SFC,2
6653,24:10:00,24:10:00,EMY,1
6653,24:35:00,24:35:00,SFC,2
6653W,24:10:00,24:10:00,EMY,1
6653W,24:35:00,24:35:00,SFC,2
