route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id
57-118,4169088-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 40TH STREET,1,604290,570004
57-118,4169089-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 FOOTHILL SQUARE,0,604290,570019
57-118,4169090-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 40TH STREET,1,604290,570004
57-118,4169091-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 FOOTHILL SQUARE,0,604290,570019
57-118,4169092-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 40TH STREET,1,604290,570004
57-118,4169093-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 FOOTHILL SQUARE,0,604290,570019
57-118,4169094-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 40TH STREET,1,604290,570004
57-118,4169095-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,57 FOOTHILL SQUARE,0,604290,570019
51A-118,4169211-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,51A FRUITVALE BART,1,604295,51A0018
51A-118,4169214-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,51A FRUITVALE BART,1,604307,51A0018
62-118,4169273-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604306,620010
62-118,4169274-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604306,620008
14-118,4169275-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604306,140001
14-118,4169276-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604306,140006
62-118,4169277-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604306,620010
62-118,4169278-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604306,620008
14-118,4169279-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604306,140001
14-118,4169280-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604306,140006
62-118,4169281-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604306,620010
62-118,4169282-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604306,620008
14-118,4169283-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604306,140001
14-118,4169284-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604306,140006
62-118,4169285-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604306,620010
62-118,4169286-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604306,620008
14-118,4169287-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604306,140001
14-118,4169288-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604306,140006
62-118,4169289-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604306,620010
62-118,4169290-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604306,620008
14-118,4169291-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604306,140001
14-118,4169292-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604299,140001
14-118,4169293-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604299,140006
62-118,4169294-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604299,620010
62-118,4169295-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604299,620008
14-118,4169296-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604299,140001
14-118,4169297-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604299,140006
62-118,4169298-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604299,620010
62-118,4169299-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604299,620008
14-118,4169300-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604299,140001
14-118,4169301-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604299,140006
62-118,4169302-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604299,620010
62-118,4169303-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604299,620008
14-118,4169304-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604299,140001
14-118,4169305-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604299,140006
62-118,4169306-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604299,620010
62-118,4169307-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604299,620008
14-118,4169308-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604299,140001
14-118,4169309-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604299,140006
62-118,4169310-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604300,620010
62-118,4169311-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604300,620008
14-118,4169312-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604300,140001
14-118,4169313-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604300,140006
62-118,4169314-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604300,620010
62-118,4169315-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604300,620008
14-118,4169316-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604300,140001
14-118,4169317-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604300,140006
62-118,4169318-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604300,620010
62-118,4169319-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604300,620008
14-118,4169320-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604300,140001
14-118,4169321-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604300,140006
62-118,4169322-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604300,620010
62-118,4169323-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604300,620008
14-118,4169324-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604300,140001
14-118,4169325-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604300,140006
62-118,4169326-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604300,620010
62-118,4169327-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604300,620008
62-118,4169328-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604300,620010
62-118,4169329-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604300,620008
62-118,4169330-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604300,620010
62-118,4169331-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604301,620008
14-118,4169332-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604301,140001
14-118,4169333-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604301,140006
62-118,4169334-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604301,620010
62-118,4169335-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604301,620008
14-118,4169336-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604301,140001
14-118,4169337-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604301,140006
62-118,4169338-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604301,620010
62-118,4169339-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604301,620008
14-118,4169340-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604301,140001
14-118,4169341-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604301,140006
62-118,4169342-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604301,620010
62-118,4169343-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604301,620008
14-118,4169344-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604301,140001
62-118,4169345-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604302,620010
62-118,4169346-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604302,620008
14-118,4169347-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604302,140001
14-118,4169348-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604302,140006
62-118,4169349-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604302,620010
62-118,4169350-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604302,620008
14-118,4169351-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604302,140001
14-118,4169352-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604302,140006
62-118,4169353-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604302,620010
62-118,4169354-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604302,620008
14-118,4169355-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604302,140001
14-118,4169356-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604302,140006
62-118,4169357-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604302,620010
62-118,4169358-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604302,620008
14-118,4169359-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604302,140001
14-118,4169360-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604302,140006
62-118,4169361-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604302,620010
62-118,4169362-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604302,620008
62-118,4169363-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604302,620010
62-118,4169364-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604302,620008
14-118,4169365-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604303,140006
62-118,4169366-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604303,620010
62-118,4169367-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604303,620008
14-118,4169368-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604303,140001
14-118,4169369-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604303,140006
62-118,4169370-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604303,620010
62-118,4169371-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604303,620008
14-118,4169372-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604303,140001
14-118,4169373-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604303,140006
62-118,4169374-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604303,620010
62-118,4169375-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604303,620008
62-118,4169376-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604304,620010
62-118,4169377-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604304,620008
14-118,4169378-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604304,140001
14-118,4169379-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604304,140006
62-118,4169380-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604304,620010
62-118,4169381-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604304,620008
14-118,4169382-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604304,140001
14-118,4169383-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604304,140006
62-118,4169384-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604304,620010
62-118,4169385-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604304,620008
14-118,4169386-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604304,140001
14-118,4169387-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604304,140006
62-118,4169388-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604304,620010
62-118,4169389-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604304,620008
14-118,4169390-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604304,140001
14-118,4169391-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604304,140006
62-118,4169392-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604304,620010
62-118,4169393-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604304,620008
62-118,4169394-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604304,620010
62-118,4169395-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604304,620008
62-118,4169396-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604305,620010
62-118,4169397-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604305,620008
14-118,4169398-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604305,140001
14-118,4169399-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604305,140006
62-118,4169400-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604305,620010
62-118,4169401-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604305,620008
14-118,4169402-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604305,140001
14-118,4169403-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604305,140006
62-118,4169404-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604305,620010
62-118,4169405-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604305,620008
14-118,4169406-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604305,140001
14-118,4169407-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604305,140006
62-118,4169408-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 WEST OAKLAND,1,604305,620010
62-118,4169409-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,62 FRUITVALE BART,0,604305,620008
14-118,4169410-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 DOWNTOWN OAKLAND,1,604305,140001
14-118,4169411-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,14 FRUITVALE BART,0,604305,140006
NL-118,4169420-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,NL SAN FRANCISCO,1,604313,NL0004
NL-118,4169422-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,NL SAN FRANCISCO,1,604315,NL0004
NL-118,4169427-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,NL EASTMONT TRANSIT CTR,0,604315,NL0037
NL-118,4169428-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,NL EASTMONT TRANSIT CTR,0,604313,NL0037
NL-118,4169429-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,NL SAN FRANCISCO,1,604313,NL0004
NL-118,4169430-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,NL SAN FRANCISCO,1,604314,NL0004
822-118,4169433-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,822 PITTSBURG BART,0,604314,8220011
822-118,4169434-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,822 PITTSBURG BART,0,604315,8220010
822-118,4169435-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,822 PITTSBURG BART,0,604313,8220011
40-118,4169483-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400015
40-118,4169484-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604316,400017
40-118,4169485-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400015
40-118,4169486-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604316,400018
40-118,4169487-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400016
40-118,4169488-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604316,400017
40-118,4169489-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400015
40-118,4169490-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604316,400018
40-118,4169491-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400016
40-118,4169492-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604316,400017
40-118,4169493-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400015
40-118,4169494-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604316,400018
40-118,4169495-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400016
40-118,4169496-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604316,400018
40-118,4169497-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400016
40-118,4169498-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604316,400018
40-118,4169499-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400016
40-118,4169500-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604316,400018
40-118,4169501-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604316,400016
40-118,4169502-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604316,400018
40-118,4169503-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604317,400015
40-118,4169504-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604317,400017
40-118,4169505-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604317,400015
40-118,4169506-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604317,400018
40-118,4169507-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604317,400016
40-118,4169508-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604317,400017
40-118,4169509-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604317,400015
40-118,4169510-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604317,400018
40-118,4169511-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604317,400016
40-118,4169512-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604317,400017
40-118,4169513-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604317,400015
40-118,4169514-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604317,400018
40-118,4169515-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604317,400016
40-118,4169516-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604318,400017
40-118,4169517-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400015
40-118,4169518-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604318,400017
40-118,4169519-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400015
40-118,4169520-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604318,400018
40-118,4169521-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400016
40-118,4169522-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604318,400017
40-118,4169523-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400015
40-118,4169524-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604318,400018
40-118,4169525-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400016
40-118,4169526-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604318,400017
40-118,4169527-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400015
40-118,4169528-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604318,400018
40-118,4169529-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400016
40-118,4169530-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604318,400018
40-118,4169531-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400016
40-118,4169532-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604318,400018
40-118,4169533-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604318,400016
40-118,4169534-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604318,400018
40-118,4169535-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604319,400015
40-118,4169536-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604319,400017
40-118,4169537-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604319,400015
40-118,4169538-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604319,400018
40-118,4169539-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604319,400016
40-118,4169540-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604319,400017
40-118,4169541-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604319,400015
40-118,4169542-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604319,400018
40-118,4169543-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604319,400016
40-118,4169544-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604319,400017
40-118,4169545-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604319,400015
40-118,4169546-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604319,400017
40-118,4169547-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604320,400015
40-118,4169548-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604320,400017
40-118,4169549-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604320,400015
40-118,4169550-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604320,400018
40-118,4169551-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604320,400016
40-118,4169552-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604320,400017
40-118,4169553-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604320,400015
40-118,4169554-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 EASTMONT TRANSIT CTR,1,604320,400018
40-118,4169555-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 DOWNTOWN OAKLAND,0,604320,400016
40-118,4169556-1508FA-D4-Saturday-03,1508FA-D4-Saturday-03,40 BAY FAIR BART,1,604320,400017
