stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station
0305660,The Alameda:Marin Av,37.888681,-122.276371,52342,,
0305670,The Alameda:Monterey Av,37.887730,-122.276409,55964,,
0305680,The Alameda:Solano Av,37.891164,-122.277111,57735,,
0305690,Tunnel Rd:Bridge Rd,37.855268,-122.238238,53451,,
0305700,Tunnel Rd:Domingo Av (Ashby Av),37.857911,-122.243462,51252,,
0305710,Tunnel Rd:Roble Rd,37.854225,-122.236689,57807,,
0305720,Tunnel Rd:The Uplands,37.855281,-122.238985,53452,,
0305730,Tunnel Rd:Vicente Rd,37.853842,-122.235995,57817,,
0305750,Piedmont Av:Uc Faculty Club,37.871005,-122.252833,55967,,
0305760,University Av:3rd St,37.867275,-122.300677,58883,,
0305770,University Av:4th St,37.867727,-122.299730,52355,,
0305780,University Av:4th St,37.867465,-122.299557,54477,,
0305790,University Av:6th St,37.867943,-122.297351,55548,,
0305800,University Av:6th St,37.868157,-122.297414,51105,,
0305810,University Av:9th St,37.868791,-122.294305,59004,,
0305820,University Av:9th St,37.868600,-122.294079,55855,,
0305840,University Av:Acton St,37.870091,-122.283919,59900,,
0305860,University Av:Bait Shop,37.863834,-122.313820,58660,,
0305870,University Av:Bonar St,37.869593,-122.287612,59993,,
0305880,University Av:Bonar St,37.869836,-122.287418,57335,,
0305890,University Av:California St,37.870564,-122.279908,51600,,
0305910,University Av:Curtis St,37.869569,-122.289360,53459,,
0305920,University Av:Curtis St,37.869359,-122.289227,54755,,
0305930,University Av:Grant St,37.871215,-122.274891,51900,,
0305940,University Av:Grant St,37.871412,-122.275174,58851,,
0305950,University Av:Marina Blvd,37.864765,-122.311537,54393,,
0305980,University Av:Martin Luther King Jr Way,37.871700,-122.272872,57557,,
0305990,University Av:Martin Luther King Jr Way,37.871544,-122.272672,55988,,
0306000,University Av:Mc Gee Av,37.871052,-122.277906,58852,,
0306010,University Av:Mc Gee Av,37.870855,-122.277633,55077,,
0306040,University Av:Sacramento St,37.870586,-122.281627,55722,,
0306050,University Av:Sacramento St,37.870368,-122.281347,56667,,
0306060,University Av:San Pablo Av,37.869251,-122.291845,55365,,
0306070,University Av:San Pablo Av,37.868958,-122.292327,51000,,
0306080,University Av:Shattuck Av,37.872032,-122.268569,54466,,
0306090,University Av:W Frontage Rd,37.866399,-122.306035,57827,,
0306120,Warring St:Derby St,37.862746,-122.250130,58778,,
0306130,Warring St:Derby St,37.862456,-122.250205,54767,,
0306140,Warring St:Parker St,37.864539,-122.250266,55664,,
0306150,Warring St:Parker St,37.864243,-122.250391,59114,,
0306210,Shattuck Sq:Center St,37.870760,-122.267662,55551,,place_CSSH
0306220,Shattuck Av:Center St,37.870917,-122.267627,55678,,place_CSSH
0306250,Spruce St:Grizzley Peak Blvd,37.904381,-122.270361,56377,,
0306260,Spruce St:Vassar Av,37.902099,-122.270755,57188,,
0306270,Spruce St:#551,37.900737,-122.270144,57001,,
0306280,Spruce St:Halkin Ln,37.897871,-122.269982,51160,,
0306290,San Pablo Av:Dwight Way,37.861466,-122.289546,55880,,
0306300,San Pablo Av:University Av,37.869467,-122.292118,55525,,
0306310,San Pablo Av:University Av,37.868706,-122.292090,55111,,
0306320,San Pablo Av:Dwight Way,37.860794,-122.289583,57755,,
0306410,University Av:San Pablo Av,37.869114,-122.292544,52566,,
0306420,University Av:Shattuck Av,37.872119,-122.267984,57300,,
0306440,Dwight Crescent:7th St,37.860456,-122.294436,56450,,
0306450,7th St:Cutter Way,37.859594,-122.293981,57288,,
0306460,Mlk Way:Allston Way,37.868446,-122.272629,57837,,
0306480,Cedar St:San Pablo Av,37.875202,-122.293760,56144,,
0306490,Gilman St:4th St,37.879025,-122.303423,53007,,
0306500,Gilman St:4th St,37.878842,-122.303637,58056,,
0306510,Centennial Dr:Parking Lot,37.880416,-122.246653,57082,,
0306520,Centennial Dr:Parking Lot,37.881104,-122.246038,50991,,
0306530,Bancroft Way:Ellsworth St,37.868169,-122.264083,54655,,
0306550,Hearst Av:Arch St,37.874432,-122.264081,58558,,
0306650,University Av:Shattuck Av,37.872201,-122.268776,50444,,
0306660,Gilman St:San Pablo Av,37.880452,-122.296369,54354,,
0306670,Oxford St:University Av,37.872173,-122.266204,56521,,
0306700,Allston Way:Shattuck Av,37.869353,-122.268578,52266,,place_CSSH
0306720,Sacramento St:University Av,37.870072,-122.282080,55998,,
0306730,Berkeley Way:Oxford St,37.873254,-122.266504,50132,,
0306740,Sacramento St:Delaware St,37.873330,-122.282152,50604,,
0306750,Hearst Av:Spruce St,37.874229,-122.265217,50607,,
0400100,Redwood Rd:Mabel Av,37.702903,-122.073903,58156,,
0400110,Redwood Rd:Hyer Av,37.705434,-122.073921,58256,,
0400170,Redwood Rd:Seven Hills Rd,37.709219,-122.074117,59664,,
0400180,Redwood Rd:Mabel Av,37.703483,-122.074161,58978,,
0400190,Redwood Rd:Grove Way,37.684510,-122.073746,59494,,
0500010,Arlington Blvd:#1529,37.929572,-122.300456,54374,,
0500020,Arlington Blvd:#1525,37.929512,-122.300049,59904,,
0500030,Arlington Blvd:#1749,37.930029,-122.306435,52010,,
0500040,Arlington Blvd:Alta Vista Dr,37.938039,-122.308056,59089,,
0500050,Arlington Blvd:Barrett Av,37.934834,-122.307681,59189,,
0500060,Arlington Blvd:Barrett Av,37.934652,-122.307746,59289,,
0500070,Arlington Blvd:Brewster Dr,37.922352,-122.292490,54587,,
0500080,Arlington Blvd:Brewster Dr,37.927540,-122.296292,59914,,
0500100,Arlington Blvd:Brewster Dr,37.922241,-122.292645,55629,,
0500110,Arlington Blvd:Buckingham Dr,37.925219,-122.294216,52125,,
0500120,Arlington Blvd:Cutting Blvd,37.932469,-122.309554,56944,,
0500130,Arlington Blvd:Cutting Blvd,37.932561,-122.309388,54576,,
0500140,Arlington Blvd:Del Monte St,37.936411,-122.307243,59689,,
0500150,Arlington Blvd:Don Carol Dr,37.920921,-122.288866,59344,,
0500160,Arlington Blvd:Don Carol Dr,37.921040,-122.289081,54676,,
0500170,Arlington Blvd:Havens Pl,37.921679,-122.291260,59924,,
0500180,Arlington Blvd:Lamm Ct,37.917086,-122.284372,59881,,
0500210,Arlington Blvd:Moeser Ln,37.919530,-122.286732,54710,,
0500220,Arlington Blvd:Moeser Ln,37.919545,-122.286913,55610,,
0500230,Arlington Blvd:Potrero Av,37.929581,-122.304829,50992,,
0500240,Arlington Blvd:Potrero Av,37.929755,-122.304575,58478,,
0500250,Arlington Blvd:Rifle Range Rd,37.925600,-122.294346,56867,,
0500260,Arlington Blvd:Scenic St,37.930495,-122.306543,50201,,
0500300,Ashbury Av:Central Av,37.904809,-122.294277,50256,,
0500310,Ashbury Av:Central Av,37.904952,-122.294459,55177,,
0500320,Ashbury Av:Eureka Av (El Cerrito High School),37.908237,-122.295754,59955,,
0500330,Ashbury Av:Eureka Av (El Cerrito High School),37.908424,-122.296166,57112,,
0500350,Ashbury Av:Stockton Av,37.910337,-122.298977,50301,,
0500360,Ashbury Av:Stockton Av,37.910622,-122.299173,57856,,
0500370,Barrett Av:#6509,37.935954,-122.308954,50356,,
0500380,Barrett Av:Arlington Blvd,37.934821,-122.308001,57223,,
0500390,Barrett Av:Arlington Blvd,37.935032,-122.308004,59941,,
0500400,Barrett Av:Carquinez Av (Tehiyah Day School),37.936341,-122.311796,55459,,
0500410,Barrett Av:Carquinez Av (Tehiyah Day School),37.936448,-122.311911,51190,,
0500420,Barrett Av:Edwards Av,37.936627,-122.316209,54384,,
0500430,Barrett Av:Edwards Av,37.936421,-122.316519,54898,,
0500440,Barrett Av:Harris Av,37.934951,-122.319771,50993,,
0500450,Barrett Av:La Honda Av,37.935982,-122.309319,57670,,
0500460,Barrett Av:Tulare Av,37.936390,-122.314467,53307,,
0500470,Barrett Av:Tulare Av,37.936298,-122.314742,50996,,
0500480,Barrett Av:Tuller Av,37.935543,-122.319505,59010,,
0500490,Barrett Av:Yuba St,37.936167,-122.317584,51321,,
0500500,Barrett Av:Yuba St,37.936003,-122.317874,53317,,
0500510,Carlson Blvd:Central Av,37.902182,-122.304617,50512,,
0500520,Carlson Blvd:Central Av,37.902034,-122.304802,50523,,
0500530,Central Av:Carlson Blvd,37.901934,-122.305004,52033,,
0500540,Central Av:San Pablo Av,37.902343,-122.303107,52544,,
0500550,Central Av:San Pablo Av,37.902316,-122.302929,52066,,
0500560,Central Av:Yosemite Av,37.901748,-122.305328,50601,,
0500570,Colusa Av:Curry Av,37.902995,-122.288669,58780,,
0500580,Colusa Av:Fairmount Av,37.903894,-122.290768,52625,,
0500600,Colusa Av:Lynn Av,37.900865,-122.288409,59882,,
0500610,Cutting Blvd:Alva Av,37.931735,-122.311065,50901,,
0500620,Cutting Blvd:Hagen Blvd,37.929235,-122.311971,50956,,
0500630,Cutting Blvd:Irma Av (Alva Av),37.931494,-122.311062,51523,,
0500640,Cutting Blvd:Junction Av,37.926794,-122.315460,51601,,
0500650,Cutting Blvd:Kenilworth St,37.928074,-122.312814,51612,,
0500660,Cutting Blvd:Peerless Av,37.925278,-122.319688,59883,,
0500670,Cutting Blvd:San Pablo Av,37.925542,-122.319269,53544,,
0500680,Cutting Blvd:Snowden Av,37.927201,-122.313392,51901,,
0500690,Cutting Blvd:Wilson Way,37.929322,-122.311624,51912,,
0500700,Del Norte BART Station,37.924708,-122.316726,58885,,place_DBBA
0500720,Del Norte BART Station,37.924889,-122.316831,50111,,place_DBBA
0500730,Del Norte BART Station,37.925211,-122.317114,52555,,place_DBBA
0500750,Del Norte BART Station,37.925521,-122.317341,55001,,place_DBBA
0500760,Del Norte BART Station,37.924535,-122.316331,55524,,place_DBBA
0500770,Del Norte BART Station,37.924402,-122.316210,59667,,place_DBBA
0500810,Eastshore Blvd:Potrero Av,37.921130,-122.317339,51956,,
0500820,Eastshore Blvd:San Pablo Av,37.922976,-122.317623,52099,,
0500830,Eastshore Blvd:San Pablo Av,37.922831,-122.317349,52023,,
0500840,El Cerrito Plaza BART Station,37.902214,-122.298743,53444,,place_EBBA
0500850,El Cerrito Plaza BART Station,37.902354,-122.298866,50500,,place_EBBA
0500880,El Cerrito Plaza BART Station,37.902888,-122.299013,57286,,place_EBBA
0500890,El Cerrito Plaza BART Station,37.902537,-122.298706,51177,,place_EBBA
0500900,El Cerrito Plaza BART Station,37.902316,-122.298598,57900,,place_EBBA
0500910,Elm St:Glen Mawr St,37.926382,-122.313531,52056,,
0500920,Fairmount Av:Albermarle St,37.902890,-122.295356,52501,,
0500930,Fairmount Av:Ashbury Av,37.903183,-122.293992,53371,,
0500940,Fairmount Av:Ashbury Av,37.903256,-122.294163,52612,,
0500950,Fairmount Av:Behrens St,37.902734,-122.295459,57543,,
0500960,Fairmount Av:Colusa Av,37.904120,-122.291407,59942,,
0500980,Fairmount Av:Richmond St,37.902117,-122.297852,52912,,
0500990,Fairmount Av:San Pablo Av,37.900630,-122.302203,59946,,
0501000,Fairmount Av:San Pablo Av,37.900573,-122.303009,52923,,
0501010,Fairmount Av:Victoria St,37.902362,-122.296639,56570,,
0501080,Hill St:Liberty St,37.924657,-122.314691,53512,,
0501120,Moeser Ln:Pomona Av (Korematsu Middle School),37.914464,-122.301293,53623,,
0501130,Navellier St:Gladys Av,37.922671,-122.305658,53923,,
0501140,Navellier St:Gladys Av,37.922691,-122.305990,53956,,
0501160,Navellier St:Potrero Av,37.923856,-122.306722,57017,,
0501170,Navellier St:Potrero Av,37.923953,-122.306970,57127,,
0501180,Navellier St:Schmidt Ln,37.918165,-122.301072,57237,,
0501190,Navellier St:Seaview Pl,37.916311,-122.299806,59056,,place_NAMO
0501200,Potrero Av:Richmond St,37.922151,-122.311343,59156,,
0501210,Potrero Av:S 53rd St,37.921031,-122.319968,59256,,
0501220,Potrero Av:S 53rd St,37.920880,-122.319614,59356,,
0501230,Richmond St:Central Av,37.903670,-122.298867,59501,,
0501240,Richmond St:Central Av,37.903832,-122.298769,59512,,
0501250,Richmond St:Donal Av,37.918944,-122.308535,59523,,
0501260,Richmond St:Eureka Av,37.907546,-122.300682,56167,,
0501270,Richmond St:Eureka Av,37.907398,-122.300447,57808,,
0501280,Richmond St:Fairmount Av,37.902183,-122.298179,59964,,
0501290,Richmond St:Gladys Av,37.920455,-122.309772,56267,,
0501300,Richmond St:Gladys Av,37.920600,-122.309710,57818,,
0501310,Richmond St:Lincoln Av,37.905724,-122.299811,57828,,
0501320,Richmond St:Lincoln Av,37.905591,-122.299592,57838,,
0501330,Richmond St:Manila Av,37.917296,-122.307553,58654,,
0501340,Richmond St:Moeser Ln,37.913392,-122.304423,57868,,
0501350,Richmond St:Moeser Ln,37.913241,-122.304466,56367,,
0501360,Richmond St:Potrero Av,37.922029,-122.310885,55913,,
0501370,Richmond St:Schmidt Ln,37.915611,-122.306370,56967,,
0501380,Richmond St:Stockton Av,37.909637,-122.301928,58980,,
0501390,Richmond St:Stockton Av,37.909535,-122.301690,51301,,
0501400,Richmond St:Waldo Av,37.911470,-122.303177,54598,,
0501410,Richmond St:Waldo Av,37.911334,-122.302934,51312,,
0501420,San Pablo Av:Carlson Blvd,37.899347,-122.301866,55562,,
0501430,San Pablo Av:Carlson Blvd,37.898580,-122.301812,52221,,
0501435,San Pablo Av:Central Av,37.902337,-122.303548,59596,,
0501440,San Pablo Av:Conlon Av,37.929789,-122.321434,53372,,
0501450,San Pablo Av:Cutting Blvd,37.925038,-122.318029,51356,,
0501460,San Pablo Av:Cutting Blvd,37.925015,-122.318442,52115,,
0501470,San Pablo Av:Eureka Av,37.906381,-122.305159,59967,,
0501490,San Pablo Av:Fairmount Av,37.900202,-122.302555,52925,,
0501500,San Pablo Av:Hill St,37.922906,-122.316913,50889,,
0501510,San Pablo Av:Home Depot,37.929203,-122.321341,52230,,
0501520,San Pablo Av:Jefferson Av,37.917210,-122.312867,54345,,
0501530,San Pablo Av:Lincoln Av,37.904239,-122.304151,52325,,
0501550,San Pablo Av:Manila Av,37.915684,-122.311442,51557,,
0501560,San Pablo Av:Moeser Ln,37.911864,-122.308824,58855,,
0501570,San Pablo Av:Potrero Av,37.921202,-122.315330,55117,,
0501580,San Pablo Av:Potrero Av,37.920158,-122.314945,55506,,
0501590,San Pablo Av:Schmidt Ln,37.913913,-122.310212,51660,,
0501610,San Pablo Av:Wall Av,37.927620,-122.320216,51162,,
0501620,San Pablo Av:Wall Av,37.927822,-122.320036,56110,,
0501630,Scott St:Donal Av,37.921073,-122.303967,54743,,
0501640,Scott St:Donal Av,37.920966,-122.304027,54875,,
0501650,Scott St:Manila Av,37.919510,-122.302858,50745,,
0501660,Scott St:Manila Av,37.919634,-122.303085,50785,,
0501670,Scott St:Schmidt Ln,37.917993,-122.301926,51745,,
0501910,Arlington Blvd:Villa Nueva Dr,37.921741,-122.291106,51781,,
0501920,San Pablo Av:Moeser Ln,37.911073,-122.308615,55594,,
0501930,Del Norte BART,37.924580,-122.316258,50333,,place_DBBA
0501970,Navellier Dr:Seaview Pl,37.916053,-122.299775,51785,,place_NAMO
0501980,San Pablo Av:El Dorado St,37.903766,-122.304235,50616,,
0501990,Moeser Ln:Pomona Av (Korematsu Middle School),37.914624,-122.301246,50621,,
0502000,Moeser Ln:Pomona Av (Korematsu Middle School),37.914310,-122.301922,50623,,
0600010,40th St:Emery St,37.830607,-122.281322,54855,,
0600030,40th St:Harlan St,37.830189,-122.283446,56771,,
0600040,40th St:Harlan St,37.830483,-122.283123,56610,,
0600050,40th St:Hollis St,37.829901,-122.284881,50577,,
0600060,40th St:Hollis St,37.830057,-122.285184,57578,,
0600190,65th St:Shellmound St (Bay St),37.846228,-122.295368,56772,,
0600200,65th St:Shellmound St (Bay St),37.846139,-122.294807,52782,,
0600260,Christie St:64th St,37.843706,-122.295826,54434,,
0600270,Christie St:64th St,37.844598,-122.295946,52785,,
0600280,Christie St:65th St,37.846048,-122.296401,53734,,
0600290,Christie St:65th St,37.845658,-122.296453,51163,,
0600300,Christie St:Lyons Restaurant,37.837433,-122.294490,58617,,
0600380,Hollis St:65th St,37.847031,-122.291519,56773,,
0600390,Hollis St:67th St,37.848981,-122.292298,55843,,
0600400,Hollis St:67th St,37.849045,-122.292153,54989,,
0600410,Hollis St:40th St,37.829188,-122.285017,56779,,
0600420,Hollis St:40th St (Home Depot),37.829524,-122.285383,59559,,
0600690,San Pablo Av:37th St,37.827623,-122.278655,57751,,
0600700,San Pablo Av:40th St,37.830609,-122.279851,55505,,place_4SSP
0600730,San Pablo Av:45th St,37.834479,-122.280858,50355,,
0600750,San Pablo Av:47th St,37.835263,-122.281379,51990,,
0600760,San Pablo Av:47th St,37.835924,-122.281316,52330,,
0600810,San Pablo Av:40th St,37.831487,-122.279883,55535,,place_4SSP
0600890,Shellmound St:Bay St,37.833988,-122.293293,57988,,
0600920,40th St:Horton St,37.829439,-122.287267,52257,,
0600960,Christie Av:64th St,37.843159,-122.295504,55656,,
0600970,40th:Horton St,37.829495,-122.287962,52260,,
0600980,40th St:San Pablo Av,37.831030,-122.279367,50927,,place_4SSP
0600990,40th St:San Pablo Av,37.831075,-122.279039,50937,,place_4SSP
0601000,40th St:Adeline St,37.831134,-122.278788,50971,,place_4SSP
0601010,40th St:Adeline St,37.831194,-122.278501,50972,,place_4SSP
0601020,40th St:Adeline St,37.831389,-122.278648,50973,,place_4SSP
0601030,40th St:Adeline St,37.831574,-122.278956,51607,,place_4SSP
0601040,40th St:San Pablo Av,37.831256,-122.279337,51627,,place_4SSP
0601050,40th St:San Pablo Av,37.831202,-122.279611,51637,,place_4SSP
0601060,Shellmond St:Bay St,37.833348,-122.293641,51697,,
0601140,Christie Av:Pacific Park Plaza,37.842652,-122.295508,50148,,
0601150,40th St:Emery St,37.830802,-122.281569,50163,,
0601160,Shellmound St:Powell St,37.838437,-122.293120,50242,,
0601170,65th St:Hollis St,37.846713,-122.292158,50528,,
0700010,Albrae St:#40580 (Walmart),37.518989,-121.986581,54364,,
0700040,Alvarado Blvd:Deep Creek Rd,37.580129,-122.051043,58774,,
0700050,Alvarado Blvd:Deep Creek Rd,37.580234,-122.051906,52633,,
0700060,Alvarado Blvd:Falcon Dr,37.584580,-122.060671,58551,,
0700070,Alvarado Blvd:Great Salt Lake Ct,37.583514,-122.057801,55692,,
0700080,Alvarado Blvd:Lake Arrowhead Av,37.585757,-122.062161,51192,,
0700090,Alvarado Blvd:Merganser Dr,37.582852,-122.057164,57752,,
0700100,Ardenwood Blvd:Ardenwood Ter,37.552794,-122.053743,51193,,
0700110,Ardenwood Blvd:Commerce Dr,37.554536,-122.062190,54394,,
0700130,Ardenwood Blvd:Tan Oak Dr,37.558888,-122.063691,51654,,
0700140,Ardenwood Blvd:Tan Oak Dr,37.559332,-122.063392,58100,,
0700200,Auto Mall Pkwy:Fremont Blvd,37.511778,-121.952722,53783,,
0700210,Auto Mall Pkwy:Fremont Blvd,37.512109,-121.950037,52543,,
0700230,Auto Mall Pkwy:Osgood Rd,37.513259,-121.943656,52654,,
0700240,Auto Mall Pkwy:Osgood Rd,37.513523,-121.943749,53785,,
0700260,Auto Mall Pkwy:Technology Dr,37.510791,-121.954928,56857,,
0700270,Auto Mall Pkwy:Technology Dr,37.511324,-121.954870,57045,,
0700320,Landing Pkwy:Tennis Court,37.484620,-121.941646,57245,,
0700350,Benicia St:Auburn St,37.482616,-121.932145,51729,,
0700560,Blacow Rd:Greenpark Dr (Irvington High School),37.523069,-121.965870,51511,,
0700570,Blacow Rd:Greenpark Dr (Irvington High School),37.522930,-121.964968,57380,,
0700840,Bryant St:Cedar St,37.530047,-121.921989,57568,,
0700850,Bryant St:Pine St,37.525866,-121.920699,57805,,
0701200,Chapel Way:Carol Av (Hirsch School),37.527679,-121.962834,59913,,
0701210,Chapel Way:Laurel St (Horner Jr High School),37.529976,-121.963232,55659,,
0701260,Christy St:Stewart Av,37.513810,-121.981883,51272,,
0701270,Civic Center Dr:BART Way,37.555385,-121.978062,55951,,
0701280,Civic Center Dr:BART Way,37.555160,-121.978157,54212,,
0701300,Civic Center Dr:Mowry Av (Washington Hospital),37.556459,-121.980354,55965,,
0701310,Civic Center Dr:Stevenson Blvd,37.552200,-121.972135,55693,,
0701320,Civic Center Dr:Stevenson Blvd,37.552473,-121.972103,51275,,
0701330,Civic Center Dr:Walnut Av,37.553630,-121.975125,56002,,
0701340,Civic Center Dr:Walnut Av,37.553943,-121.975245,51671,,
0701360,Cushing Pkwy:Northport Lp E,37.489714,-121.952670,52952,,
0701370,Decoto Rd:Cabrillo Dr,37.566609,-122.036344,52911,,
0701380,Decoto Rd:Cabrillo Dr,37.566522,-122.035995,51313,,
0701390,Decoto Rd:Fremont Blvd,37.571627,-122.031504,50501,,
0701400,Decoto Rd:Mount Palomar Ct,37.572749,-122.030892,51561,,
0701410,Decoto Rd:Ozark River Way,37.568856,-122.034007,54232,,
0701420,Decoto Rd:Ozark River Way,37.568330,-122.034919,55056,,
0701430,Driscoll Rd:Amapola Dr (Hopkins Jr High School),37.546427,-121.943405,57388,,
0701480,Driscoll Rd:Durillo Dr,37.543781,-121.946029,51730,,
0701485,Driscoll Rd:Hopkins Jr High School,37.547040,-121.942400,53225,,
0701600,Durham Rd:Paseo Padre Pkwy,37.514325,-121.931631,51970,,
0701820,Fremont BART Station,37.557912,-121.975610,55597,,place_FRBA
0701830,Fremont BART Station,37.557643,-121.975928,51512,,place_FRBA
0701840,Fremont BART Station,37.557496,-121.976025,53000,,place_FRBA
0701870,Fremont BART Station,37.557715,-121.975664,51008,,place_FRBA
0701910,Fremont BART Station,37.557075,-121.975431,54004,,place_FRBA
0701920,Fremont BART Station,37.556960,-121.975303,54566,,place_FRBA
0701940,Fremont BART Station,37.557501,-121.975609,55560,,place_FRBA
0701950,Fremont BART Station,37.557249,-121.975481,58552,,place_FRBA
0701960,Fremont BART Station,37.557146,-121.975339,55027,,place_FRBA
0701980,Fremont Blvd:#38932 (Near Mowry Av),37.549489,-121.989737,55899,,
0702040,Fremont Blvd:Adams Av,37.529767,-121.958721,51669,,
0702050,Fremont Blvd:Adams Av,37.529941,-121.958556,53744,,
0702060,Fremont Blvd:Alder Av (American Sr High School),37.563424,-122.016985,55229,,
0702070,Fremont Blvd:Alder Av (American Sr High School),37.562292,-122.015315,53115,,
0702100,Fremont Blvd:Beacon Av,37.546558,-121.984742,54114,,
0702110,Fremont Blvd:Beacon Av,37.546940,-121.984824,56551,,
0702120,Fremont Blvd:Bidwell Dr,37.542266,-121.976352,56616,,
0702140,Fremont Blvd:Blacow Rd,37.524670,-121.957533,52352,,
0702150,Fremont Blvd:Bonde Way,37.558916,-122.008554,55145,,
0702160,Fremont Blvd:Carol Av,37.527570,-121.958371,56003,,
0702170,Fremont Blvd:Centerville Jr High School,37.555719,-122.001914,52959,,
0702180,Fremont Blvd:Central Av,37.556094,-122.003174,55011,,
0702190,Fremont Blvd:Chapel Way,37.534714,-121.962124,55881,,
0702220,Fremont Blvd:Country Dr,37.551033,-121.992770,55952,,
0702230,Fremont Blvd:Crestwood St,37.516912,-121.954207,52730,,
0702240,Fremont Blvd:Crestwood St,37.517010,-121.953840,57144,,
0702250,Fremont Blvd:Cushing Pkwy,37.490106,-121.948526,57162,,
0702260,Fremont Blvd:Darwin Dr,37.574423,-122.039314,52272,,
0702270,Fremont Blvd:Decoto Rd,37.570184,-122.031460,55245,,
0702280,Fremont Blvd:Decoto Rd,37.571255,-122.032872,52660,,
0702290,Fremont Blvd:Delaware Dr,37.519451,-121.955283,54141,,
0702300,Fremont Blvd:Delaware Dr,37.518557,-121.955338,54610,,
0702310,Fremont Blvd:Doane St,37.515265,-121.952808,51992,,
0702320,Fremont Blvd:Doane St,37.514719,-121.952821,52790,,
0702330,Fremont Blvd:Eggers Dr,37.552743,-121.996647,56505,,
0702340,Fremont Blvd:Eggers Dr,37.552947,-121.996513,58553,,
0702350,Fremont Blvd:Enea Ct,37.576462,-122.043500,53889,,
0702360,Fremont Blvd:Enea Ct,37.575627,-122.042519,53303,,
0702370,Fremont Blvd:Ferry Ln,37.572008,-122.035120,58801,,
0702380,Fremont Blvd:Ferry Ln,37.572450,-122.035292,57244,,
0702400,Fremont Blvd:Gibraltar Dr,37.564323,-122.019463,51751,,
0702410,Fremont Blvd:Gibraltar Dr,37.564547,-122.019247,51108,,
0702420,Fremont Blvd:Grimmer Blvd,37.535938,-121.964801,52353,,
0702430,Fremont Blvd:Haven Av,37.526767,-121.957911,56009,,
0702440,Fremont Blvd:I-880 Fwy,37.491195,-121.948539,57753,,
0702450,Fremont Blvd:Industrial Dr,37.496525,-121.948176,53445,,
0702460,Fremont Blvd:Industrial Dr,37.496437,-121.948606,53170,,
0702490,Fremont Blvd:London Com,37.550739,-121.992839,56700,,
0702500,Fremont Blvd:Michael Av,37.521382,-121.956422,55037,,
0702510,Fremont Blvd:Michael Av,37.520651,-121.956411,53675,,
0702520,Fremont Blvd:Mission View Dr,37.539245,-121.970213,52572,,
0702530,Fremont Blvd:Montrose Av,37.513249,-121.951627,52562,,
0702540,Fremont Blvd:Mowry Av,37.548003,-121.987554,56788,,
0702550,Fremont Blvd:Mowry Av,37.548307,-121.987415,57575,,
0702560,Fremont Blvd:Nicolet Av,37.565696,-122.022225,52112,,
0702570,Fremont Blvd:Nicolet Av,37.566684,-122.023561,56625,,
0702580,Fremont Blvd:Norris Rd,37.554525,-122.000116,58559,,
0702590,Fremont Blvd:Village Ter,37.554474,-121.999485,55071,,
0702610,Fremont Blvd:Papazian Way,37.534016,-121.961417,56445,,
0702620,Fremont Blvd:Parish Av,37.557252,-122.004912,53325,,
0702630,Fremont Blvd:Paseo Padre Pkwy,37.575591,-122.041632,56119,,
0702640,Fremont Blvd:Paseo Padre Pkwy,37.574695,-122.040614,56755,,
0702650,Fremont Blvd:Peralta Blvd,37.557744,-122.006269,55685,,
0702660,Fremont Blvd:Peralta Ct,37.558545,-122.007441,55787,,
0702700,Fremont Blvd:Stanley Av,37.525132,-121.957931,56229,,
0702710,Fremont Blvd:Stevenson Blvd,37.541243,-121.973679,52550,,
0702720,Fremont Blvd:Stevenson Blvd,37.540166,-121.972393,53566,,
0702730,Fremont Blvd:Sundale Dr,37.544786,-121.981343,52600,,
0702740,Fremont Blvd:Sundale Dr,37.545122,-121.981255,51011,,
0702750,Fremont Blvd:Tamayo St,37.567713,-122.026433,58722,,
0702760,Fremont Blvd:Tamayo St,37.567837,-122.025898,53563,,
0702770,Fremont Blvd:Thornton Av,37.560947,-122.012647,52523,,
0702780,Fremont Blvd:Thornton Av,37.561271,-122.012711,56055,,
0702800,Fremont Blvd:Washington Blvd,37.531701,-121.958775,52212,,
0702810,Fremont Blvd:Washington Blvd,37.532379,-121.959225,58733,,
0702820,Gallaudet Dr:In School For Deaf,37.558924,-121.964450,53970,,place_SHDF
0702830,Gallaudet Dr:In School For Deaf,37.559029,-121.964405,58956,,place_SHDF
0702840,Gallaudet Dr:Walnut Av,37.560654,-121.967187,50156,,
0702860,Grimmer Blvd:Auto Mall Pkwy,37.510063,-121.963296,52575,,
0702870,Grimmer Blvd:Blacow Rd,37.522023,-121.969149,59399,,
0702880,Grimmer Blvd:Blacow Rd,37.522037,-121.968812,55105,,
0702890,Grimmer Blvd:Carol Av,37.527310,-121.969671,59654,,
0702900,Grimmer Blvd:Carol Av,37.526897,-121.969945,56075,,
0702910,Grimmer Blvd:Davis St,37.533674,-121.967568,51143,,
0702920,Grimmer Blvd:Davis St,37.533662,-121.967952,57944,,
0702930,Grimmer Blvd:Doane St,37.512662,-121.964923,53022,,
0702940,Grimmer Blvd:Fremont Blvd,37.536075,-121.966003,52990,,
0702950,Grimmer Blvd:Fremont Blvd,37.535806,-121.965839,58812,,
0702960,Grimmer Blvd:Irvington Av,37.531838,-121.969443,56157,,
