trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1030,,,24,25,Dyer & UC Blvd,,,,
1030,,,25,26,Dyer & UC Blvd,,,,
1030,,,26,27,Dyer & UC Blvd,,,,
1030,,,27,28,Dyer & UC Blvd,,,,
1030,,,28,29,Dyer & UC Blvd,,,,
1030,,,29,30,Dyer & UC Blvd,,,,
1030,,,30,31,Dyer & UC Blvd,,,,
1030,,,214,32,Dyer & UC Blvd,,,,
1030,,,31,33,Dyer & UC Blvd,,,,
1030,,,32,34,Dyer & UC Blvd,,,,
1030,08:30:00,08:30:00,33,35,UC BART,,,,1
1030,,,34,36,UC BART,,,,
1030,,,35,37,UC BART,,,,
1030,,,36,38,UC BART,,,,
1030,,,37,39,UC BART,,,,
1030,,,38,40,UC BART,,,,
1030,,,39,41,UC BART,,,,
1030,,,40,42,UC BART,,,,
1030,,,41,43,UC BART,,,,
1030,08:38:00,08:38:00,13,44,UC BART,,,,1
1030,,,42,45,UC BART,,,,
1030,,,43,46,UC BART,,,,
1030,,,44,47,UC BART,,,,
1030,,,45,48,UC BART,,,,
1030,,,46,49,UC BART,,,,
1030,08:44:00,08:44:00,47,50,UC BART,,,,1
1030,,,48,51,UC BART,,,,
1030,,,49,52,UC BART,,,,
1030,,,50,53,UC BART,,,,
1030,,,51,54,UC BART,,,,
1030,,,52,55,UC BART,,,,
1030,,,53,56,UC BART,,,,
1030,08:50:00,08:50:00,1,57,UC BART,,,,1
1038,09:03:00,09:03:00,1,1,Dyer & UC Blvd,,,,1
1038,,,2,2,Dyer & UC Blvd,,,,
1038,,,3,3,Dyer & UC Blvd,,,,
1038,,,4,4,Dyer & UC Blvd,,,,
1038,,,5,5,Dyer & UC Blvd,,,,
1038,,,6,6,Dyer & UC Blvd,,,,
1038,,,7,7,Dyer & UC Blvd,,,,
1038,09:10:00,09:10:00,8,8,Dyer & UC Blvd,,,,1
1038,,,215,9,Dyer & UC Blvd,,,,
1038,,,9,10,Dyer & UC Blvd,,,,
1038,,,10,11,Dyer & UC Blvd,,,,
1038,,,11,12,Dyer & UC Blvd,,,,
1038,,,12,13,Dyer & UC Blvd,,,,
1038,09:16:00,09:16:00,13,14,Dyer & UC Blvd,,,,1
1038,,,14,15,Dyer & UC Blvd,,,,
1038,,,15,16,Dyer & UC Blvd,,,,
1038,,,16,17,Dyer & UC Blvd,,,,
1038,,,17,18,Dyer & UC Blvd,,,,
1038,,,18,19,Dyer & UC Blvd,,,,
1038,,,19,20,Dyer & UC Blvd,,,,
1038,,,20,21,Dyer & UC Blvd,,,,
1038,,,21,22,Dyer & UC Blvd,,,,
1038,,,22,23,Dyer & UC Blvd,,,,
1038,,,23,24,Dyer & UC Blvd,,,,
1038,,,24,25,Dyer & UC Blvd,,,,
1038,,,25,26,Dyer & UC Blvd,,,,
1038,,,26,27,Dyer & UC Blvd,,,,
1038,,,27,28,Dyer & UC Blvd,,,,
1038,,,28,29,Dyer & UC Blvd,,,,
1038,,,29,30,Dyer & UC Blvd,,,,
1038,,,30,31,Dyer & UC Blvd,,,,
1038,,,214,32,Dyer & UC Blvd,,,,
1038,,,31,33,Dyer & UC Blvd,,,,
1038,,,32,34,Dyer & UC Blvd,,,,
1038,09:30:00,09:30:00,33,35,UC BART,,,,1
1038,,,34,36,UC BART,,,,
1038,,,35,37,UC BART,,,,
1038,,,36,38,UC BART,,,,
1038,,,37,39,UC BART,,,,
1038,,,38,40,UC BART,,,,
1038,,,39,41,UC BART,,,,
1038,,,40,42,UC BART,,,,
1038,,,41,43,UC BART,,,,
1038,09:38:00,09:38:00,13,44,UC BART,,,,1
1038,,,42,45,UC BART,,,,
1038,,,43,46,UC BART,,,,
1038,,,44,47,UC BART,,,,
1038,,,45,48,UC BART,,,,
1038,,,46,49,UC BART,,,,
1038,09:44:00,09:44:00,47,50,UC BART,,,,1
1038,,,48,51,UC BART,,,,
1038,,,49,52,UC BART,,,,
1038,,,50,53,UC BART,,,,
1038,,,51,54,UC BART,,,,
1038,,,52,55,UC BART,,,,
1038,,,53,56,UC BART,,,,
1038,09:50:00,09:50:00,1,57,UC BART,,,,1
1045,10:03:00,10:03:00,1,1,Dyer & UC Blvd,,,,1
1045,,,2,2,Dyer & UC Blvd,,,,
1045,,,3,3,Dyer & UC Blvd,,,,
1045,,,4,4,Dyer & UC Blvd,,,,
1045,,,5,5,Dyer & UC Blvd,,,,
1045,,,6,6,Dyer & UC Blvd,,,,
1045,,,7,7,Dyer & UC Blvd,,,,
1045,10:10:00,10:10:00,8,8,Dyer & UC Blvd,,,,1
1045,,,215,9,Dyer & UC Blvd,,,,
1045,,,9,10,Dyer & UC Blvd,,,,
1045,,,10,11,Dyer & UC Blvd,,,,
1045,,,11,12,Dyer & UC Blvd,,,,
1045,,,12,13,Dyer & UC Blvd,,,,
1045,10:16:00,10:18:00,13,14,Dyer & UC Blvd,,,,1
1045,,,14,15,Dyer & UC Blvd,,,,
1045,,,15,16,Dyer & UC Blvd,,,,
1045,,,16,17,Dyer & UC Blvd,,,,
1045,,,17,18,Dyer & UC Blvd,,,,
1045,,,18,19,Dyer & UC Blvd,,,,
1045,,,19,20,Dyer & UC Blvd,,,,
1045,,,20,21,Dyer & UC Blvd,,,,
1045,,,21,22,Dyer & UC Blvd,,,,
1045,,,22,23,Dyer & UC Blvd,,,,
1045,,,23,24,Dyer & UC Blvd,,,,
1045,,,24,25,Dyer & UC Blvd,,,,
1045,,,25,26,Dyer & UC Blvd,,,,
1045,,,26,27,Dyer & UC Blvd,,,,
1045,,,27,28,Dyer & UC Blvd,,,,
1045,,,28,29,Dyer & UC Blvd,,,,
1045,,,29,30,Dyer & UC Blvd,,,,
1045,,,30,31,Dyer & UC Blvd,,,,
1045,,,214,32,Dyer & UC Blvd,,,,
1045,,,31,33,Dyer & UC Blvd,,,,
1045,,,32,34,Dyer & UC Blvd,,,,
1045,10:32:00,10:32:00,33,35,UC BART,,,,1
1045,,,34,36,UC BART,,,,
1045,,,35,37,UC BART,,,,
1045,,,36,38,UC BART,,,,
1045,,,37,39,UC BART,,,,
1045,,,38,40,UC BART,,,,
1045,,,39,41,UC BART,,,,
1045,,,40,42,UC BART,,,,
1045,,,41,43,UC BART,,,,
1045,10:40:00,10:40:00,13,44,UC BART,,,,1
1045,,,42,45,UC BART,,,,
1045,,,43,46,UC BART,,,,
1045,,,44,47,UC BART,,,,
1045,,,45,48,UC BART,,,,
1045,,,46,49,UC BART,,,,
1045,10:46:00,10:46:00,47,50,UC BART,,,,1
1045,,,48,51,UC BART,,,,
1045,,,49,52,UC BART,,,,
1045,,,50,53,UC BART,,,,
1045,,,51,54,UC BART,,,,
1045,,,52,55,UC BART,,,,
1045,,,53,56,UC BART,,,,
1045,10:52:00,10:52:00,1,57,UC BART,,,,1
1052,11:03:00,11:03:00,1,1,Dyer & UC Blvd,,,,1
1052,,,2,2,Dyer & UC Blvd,,,,
1052,,,3,3,Dyer & UC Blvd,,,,
1052,,,4,4,Dyer & UC Blvd,,,,
1052,,,5,5,Dyer & UC Blvd,,,,
1052,,,6,6,Dyer & UC Blvd,,,,
1052,,,7,7,Dyer & UC Blvd,,,,
1052,11:10:00,11:10:00,8,8,Dyer & UC Blvd,,,,1
1052,,,215,9,Dyer & UC Blvd,,,,
1052,,,9,10,Dyer & UC Blvd,,,,
1052,,,10,11,Dyer & UC Blvd,,,,
1052,,,11,12,Dyer & UC Blvd,,,,
1052,,,12,13,Dyer & UC Blvd,,,,
1052,11:16:00,11:18:00,13,14,Dyer & UC Blvd,,,,1
1052,,,14,15,Dyer & UC Blvd,,,,
1052,,,15,16,Dyer & UC Blvd,,,,
1052,,,16,17,Dyer & UC Blvd,,,,
