route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
9,20150301-7-STG,20150301-61511,Eastbound,1,20150301-751,20150301-MV-4
9,20150301-7-STG,20150301-61512,Westbound,0,20150301-752,20150301-MV-2
9,20150301-7-STG,20150301-61513,Eastbound,1,20150301-752,20150301-MV-3
9,20150301-7-STG,20150301-61514,Westbound,0,20150301-751,20150301-MV-5
9,20150301-7-STG,20150301-61515,Eastbound,1,20150301-751,20150301-MV-7
9,20150301-7-STG,20150301-61516,Westbound,0,20150301-750,20150301-MV-5
9,20150301-7-STG,20150301-61517,Eastbound,1,20150301-752,20150301-MV-6
9,20150301-7-STG,20150301-61518,Westbound,0,20150301-752,20150301-MV-0
9,20150301-7-STG,20150301-61519,Eastbound,1,20150301-752,20150301-MV-1
9,20150301-7-STG,20150301-61520,Westbound,0,20150301-752,20150301-MV-0
9,20150301-7-STG,20150301-61521,Eastbound,1,20150301-752,20150301-MV-6
9,20150301-7-STG,20150301-61522,Westbound,0,20150301-752,20150301-MV-15
9,20150301-7-STG,20150301-61523,Eastbound,1,20150301-750,20150301-MV-6
9,20150301-7-STG,20150301-61524,Westbound,0,20150301-750,20150301-MV-0
9,20150301-8-STG,20150301-61801,Eastbound,1,20150301-850,20150301-MV-16
9,20150301-8-STG,20150301-61802,Westbound,0,20150301-851,20150301-MV-17
9,20150301-8-STG,20150301-61803,Eastbound,1,20150301-851,20150301-MV-4
9,20150301-8-STG,20150301-61804,Westbound,0,20150301-850,20150301-MV-17
9,20150301-8-STG,20150301-61805,Eastbound,1,20150301-850,20150301-MV-4
9,20150301-8-STG,20150301-61806,Westbound,0,20150301-851,20150301-MV-2
9,20150301-8-STG,20150301-61807,Eastbound,1,20150301-851,20150301-MV-4
9,20150301-8-STG,20150301-61808,Westbound,0,20150301-850,20150301-MV-2
9,20150301-8-STG,20150301-61809,Eastbound,1,20150301-850,20150301-MV-4
9,20150301-8-STG,20150301-61810,Westbound,0,20150301-851,20150301-MV-2
9,20150301-8-STG,20150301-61811,Eastbound,1,20150301-851,20150301-MV-4
9,20150301-8-STG,20150301-61812,Westbound,0,20150301-852,20150301-MV-2
9,20150301-8-STG,20150301-61813,Eastbound,1,20150301-852,20150301-MV-3
9,20150301-8-STG,20150301-61814,Westbound,0,20150301-851,20150301-MV-5
9,20150301-8-STG,20150301-61815,Eastbound,1,20150301-851,20150301-MV-7
9,20150301-8-STG,20150301-61816,Westbound,0,20150301-850,20150301-MV-5
9,20150301-8-STG,20150301-61817,Eastbound,1,20150301-852,20150301-MV-6
9,20150301-8-STG,20150301-61818,Westbound,0,20150301-852,20150301-MV-0
9,20150301-8-STG,20150301-61819,Eastbound,1,20150301-852,20150301-MV-1
9,20150301-8-STG,20150301-61820,Westbound,0,20150301-852,20150301-MV-0
9,20150301-8-STG,20150301-61821,Eastbound,1,20150301-852,20150301-MV-6
9,20150301-8-STG,20150301-61822,Westbound,0,20150301-852,20150301-MV-15
9,20150301-8-STG,20150301-61823,Eastbound,1,20150301-850,20150301-MV-6
9,20150301-8-STG,20150301-61824,Westbound,0,20150301-850,20150301-MV-0
49,20150404-MWS-PK,20150404-PK-66100,Westbound,0,20150404-MWS-PK-869,20150404-MV-50
49,20150404-MWS-SH,20150404-SH-66100,Westbound,0,20150404-MWS-SH-866,20150404-MV-50
49,20150404-MWS-SH,20150404-SH-66101,Eastbound,1,20150404-MWS-SH-867,20150404-MV-37
49,20150404-MWS-PK,20150404-PK-66101,Eastbound,1,20150404-MWS-PK-871,20150404-MV-37
49,20150404-MWS-SH,20150404-SH-66102,Westbound,0,20150404-MWS-SH-867,20150404-MV-50
49,20150404-MWS-PK,20150404-PK-66102,Westbound,0,20150404-MWS-PK-871,20150404-MV-50
49,20150404-MWS-PK,20150404-PK-66103,Eastbound,1,20150404-MWS-PK-870,20150404-MV-37
49,20150404-MWS-SH,20150404-SH-66103,Eastbound,1,20150404-MWS-SH-866,20150404-MV-37
49,20150404-MWS-SH,20150404-SH-66104,Westbound,0,20150404-MWS-SH-866,20150404-MV-50
49,20150404-MWS-PK,20150404-PK-66104,Westbound,0,20150404-MWS-PK-870,20150404-MV-50
49,20150404-MWS-SH,20150404-SH-66105,Eastbound,1,20150404-MWS-SH-867,20150404-MV-37
49,20150404-MWS-PK,20150404-PK-66105,Eastbound,1,20150404-MWS-PK-869,20150404-MV-37
49,20150404-MWS-SH,20150404-SH-66106,Westbound,0,20150404-MWS-SH-867,20150404-MV-50
49,20150404-MWS-PK,20150404-PK-66106,Westbound,0,20150404-MWS-PK-869,20150404-MV-50
49,20150404-MWS-SH,20150404-SH-66107,Eastbound,1,20150404-MWS-SH-866,20150404-MV-37
49,20150404-MWS-PK,20150404-PK-66107,Eastbound,1,20150404-MWS-PK-870,20150404-MV-37
49,20150404-MWS-SH,20150404-SH-66108,Westbound,0,20150404-MWS-SH-866,20150404-MV-50
49,20150404-MWS-PK,20150404-PK-66108,Westbound,0,20150404-MWS-PK-870,20150404-MV-50
49,20150404-MWS-SH,20150404-SH-66109,Eastbound,1,20150404-MWS-SH-867,20150404-MV-37
49,20150404-MWS-PK,20150404-PK-66109,Eastbound,1,20150404-MWS-PK-871,20150404-MV-37
49,20150404-MWS-PK,20150404-PK-66110,Westbound,0,20150404-MWS-PK-871,20150404-MV-38
49,20150404-MWS-SH,20150404-SH-66111,Eastbound,1,20150404-MWS-SH-866,20150404-MV-37
49,20150404-MWS-PK,20150404-PK-66111,Eastbound,1,20150404-MWS-PK-870,20150404-MV-37
49,20150404-MWS-PK,20150404-PK-66112,Westbound,0,20150404-MWS-PK-870,20150404-MV-38
49,20150404-MWS-PK,20150404-PK-66113,Eastbound,1,20150404-MWS-PK-870,20150404-MV-45
49,20150404-MWS-PK,20150404-PK-66114,Westbound,0,20150404-MWS-PK-869,20150404-MV-38
49,20150404-MWS-PK,20150404-PK-66115,Eastbound,1,20150404-MWS-PK-869,20150404-MV-45
49,20150404-MWS-PK,20150404-PK-66116,Westbound,0,20150404-MWS-PK-871,20150404-MV-38
49,20150404-MWS-PK,20150404-PK-66117,Eastbound,1,20150404-MWS-PK-871,20150404-MV-45
49,20150404-MWS-SH,20150404-SH-66400,Westbound,0,20150404-MWS-SH-861,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66400,Westbound,0,20150404-MWS-PK-861,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66401,Eastbound,1,20150404-MWS-PK-864,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66401,Eastbound,1,20150404-MWS-SH-861,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66402,Westbound,0,20150404-MWS-PK-862,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66402,Westbound,0,20150404-MWS-SH-862,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66403,Eastbound,1,20150404-MWS-PK-861,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66404,Westbound,0,20150404-MWS-SH-863,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66404,Westbound,0,20150404-MWS-PK-863,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66405,Eastbound,1,20150404-MWS-PK-862,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66405,Eastbound,1,20150404-MWS-SH-862,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66406,Westbound,0,20150404-MWS-SH-864,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66406,Westbound,0,20150404-MWS-PK-868,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66407,Eastbound,1,20150404-MWS-PK-863,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66408,Westbound,0,20150404-MWS-PK-864,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66408,Westbound,0,20150404-MWS-SH-861,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66409,Eastbound,1,20150404-MWS-SH-863,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66409,Eastbound,1,20150404-MWS-PK-866,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66410,Westbound,0,20150404-MWS-PK-861,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66411,Eastbound,1,20150404-MWS-PK-867,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66412,Westbound,0,20150404-MWS-PK-862,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66412,Westbound,0,20150404-MWS-SH-862,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66413,Eastbound,1,20150404-MWS-SH-864,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66413,Eastbound,1,20150404-MWS-PK-868,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66414,Westbound,0,20150404-MWS-PK-863,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66415,Eastbound,1,20150404-MWS-PK-865,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66416,Westbound,0,20150404-MWS-SH-863,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66416,Westbound,0,20150404-MWS-PK-866,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66417,Eastbound,1,20150404-MWS-SH-865,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66417,Eastbound,1,20150404-MWS-PK-861,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66418,Westbound,0,20150404-MWS-PK-867,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66419,Eastbound,1,20150404-MWS-PK-862,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66420,Westbound,0,20150404-MWS-PK-868,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66420,Westbound,0,20150404-MWS-SH-864,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66421,Eastbound,1,20150404-MWS-SH-862,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66421,Eastbound,1,20150404-MWS-PK-864,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66422,Westbound,0,20150404-MWS-PK-865,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66423,Eastbound,1,20150404-MWS-PK-863,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66424,Westbound,0,20150404-MWS-PK-861,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66424,Westbound,0,20150404-MWS-SH-865,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66425,Eastbound,1,20150404-MWS-SH-863,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66425,Eastbound,1,20150404-MWS-PK-866,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66426,Westbound,0,20150404-MWS-PK-862,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66427,Eastbound,1,20150404-MWS-PK-868,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66428,Westbound,0,20150404-MWS-SH-862,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66428,Westbound,0,20150404-MWS-PK-864,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66429,Eastbound,1,20150404-MWS-SH-861,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66429,Eastbound,1,20150404-MWS-PK-865,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66430,Westbound,0,20150404-MWS-PK-863,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66431,Eastbound,1,20150404-MWS-PK-867,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66432,Westbound,0,20150404-MWS-PK-866,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66432,Westbound,0,20150404-MWS-SH-863,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66433,Eastbound,1,20150404-MWS-PK-862,20150404-MV-19
49,20150404-MWS-SH,20150404-SH-66433,Eastbound,1,20150404-MWS-SH-865,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66434,Westbound,0,20150404-MWS-PK-868,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66435,Eastbound,1,20150404-MWS-PK-864,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66436,Westbound,0,20150404-MWS-PK-865,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66436,Westbound,0,20150404-MWS-SH-861,20150404-MV-20
49,20150404-MWS-SH,20150404-SH-66437,Eastbound,1,20150404-MWS-SH-862,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66437,Eastbound,1,20150404-MWS-PK-861,20150404-MV-19
49,20150404-MWS-PK,20150404-PK-66438,Westbound,0,20150404-MWS-PK-867,20150404-MV-20
49,20150404-MWS-PK,20150404-PK-66439,Eastbound,1,20150404-MWS-PK-866,20150404-MV-19
