shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Rt7_Montgomery_Village_Rincon_Valley,38.44962686122027,-122.6884944137638,22
Rt7_Montgomery_Village_Rincon_Valley,38.44654547082767,-122.6880230196557,23
Rt7_Montgomery_Village_Rincon_Valley,38.44454107544881,-122.687723734867,24
Rt7_Montgomery_Village_Rincon_Valley,38.44504710558781,-122.6856843991846,25
Rt7_Montgomery_Village_Rincon_Valley,38.44702215638549,-122.6863568527925,26
Rt7_Montgomery_Village_Rincon_Valley,38.44798732108689,-122.6827129076372,27
Rt7_Montgomery_Village_Rincon_Valley,38.44834904154416,-122.6815003247708,28
Rt7_Montgomery_Village_Rincon_Valley,38.44861277653911,-122.6806879403681,29
Rt7_Montgomery_Village_Rincon_Valley,38.44942793464702,-122.6792811607772,30
Rt7_Montgomery_Village_Rincon_Valley,38.45208302227777,-122.6751649377293,31
Rt7_Montgomery_Village_Rincon_Valley,38.45347142583784,-122.67304385549,32
Rt7_Montgomery_Village_Rincon_Valley,38.45392451002461,-122.6725840850424,33
Rt7_Montgomery_Village_Rincon_Valley,38.45493627620009,-122.6721228081692,34
Rt7_Montgomery_Village_Rincon_Valley,38.45634281566143,-122.6717436801865,35
Rt7_Montgomery_Village_Rincon_Valley,38.45727385785229,-122.6712264930041,36
Rt7_Montgomery_Village_Rincon_Valley,38.45873577539305,-122.6743899403201,37
Rt7_Montgomery_Village_Rincon_Valley,38.45900382795027,-122.6735834463582,38
Rt7_Montgomery_Village_Rincon_Valley,38.46077552722463,-122.6711470315292,39
Rt7_Montgomery_Village_Rincon_Valley,38.46226792646545,-122.6690434229325,40
Rt7_Montgomery_Village_Rincon_Valley,38.46315850503214,-122.6672627465259,41
Rt7_Montgomery_Village_Rincon_Valley,38.46353849857972,-122.665970180182,42
Rt7_Montgomery_Village_Rincon_Valley,38.46379057441098,-122.6649593240573,43
Rt7_Montgomery_Village_Rincon_Valley,38.46464919880349,-122.6611918295067,44
Rt7_Montgomery_Village_Rincon_Valley,38.46495606729459,-122.6596126466315,45
Rt7_Montgomery_Village_Rincon_Valley,38.46500717597955,-122.6578613574887,46
Rt7_Montgomery_Village_Rincon_Valley,38.46485189626788,-122.6533250893455,47
Rt7_Montgomery_Village_Rincon_Valley,38.4768564514856,-122.6548273327385,48
Rt7_Montgomery_Village_Rincon_Valley,38.4776739633815,-122.6552228606849,49
Rt7_Montgomery_Village_Rincon_Valley,38.47989725638882,-122.6569070437378,50
Rt7_Montgomery_Village_Rincon_Valley,38.47902643950175,-122.6593159322189,51
Rt7_Montgomery_Village_Rincon_Valley,38.47867932096347,-122.6607163835422,52
Rt7_Montgomery_Village_Rincon_Valley,38.47868820685154,-122.6617703101873,53
Rt7_Montgomery_Village_Rincon_Valley,38.47871130634019,-122.6628978719467,54
Rt7_Montgomery_Village_Rincon_Valley,38.47845950290996,-122.6640636295725,55
Rt7_Montgomery_Village_Rincon_Valley,38.47785721509289,-122.6657857994951,56
Rt7_Montgomery_Village_Rincon_Valley,38.47712384284686,-122.6678590231035,57
Rt7_Montgomery_Village_Rincon_Valley,38.47653298845324,-122.6705809420064,58
Rt7_Montgomery_Village_Rincon_Valley,38.47588769052001,-122.6724057392918,59
Rt7_Montgomery_Village_Rincon_Valley,38.47512902812878,-122.6743265835923,60
Rt7_Montgomery_Village_Rincon_Valley,38.47480709692893,-122.6747549441612,61
Rt7_Montgomery_Village_Rincon_Valley,38.47327517831661,-122.6756690745283,62
Rt7_Montgomery_Village_Rincon_Valley,38.47255734276033,-122.6761046016702,63
Rt7_Montgomery_Village_Rincon_Valley,38.47219110740261,-122.67651330474,64
Rt7_Montgomery_Village_Rincon_Valley,38.47199372522793,-122.6770164840144,65
Rt7_Montgomery_Village_Rincon_Valley,38.47173463731492,-122.6768495748463,66
Rt7_Montgomery_Village_Rincon_Valley,38.47107444232718,-122.6767555859923,67
Rt7_Montgomery_Village_Rincon_Valley,38.46634375126129,-122.6767919736565,68
Rt7_Montgomery_Village_Rincon_Valley,38.46578733206061,-122.6763622029202,69
Rt7_Montgomery_Village_Rincon_Valley,38.46539511178901,-122.6761257312835,70
Rt7_Montgomery_Village_Rincon_Valley,38.46448190825511,-122.6758458693279,71
Rt7_Montgomery_Village_Rincon_Valley,38.46331899327539,-122.6758185229854,72
Rt7_Montgomery_Village_Rincon_Valley,38.46241383808049,-122.675861104608,73
Rt7_Montgomery_Village_Rincon_Valley,38.4615170881031,-122.67626922236,74
Rt7_Montgomery_Village_Rincon_Valley,38.46082214378432,-122.6762637944488,75
Rt7_Montgomery_Village_Rincon_Valley,38.46029486451513,-122.6759760292416,76
Rt7_Montgomery_Village_Rincon_Valley,38.4593053758334,-122.6751576281996,77
Rt7_Montgomery_Village_Rincon_Valley,38.45873395708991,-122.6743892132426,78
Rt7_Montgomery_Village_Rincon_Valley,38.44548668309022,-122.7176714458114,79
Rt7_Montgomery_Village_Rincon_Valley,38.44285296281156,-122.7179652354369,80
Rt7_Montgomery_Village_Rincon_Valley,38.43828473594657,-122.7146024344216,81
Rt8_Sonoma_Avenue,38.43800987106039,-122.7099546182291,0
Rt8_Sonoma_Avenue,38.43897651592946,-122.7107635371612,1
Rt8_Sonoma_Avenue,38.43840823095314,-122.7119566813829,2
Rt8_Sonoma_Avenue,38.43775356045217,-122.7142095248973,3
Rt8_Sonoma_Avenue,38.43827700806998,-122.714589662656,4
Rt8_Sonoma_Avenue,38.43899496913393,-122.7129676825594,5
Rt8_Sonoma_Avenue,38.43825900948247,-122.7124692415312,6
Rt8_Sonoma_Avenue,38.43665343871763,-122.7122975669862,7
Rt8_Sonoma_Avenue,38.43678552027158,-122.7117588663291,8
Rt8_Sonoma_Avenue,38.43704688372058,-122.711305818925,9
Rt8_Sonoma_Avenue,38.43800987106039,-122.7099546182291,10
Rt8_Sonoma_Avenue,38.43849879906474,-122.7091476466723,11
Rt8_Sonoma_Avenue,38.43878029568478,-122.7084642683346,12
Rt8_Sonoma_Avenue,38.43963123766482,-122.7054521711337,13
Rt8_Sonoma_Avenue,38.44037432284549,-122.7027986573328,14
Rt8_Sonoma_Avenue,38.4416489071189,-122.6981289098778,15
Rt8_Sonoma_Avenue,38.44359823366879,-122.6910872258681,16
Rt8_Sonoma_Avenue,38.44607737843507,-122.6820258611622,17
Rt8_Sonoma_Avenue,38.44851174625994,-122.6732103329476,18
Rt8_Sonoma_Avenue,38.44978114553167,-122.6685662678363,19
Rt8_Sonoma_Avenue,38.44915240191489,-122.668140505074,20
Rt8_Sonoma_Avenue,38.44890968649266,-122.6678551990446,21
Rt8_Sonoma_Avenue,38.44859097170993,-122.6673784228891,22
Rt8_Sonoma_Avenue,38.44801942324141,-122.6664923575458,23
Rt8_Sonoma_Avenue,38.4475539382231,-122.6661370344611,24
Rt8_Sonoma_Avenue,38.44697721045967,-122.6657114752305,25
Rt8_Sonoma_Avenue,38.44511211449179,-122.6643271762063,26
Rt8_Sonoma_Avenue,38.44305754396883,-122.6628091509127,27
Rt8_Sonoma_Avenue,38.4420450269027,-122.6645268959146,28
Rt8_Sonoma_Avenue,38.43952950093832,-122.671589910688,29
Rt8_Sonoma_Avenue,38.44729820451279,-122.6776085161266,30
Rt9_Sebastopol_Rd,38.4389019500793,-122.7150659951044,0
Rt9_Sebastopol_Rd,38.43828014855152,-122.7146003455087,1
Rt9_Sebastopol_Rd,38.43901674368623,-122.7129785901311,2
Rt9_Sebastopol_Rd,38.43962831419929,-122.7134582451232,3
Rt9_Sebastopol_Rd,38.43772892066734,-122.717661874595,4
Rt9_Sebastopol_Rd,38.43656379586227,-122.7200623077005,5
Rt9_Sebastopol_Rd,38.43633857183511,-122.7199711094675,6
Rt9_Sebastopol_Rd,38.43565585364059,-122.7200739547637,7
Rt9_Sebastopol_Rd,38.43551589281113,-122.7200985159293,8
Rt9_Sebastopol_Rd,38.4350098546911,-122.719862656005,9
Rt9_Sebastopol_Rd,38.43454221161198,-122.7194498101534,10
Rt9_Sebastopol_Rd,38.43311541782513,-122.7188888037775,11
Rt9_Sebastopol_Rd,38.43207512894129,-122.7190770072353,12
Rt9_Sebastopol_Rd,38.42682576651989,-122.7412528840479,13
Rt9_Sebastopol_Rd,38.42479558500166,-122.7689123929517,14
Rt9_Sebastopol_Rd,38.41976713268389,-122.7688650814377,15
Rt9_Sebastopol_Rd,38.42048479417703,-122.759591435196,16
Rt9_Sebastopol_Rd,38.42068768443345,-122.7593428670285,17
Rt9_Sebastopol_Rd,38.4209872338792,-122.7591487891822,18
Rt9_Sebastopol_Rd,38.42546179660902,-122.7596632831086,19
Rt9_Sebastopol_Rd,38.42590815449354,-122.7533837725042,20
Rt9_Sebastopol_Rd,38.42172084678766,-122.7528357819179,21
Rt9_Sebastopol_Rd,38.42079446317722,-122.7529207699571,22
Rt9_Sebastopol_Rd,38.41925805515174,-122.7531712880447,23
Rt9_Sebastopol_Rd,38.41817715684744,-122.7535628555533,24
Rt9_Sebastopol_Rd,38.41712057576955,-122.7539903371622,25
Rt9_Sebastopol_Rd,38.41659878434433,-122.7540250305013,26
Rt9_Sebastopol_Rd,38.41565346316971,-122.7539270420847,27
Rt9_Sebastopol_Rd,38.41630420183782,-122.7447044037661,28
Rt9_Sebastopol_Rd,38.41592029519202,-122.7433571464494,29
Rt9_Sebastopol_Rd,38.41581634649664,-122.742350869902,30
Rt9_Sebastopol_Rd,38.41600210650039,-122.7399882058403,31
Rt9_Sebastopol_Rd,38.41749905328853,-122.7401756135377,32
Rt9_Sebastopol_Rd,38.41936530547758,-122.7403739469543,33
Rt9_Sebastopol_Rd,38.42546378784459,-122.7410962855877,34
Rt9_Sebastopol_Rd,38.42682274838252,-122.7412930914466,35
Rt10_Coddingtown,38.43889484460795,-122.7150695839407,0
Rt10_Coddingtown,38.43828171877059,-122.7145925959369,1
Rt10_Coddingtown,38.43901401294475,-122.7129781222163,2
Rt10_Coddingtown,38.43964201080974,-122.7134398198921,3
Rt10_Coddingtown,38.43764751313824,-122.7178298232902,4
Rt10_Coddingtown,38.43987901666979,-122.7193533620585,5
Rt10_Coddingtown,38.44249070617865,-122.7210585601802,6
Rt10_Coddingtown,38.44196497868718,-122.7240653267343,7
Rt10_Coddingtown,38.44235026846469,-122.7245217090429,8
Rt10_Coddingtown,38.44252122801628,-122.7249355441506,9
Rt10_Coddingtown,38.4427102918497,-122.7252384781367,10
Rt10_Coddingtown,38.44435752276446,-122.7266532626349,11
Rt10_Coddingtown,38.44454777300628,-122.7266867175729,12
Rt10_Coddingtown,38.45402096236923,-122.7264213337531,13
Rt10_Coddingtown,38.45576266255442,-122.726421492779,14
Rt10_Coddingtown,38.45540686555035,-122.7282439463242,15
Rt10_Coddingtown,38.45437043010016,-122.7321495722635,16
Rt10_Coddingtown,38.45571807594549,-122.7325794754691,17
Rt10_Coddingtown,38.45873644702783,-122.732601189596,18
Rt10_Coddingtown,38.45887851882564,-122.7323885999874,19
Rt10_Coddingtown,38.45929498953129,-122.7315365947813,20
Rt10_Coddingtown,38.45967138486729,-122.7303045322093,21
Rt10_Coddingtown,38.45979079437774,-122.7296100920577,22
Rt10_Coddingtown,38.45986152591251,-122.7282898977408,23
Rt10_Coddingtown,38.45988867183739,-122.7267041371373,24
Rt10_Coddingtown,38.45991474222607,-122.7257383593511,25
Rt10_Coddingtown,38.4599744709972,-122.7244827621715,26
Rt10_Coddingtown,38.4600857491071,-122.7227586198572,27
Rt10_Coddingtown,38.46102054379172,-122.717158189494,28
Rt10_Coddingtown,38.4608129975831,-122.7171158596841,29
Rt10_Coddingtown,38.45760584281251,-122.7172860738088,30
Rt10_Coddingtown,38.44556957996232,-122.7177072954005,31
Rt10_Coddingtown,38.4428748288096,-122.7179516321643,32
Rt10_Coddingtown,38.43889484460795,-122.7150695839407,33
Rt11_FultonRd,38.45659815496213,-122.7325818912571,0
Rt11_FultonRd,38.45998262551941,-122.7326258660285,1
Rt11_FultonRd,38.45996470059662,-122.7406079405649,2
Rt11_FultonRd,38.45992510173243,-122.7411308951683,3
Rt11_FultonRd,38.45973837276796,-122.7420120504508,4
Rt11_FultonRd,38.45977991978324,-122.7511660194633,5
Rt11_FultonRd,38.45955490671968,-122.7512454803716,6
Rt11_FultonRd,38.45905715965123,-122.7515606216606,7
Rt11_FultonRd,38.45884229816637,-122.7517563032655,8
Rt11_FultonRd,38.45846720110519,-122.7520731827166,9
Rt11_FultonRd,38.45808391126168,-122.7521925495526,10
Rt11_FultonRd,38.45767502375369,-122.7521384975905,11
Rt11_FultonRd,38.45557747424926,-122.7520882940133,12
Rt11_FultonRd,38.45478732553602,-122.7515362405359,13
Rt11_FultonRd,38.45430110541669,-122.7513442013455,14
Rt11_FultonRd,38.4525804264901,-122.7513221150739,15
Rt11_FultonRd,38.45258570058604,-122.7696372996484,16
Rt11_FultonRd,38.46712477524991,-122.7697368288897,17
Rt11_FultonRd,38.46712264549442,-122.7511993631606,18
Rt11_FultonRd,38.4597788996282,-122.7511661710515,19
Rt12_Roseland,38.41429901638504,-122.7269789706674,0
Rt12_Roseland,38.41763747996404,-122.7274289311045,1
Rt12_Roseland,38.42427513920318,-122.7282587496519,2
Rt12_Roseland,38.42355882454899,-122.731311187017,3
Rt12_Roseland,38.42418953137679,-122.731396069993,4
Rt12_Roseland,38.42499055859862,-122.7318501131911,5
Rt12_Roseland,38.42892206628194,-122.7323915994421,6
Rt12_Roseland,38.43176757074887,-122.7203251230138,7
Rt12_Roseland,38.43889280092904,-122.7150564555887,8
Rt12_Roseland,38.43827323658103,-122.7145832189626,9
Rt12_Roseland,38.43901643615286,-122.7129783012741,10
Rt12_Roseland,38.43961802154447,-122.713437377746,11
Rt12_Roseland,38.43762931621611,-122.7178570030647,12
Rt12_Roseland,38.43656412244562,-122.7200553642032,13
Rt12_Roseland,38.43629884276206,-122.719991256177,14
Rt12_Roseland,38.43548261724068,-122.7201091476988,15
Rt12_Roseland,38.43499916984611,-122.7198615137758,16
Rt12_Roseland,38.43449029976533,-122.7194061844436,17
Rt12_Roseland,38.43313615770521,-122.7189077334771,18
Rt12_Roseland,38.43206422848889,-122.7190838610192,19
Rt12_Roseland,38.43176811142102,-122.7203309303696,20
Rt12_Roseland,38.42926099243158,-122.719213574213,21
Rt12_Roseland,38.42669580322668,-122.7186906025423,22
Rt12_Roseland,38.42678370725068,-122.717884002129,23
Rt12_Roseland,38.42394650261188,-122.7174758386315,24
Rt12_Roseland,38.42309327011675,-122.7173971490182,25
Rt12_Roseland,38.42076933130968,-122.7173441688979,26
Rt12_Roseland,38.41943112196415,-122.7173558882522,27
Rt12_Roseland,38.4171423987697,-122.7175321163194,28
Rt12_Roseland,38.41426886830988,-122.7174956176448,29
Rt12_Roseland,38.41441138167879,-122.718204559404,30
Rt12_Roseland,38.41429736761993,-122.7269681165363,31
Rt12_Roseland,38.41417151320304,-122.7320634519959,32
Rt12_Roseland,38.41378483471305,-122.7335386483067,33
Rt12_Roseland,38.41359427213016,-122.7334532695545,34
Rt12_Roseland,38.41340968275814,-122.7335350891256,35
Rt12_Roseland,38.41332571785942,-122.7333276094704,36
Rt12_Roseland,38.41346945003747,-122.733236140412,37
Rt12_Roseland,38.41359427213016,-122.7334532695545,38
Rt14_County_Center,38.44557911457522,-122.7176887143366,0
Rt14_County_Center,38.44283077986057,-122.7179409037688,1
Rt14_County_Center,38.43828423879874,-122.7145984802129,2
Rt14_County_Center,38.43900285103328,-122.7129723312688,3
Rt14_County_Center,38.44531650317636,-122.7176148039588,4
Rt14_County_Center,38.44558317950693,-122.7176891799059,5
Rt14_County_Center,38.46086012601381,-122.7171118069678,6
Rt14_County_Center,38.46102589950774,-122.7171660164016,7
Rt14_County_Center,38.46008822334719,-122.7227461752267,8
Rt14_County_Center,38.45996741058512,-122.7247310195303,9
Rt14_County_Center,38.46048433410399,-122.7247281087369,10
Rt14_County_Center,38.460648055737,-122.7248200048694,11
Rt14_County_Center,38.46093179861745,-122.7250805388621,12
Rt14_County_Center,38.46109267991227,-122.7252985889871,13
Rt14_County_Center,38.46132250858978,-122.7255146762981,14
Rt14_County_Center,38.46177464286982,-122.7256656165192,15
Rt14_County_Center,38.46310575407807,-122.7259708478399,16
Rt14_County_Center,38.46369162493105,-122.7260310339347,17
Rt14_County_Center,38.46392198171251,-122.7259526210737,18
Rt14_County_Center,38.46411983540261,-122.725805994749,19
Rt14_County_Center,38.4641060525051,-122.7243398115406,20
Rt14_County_Center,38.47020376548191,-122.724345102898,21
Rt14_County_Center,38.47025822180431,-122.726917583117,22
Rt14_County_Center,38.47068691884982,-122.7301185166025,23
Rt14_County_Center,38.47083892969962,-122.7324832611433,24
Rt14_County_Center,38.47202821431839,-122.7325099505322,25
Rt14_County_Center,38.47200752986949,-122.7380790933316,26
Rt14_County_Center,38.47198106384106,-122.7386386135293,27
Rt14_County_Center,38.4717157259338,-122.7393173194022,28
Rt14_County_Center,38.4697288039666,-122.7417428238668,29
Rt14_County_Center,38.46954638105865,-122.7420933457864,30
Rt14_County_Center,38.46930859302942,-122.7426767192245,31
Rt14_County_Center,38.46875036939949,-122.7448412061594,32
Rt14_County_Center,38.47452635923233,-122.7470596981951,33
Rt14_County_Center,38.47969257843072,-122.7471464018251,34
Rt14_County_Center,38.47974856218619,-122.7345111545678,35
Rt14_County_Center,38.47964170320731,-122.7341209310442,36
Rt14_County_Center,38.47941221442052,-122.7337788158332,37
Rt14_County_Center,38.47825389859476,-122.7330840736422,38
Rt14_County_Center,38.47760240328997,-122.7328894076436,39
Rt14_County_Center,38.4760050293326,-122.7329939896304,40
Rt14_County_Center,38.47598843510645,-122.7326806810719,41
Rt14_County_Center,38.47593732936691,-122.7325359298059,42
Rt14_County_Center,38.47575647313128,-122.7324745950825,43
Rt14_County_Center,38.47531741346974,-122.7323317576697,44
Rt14_County_Center,38.47498982261591,-122.7319811634354,45
Rt14_County_Center,38.47474766847586,-122.7315990666544,46
Rt14_County_Center,38.47465062335761,-122.7312600038873,47
Rt14_County_Center,38.47459577031003,-122.7309992776315,48
Rt14_County_Center,38.47458993070243,-122.7304000055704,49
Rt14_County_Center,38.47473302808452,-122.7287589190498,50
Rt14_County_Center,38.4744867300941,-122.7282537689204,51
Rt14_County_Center,38.47334360274169,-122.7266472195707,52
Rt14_County_Center,38.47078993726305,-122.7232578539575,53
Rt14_County_Center,38.46869498830792,-122.7215825407879,54
Rt14_County_Center,38.46506123889468,-122.7193439766168,55
Rt14_County_Center,38.46143241837034,-122.7172927985562,56
Rt14_County_Center,38.46102708698427,-122.7171630376931,57
Rt15_Stony_Point_Road,38.45659411002283,-122.7325754446499,0
Rt15_Stony_Point_Road,38.45893859447182,-122.7326204643347,1
Rt15_Stony_Point_Road,38.45595367180022,-122.7371787566727,2
Rt15_Stony_Point_Road,38.45453440875874,-122.7394099945266,3
Rt15_Stony_Point_Road,38.45325032081819,-122.7415553398388,4
Rt15_Stony_Point_Road,38.45297505872918,-122.7423227613277,5
Rt15_Stony_Point_Road,38.45275305653249,-122.7432180937368,6
Rt15_Stony_Point_Road,38.45261867988246,-122.7441960556985,7
Rt15_Stony_Point_Road,38.452613863625,-122.7463170695343,8
Rt15_Stony_Point_Road,38.45257965685183,-122.7513404015442,9
Rt15_Stony_Point_Road,38.44523879139509,-122.7512750919684,10
Rt15_Stony_Point_Road,38.44438620242097,-122.7512595876978,11
Rt15_Stony_Point_Road,38.44387069219534,-122.7510834785289,12
Rt15_Stony_Point_Road,38.44336338254338,-122.7506909222361,13
Rt15_Stony_Point_Road,38.44233565466907,-122.7487079081213,14
Rt15_Stony_Point_Road,38.44037075466329,-122.7447375480912,15
Rt15_Stony_Point_Road,38.44004252291455,-122.7440983716599,16
Rt15_Stony_Point_Road,38.43978846421627,-122.7436629388843,17
Rt15_Stony_Point_Road,38.43949303419163,-122.7433712455419,18
Rt15_Stony_Point_Road,38.43907134534792,-122.7431692721816,19
Rt15_Stony_Point_Road,38.43850983764745,-122.7429864360558,20
Rt15_Stony_Point_Road,38.4373214941896,-122.7428535017763,21
Rt15_Stony_Point_Road,38.43383285894836,-122.74243252621,22
Rt15_Stony_Point_Road,38.43320159472455,-122.7423028410793,23
Rt15_Stony_Point_Road,38.43276509166557,-122.7421100024066,24
Rt15_Stony_Point_Road,38.42989053140391,-122.7417528568019,25
Rt15_Stony_Point_Road,38.42684073689171,-122.7413017882637,26
Rt15_Stony_Point_Road,38.42591808010033,-122.7533909057586,27
Rt15_Stony_Point_Road,38.421498437706,-122.7528607204396,28
Rt15_Stony_Point_Road,38.41962516869288,-122.7531063412836,29
Rt15_Stony_Point_Road,38.4182599917693,-122.7534817945283,30
Rt15_Stony_Point_Road,38.41711635147551,-122.7539797691205,31
Rt15_Stony_Point_Road,38.41663230581847,-122.7540275100007,32
Rt15_Stony_Point_Road,38.41567503962907,-122.7539782315207,33
Rt15_Stony_Point_Road,38.41631102089193,-122.7446712472982,34
Rt15_Stony_Point_Road,38.41594855193053,-122.7434464566382,35
Rt15_Stony_Point_Road,38.41582156701218,-122.7424733895741,36
Rt15_Stony_Point_Road,38.41600185161096,-122.7399954020953,37
Rt15_Stony_Point_Road,38.41528844611844,-122.7399123273861,38
Rt15_Stony_Point_Road,38.41443099022729,-122.7400821528014,39
Rt15_Stony_Point_Road,38.41385464098188,-122.7404212327432,40
Rt15_Stony_Point_Road,38.41300503527232,-122.7411115203585,41
Rt15_Stony_Point_Road,38.41254877824499,-122.7413497615848,42
Rt15_Stony_Point_Road,38.41210248243236,-122.7413774268252,43
Rt15_Stony_Point_Road,38.41226192447844,-122.7394133768562,44
Rt15_Stony_Point_Road,38.41377612208889,-122.7335290823689,45
Rt15_Stony_Point_Road,38.41415267367075,-122.7320557765954,46
Rt15_Stony_Point_Road,38.41421256730191,-122.7292975556917,47
Rt15_Stony_Point_Road,38.40185587245862,-122.7294304408949,48
Rt15_Stony_Point_Road,38.40184166524041,-122.7414380322433,49
Rt15_Stony_Point_Road,38.41210248243236,-122.7413774268252,50
Rt15_Stony_Point_Road,38.41599404736258,-122.7399953875558,51
Rt15_Stony_Point_Road,38.4261010145968,-122.7411768454441,52
Rt15_Stony_Point_Road,38.42686092963919,-122.7412938929255,53
Rt15_Stony_Point_Road,38.41377444347512,-122.733544720651,54
Rt15_Stony_Point_Road,38.41358866435281,-122.7334654855655,55
Rt15_Stony_Point_Road,38.41341573121515,-122.7335522916537,56
Rt15_Stony_Point_Road,38.41331901473939,-122.733324646701,57
Rt15_Stony_Point_Road,38.41349426171516,-122.7332475328409,58
Rt15_Stony_Point_Road,38.41358887329749,-122.7334593863498,59
Rt17_Piner_Road,38.43893511201561,-122.7150810600023,0
Rt17_Piner_Road,38.43964797306053,-122.7134204846729,1
Rt17_Piner_Road,38.43900453191604,-122.7129632611991,2
Rt17_Piner_Road,38.43829083314316,-122.7145821850896,3
Rt17_Piner_Road,38.43893511201561,-122.7150810600023,4
Rt17_Piner_Road,38.43760340912542,-122.7179744981347,5
Rt17_Piner_Road,38.4371324376007,-122.7188708650742,6
Rt17_Piner_Road,38.43565927615519,-122.7221785365796,7
Rt17_Piner_Road,38.43520720440971,-122.722809012558,8
Rt17_Piner_Road,38.43474656059661,-122.7238920164289,9
Rt17_Piner_Road,38.43411827164323,-122.7265846046256,10
Rt17_Piner_Road,38.43600816824456,-122.7282816107376,11
Rt17_Piner_Road,38.43676720139995,-122.7285734221391,12
Rt17_Piner_Road,38.44159734749367,-122.7289795016881,13
Rt17_Piner_Road,38.44214366004977,-122.7289970705894,14
Rt17_Piner_Road,38.44275955466249,-122.729279620468,15
Rt17_Piner_Road,38.44343019052332,-122.7301704454077,16
Rt17_Piner_Road,38.44379251049745,-122.7304166328402,17
Rt17_Piner_Road,38.444088195292,-122.7305050133631,18
Rt17_Piner_Road,38.44443370656786,-122.7305265223249,19
Rt17_Piner_Road,38.445806657653,-122.7304190365029,20
Rt17_Piner_Road,38.44665606341892,-122.7305103448942,21
Rt17_Piner_Road,38.44714554966625,-122.730773298674,22
Rt17_Piner_Road,38.44846619392771,-122.7321950878142,23
Rt17_Piner_Road,38.45037966864432,-122.7342565036846,24
Rt17_Piner_Road,38.45078148085568,-122.7345656464431,25
Rt17_Piner_Road,38.45211768301017,-122.7352490865682,26
Rt17_Piner_Road,38.45321329706955,-122.7358237185304,27
Rt17_Piner_Road,38.45347574396467,-122.7360573288191,28
Rt17_Piner_Road,38.454576774073,-122.7369953039879,29
Rt17_Piner_Road,38.45545829367993,-122.7379371810342,30
Rt17_Piner_Road,38.45654790645997,-122.736283760772,31
Rt17_Piner_Road,38.4569576907552,-122.736883373537,32
Rt17_Piner_Road,38.45718672210833,-122.7376586752352,33
Rt17_Piner_Road,38.45740089734176,-122.7379752141625,34
Rt17_Piner_Road,38.46139760763809,-122.7415720353946,35
Rt17_Piner_Road,38.46179688890358,-122.7417401223268,36
Rt17_Piner_Road,38.46736754895346,-122.74168338589,37
Rt17_Piner_Road,38.46739958008106,-122.7443204183429,38
Rt17_Piner_Road,38.46876589269089,-122.7448318461569,39
Rt17_Piner_Road,38.46934113816754,-122.742605458754,40
Rt17_Piner_Road,38.46956977964234,-122.7420057377432,41
Rt17_Piner_Road,38.47150339504411,-122.7395601343307,42
Rt17_Piner_Road,38.47183517398221,-122.7390257173557,43
Rt17_Piner_Road,38.47196482296942,-122.7385803675696,44
Rt17_Piner_Road,38.4719785863004,-122.7380771953033,45
Rt17_Piner_Road,38.47203478426364,-122.7324986212338,46
Rt17_Piner_Road,38.47066216436967,-122.7324713646754,47
Rt17_Piner_Road,38.4701522176232,-122.732635030796,48
Rt17_Piner_Road,38.46498436114577,-122.7326177746939,49
Rt17_Piner_Road,38.4633458697958,-122.7326388218781,50
Rt17_Piner_Road,38.46196552032404,-122.7325182832007,51
Rt17_Piner_Road,38.46091970431097,-122.732535482986,52
Rt17_Piner_Road,38.46044725077275,-122.7325515547395,53
Rt17_Piner_Road,38.45998385290948,-122.7326301248795,54
Rt17_Piner_Road,38.45660258141121,-122.7325778076718,55
Rt18_Southeast_Circulator,38.43900818716681,-122.7129649823814,0
Rt18_Southeast_Circulator,38.43828330577519,-122.7124536772382,1
Rt18_Southeast_Circulator,38.43669654741303,-122.7122882729521,2
Rt18_Southeast_Circulator,38.43684562656095,-122.7116272914795,3
Rt18_Southeast_Circulator,38.43801544681501,-122.7099438347158,4
Rt18_Southeast_Circulator,38.43850815876725,-122.7091350974886,5
Rt18_Southeast_Circulator,38.43879419684847,-122.7084639186485,6
Rt18_Southeast_Circulator,38.4378646123973,-122.7076741672434,7
Rt18_Southeast_Circulator,38.4372402704087,-122.7066831939433,8
Rt18_Southeast_Circulator,38.43682709532224,-122.7082381886898,9
Rt18_Southeast_Circulator,38.4366210501979,-122.7097802933725,10
Rt18_Southeast_Circulator,38.43192481675997,-122.7088164546866,11
Rt18_Southeast_Circulator,38.43176641387598,-122.7093582641178,12
Rt18_Southeast_Circulator,38.43145138224321,-122.7112829939487,13
Rt18_Southeast_Circulator,38.43055296575067,-122.7110788294444,14
Rt18_Southeast_Circulator,38.43012064217975,-122.7111044679597,15
Rt18_Southeast_Circulator,38.42974544613366,-122.7113461906563,16
Rt18_Southeast_Circulator,38.4294947527593,-122.7108822183161,17
Rt18_Southeast_Circulator,38.42868864284523,-122.7106964406087,18
Rt18_Southeast_Circulator,38.42825441663394,-122.7106295386707,19
Rt18_Southeast_Circulator,38.42758585588275,-122.7103636146008,20
Rt18_Southeast_Circulator,38.42665666761361,-122.7098209517536,21
Rt18_Southeast_Circulator,38.42471765602969,-122.7086880598711,22
Rt18_Southeast_Circulator,38.42289943531515,-122.7075962687712,23
Rt18_Southeast_Circulator,38.42118245147733,-122.7126162830438,24
Rt18_Southeast_Circulator,38.42112527653078,-122.7131522565563,25
