shstReferenceId,shstGeometryId,roadwaylongname,roadtype,from,to,dir,tollclass_segid_old,tollclass_segid_new,highway,lanes,oneWay,bridge,name,tunnel,tomtom_lanes,tomtom_name,tomtom_rtedir,sfcta_STREETNAME,bridge_detail
ea2c1342b54b25e9a71cc74d3708a1a1,1939ec9bfa525b484d8ba6010e1fd3b1,CA 87 SB,HOV_Lane,US 101,CA 85,SB,32,228,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['yes', 'nan', 'yes']","['Guadalupe Freeway', 'Guadalupe Freeway', 'Guadalupe Freeway']","['nan', 'nan', 'nan']",5,Guadalupe Pkwy S,S,nan,NA
eab5cd73bfc142a314516915372d981d,cf65b6eaa74c548d67cdcd5167c06f78,CA 87 SB,HOV_Lane,US 101,CA 85,SB,32,228,"['motorway', 'motorway', 'motorway']","['2', '3', '3']","[True, True, True]","['nan', 'nan', 'yes']","['Guadalupe Freeway', 'Guadalupe Freeway', 'Guadalupe Freeway']","['nan', 'nan', 'nan']",4,Guadalupe Pkwy S,S,nan,NA
ef2bfb5b22e4208602b6e5c37c2f4ec5,a12c513a6cf8b62874be0959af7846a8,CA 87 SB,HOV_Lane,US 101,CA 85,SB,32,228,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '4', '3', '3', '3', '3', '3']","[True, True, True, True, True, True, True]","['nan', 'nan', 'nan', 'yes', 'nan', 'yes', 'nan']","['Guadalupe Freeway', 'Guadalupe Freeway', 'Guadalupe Freeway', 'Guadalupe Freeway', 'Guadalupe Freeway', 'Guadalupe Freeway', 'Guadalupe Freeway']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",3,Guadalupe Pkwy S,S,nan,NA
f14d437f8b8a4d817257247c9fa77c3e,a20979f4b3b6f592d50a1e6331e3a46a,CA 87 SB,HOV_Lane,US 101,CA 85,SB,32,228,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'yes']","['Guadalupe Freeway', 'Guadalupe Freeway']","['nan', 'nan']",1,NA,NA,nan,NA
f4984a2b9e56ca4067c4891219025acf,a49cfde7e23185d1961f1725ca8faeb7,CA 87 SB,HOV_Lane,US 101,CA 85,SB,32,228,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'nan']","['Guadalupe Freeway', 'Guadalupe Freeway']","['nan', 'nan']",3,Guadalupe Pkwy S,S,nan,NA
0fe0ce06a72fffc3f1eb0125393c9c17,f25620228a01a8adcbcfe49c1a09bc4e,CA 237 EB,HOV_Lane,US 101,North 1st Street,EB,33,229,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan']",4,CA-237 E,E,nan,NA
81e6e4447c806dbc1f5b2f8ef2b59a89,5fc31df112b3550b24ebe60a8581e926,CA 237 EB,HOV_Lane,US 101,North 1st Street,EB,33,229,"['motorway', 'motorway', 'motorway']","['2', '2', '2']","[True, True, True]","['nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan']",3,CA-237 E,E,nan,NA
b495c54187936a4e19913485af3fa4af,ef8717c469c8bf1cfc149e443f5ba04a,CA 237 EB,HOV_Lane,US 101,North 1st Street,EB,33,229,motorway,3,True,nan,Southbay Freeway,nan,3,CA-237 E,E,nan,NA
b4de4c044ee17d3df1334aa08193a6a6,063784ebfcc7903e9fd768e6aa104162,CA 237 EB,HOV_Lane,US 101,North 1st Street,EB,33,229,"['motorway', 'motorway', 'motorway']","['3', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan']",4,CA-237 E,E,nan,NA
cb97376aeacc46e376a439bc070ab56a,8ab70164ebf0727ddcd8adc959ba94e7,CA 237 EB,HOV_Lane,US 101,North 1st Street,EB,33,229,"['motorway', 'motorway', 'motorway']","['2', '3', '3']","[True, True, True]","['nan', 'nan', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan']",3,CA-237 E,E,nan,NA
cfca9c75aa9724de2addab21957f6339,f5c38e4af48046aa947bd443324abbb9,CA 237 EB,HOV_Lane,US 101,North 1st Street,EB,33,229,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'nan']","['Southbay Freeway', 'Southbay Freeway']","['nan', 'nan']",3,CA-237 E,E,nan,NA
eb4eefe6b304279865f6992d8c806fc6,684c762197d43dd99f3d9dc5abbbbb21,CA 237 EB,HOV_Lane,US 101,North 1st Street,EB,33,229,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '3', '3', '3', '3']","[True, True, True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",3,CA-237 E,E,nan,NA
1716f462f7e5662391edb5e5e29828f6,62603dc82e77a2d23c4ebbb43006c675,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '3', '3', '3', '3']","[True, True, True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",4,CA-237 W,W,nan,NA
2abb410a0cf3abe04cb7c622077ea717,b658b9a2e4659331daf332d3ef2938b0,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']","['nan', 'building_passage', 'nan']",6,CA-84 W,W,nan,NA
4d6976e8da0ac36424127171d91c89ef,8f6e9760c2f1939d4855e5888d9d2510,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway', 'motorway']","['2', '2', '2']","[True, True, True]","['nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan']",3,CA-237 W,W,nan,NA
94ec7c00573017c228adad0e6f00aee4,bd1ad064deef9ed5af7550073ec6d94b,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'nan']","['Southbay Freeway', 'Southbay Freeway']","['nan', 'nan']",3,CA-237 W,W,nan,NA
95696728191df060663dfd513e071c0a,079b74b1fed7df04e9d6da7b0ed963a3,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,motorway,3,True,nan,nan,nan,3,CA-84 W,W,nan,NA
baa8f1d6cf1d7a6e3696ab73c98fa377,9a979933db175461cb453634ffca8125,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan']",4,CA-237 W,W,nan,NA
be0b25b3c93a1c072193df8ae693fd74,0ce877135985f1a2e18d953dbf8d541d,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,motorway,3,True,nan,nan,nan,4,CA-84 W,W,nan,NA
c6d8e36fd51cc408065ace44ecc00525,91b93fe4899c2a9c7a996d48a5f929c8,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,motorway,3,True,nan,nan,nan,2,CA-84 W,W,nan,NA
debe8d5303eeacb6580a1ff7d51178b2,e659b97ee0af9d6cc6850389bb2f0652,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway', 'motorway']","['3', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Southbay Freeway', 'Southbay Freeway', 'Southbay Freeway']","['nan', 'nan', 'nan']",3,CA-237 W,W,nan,NA
df43d17ebd4302b5ba825e674aa30158,f47a06c51ae17b15704d1c50525e4062,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,motorway,3,True,nan,Southbay Freeway,nan,3,CA-237 W,W,nan,NA
e5686d6b2f80d89143fb691c3c59da9e,b4035bd52e965f8ce24293966099e4bb,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,motorway,3,True,nan,Southbay Freeway,nan,2,CA-237 W,W,nan,NA
e8fdaaaf7b155fb57d54d26e27fcc615,10c84d3bdb2b7e9a56ac5e288d628ac9,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,motorway,3,True,nan,nan,nan,1,CA-84 W,W,nan,NA
eca3180e1753369ad7f77d689bb3de25,d20a8d5b13484142f46ad118c2974fdf,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway', 'motorway']","['4', '4', '3']","[True, True, True]","['yes', 'nan', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",1,CA-84 W,W,nan,NA
ecc73056a1a87c3ef5f4a40edfce6eeb,9f58058822f685b98be40a92e2751652,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway', 'motorway']","['2', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",3,CA-84 W,W,nan,NA
fb48fcd7994805554b8e1e722ecbcf1e,859791bd44827defb4e53cbd2b1b0da4,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway']","['3', '4']","[True, True]","['nan', 'nan']","['nan', 'nan']","['nan', 'nan']",4,CA-84 W,W,nan,NA
fd494d853431a16afd39ce665bdcc9dd,b86463f615e59418c3928f45eab52b0e,CA 237 WB,HOV_Lane,North 1st Street,US 101,WB,34,230,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'nan']","['Southbay Freeway', 'Southbay Freeway']","['nan', 'nan']",3,CA-237 W,W,nan,NA
4a5c5b58960183357a13230069d05ddc,ceaf2746f727a50a31be36beff62da72,I-80 WB,HOV_Lane,I-80,Bay Bridge Toll Plaza,WB,35,231,"['motorway', 'motorway']","['3', '3']","[True, True]","['yes', 'yes']","['nan', 'nan']","['nan', 'nan']",3,I-880 N,N,nan,NA
731620b4e9b213e334f146b4c6844099,a75880643cb32b8755199980d30d7aad,I-80 WB,HOV_Lane,I-80,Bay Bridge Toll Plaza,WB,35,231,motorway,4,True,yes,nan,nan,3,I-880 N,N,nan,NA
7629e3aa0e1b3bf0602b68674d514080,b6776b5712a730b1f3b04d0579a45fe6,I-80 WB,HOV_Lane,I-80,Bay Bridge Toll Plaza,WB,35,231,motorway,2,True,yes,nan,nan,3,I-880 N,N,nan,NA
92df1697545013ebadf5ba7392217f12,812f05c11c524a5eefe04cf52db7c2dc,I-80 WB,HOV_Lane,I-80,Bay Bridge Toll Plaza,WB,35,231,motorway,3,True,nan,nan,nan,3,I-880 N,N,nan,NA
dc7e4e7834bd9f31807dbf6966b4c9f5,129d2ad660226ee4526dfb5d2a07f4d0,I-80 WB,HOV_Lane,I-80,Bay Bridge Toll Plaza,WB,35,231,motorway,3,True,nan,Nimitz Freeway,nan,6,I-580 W,W,nan,NA
df12b2e519f6a990ca137ba00f45e2b8,dbb817e2ed45d662fa0aa16aa1468128,I-80 WB,HOV_Lane,I-80,Bay Bridge Toll Plaza,WB,35,231,motorway_link,1,True,nan,nan,nan,2,I-580 E,E,nan,NA
00842c8ee1b41630f4335966da884ca6,58bad833170b7a224a383a9828ab97be,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
09863121fa179344033610da6f4cee69,6289b68f61707546c5a3ac0688ddc0eb,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
0a66fb554836b8acb0df54a1d0f60ef5,b894ea2b51fee6267e7537bf3745dd39,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
0bdc7086accdbf8b5ac7601011c18aec,d5f7201c4fb99256e3d25b46fe155888,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '5']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
224a73c8fdd0dd2516d73ff55f4529c4,1737d4f97ecb8c2919130546565d51f2,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
24ecb6382054f493417e004173251f4b,a84705a4450a4ec799ccef3d465db206,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '4']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
2c6ced26085f5703137a75a3d98bb4ca,99a65f3059e311f1713e27088ceb855c,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
397cbf92e725c7a3e0d605999ab2a1a2,b9689e0cf14fc3bbc6cd938b6b546631,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,5,True,nan,East Capitol Expressway,nan,1,NA,NA,nan,NA
3b087fadb07415a89a557bf1d343a390,7fe1c0956ff3e9d65fe735e1bd2fc22c,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
3c7b4a3e58d8992623a13ff21f23cc15,080061b95aebc8354e6cbfdc4742d2cb,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",1,NA,NA,nan,NA
3ff8fcb13ec4c38105c4584149701f88,c1d3b9d8838a43959db8046a951bcf57,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
441c23a96508e77322410bd39878a563,f19f296eadfc63e22920eafce9a0e630,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
495bff57fca874fcbae2c62d59e147f7,2f69c700921a58dd673a05077aa5814d,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
564591de07d9b412b948f05cf72f3b90,b075bea13f95a5ce126ffbaf3e061a56,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '3']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
59691f0d179a0835b3c63430dfd4a3af,811fcc5b086f740ebed0479db99a13a9,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",6,E Capitol Expy,NA,nan,NA
5ef4153e6fd4d497103aec84b703b5c6,64fb1dbf17a37d671e42b04bdda5f3e6,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
606b6237626c6394836432f0cab65087,5698bb6fb677e0090a5468c41742f5cb,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,5,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
61834d0476089464274d6a8a581a954d,32e358cfddaab071ddd324a7a0356d1c,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
66de58f0e3ad2e629ab7dfa0ecd1c53f,c6378b6e2dedfa0de023eb933585252f,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
6a50fbe9aea3a819694afb3b0ccf2f89,3c3d89fd0fc53312527b660cefe388c9,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
78e5e1eb82244009fe958b68b63da9eb,f47832496a60b2cc752d31a5a3dcea54,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
7ae44f4c5ec2d1687ffe4fe447dde5ae,f2e1b1f70ca1072a7831d0b611f01763,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
7de252891c744c1a9048b6310e70a563,47333bf2a5e424b4a458814e25fe6c64,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
802227cc5487a0f64af71dcbf2710da8,1ecc682688f444745c7059c6c75302e4,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,3,True,nan,East Capitol Expressway,nan,3,E Capitol Expy,NA,nan,NA
817577d9f7643fdb1842147872d4c4cd,1d58dfdce1fe39e4ef40a83a98ab8e57,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
851bbd0970428672c4c20b181981c859,aa8b14e76b3ba59fef24152941e27f6a,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
85463aac1bdd7330bb0a0e05c7380ee3,c355702ad9a763a8e0cad8c54b729dd2,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
8552402d45dcb04c350da701f12f803f,5d87001a9bcbc500c9f237e704c6e45d,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
85c6366aaa5bd5130f51785d710ab86f,8ae37102af4ff02af8f622a6c9fb8f35,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
8b34f0993b05fbff8c27e3f0c64cbda9,37ee56da9c0db97181042b1c541de7fa,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
8bb4864d75bf07b423c59b9a732ad13d,9394d6041b845c980d55d9654c25878a,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
8f65efacb99270b0ed1c1c5b364e3fb7,4e8c2190ec2d9a9e00c307466b92f614,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
9379a0e7badaf6ce310de9a75f65e0b9,da800066cbef0a3a644b172ea64f18d1,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
a08251da318ed37c83ce546ad47f3a9f,f16a61ed9c4ed9190d7ce4261f5983f6,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
a2bf8939e79bcc1a6ebd2838b3de7baf,4a93f86478e805e0d553afb6dfd29602,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
a4899a565fe8d6c6f17864a2f657f975,197ebafae903fc575db1868ca12992a1,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
a5ab021692c8425c72ca9fabf4321530,2d06aad68d16f497919457a85adacb0f,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
a7a35b93e8ebde6a89d488373fdbd96c,546846d0bf35fe476c0e4e50781f0fe8,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
ac8b2399f0c736c9910189fcbb3ef771,3abc949a870d406e96442850aa870334,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,7,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
b2aae5f8c820eefe547b07db7a96b304,54dc06d5ad8c11c6b522df244cb6d929,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
b9f1b020b977ac7057597889c5176950,d872d9d9ff7fca0530d0671488917ab2,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
bb70176f75882e845065156a715ec159,efca4f6d5a0374f80ad80639d0ab9186,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk', 'trunk']","['4', '6', '7']","[True, True, True]","['nan', 'nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan', 'nan']",6,E Capitol Expy,NA,nan,NA
bbd21289c8f55e67447a562ba48d0f19,e5a68d20a634427115c0d344b884097b,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,5,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
bcb30df95fe98a21900d8fa6b6313718,2e9e613c2605c531c715feaf0bd483b9,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '4']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
c1fded161707eeada491ff94003e80d4,f2884921f942cb5f30de456b4c558ba3,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
c2c09289417275796b861668b3122ea9,efc6e6fc1aa719ce8ea52069d6157a99,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
c621ea51cecf591010e95d064c67bb78,b3e3175948037d0329b6e85665204353,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,7,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
c8f87242b7be6bb9a5fdec617547c525,c131239d804e8082752d88888973dd87,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk', 'trunk']","['4', '5', '5']","[True, True, True]","['nan', 'nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan', 'nan']",4,E Capitol Expy,NA,nan,NA
cb91a805548202d79f303e462522aa25,332682cc178ae9ec24c1cb8abc844122,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,5,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
cf24b857ff3f14fdb4d5abe664c6a136,8f1c14218fbea49b3ecdb9cfae90bc52,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
d0965bd967e8bd5c3d798e4f3fa93c44,bbea6707fdf5d35231366a13b2173f78,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
d2a5473fc8291c5292ff8fe5deb9409c,07839d692c6a04a602f84b4b0293cc8e,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
d60e8cc7a2cce5a9e91ca268eb0d24c1,bb5420db51ffc57b1d225f272ab6d870,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",0,E Capitol Expy,NA,nan,NA
d959a4baf0242f356725775e6c03044f,e9a32f029dff8a0a485453d164664052,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
d9a496266ce4cb3e129a625244a0355c,d3c63426b5c35a70103b094b061295a3,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
dbc09273e9ff3b16a10c7981c85b7031,d0c275a448e40e4368832eb3c4cac679,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
e2b281247d12c025bd3e2ff92c3713b7,af38083c41907b68ab9c8f52a72b3639,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
e88d933aefb3504d7413c06d9a43f70b,96f867853fd9ee99a8e26875ddee1677,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
ebcb0b8e3f9240b5b828d457138e1db7,52616e2973b77c57bd2534a59f045a2a,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
ef24bfd9dcf08a50e43b630f54f2c6fa,a6e64ef64d7e263a02ba7d70f216b545,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
f82d5daf3def5ea3b852656545739957,c1d47d884dd4f1b79057f9f028f3531d,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
