trip_id,arrival_time,departure_time,stop_id,stop_sequence
5186284,,,12010369,36
5186284,,,12010371,37
5186284,,,12010155,38
5186284,,,12010157,39
5186284,,,12010106,40
5186284,14:55:00,14:55:00,12010449,41
5186284,15:05:00,15:05:00,12010025,42
5186285,15:10:00,15:10:00,12010024,1
5186285,,,12010101,2
5186285,,,12010103,3
5186285,,,12010107,4
5186285,,,12010158,5
5186285,15:17:00,15:17:00,12081128,6
5186285,,,12010372,7
5186285,,,12010368,8
5186285,,,12010374,9
5186285,,,12010370,10
5186285,,,12010380,11
5186285,,,12010324,12
5186285,,,12010317,13
5186285,15:28:00,15:28:00,12010057,14
5186285,,,12010053,15
5186285,,,12010054,16
5186285,,,12010238,17
5186285,,,12010241,18
5186285,,,12010236,19
5186285,,,12010366,20
5186285,,,12010121,21
5186285,,,12010117,22
5186285,15:35:00,15:35:00,12010356,23
5186285,,,12010075,24
5186285,,,12010074,25
5186285,,,12010073,26
5186285,15:41:00,15:41:00,12009997,27
5186285,,,12010379,28
5186285,,,12010373,29
5186285,,,12010378,30
5186285,,,12010375,31
5186285,,,12010365,32
5186285,,,12010367,33
5186285,,,12010377,34
5186285,,,12081129,35
5186285,,,12010369,36
5186285,,,12010371,37
5186285,,,12010155,38
5186285,,,12010157,39
5186285,,,12010106,40
5186285,15:55:00,15:55:00,12010449,41
5186285,16:05:00,16:05:00,12010025,42
5186266,16:10:00,16:10:00,12010024,1
5186266,,,12010101,2
5186266,,,12010103,3
5186266,,,12010107,4
5186266,,,12010158,5
5186266,16:17:00,16:17:00,12081128,6
5186266,,,12010372,7
5186266,,,12010368,8
5186266,,,12010374,9
5186266,,,12010370,10
5186266,,,12010380,11
5186266,,,12010324,12
5186266,,,12010317,13
5186266,16:28:00,16:28:00,12010057,14
5186266,,,12010053,15
5186266,,,12010054,16
5186266,,,12010238,17
5186266,,,12010241,18
5186266,,,12010236,19
5186266,,,12010366,20
5186266,,,12010121,21
5186266,,,12010117,22
5186266,16:35:00,16:35:00,12010356,23
5186266,,,12010075,24
5186266,,,12010074,25
5186266,,,12010073,26
5186266,16:41:00,16:41:00,12009997,27
5186266,,,12010379,28
5186266,,,12010373,29
5186266,,,12010378,30
5186266,,,12010375,31
5186266,,,12010365,32
5186266,,,12010367,33
5186266,,,12010377,34
5186266,,,12081129,35
5186266,,,12010369,36
5186266,,,12010371,37
5186266,,,12010155,38
5186266,,,12010157,39
5186266,,,12010106,40
5186266,16:55:00,16:55:00,12010449,41
5186266,17:05:00,17:05:00,12010025,42
5186287,09:45:00,09:45:00,12010024,1
5186287,,,12010436,2
5186287,,,12010437,3
5186287,,,12010433,4
5186287,,,12010432,5
5186287,,,12010161,6
5186287,,,12010156,7
5186287,09:51:00,09:51:00,12010104,8
5186287,,,12010102,9
5186287,,,12010100,10
5186287,,,12010105,11
5186287,,,12010094,12
5186287,,,12010092,13
5186287,09:56:00,09:56:00,12010095,14
5186287,,,12010098,15
5186287,,,12010096,16
5186287,,,12010268,17
5186287,,,12010266,18
5186287,,,12010270,19
5186287,10:01:00,10:01:00,12010160,20
5186287,,,12010159,21
5186287,,,12010439,22
5186287,,,12010448,23
5186287,,,12010434,24
5186287,,,12010435,25
5186287,,,12010438,26
5186287,,,12010282,27
5186287,10:09:00,10:09:00,12010025,28
5186333,18:40:00,18:40:00,12010024,1
5186333,,,12010436,2
5186333,,,12010437,3
5186333,,,12010433,4
5186333,,,12010432,5
5186333,,,12010161,6
5186333,,,12010156,7
5186333,18:47:00,18:47:00,12010104,8
5186333,,,12010102,9
5186333,,,12010100,10
5186333,,,12010105,11
5186333,,,12010094,12
5186333,,,12010092,13
5186333,18:53:00,18:53:00,12010095,14
5186333,,,12010098,15
5186333,,,12010096,16
5186333,,,12010268,17
5186333,,,12010266,18
5186333,,,12010270,19
5186333,18:58:00,18:58:00,12010160,20
5186333,,,12010159,21
5186333,,,12010439,22
5186333,,,12010448,23
5186333,,,12010434,24
5186333,,,12010435,25
5186333,,,12010438,26
5186333,,,12010282,27
5186333,19:08:00,19:08:00,12010025,28
5186289,11:40:00,11:40:00,12010024,1
5186289,,,12010436,2
5186289,,,12010437,3
5186289,,,12010433,4
5186289,,,12010432,5
5186289,,,12010161,6
5186289,,,12010156,7
5186289,11:47:00,11:47:00,12010104,8
5186289,,,12010102,9
5186289,,,12010100,10
5186289,,,12010105,11
5186289,,,12010094,12
5186289,,,12010092,13
5186289,11:53:00,11:53:00,12010095,14
5186289,,,12010098,15
5186289,,,12010096,16
5186289,,,12010268,17
5186289,,,12010266,18
5186289,,,12010270,19
5186289,11:58:00,11:58:00,12010160,20
5186289,,,12010159,21
5186289,,,12010439,22
5186289,,,12010448,23
5186289,,,12010434,24
5186289,,,12010435,25
5186289,,,12010438,26
5186289,,,12010282,27
5186289,12:08:00,12:08:00,12010025,28
5186290,12:40:00,12:40:00,12010024,1
5186290,,,12010436,2
5186290,,,12010437,3
5186290,,,12010433,4
5186290,,,12010432,5
5186290,,,12010161,6
5186290,,,12010156,7
5186290,12:47:00,12:47:00,12010104,8
5186290,,,12010102,9
5186290,,,12010100,10
5186290,,,12010105,11
5186290,,,12010094,12
5186290,,,12010092,13
5186290,12:53:00,12:53:00,12010095,14
5186290,,,12010098,15
5186290,,,12010096,16
5186290,,,12010268,17
5186290,,,12010266,18
5186290,,,12010270,19
5186290,12:58:00,12:58:00,12010160,20
5186290,,,12010159,21
5186290,,,12010439,22
5186290,,,12010448,23
5186290,,,12010434,24
5186290,,,12010435,25
5186290,,,12010438,26
5186290,,,12010282,27
5186290,13:08:00,13:08:00,12010025,28
5186291,13:40:00,13:40:00,12010024,1
5186291,,,12010436,2
5186291,,,12010437,3
5186291,,,12010433,4
5186291,,,12010432,5
5186291,,,12010161,6
5186291,,,12010156,7
5186291,13:47:00,13:47:00,12010104,8
5186291,,,12010102,9
5186291,,,12010100,10
5186291,,,12010105,11
5186291,,,12010094,12
5186291,,,12010092,13
5186291,13:53:00,13:53:00,12010095,14
5186291,,,12010098,15
5186291,,,12010096,16
5186291,,,12010268,17
5186291,,,12010266,18
5186291,,,12010270,19
5186291,13:58:00,13:58:00,12010160,20
5186291,,,12010159,21
5186291,,,12010439,22
5186291,,,12010448,23
5186291,,,12010434,24
5186291,,,12010435,25
5186291,,,12010438,26
5186291,,,12010282,27
5186291,14:08:00,14:08:00,12010025,28
5186292,14:40:00,14:40:00,12010024,1
5186292,,,12010436,2
5186292,,,12010437,3
5186292,,,12010433,4
5186292,,,12010432,5
5186292,,,12010161,6
5186292,,,12010156,7
5186292,14:47:00,14:47:00,12010104,8
5186292,,,12010102,9
5186292,,,12010100,10
5186292,,,12010105,11
5186292,,,12010094,12
5186292,,,12010092,13
5186292,14:53:00,14:53:00,12010095,14
5186292,,,12010098,15
5186292,,,12010096,16
5186292,,,12010268,17
5186292,,,12010266,18
5186292,,,12010270,19
5186292,14:58:00,14:58:00,12010160,20
5186292,,,12010159,21
5186292,,,12010439,22
5186292,,,12010448,23
5186292,,,12010434,24
5186292,,,12010435,25
5186292,,,12010438,26
5186292,,,12010282,27
5186292,15:08:00,15:08:00,12010025,28
5186293,15:40:00,15:40:00,12010024,1
5186293,,,12010436,2
5186293,,,12010437,3
5186293,,,12010433,4
5186293,,,12010432,5
5186293,,,12010161,6
5186293,,,12010156,7
5186293,15:47:00,15:47:00,12010104,8
5186293,,,12010102,9
5186293,,,12010100,10
5186293,,,12010105,11
5186293,,,12010094,12
5186293,,,12010092,13
5186293,15:53:00,15:53:00,12010095,14
5186293,,,12010098,15
5186293,,,12010096,16
5186293,,,12010268,17
5186293,,,12010266,18
5186293,,,12010270,19
5186293,15:58:00,15:58:00,12010160,20
5186293,,,12010159,21
5186293,,,12010439,22
5186293,,,12010448,23
5186293,,,12010434,24
5186293,,,12010435,25
5186293,,,12010438,26
5186293,,,12010282,27
5186293,16:08:00,16:08:00,12010025,28
5186294,06:15:00,06:15:00,12010024,1
5186294,,,12010436,2
5186294,,,12010437,3
5186294,,,12010433,4
5186294,,,12010432,5
5186294,,,12010161,6
5186294,,,12010156,7
5186294,06:21:00,06:21:00,12010104,8
5186294,,,12010102,9
5186294,,,12010100,10
5186294,,,12010105,11
5186294,,,12010094,12
5186294,,,12010092,13
5186294,06:26:00,06:26:00,12010095,14
5186294,,,12010098,15
5186294,,,12010096,16
5186294,,,12010268,17
5186294,,,12010266,18
5186294,,,12010270,19
5186294,06:32:00,06:32:00,12010160,20
5186294,,,12010159,21
5186294,,,12010439,22
5186294,,,12010448,23
5186294,,,12010434,24
5186294,,,12010435,25
5186294,,,12010438,26
5186294,,,12010282,27
5186294,06:40:00,06:40:00,12010025,28
5186295,06:40:00,06:40:00,12010024,1
5186295,,,12010436,2
5186295,,,12010437,3
5186295,,,12010433,4
5186295,,,12010432,5
5186295,,,12010161,6
5186295,,,12010156,7
5186295,06:47:00,06:47:00,12010104,8
5186295,,,12010102,9
5186295,,,12010100,10
5186295,,,12010105,11
5186295,,,12010094,12
5186295,,,12010092,13
5186295,06:53:00,06:53:00,12010095,14
5186295,,,12010098,15
5186295,,,12010096,16
5186295,,,12010268,17
5186295,,,12010266,18
5186295,,,12010270,19
5186295,06:58:00,06:58:00,12010160,20
5186295,,,12010159,21
5186295,,,12010439,22
5186295,,,12010448,23
5186295,,,12010434,24
5186295,,,12010435,25
5186295,,,12010438,26
5186295,,,12010282,27
5186295,07:08:00,07:08:00,12010025,28
5186296,07:10:00,07:10:00,12010024,1
5186296,,,12010436,2
5186296,,,12010437,3
5186296,,,12010433,4
5186296,,,12010432,5
5186296,,,12010161,6
5186296,,,12010156,7
5186296,07:17:00,07:17:00,12010104,8
5186296,,,12010102,9
5186296,,,12010100,10
5186296,,,12010105,11
5186296,,,12010094,12
5186296,,,12010092,13
5186296,07:23:00,07:23:00,12010095,14
5186296,,,12010098,15
5186296,,,12010096,16
5186296,,,12010268,17
5186296,,,12010266,18
5186296,,,12010270,19
5186296,07:28:00,07:28:00,12010160,20
5186296,,,12010159,21
5186296,,,12010439,22
5186296,,,12010448,23
5186296,,,12010434,24
5186296,,,12010435,25
5186296,,,12010438,26
5186296,,,12010282,27
5186296,07:38:00,07:38:00,12010025,28
5186297,07:40:00,07:40:00,12010024,1
5186297,,,12010436,2
5186297,,,12010437,3
5186297,,,12010433,4
5186297,,,12010432,5
5186297,,,12010161,6
5186297,,,12010156,7
5186297,07:47:00,07:47:00,12010104,8
5186297,,,12010102,9
5186297,,,12010100,10
5186297,,,12010105,11
5186297,,,12010094,12
5186297,,,12010092,13
5186297,07:53:00,07:53:00,12010095,14
5186297,,,12010098,15
5186297,,,12010096,16
5186297,,,12010268,17
5186297,,,12010266,18
5186297,,,12010270,19
5186297,07:58:00,07:58:00,12010160,20
5186297,,,12010159,21
5186297,,,12010439,22
5186297,,,12010448,23
5186297,,,12010434,24
5186297,,,12010435,25
5186297,,,12010438,26
5186297,,,12010282,27
5186297,08:08:00,08:08:00,12010025,28
5186298,08:10:00,08:10:00,12010024,1
5186298,,,12010436,2
5186298,,,12010437,3
5186298,,,12010433,4
5186298,,,12010432,5
5186298,,,12010161,6
5186298,,,12010156,7
5186298,08:17:00,08:17:00,12010104,8
5186298,,,12010102,9
5186298,,,12010100,10
5186298,,,12010105,11
5186298,,,12010094,12
5186298,,,12010092,13
5186298,08:23:00,08:23:00,12010095,14
5186298,,,12010098,15
5186298,,,12010096,16
5186298,,,12010268,17
5186298,,,12010266,18
5186298,,,12010270,19
5186298,08:28:00,08:28:00,12010160,20
5186298,,,12010159,21
5186298,,,12010439,22
5186298,,,12010448,23
5186298,,,12010434,24
5186298,,,12010435,25
5186298,,,12010438,26
5186298,,,12010282,27
5186298,08:38:00,08:38:00,12010025,28
5186299,08:40:00,08:40:00,12010024,1
5186299,,,12010436,2
5186299,,,12010437,3
5186299,,,12010433,4
5186299,,,12010432,5
5186299,,,12010161,6
5186299,,,12010156,7
5186299,08:47:00,08:47:00,12010104,8
5186299,,,12010102,9
5186299,,,12010100,10
5186299,,,12010105,11
5186299,,,12010094,12
5186299,,,12010092,13
5186299,08:53:00,08:53:00,12010095,14
5186299,,,12010098,15
5186299,,,12010096,16
5186299,,,12010268,17
5186299,,,12010266,18
5186299,,,12010270,19
5186299,08:58:00,08:58:00,12010160,20
5186299,,,12010159,21
5186299,,,12010439,22
5186299,,,12010448,23
5186299,,,12010434,24
5186299,,,12010435,25
5186299,,,12010438,26
5186299,,,12010282,27
5186299,09:08:00,09:08:00,12010025,28
5186300,09:10:00,09:10:00,12010024,1
5186300,,,12010436,2
5186300,,,12010437,3
5186300,,,12010433,4
5186300,,,12010432,5
5186300,,,12010161,6
5186300,,,12010156,7
5186300,09:17:00,09:17:00,12010104,8
5186300,,,12010102,9
5186300,,,12010100,10
5186300,,,12010105,11
5186300,,,12010094,12
5186300,,,12010092,13
5186300,09:23:00,09:23:00,12010095,14
5186300,,,12010098,15
5186300,,,12010096,16
5186300,,,12010268,17
5186300,,,12010266,18
5186300,,,12010270,19
5186300,09:28:00,09:28:00,12010160,20
5186300,,,12010159,21
5186300,,,12010439,22
5186300,,,12010448,23
5186300,,,12010434,24
5186300,,,12010435,25
5186300,,,12010438,26
5186300,,,12010282,27
5186300,09:38:00,09:38:00,12010025,28
5186301,09:40:00,09:40:00,12010024,1
5186301,,,12010436,2
5186301,,,12010437,3
5186301,,,12010433,4
5186301,,,12010432,5
5186301,,,12010161,6
5186301,,,12010156,7
5186301,09:47:00,09:47:00,12010104,8
5186301,,,12010102,9
5186301,,,12010100,10
5186301,,,12010105,11
5186301,,,12010094,12
5186301,,,12010092,13
5186301,09:53:00,09:53:00,12010095,14
5186301,,,12010098,15
5186301,,,12010096,16
5186301,,,12010268,17
5186301,,,12010266,18
5186301,,,12010270,19
5186301,09:58:00,09:58:00,12010160,20
5186301,,,12010159,21
5186301,,,12010439,22
5186301,,,12010448,23
5186301,,,12010434,24
5186301,,,12010435,25
5186301,,,12010438,26
5186301,,,12010282,27
5186301,10:08:00,10:08:00,12010025,28
5186302,10:10:00,10:10:00,12010024,1
5186302,,,12010436,2
5186302,,,12010437,3
5186302,,,12010433,4
5186302,,,12010432,5
5186302,,,12010161,6
5186302,,,12010156,7
5186302,10:17:00,10:17:00,12010104,8
5186302,,,12010102,9
5186302,,,12010100,10
5186302,,,12010105,11
5186302,,,12010094,12
5186302,,,12010092,13
5186302,10:23:00,10:23:00,12010095,14
5186302,,,12010098,15
5186302,,,12010096,16
5186302,,,12010268,17
5186302,,,12010266,18
5186302,,,12010270,19
5186302,10:28:00,10:28:00,12010160,20
5186302,,,12010159,21
5186302,,,12010439,22
5186302,,,12010448,23
5186302,,,12010434,24
5186302,,,12010435,25
5186302,,,12010438,26
5186302,,,12010282,27
5186302,10:38:00,10:38:00,12010025,28
5186303,10:40:00,10:40:00,12010024,1
5186303,,,12010436,2
5186303,,,12010437,3
5186303,,,12010433,4
5186303,,,12010432,5
5186303,,,12010161,6
5186303,,,12010156,7
5186303,10:47:00,10:47:00,12010104,8
5186303,,,12010102,9
5186303,,,12010100,10
5186303,,,12010105,11
5186303,,,12010094,12
5186303,,,12010092,13
5186303,10:53:00,10:53:00,12010095,14
5186303,,,12010098,15
5186303,,,12010096,16
5186303,,,12010268,17
5186303,,,12010266,18
5186303,,,12010270,19
5186303,10:58:00,10:58:00,12010160,20
5186303,,,12010159,21
5186303,,,12010439,22
5186303,,,12010448,23
5186303,,,12010434,24
5186303,,,12010435,25
5186303,,,12010438,26
5186303,,,12010282,27
5186303,11:08:00,11:08:00,12010025,28
5186304,11:10:00,11:10:00,12010024,1
5186304,,,12010436,2
5186304,,,12010437,3
5186304,,,12010433,4
5186304,,,12010432,5
5186304,,,12010161,6
5186304,,,12010156,7
5186304,11:17:00,11:17:00,12010104,8
5186304,,,12010102,9
5186304,,,12010100,10
5186304,,,12010105,11
5186304,,,12010094,12
5186304,,,12010092,13
5186304,11:23:00,11:23:00,12010095,14
5186304,,,12010098,15
5186304,,,12010096,16
5186304,,,12010268,17
5186304,,,12010266,18
5186304,,,12010270,19
5186304,11:28:00,11:28:00,12010160,20
5186304,,,12010159,21
5186304,,,12010439,22
5186304,,,12010448,23
5186304,,,12010434,24
5186304,,,12010435,25
5186304,,,12010438,26
5186304,,,12010282,27
5186304,11:38:00,11:38:00,12010025,28
5186305,11:40:00,11:40:00,12010024,1
5186305,,,12010436,2
5186305,,,12010437,3
5186305,,,12010433,4
5186305,,,12010432,5
5186305,,,12010161,6
5186305,,,12010156,7
5186305,11:47:00,11:47:00,12010104,8
5186305,,,12010102,9
5186305,,,12010100,10
5186305,,,12010105,11
5186305,,,12010094,12
5186305,,,12010092,13
5186305,11:53:00,11:53:00,12010095,14
5186305,,,12010098,15
5186305,,,12010096,16
5186305,,,12010268,17
5186305,,,12010266,18
5186305,,,12010270,19
5186305,11:58:00,11:58:00,12010160,20
5186305,,,12010159,21
5186305,,,12010439,22
5186305,,,12010448,23
5186305,,,12010434,24
5186305,,,12010435,25
5186305,,,12010438,26
5186305,,,12010282,27
5186305,12:08:00,12:08:00,12010025,28
5186306,12:10:00,12:10:00,12010024,1
5186306,,,12010436,2
5186306,,,12010437,3
5186306,,,12010433,4
5186306,,,12010432,5
5186306,,,12010161,6
5186306,,,12010156,7
5186306,12:17:00,12:17:00,12010104,8
5186306,,,12010102,9
5186306,,,12010100,10
5186306,,,12010105,11
5186306,,,12010094,12
5186306,,,12010092,13
5186306,12:23:00,12:23:00,12010095,14
5186306,,,12010098,15
5186306,,,12010096,16
5186306,,,12010268,17
5186306,,,12010266,18
5186306,,,12010270,19
5186306,12:28:00,12:28:00,12010160,20
5186306,,,12010159,21
5186306,,,12010439,22
5186306,,,12010448,23
5186306,,,12010434,24
5186306,,,12010435,25
5186306,,,12010438,26
5186306,,,12010282,27
5186306,12:38:00,12:38:00,12010025,28
5186307,12:40:00,12:40:00,12010024,1
5186307,,,12010436,2
5186307,,,12010437,3
5186307,,,12010433,4
5186307,,,12010432,5
5186307,,,12010161,6
5186307,,,12010156,7
5186307,12:47:00,12:47:00,12010104,8
5186307,,,12010102,9
5186307,,,12010100,10
5186307,,,12010105,11
5186307,,,12010094,12
5186307,,,12010092,13
5186307,12:53:00,12:53:00,12010095,14
5186307,,,12010098,15
5186307,,,12010096,16
5186307,,,12010268,17
5186307,,,12010266,18
5186307,,,12010270,19
5186307,12:58:00,12:58:00,12010160,20
5186307,,,12010159,21
5186307,,,12010439,22
5186307,,,12010448,23
5186307,,,12010434,24
5186307,,,12010435,25
5186307,,,12010438,26
5186307,,,12010282,27
5186307,13:08:00,13:08:00,12010025,28
5186308,13:10:00,13:10:00,12010024,1
5186308,,,12010436,2
5186308,,,12010437,3
5186308,,,12010433,4
5186308,,,12010432,5
5186308,,,12010161,6
5186308,,,12010156,7
5186308,13:17:00,13:17:00,12010104,8
5186308,,,12010102,9
5186308,,,12010100,10
5186308,,,12010105,11
5186308,,,12010094,12
5186308,,,12010092,13
5186308,13:23:00,13:23:00,12010095,14
5186308,,,12010098,15
5186308,,,12010096,16
5186308,,,12010268,17
5186308,,,12010266,18
5186308,,,12010270,19
5186308,13:28:00,13:28:00,12010160,20
5186308,,,12010159,21
5186308,,,12010439,22
5186308,,,12010448,23
5186308,,,12010434,24
5186308,,,12010435,25
5186308,,,12010438,26
5186308,,,12010282,27
5186308,13:38:00,13:38:00,12010025,28
5186309,13:40:00,13:40:00,12010024,1
5186309,,,12010436,2
5186309,,,12010437,3
5186309,,,12010433,4
5186309,,,12010432,5
5186309,,,12010161,6
5186309,,,12010156,7
5186309,13:47:00,13:47:00,12010104,8
5186309,,,12010102,9
5186309,,,12010100,10
5186309,,,12010105,11
5186309,,,12010094,12
5186309,,,12010092,13
5186309,13:53:00,13:53:00,12010095,14
5186309,,,12010098,15
5186309,,,12010096,16
5186309,,,12010268,17
5186309,,,12010266,18
5186309,,,12010270,19
5186309,13:58:00,13:58:00,12010160,20
5186309,,,12010159,21
5186309,,,12010439,22
5186309,,,12010448,23
5186309,,,12010434,24
5186309,,,12010435,25
5186309,,,12010438,26
5186309,,,12010282,27
5186309,14:08:00,14:08:00,12010025,28
5186310,14:10:00,14:10:00,12010024,1
5186310,,,12010436,2
5186310,,,12010437,3
5186310,,,12010433,4
5186310,,,12010432,5
5186310,,,12010161,6
5186310,,,12010156,7
5186310,14:17:00,14:17:00,12010104,8
5186310,,,12010102,9
5186310,,,12010100,10
5186310,,,12010105,11
5186310,,,12010094,12
5186310,,,12010092,13
5186310,14:23:00,14:23:00,12010095,14
5186310,,,12010098,15
5186310,,,12010096,16
5186310,,,12010268,17
5186310,,,12010266,18
5186310,,,12010270,19
5186310,14:28:00,14:28:00,12010160,20
5186310,,,12010159,21
5186310,,,12010439,22
5186310,,,12010448,23
5186310,,,12010434,24
5186310,,,12010435,25
5186310,,,12010438,26
5186310,,,12010282,27
5186310,14:38:00,14:38:00,12010025,28
5186311,14:40:00,14:40:00,12010024,1
5186311,,,12010436,2
5186311,,,12010437,3
5186311,,,12010433,4
5186311,,,12010432,5
5186311,,,12010161,6
5186311,,,12010156,7
5186311,14:47:00,14:47:00,12010104,8
5186311,,,12010102,9
5186311,,,12010100,10
5186311,,,12010105,11
5186311,,,12010094,12
5186311,,,12010092,13
5186311,14:53:00,14:53:00,12010095,14
5186311,,,12010098,15
5186311,,,12010096,16
5186311,,,12010268,17
5186311,,,12010266,18
5186311,,,12010270,19
5186311,14:58:00,14:58:00,12010160,20
5186311,,,12010159,21
5186311,,,12010439,22
5186311,,,12010448,23
5186311,,,12010434,24
5186311,,,12010435,25
5186311,,,12010438,26
5186311,,,12010282,27
5186311,15:08:00,15:08:00,12010025,28
5186312,15:10:00,15:10:00,12010024,1
5186312,,,12010436,2
5186312,,,12010437,3
5186312,,,12010433,4
5186312,,,12010432,5
5186312,,,12010161,6
5186312,,,12010156,7
5186312,15:17:00,15:17:00,12010104,8
5186312,,,12010102,9
5186312,,,12010100,10
5186312,,,12010105,11
5186312,,,12010094,12
5186312,,,12010092,13
5186312,15:23:00,15:23:00,12010095,14
5186312,,,12010098,15
5186312,,,12010096,16
5186312,,,12010268,17
5186312,,,12010266,18
5186312,,,12010270,19
5186312,15:28:00,15:28:00,12010160,20
5186312,,,12010159,21
5186312,,,12010439,22
5186312,,,12010448,23
5186312,,,12010434,24
5186312,,,12010435,25
5186312,,,12010438,26
5186312,,,12010282,27
5186312,15:38:00,15:38:00,12010025,28
5186313,15:40:00,15:40:00,12010024,1
5186313,,,12010436,2
5186313,,,12010437,3
5186313,,,12010433,4
5186313,,,12010432,5
5186313,,,12010161,6
5186313,,,12010156,7
5186313,15:47:00,15:47:00,12010104,8
5186313,,,12010102,9
5186313,,,12010100,10
5186313,,,12010105,11
5186313,,,12010094,12
5186313,,,12010092,13
5186313,15:53:00,15:53:00,12010095,14
5186313,,,12010098,15
5186313,,,12010096,16
5186313,,,12010268,17
5186313,,,12010266,18
5186313,,,12010270,19
5186313,15:58:00,15:58:00,12010160,20
5186313,,,12010159,21
5186313,,,12010439,22
5186313,,,12010448,23
5186313,,,12010434,24
5186313,,,12010435,25
5186313,,,12010438,26
5186313,,,12010282,27
5186313,16:08:00,16:08:00,12010025,28
5186314,16:10:00,16:10:00,12010024,1
5186314,,,12010436,2
5186314,,,12010437,3
5186314,,,12010433,4
5186314,,,12010432,5
5186314,,,12010161,6
5186314,,,12010156,7
5186314,16:17:00,16:17:00,12010104,8
5186314,,,12010102,9
5186314,,,12010100,10
5186314,,,12010105,11
5186314,,,12010094,12
5186314,,,12010092,13
5186314,16:23:00,16:23:00,12010095,14
5186314,,,12010098,15
5186314,,,12010096,16
5186314,,,12010268,17
5186314,,,12010266,18
5186314,,,12010270,19
5186314,16:28:00,16:28:00,12010160,20
5186314,,,12010159,21
5186314,,,12010439,22
5186314,,,12010448,23
5186314,,,12010434,24
5186314,,,12010435,25
5186314,,,12010438,26
5186314,,,12010282,27
5186314,16:38:00,16:38:00,12010025,28
5186315,16:40:00,16:40:00,12010024,1
5186315,,,12010436,2
5186315,,,12010437,3
5186315,,,12010433,4
5186315,,,12010432,5
5186315,,,12010161,6
5186315,,,12010156,7
5186315,16:47:00,16:47:00,12010104,8
5186315,,,12010102,9
5186315,,,12010100,10
5186315,,,12010105,11
5186315,,,12010094,12
5186315,,,12010092,13
5186315,16:53:00,16:53:00,12010095,14
5186315,,,12010098,15
5186315,,,12010096,16
5186315,,,12010268,17
5186315,,,12010266,18
5186315,,,12010270,19
5186315,16:58:00,16:58:00,12010160,20
5186315,,,12010159,21
5186315,,,12010439,22
5186315,,,12010448,23
5186315,,,12010434,24
5186315,,,12010435,25
5186315,,,12010438,26
5186315,,,12010282,27
5186315,17:08:00,17:08:00,12010025,28
5186316,17:10:00,17:10:00,12010024,1
5186316,,,12010436,2
5186316,,,12010437,3
5186316,,,12010433,4
5186316,,,12010432,5
5186316,,,12010161,6
5186316,,,12010156,7
5186316,17:17:00,17:17:00,12010104,8
5186316,,,12010102,9
5186316,,,12010100,10
5186316,,,12010105,11
5186316,,,12010094,12
5186316,,,12010092,13
5186316,17:23:00,17:23:00,12010095,14
5186316,,,12010098,15
5186316,,,12010096,16
5186316,,,12010268,17
5186316,,,12010266,18
5186316,,,12010270,19
5186316,17:28:00,17:28:00,12010160,20
5186316,,,12010159,21
5186316,,,12010439,22
5186316,,,12010448,23
5186316,,,12010434,24
5186316,,,12010435,25
5186316,,,12010438,26
5186316,,,12010282,27
5186316,17:38:00,17:38:00,12010025,28
5186317,17:40:00,17:40:00,12010024,1
5186317,,,12010436,2
5186317,,,12010437,3
5186317,,,12010433,4
5186317,,,12010432,5
5186317,,,12010161,6
5186317,,,12010156,7
5186317,17:47:00,17:47:00,12010104,8
5186317,,,12010102,9
5186317,,,12010100,10
5186317,,,12010105,11
5186317,,,12010094,12
5186317,,,12010092,13
5186317,17:53:00,17:53:00,12010095,14
5186317,,,12010098,15
5186317,,,12010096,16
5186317,,,12010268,17
5186317,,,12010266,18
5186317,,,12010270,19
5186317,17:58:00,17:58:00,12010160,20
5186317,,,12010159,21
5186317,,,12010439,22
5186317,,,12010448,23
5186317,,,12010434,24
5186317,,,12010435,25
5186317,,,12010438,26
5186317,,,12010282,27
5186317,18:08:00,18:08:00,12010025,28
5186318,18:10:00,18:10:00,12010024,1
5186318,,,12010436,2
5186318,,,12010437,3
5186318,,,12010433,4
5186318,,,12010432,5
5186318,,,12010161,6
5186318,,,12010156,7
5186318,18:17:00,18:17:00,12010104,8
5186318,,,12010102,9
5186318,,,12010100,10
5186318,,,12010105,11
5186318,,,12010094,12
5186318,,,12010092,13
5186318,18:23:00,18:23:00,12010095,14
5186318,,,12010098,15
5186318,,,12010096,16
5186318,,,12010268,17
5186318,,,12010266,18
5186318,,,12010270,19
5186318,18:28:00,18:28:00,12010160,20
5186318,,,12010159,21
5186318,,,12010439,22
5186318,,,12010448,23
5186318,,,12010434,24
5186318,,,12010435,25
5186318,,,12010438,26
5186318,,,12010282,27
5186318,18:38:00,18:38:00,12010025,28
5186319,18:40:00,18:40:00,12010024,1
5186319,,,12010436,2
5186319,,,12010437,3
5186319,,,12010433,4
5186319,,,12010432,5
5186319,,,12010161,6
5186319,,,12010156,7
5186319,18:47:00,18:47:00,12010104,8
5186319,,,12010102,9
5186319,,,12010100,10
5186319,,,12010105,11
5186319,,,12010094,12
5186319,,,12010092,13
5186319,18:53:00,18:53:00,12010095,14
5186319,,,12010098,15
5186319,,,12010096,16
5186319,,,12010268,17
5186319,,,12010266,18
5186319,,,12010270,19
5186319,18:58:00,18:58:00,12010160,20
5186319,,,12010159,21
5186319,,,12010439,22
5186319,,,12010448,23
5186319,,,12010434,24
5186319,,,12010435,25
5186319,,,12010438,26
5186319,,,12010282,27
