trip_id,stop_id
3853,89156
3853,89111
3853,89144
3853,89113
3854,89151
3854,89156
3854,89111
3854,89144
3854,89113
3855,89151
3855,89156
3855,89111
3855,89144
3855,89113
3856,89151
3856,89156
3856,89111
3856,89144
3856,89113
3857,89001
3857,89108
3857,89113
3857,89312
3857,89314
3858,89001
3858,89108
3858,89113
3858,89312
3858,89314
3859,89001
3859,89108
3859,89113
3859,89312
3859,89314
3860,89001
3860,89108
3860,89113
3860,89312
3860,89314
3861,89001
3861,89108
3861,89113
3861,89312
3861,89314
3862,89001
3862,89108
3862,89113
3862,89312
3862,89314
3863,89001
3863,89108
3863,89113
3863,89312
3863,89314
3864,89001
3864,89108
3864,89113
3864,89312
3864,89314
3865,89001
3865,89108
3865,89113
3865,89312
3865,89314
3866,89001
3866,89108
3866,89113
3866,89312
3866,89314
3867,89001
3867,89108
3867,89113
3867,89312
3867,89314
3868,89001
3868,89108
3868,89113
3868,89312
3868,89314
3869,89001
3869,89108
3869,89113
3869,89312
3869,89314
3870,89001
3870,89108
3870,89113
3870,89312
3870,89314
3871,89001
3871,89108
3871,89113
3871,89312
3871,89314
3872,89001
3872,89108
3872,89113
3872,89312
3872,89314
3873,89001
3873,89108
3873,89113
3873,89312
3873,89314
3874,89001
3874,89108
3874,89113
3874,89312
3874,89314
3875,89001
3875,89108
3875,89113
3875,89312
3875,89314
3876,89001
3876,89108
3876,89113
3876,89312
3876,89314
3877,89001
3877,89108
3877,89113
3877,89312
3877,89314
3878,89001
3878,89108
3878,89113
3878,89312
3878,89314
3879,89001
3879,89108
3879,89113
3879,89312
3879,89314
3880,89001
3880,89108
3880,89113
3880,89312
3880,89314
3881,89001
3881,89095
3881,89113
3881,89313
3881,89315
3882,89001
3882,89095
3882,89113
3882,89313
3882,89315
3883,89001
3883,89095
3883,89113
3883,89313
3883,89315
3884,89001
3884,89095
3884,89113
3884,89313
3884,89315
3885,89001
3885,89095
3885,89113
3885,89313
3885,89315
3886,89001
3886,89095
3886,89113
3886,89313
3886,89315
3887,89001
3887,89095
3887,89113
3887,89313
3887,89315
3888,89001
3888,89095
3888,89113
3888,89313
3888,89315
3889,89001
3889,89095
3889,89113
3889,89313
3889,89315
3890,89001
3890,89095
3890,89113
3890,89313
3890,89315
3891,89001
3891,89095
3891,89113
3891,89313
3891,89315
3892,89001
3892,89095
3892,89113
3892,89313
3892,89315
3893,89001
3893,89095
3893,89113
3893,89313
3893,89315
3894,89001
3894,89095
3894,89113
3894,89313
3894,89315
3895,89001
3895,89095
3895,89113
3895,89313
3895,89315
3896,89001
3896,89095
3896,89113
3896,89313
3896,89315
3897,89001
3897,89095
3897,89113
3897,89313
3897,89315
3898,89001
3898,89095
3898,89113
3898,89313
3898,89315
3899,89001
3899,89095
3899,89113
3899,89313
3899,89315
3900,89001
3900,89095
3900,89113
3900,89313
3900,89315
3901,89001
3901,89095
3901,89113
3901,89313
3901,89315
3902,89001
3902,89095
3902,89113
3902,89313
3902,89315
3903,89001
3903,89095
3903,89113
3903,89313
3903,89315
3904,89001
3904,89095
3904,89113
3904,89313
3904,89315
3905,89004
3905,89006
3905,89015
3905,89001
3905,89296
3905,89013
3906,89004
3906,89006
3906,89015
3906,89001
3906,89296
3906,89013
3907,89004
3907,89006
3907,89015
3907,89001
3907,89296
3907,89013
3908,89004
3908,89006
3908,89015
3908,89001
3908,89296
3908,89013
3909,89004
3909,89006
3909,89015
3909,89001
3909,89296
3909,89013
3910,89004
3910,89006
3910,89015
3910,89001
3910,89296
3910,89013
3911,89004
3911,89006
3911,89015
3911,89001
3911,89296
3911,89013
3912,89004
3912,89006
3912,89015
3912,89001
3912,89296
3912,89013
3913,89004
3913,89006
3913,89015
3913,89001
3913,89296
3913,89013
3914,89004
3914,89006
3914,89015
3914,89001
3914,89296
3914,89013
3915,89004
3915,89006
3915,89015
3915,89001
3915,89296
3915,89013
3916,89004
3916,89006
3916,89015
3916,89001
3916,89296
3916,89013
3917,89004
3917,89006
3917,89015
3917,89001
3917,89296
3917,89013
3918,89004
3918,89006
3918,89015
3918,89001
3918,89296
3918,89013
3919,89004
3919,89006
3919,89015
3919,89001
3919,89296
3919,89013
3920,89175
3920,89166
3920,89160
3920,89248
3920,89001
3920,89258
3920,89262
3920,89252
3920,89250
3920,89113
3920,89251
3920,89238
3920,89183
3921,89175
3921,89166
3921,89160
3921,89248
3921,89001
3921,89258
3921,89262
3921,89252
3921,89250
3921,89113
3921,89251
3921,89238
3921,89183
3922,89175
3922,89166
3922,89160
3922,89248
3922,89001
3922,89258
3922,89262
3922,89252
3922,89250
3922,89113
3922,89251
3922,89238
3922,89183
3923,89175
3923,89166
3923,89160
3923,89248
3923,89001
3923,89258
3923,89262
3923,89252
3923,89250
3923,89113
3923,89251
3923,89238
3923,89183
3924,89175
3924,89166
3924,89160
3924,89248
3924,89001
3924,89258
3924,89262
3924,89252
3924,89250
3924,89113
3924,89251
3924,89238
3924,89183
3925,89175
3925,89166
3925,89160
3925,89248
3925,89001
3925,89258
3925,89262
3925,89252
3925,89250
3925,89113
3925,89251
3925,89238
3925,89183
3926,89175
3926,89166
3926,89160
3926,89248
3926,89001
3926,89258
3926,89262
3926,89252
3926,89250
3926,89113
3926,89251
3926,89238
3926,89183
3927,89175
3927,89166
3927,89160
3927,89248
3927,89001
3927,89258
3927,89262
3927,89252
3927,89250
3927,89113
3927,89251
3927,89238
3927,89183
3928,89175
3928,89166
3928,89160
3928,89248
3928,89001
3928,89258
3928,89262
3928,89252
3928,89250
3928,89113
3928,89251
3928,89238
3928,89183
3929,89175
3929,89166
3929,89160
3929,89248
3929,89001
3929,89258
3929,89262
3929,89252
3929,89250
3929,89113
3929,89251
3929,89238
3929,89183
3930,89175
3930,89166
3930,89160
3930,89248
3930,89001
3930,89258
3930,89262
3930,89252
3930,89250
3930,89113
3930,89251
3930,89238
3930,89183
3931,89175
3931,89166
3931,89160
3931,89248
3931,89001
3931,89258
3931,89262
3931,89252
3931,89250
3931,89113
3931,89251
3931,89238
3931,89183
3932,89175
3932,89166
3932,89160
3932,89248
3932,89001
3932,89258
3932,89262
3932,89252
3932,89250
3932,89113
3932,89251
3932,89238
3932,89183
3933,89187
3933,89175
3933,89160
3933,89163
3933,89170
3933,89171
3933,89001
3933,89169
3933,89113
3933,89255
3933,89183
3933,89173
3934,89187
3934,89175
3934,89160
3934,89163
3934,89170
3934,89171
3934,89001
3934,89169
3934,89113
3934,89255
3934,89183
3934,89173
3935,89187
3935,89175
3935,89160
3935,89163
3935,89170
3935,89171
3935,89001
3935,89169
3935,89113
3935,89255
3935,89183
3935,89173
3936,89187
3936,89175
3936,89160
3936,89163
3936,89170
3936,89171
3936,89001
3936,89169
3936,89113
3936,89255
3936,89183
3936,89173
3937,89187
3937,89175
3937,89160
3937,89163
3937,89170
3937,89171
3937,89001
3937,89169
3937,89113
3937,89255
3937,89183
3937,89173
3938,89187
3938,89175
3938,89160
3938,89163
3938,89170
3938,89171
3938,89001
3938,89169
3938,89113
3938,89255
3938,89183
3938,89173
3939,89187
3939,89175
3939,89160
3939,89163
3939,89170
3939,89171
3939,89001
3939,89169
3939,89113
3939,89255
3939,89183
3939,89173
3940,89187
3940,89175
3940,89160
3940,89163
3940,89170
3940,89171
3940,89001
3940,89169
3940,89113
3940,89255
3940,89183
3940,89173
3941,89187
3941,89175
3941,89160
3941,89163
3941,89170
3941,89171
3941,89001
3941,89169
3941,89113
3941,89255
3941,89183
3941,89173
3942,89187
3942,89175
3942,89160
3942,89163
3942,89170
3942,89171
3942,89001
3942,89169
3942,89113
3942,89255
3942,89183
3942,89173
3943,89187
3943,89175
3943,89160
3943,89163
3943,89170
3943,89171
3943,89001
3943,89169
3943,89113
3943,89255
3943,89183
3943,89173
3944,89187
3944,89175
3944,89160
3944,89163
3944,89170
3944,89171
3944,89001
3944,89169
3944,89113
3944,89255
3944,89183
3944,89173
3945,89187
3945,89175
3945,89160
3945,89163
3945,89170
3945,89171
3945,89001
3945,89169
3945,89113
3945,89255
3945,89183
3945,89173
3946,89195
3946,89211
3946,89213
3946,89140
3946,89220
3946,89225
3946,89001
3946,89199
3946,89214
3946,89230
3946,89113
3946,89076
3946,89238
3946,89310
3947,89195
3947,89211
3947,89213
3947,89140
3947,89220
3947,89225
3947,89001
3947,89199
3947,89214
3947,89230
3947,89113
3947,89076
3947,89238
3947,89310
3948,89195
3948,89211
3948,89213
3948,89140
3948,89220
3948,89225
3948,89001
3948,89199
3948,89214
3948,89230
3948,89113
3948,89076
3948,89238
3948,89310
3949,89195
3949,89211
3949,89213
3949,89140
3949,89220
3949,89225
3949,89001
3949,89199
3949,89214
3949,89230
3949,89113
3949,89076
3949,89238
3949,89310
3950,89195
3950,89211
3950,89213
3950,89140
3950,89220
3950,89225
3950,89001
3950,89199
3950,89214
3950,89230
3950,89113
3950,89076
3950,89238
3950,89310
3951,89195
3951,89211
3951,89213
3951,89140
3951,89220
3951,89225
3951,89001
3951,89199
3951,89214
3951,89230
3951,89113
3951,89076
3951,89238
3951,89310
3952,89195
3952,89211
3952,89213
3952,89140
3952,89220
3952,89225
3952,89001
3952,89199
3952,89214
3952,89230
3952,89113
3952,89076
3952,89238
3952,89310
3953,89195
3953,89211
3953,89213
3953,89140
3953,89220
3953,89225
3953,89001
3953,89199
3953,89214
3953,89230
3953,89113
3953,89076
3953,89238
3953,89310
3954,89195
3954,89211
3954,89213
3954,89140
3954,89220
3954,89225
3954,89001
3954,89199
3954,89214
3954,89230
3954,89113
3954,89076
3954,89238
3954,89310
3955,89195
3955,89211
3955,89213
3955,89140
3955,89220
3955,89225
3955,89001
3955,89199
3955,89214
3955,89230
3955,89113
3955,89076
3955,89238
3955,89310
3956,89195
3956,89211
3956,89213
3956,89140
3956,89220
3956,89225
3956,89001
3956,89199
3956,89214
3956,89230
3956,89113
3956,89076
3956,89238
3956,89310
3957,89195
3957,89196
3957,89211
3957,89213
3957,89187
3957,89051
3957,89212
3957,89001
3957,89204
3957,89227
3957,89200
3957,89210
3957,89113
3957,89183
3957,89309
3958,89195
3958,89196
3958,89211
3958,89213
3958,89187
3958,89051
3958,89212
3958,89001
3958,89204
3958,89227
3958,89200
3958,89210
3958,89113
3958,89183
3958,89309
3959,89195
3959,89196
3959,89211
3959,89213
3959,89187
3959,89051
3959,89212
3959,89001
3959,89204
3959,89227
3959,89200
3959,89210
3959,89113
3959,89183
3959,89309
3960,89195
3960,89196
3960,89211
3960,89213
3960,89187
3960,89051
3960,89212
3960,89001
3960,89204
3960,89227
3960,89200
3960,89210
3960,89113
3960,89183
3960,89309
3961,89195
3961,89196
3961,89211
3961,89213
3961,89187
3961,89051
3961,89212
3961,89001
3961,89204
3961,89227
3961,89200
3961,89210
3961,89113
3961,89183
3961,89309
3962,89195
3962,89196
3962,89211
3962,89213
3962,89187
3962,89051
3962,89212
3962,89001
3962,89204
3962,89227
3962,89200
3962,89210
3962,89113
3962,89183
3962,89309
3963,89195
3963,89196
3963,89211
3963,89213
3963,89187
3963,89051
3963,89212
3963,89001
3963,89204
3963,89227
3963,89200
3963,89210
3963,89113
3963,89183
3963,89309
3964,89195
3964,89196
3964,89211
3964,89213
3964,89187
3964,89051
3964,89212
3964,89001
3964,89204
3964,89227
3964,89200
3964,89210
3964,89113
3964,89183
3964,89309
3965,89195
3965,89196
3965,89211
3965,89213
3965,89187
3965,89051
3965,89212
3965,89001
3965,89204
3965,89227
3965,89200
3965,89210
3965,89113
3965,89183
3965,89309
3966,89195
3966,89196
3966,89211
3966,89213
3966,89187
3966,89051
3966,89212
3966,89001
3966,89204
3966,89227
3966,89200
3966,89210
3966,89113
3966,89183
3966,89309
3967,89195
3967,89196
3967,89211
3967,89213
3967,89187
3967,89051
3967,89212
3967,89001
3967,89204
3967,89227
3967,89200
3967,89210
3967,89113
3967,89183
3967,89309
3968,89187
3968,89001
3968,89113
3968,89183
3969,89187
3969,89001
3969,89113
3969,89183
3970,89187
3970,89001
3970,89113
3970,89183
3971,89004
3971,89023
3971,89019
3971,89001
3971,89031
3971,89036
3972,89004
3972,89023
3972,89019
3972,89001
3972,89031
3972,89036
3973,89004
3973,89023
3973,89019
3973,89001
3973,89031
3973,89036
3974,89004
3974,89023
3974,89019
3974,89001
3974,89031
3974,89036
3975,89004
3975,89023
3975,89019
3975,89001
3975,89031
3975,89036
3976,89004
3976,89023
3976,89019
3976,89001
3976,89031
3976,89036
3977,89004
3977,89023
3977,89019
3977,89001
3977,89031
3977,89036
3978,89004
3978,89023
3978,89019
3978,89001
3978,89031
3978,89036
3979,89004
3979,89023
3979,89019
3979,89001
3979,89031
3979,89036
3980,89004
3980,89023
3980,89019
3980,89001
3980,89031
3980,89036
3981,89004
3981,89023
3981,89019
3981,89001
3981,89031
3981,89036
3982,89004
3982,89023
3982,89019
3982,89001
3982,89031
3982,89036
3983,89004
3983,89023
3983,89019
3983,89001
3983,89031
3983,89036
3984,89004
3984,89023
3984,89019
3984,89001
3984,89031
3984,89036
3985,89004
3985,89023
3985,89019
3985,89001
3985,89031
3985,89036
3986,89045
3986,89056
3986,89001
3986,89050
3986,89040
3986,89038
3987,89045
3987,89056
3987,89001
3987,89050
3987,89040
3987,89038
3988,89045
3988,89056
3988,89001
3988,89050
3988,89040
3988,89038
3989,89045
3989,89056
3989,89001
3989,89050
3989,89040
3989,89038
3990,89045
3990,89056
3990,89001
3990,89050
3990,89040
3990,89038
3991,89045
3991,89056
3991,89001
3991,89050
3991,89040
3991,89038
3992,89045
3992,89056
3992,89001
3992,89050
3992,89040
3992,89038
3993,89045
3993,89056
3993,89001
3993,89050
3993,89040
3993,89038
3994,89045
3994,89056
3994,89001
3994,89050
3994,89040
3994,89038
3995,89045
3995,89056
3995,89001
3995,89050
3995,89040
3995,89038
3996,89045
3996,89056
3996,89001
3996,89050
3996,89040
3996,89038
3997,89045
3997,89056
3997,89001
3997,89050
3997,89040
3997,89038
3998,89045
3998,89056
3998,89001
3998,89050
3998,89040
3998,89038
3999,89045
3999,89056
3999,89001
3999,89050
3999,89040
3999,89038
4000,89045
4000,89056
4000,89001
4000,89050
4000,89040
4000,89038
4001,89069
4001,89065
4001,89072
4001,89001
4001,89075
4001,89062
4002,89069
4002,89065
4002,89072
4002,89001
4002,89075
4002,89062
4003,89069
4003,89065
4003,89072
4003,89001
4003,89075
4003,89062
4004,89069
4004,89065
4004,89072
4004,89001
4004,89075
4004,89062
4005,89069
4005,89065
4005,89072
4005,89001
4005,89075
4005,89062
4006,89069
4006,89065
4006,89072
4006,89001
4006,89075
4006,89062
4007,89069
4007,89065
4007,89072
4007,89001
4007,89075
4007,89062
4008,89069
4008,89065
4008,89072
4008,89001
4008,89075
4008,89062
4009,89069
4009,89065
4009,89072
4009,89001
4009,89075
4009,89062
4010,89069
4010,89065
4010,89072
4010,89001
4010,89075
4010,89062
4011,89069
4011,89065
4011,89072
4011,89001
4011,89075
4011,89062
4012,89069
4012,89065
4012,89072
4012,89001
4012,89075
4012,89062
4013,89069
4013,89065
4013,89072
4013,89001
4013,89075
4013,89062
4014,89069
4014,89065
4014,89072
4014,89001
4014,89075
4014,89062
4015,89069
4015,89065
4015,89072
4015,89001
4015,89075
4015,89062
4016,89082
4016,89116
4016,89001
4016,89100
4016,89087
4016,89090
4017,89082
4017,89116
4017,89001
4017,89100
4017,89087
4017,89090
4018,89082
4018,89116
4018,89001
4018,89100
4018,89087
4018,89090
4019,89082
4019,89116
4019,89001
4019,89100
4019,89087
4019,89090
4020,89082
4020,89116
4020,89001
4020,89100
4020,89087
4020,89090
4021,89082
4021,89116
4021,89001
4021,89100
4021,89087
4021,89090
4022,89082
4022,89116
4022,89001
4022,89100
4022,89087
4022,89090
4023,89082
4023,89116
4023,89001
4023,89100
4023,89087
4023,89090
4024,89082
4024,89116
4024,89001
4024,89100
4024,89087
4024,89090
4025,89082
4025,89116
4025,89001
4025,89100
4025,89087
4025,89090
4026,89082
4026,89116
4026,89001
4026,89100
4026,89087
4026,89090
4027,89082
4027,89116
4027,89001
4027,89100
4027,89087
4027,89090
4028,89082
4028,89116
4028,89001
4028,89100
4028,89087
4028,89090
4029,89082
4029,89116
4029,89001
4029,89100
4029,89087
4029,89090
4030,89082
4030,89116
4030,89001
4030,89100
4030,89087
4030,89090
4031,89129
4031,89139
4031,89111
4031,89124
4031,89090
4031,89113
4032,89129
4032,89139
4032,89111
4032,89124
4032,89090
4032,89113
4033,89129
4033,89139
4033,89111
4033,89124
4033,89090
4033,89113
4034,89129
4034,89139
4034,89111
4034,89124
4034,89090
4034,89113
4035,89129
4035,89139
4035,89111
4035,89124
4035,89090
4035,89113
4036,89129
4036,89139
4036,89111
4036,89124
4036,89090
4036,89113
4037,89129
4037,89139
4037,89111
4037,89124
4037,89090
4037,89113
4038,89129
4038,89139
4038,89111
4038,89124
4038,89090
4038,89113
4039,89129
4039,89139
4039,89111
4039,89124
4039,89090
4039,89113
4040,89129
4040,89139
4040,89111
4040,89124
4040,89090
4040,89113
4041,89129
4041,89139
4041,89111
4041,89124
4041,89090
4041,89113
4042,89129
4042,89139
4042,89111
4042,89124
4042,89090
4042,89113
4043,89129
4043,89139
4043,89111
4043,89124
4043,89090
4043,89113
4044,89129
4044,89139
4044,89111
4044,89124
4044,89090
4044,89113
4045,89129
4045,89139
4045,89111
4045,89124
4045,89090
4045,89113
4046,89151
4046,89156
4046,89111
4046,89144
4046,89113
4047,89151
4047,89156
4047,89111
4047,89144
4047,89113
4048,89151
4048,89156
4048,89111
4048,89144
4048,89113
4049,89151
4049,89156
4049,89111
4049,89144
4049,89113
4050,89151
4050,89156
4050,89111
4050,89144
4050,89113
4051,89151
4051,89156
4051,89111
4051,89144
4051,89113
4052,89151
4052,89156
4052,89111
4052,89144
4052,89113
4053,89151
4053,89156
4053,89111
4053,89144
4053,89113
4054,89151
4054,89156
4054,89111
4054,89144
4054,89113
4055,89151
4055,89156
4055,89111
4055,89144
4055,89113
4056,89151
4056,89156
4056,89111
4056,89144
4056,89113
4057,89151
4057,89156
4057,89111
4057,89144
4057,89113
4058,89151
4058,89156
4058,89111
4058,89144
4058,89113
4059,89151
4059,89156
4059,89111
4059,89144
4059,89113
4060,89151
4060,89156
4060,89111
4060,89144
4060,89113
4061,89151
4061,89156
4061,89111
4061,89144
4061,89113
4062,89151
4062,89156
4062,89111
4062,89144
4062,89113
4063,89151
4063,89156
4063,89111
4063,89144
4063,89113
4064,89151
4064,89156
4064,89111
4064,89144
4064,89113
4065,89151
4065,89156
4065,89111
4065,89144
4065,89113
4066,89151
4066,89156
4066,89111
4066,89144
4066,89113
4067,89151
4067,89156
4067,89111
4067,89144
4067,89113
4068,89001
4068,89108
4068,89113
4068,89312
4068,89314
4069,89001
4069,89108
4069,89113
4069,89312
4069,89314
4070,89001
4070,89108
4070,89113
4070,89312
4070,89314
4071,89001
4071,89108
4071,89113
4071,89312
4071,89314
4072,89001
4072,89108
4072,89113
4072,89312
4072,89314
4073,89001
4073,89108
4073,89113
4073,89312
4073,89314
4074,89001
4074,89108
4074,89113
4074,89312
4074,89314
4075,89001
4075,89108
4075,89113
4075,89312
4075,89314
4076,89001
4076,89108
4076,89113
4076,89312
4076,89314
4077,89001
4077,89108
4077,89113
4077,89312
4077,89314
4078,89001
4078,89108
4078,89113
4078,89312
4078,89314
4079,89001
4079,89095
4079,89113
4079,89313
4079,89315
4080,89001
4080,89095
4080,89113
4080,89313
4080,89315
4081,89001
4081,89095
4081,89113
4081,89313
4081,89315
4082,89001
4082,89095
4082,89113
4082,89313
4082,89315
4083,89001
4083,89095
4083,89113
4083,89313
4083,89315
4084,89001
4084,89095
4084,89113
4084,89313
4084,89315
4085,89001
4085,89095
4085,89113
4085,89313
4085,89315
4086,89001
4086,89095
4086,89113
4086,89313
4086,89315
4087,89001
4087,89095
4087,89113
4087,89313
4087,89315
4088,89001
4088,89095
4088,89113
4088,89313
4088,89315
4089,89001
4089,89095
4089,89113
4089,89313
4089,89315
4090,89175
4090,89166
4090,89160
4090,89248
4090,89001
4090,89258
4090,89262
4090,89252
4090,89250
4090,89113
4090,89251
4090,89238
4090,89183
4091,89175
4091,89166
4091,89160
4091,89248
4091,89001
4091,89258
4091,89262
4091,89252
4091,89250
4091,89113
4091,89251
4091,89238
4091,89183
4092,89175
4092,89166
4092,89160
4092,89248
4092,89001
4092,89258
4092,89262
4092,89252
4092,89250
4092,89113
4092,89251
4092,89238
4092,89183
4093,89175
4093,89166
4093,89160
4093,89248
4093,89001
4093,89258
4093,89262
4093,89252
4093,89250
4093,89113
4093,89251
4093,89238
4093,89183
4094,89175
4094,89166
4094,89160
4094,89248
4094,89001
4094,89258
4094,89262
4094,89252
4094,89250
4094,89113
4094,89251
4094,89238
4094,89183
4095,89175
4095,89166
4095,89160
4095,89248
4095,89001
4095,89258
4095,89262
4095,89252
4095,89250
4095,89113
4095,89251
4095,89238
4095,89183
4096,89175
4096,89166
4096,89160
4096,89248
4096,89001
4096,89258
4096,89262
4096,89252
4096,89250
4096,89113
4096,89251
4096,89238
4096,89183
4097,89175
4097,89166
4097,89160
4097,89248
4097,89001
4097,89258
4097,89262
4097,89252
4097,89250
4097,89113
4097,89251
4097,89238
4097,89183
4098,89175
4098,89166
4098,89160
4098,89248
4098,89001
4098,89258
4098,89262
4098,89252
4098,89250
4098,89113
4098,89251
4098,89238
4098,89183
4099,89175
4099,89166
4099,89160
4099,89248
4099,89001
4099,89258
4099,89262
4099,89252
4099,89250
4099,89113
4099,89251
4099,89238
4099,89183
4100,89187
4100,89175
4100,89160
4100,89163
4100,89170
4100,89171
4100,89001
4100,89169
4100,89113
4100,89255
4100,89183
4100,89173
4101,89187
4101,89175
4101,89160
4101,89163
4101,89170
4101,89171
4101,89001
4101,89169
4101,89113
4101,89255
4101,89183
4101,89173
4102,89187
4102,89175
4102,89160
4102,89163
4102,89170
4102,89171
4102,89001
4102,89169
4102,89113
4102,89255
4102,89183
4102,89173
4103,89187
4103,89175
4103,89160
4103,89163
4103,89170
4103,89171
4103,89001
4103,89169
4103,89113
4103,89255
4103,89183
4103,89173
4104,89187
4104,89175
4104,89160
4104,89163
4104,89170
4104,89171
4104,89001
4104,89169
4104,89113
4104,89255
4104,89183
4104,89173
4105,89187
4105,89175
4105,89160
4105,89163
4105,89170
4105,89171
4105,89001
4105,89169
4105,89113
4105,89255
4105,89183
4105,89173
4106,89187
4106,89175
4106,89160
4106,89163
4106,89170
4106,89171
4106,89001
4106,89169
4106,89113
4106,89255
4106,89183
4106,89173
4107,89187
4107,89175
4107,89160
4107,89163
4107,89170
4107,89171
4107,89001
4107,89169
4107,89113
4107,89255
4107,89183
4107,89173
4108,89187
4108,89175
4108,89160
4108,89163
4108,89170
4108,89171
4108,89001
4108,89169
4108,89113
4108,89255
4108,89183
4108,89173
4109,89187
4109,89175
4109,89160
4109,89163
4109,89170
4109,89171
4109,89001
4109,89169
4109,89113
4109,89255
4109,89183
4109,89173
4110,89187
4110,89175
4110,89160
4110,89163
4110,89170
4110,89171
4110,89001
4110,89169
4110,89113
4110,89255
4110,89183
4110,89173
4111,89195
4111,89211
4111,89213
4111,89140
4111,89220
4111,89225
4111,89001
4111,89199
4111,89214
4111,89230
4111,89113
4111,89076
4111,89238
4111,89310
4112,89195
4112,89211
4112,89213
4112,89140
4112,89220
4112,89225
4112,89001
4112,89199
4112,89214
4112,89230
4112,89113
4112,89076
4112,89238
4112,89310
4113,89195
4113,89211
4113,89213
4113,89140
4113,89220
4113,89225
4113,89001
4113,89199
4113,89214
4113,89230
4113,89113
4113,89076
4113,89238
4113,89310
4114,89195
4114,89211
4114,89213
4114,89140
4114,89220
4114,89225
4114,89001
4114,89199
4114,89214
4114,89230
4114,89113
4114,89076
4114,89238
4114,89310
4115,89195
4115,89211
4115,89213
4115,89140
4115,89220
4115,89225
4115,89001
4115,89199
4115,89214
4115,89230
4115,89113
4115,89076
4115,89238
4115,89310
4116,89195
4116,89211
4116,89213
4116,89140
4116,89220
4116,89225
4116,89001
4116,89199
4116,89214
4116,89230
4116,89113
4116,89076
4116,89238
4116,89310
4117,89195
4117,89211
4117,89213
4117,89140
4117,89220
4117,89225
4117,89001
4117,89199
4117,89214
4117,89230
4117,89113
4117,89076
4117,89238
4117,89310
4118,89195
4118,89211
4118,89213
4118,89140
4118,89220
4118,89225
4118,89001
4118,89199
4118,89214
4118,89230
4118,89113
4118,89076
4118,89238
4118,89310
4119,89195
4119,89211
4119,89213
4119,89140
4119,89220
4119,89225
4119,89001
4119,89199
4119,89214
4119,89230
4119,89113
4119,89076
4119,89238
4119,89310
4120,89195
4120,89211
4120,89213
4120,89140
4120,89220
4120,89225
4120,89001
4120,89199
4120,89214
4120,89230
4120,89113
4120,89076
4120,89238
4120,89310
4121,89195
4121,89211
4121,89213
4121,89140
4121,89220
4121,89225
4121,89001
4121,89199
4121,89214
4121,89230
4121,89113
4121,89076
4121,89238
4121,89310
4122,89195
4122,89196
4122,89211
4122,89213
4122,89187
4122,89051
4122,89212
4122,89001
4122,89204
4122,89227
4122,89200
4122,89210
4122,89113
4122,89183
4122,89309
4123,89195
4123,89196
4123,89211
4123,89213
4123,89187
4123,89051
4123,89212
4123,89001
4123,89204
4123,89227
4123,89200
4123,89210
4123,89113
4123,89183
4123,89309
4124,89195
4124,89196
4124,89211
4124,89213
4124,89187
4124,89051
4124,89212
4124,89001
4124,89204
4124,89227
4124,89200
4124,89210
4124,89113
4124,89183
4124,89309
4125,89195
4125,89196
4125,89211
4125,89213
4125,89187
4125,89051
4125,89212
4125,89001
4125,89204
4125,89227
4125,89200
4125,89210
4125,89113
4125,89183
4125,89309
4126,89195
4126,89196
4126,89211
4126,89213
4126,89187
4126,89051
4126,89212
4126,89001
4126,89204
4126,89227
4126,89200
4126,89210
4126,89113
4126,89183
4126,89309
4127,89195
4127,89196
4127,89211
4127,89213
4127,89187
4127,89051
4127,89212
4127,89001
4127,89204
4127,89227
4127,89200
4127,89210
4127,89113
4127,89183
4127,89309
4128,89195
4128,89196
4128,89211
4128,89213
4128,89187
4128,89051
4128,89212
4128,89001
4128,89204
4128,89227
4128,89200
4128,89210
4128,89113
4128,89183
4128,89309
4129,89195
4129,89196
4129,89211
4129,89213
4129,89187
4129,89051
4129,89212
4129,89001
4129,89204
4129,89227
4129,89200
4129,89210
4129,89113
4129,89183
4129,89309
4130,89195
4130,89196
4130,89211
4130,89213
4130,89187
4130,89051
4130,89212
4130,89001
4130,89204
4130,89227
4130,89200
4130,89210
4130,89113
4130,89183
4130,89309
4131,89195
4131,89196
4131,89211
4131,89213
4131,89187
4131,89051
4131,89212
4131,89001
4131,89204
4131,89227
4131,89200
4131,89210
4131,89113
4131,89183
4131,89309
