trip_id,stop_id,realtime_stop_id
3832,89092,89092
3832,89125,89125
3832,89091,89091
3833,89140,89140
3833,89129,89129
3833,89139,89139
3833,89130,89130
3833,89089,89089
3833,89111,89111
3833,89124,89124
3833,89137,89137
3833,89138,89138
3833,89127,89127
3833,89128,89128
3833,89126,89126
3833,89088,89088
3833,89087,89087
3833,89123,89123
3833,89121,89121
3833,89122,89122
3833,89090,89090
3833,89131,89131
3833,89132,89132
3833,89133,89133
3833,89113,89113
3833,89120,89120
3833,89136,89136
3833,89134,89134
3833,89135,89135
3833,89112,89112
3833,89092,89092
3833,89125,89125
3833,89091,89091
3834,89151,89151
3834,89156,89156
3834,89148,89148
3834,89150,89150
3834,89149,89149
3834,89147,89147
3834,89111,89111
3834,89159,89159
3834,89093,89093
3834,89142,89142
3834,89158,89158
3834,89154,89154
3834,89155,89155
3834,89153,89153
3834,89143,89143
3834,89157,89157
3834,89144,89144
3834,89113,89113
3834,89152,89152
3834,89112,89112
3834,89114,89114
3834,89145,89145
3834,89146,89146
3835,89151,89151
3835,89156,89156
3835,89148,89148
3835,89150,89150
3835,89149,89149
3835,89147,89147
3835,89111,89111
3835,89159,89159
3835,89093,89093
3835,89142,89142
3835,89158,89158
3835,89154,89154
3835,89155,89155
3835,89153,89153
3835,89143,89143
3835,89157,89157
3835,89144,89144
3835,89113,89113
3835,89152,89152
3835,89112,89112
3835,89114,89114
3835,89145,89145
3835,89146,89146
3836,89151,89151
3836,89156,89156
3836,89148,89148
3836,89150,89150
3836,89149,89149
3836,89147,89147
3836,89111,89111
3836,89159,89159
3836,89093,89093
3836,89142,89142
3836,89158,89158
3836,89154,89154
3836,89155,89155
3836,89153,89153
3836,89143,89143
3836,89157,89157
3836,89144,89144
3836,89113,89113
3836,89152,89152
3836,89112,89112
3836,89114,89114
3836,89145,89145
3836,89146,89146
3837,89151,89151
3837,89156,89156
3837,89148,89148
3837,89150,89150
3837,89149,89149
3837,89147,89147
3837,89111,89111
3837,89159,89159
3837,89093,89093
3837,89142,89142
3837,89158,89158
3837,89154,89154
3837,89155,89155
3837,89153,89153
3837,89143,89143
3837,89157,89157
3837,89144,89144
3837,89113,89113
3837,89152,89152
3837,89112,89112
3837,89114,89114
3837,89145,89145
3837,89146,89146
3838,89151,89151
3838,89156,89156
3838,89148,89148
3838,89150,89150
3838,89149,89149
3838,89147,89147
3838,89111,89111
3838,89159,89159
3838,89093,89093
3838,89142,89142
3838,89158,89158
3838,89154,89154
3838,89155,89155
3838,89153,89153
3838,89143,89143
3838,89157,89157
3838,89144,89144
3838,89113,89113
3838,89152,89152
3838,89112,89112
3838,89114,89114
3838,89145,89145
3838,89146,89146
3839,89151,89151
3839,89156,89156
3839,89148,89148
3839,89150,89150
3839,89149,89149
3839,89147,89147
3839,89111,89111
3839,89159,89159
3839,89093,89093
3839,89142,89142
3839,89158,89158
3839,89154,89154
3839,89155,89155
3839,89153,89153
3839,89143,89143
3839,89157,89157
3839,89144,89144
3839,89113,89113
3839,89152,89152
3839,89112,89112
3839,89114,89114
3839,89145,89145
3839,89146,89146
3840,89151,89151
3840,89156,89156
3840,89148,89148
3840,89150,89150
3840,89149,89149
3840,89147,89147
3840,89111,89111
3840,89159,89159
3840,89093,89093
3840,89142,89142
3840,89158,89158
3840,89154,89154
3840,89155,89155
3840,89153,89153
3840,89143,89143
3840,89157,89157
3840,89144,89144
3840,89113,89113
3840,89152,89152
3840,89112,89112
3840,89114,89114
3840,89145,89145
3840,89146,89146
3841,89151,89151
3841,89156,89156
3841,89148,89148
3841,89150,89150
3841,89149,89149
3841,89147,89147
3841,89111,89111
3841,89159,89159
3841,89093,89093
3841,89142,89142
3841,89158,89158
3841,89154,89154
3841,89155,89155
3841,89153,89153
3841,89143,89143
3841,89157,89157
3841,89144,89144
3841,89113,89113
3841,89152,89152
3841,89112,89112
3841,89114,89114
3841,89145,89145
3841,89146,89146
3842,89151,89151
3842,89156,89156
3842,89148,89148
3842,89150,89150
3842,89149,89149
3842,89147,89147
3842,89111,89111
3842,89159,89159
3842,89093,89093
3842,89142,89142
3842,89158,89158
3842,89154,89154
3842,89155,89155
3842,89153,89153
3842,89143,89143
3842,89157,89157
3842,89144,89144
3842,89113,89113
3842,89152,89152
3842,89112,89112
3842,89114,89114
3842,89145,89145
3842,89146,89146
3843,89151,89151
3843,89156,89156
3843,89148,89148
3843,89150,89150
3843,89149,89149
3843,89147,89147
3843,89111,89111
3843,89159,89159
3843,89093,89093
3843,89142,89142
3843,89158,89158
3843,89154,89154
3843,89155,89155
3843,89153,89153
3843,89143,89143
3843,89157,89157
3843,89144,89144
3843,89113,89113
3843,89152,89152
3843,89112,89112
3843,89114,89114
3843,89145,89145
3843,89146,89146
3844,89151,89151
3844,89156,89156
3844,89148,89148
3844,89150,89150
3844,89149,89149
3844,89147,89147
3844,89111,89111
3844,89159,89159
3844,89093,89093
3844,89142,89142
3844,89158,89158
3844,89154,89154
3844,89155,89155
3844,89153,89153
3844,89143,89143
3844,89157,89157
3844,89144,89144
3844,89113,89113
3844,89152,89152
3844,89112,89112
3844,89114,89114
3844,89145,89145
3844,89146,89146
3845,89151,89151
3845,89156,89156
3845,89148,89148
3845,89150,89150
3845,89149,89149
3845,89147,89147
3845,89111,89111
3845,89159,89159
3845,89093,89093
3845,89142,89142
3845,89158,89158
3845,89154,89154
3845,89155,89155
3845,89153,89153
3845,89143,89143
3845,89157,89157
3845,89144,89144
3845,89113,89113
3845,89152,89152
3845,89112,89112
3845,89114,89114
3845,89145,89145
3845,89146,89146
3846,89151,89151
3846,89156,89156
3846,89148,89148
3846,89150,89150
3846,89149,89149
3846,89147,89147
3846,89111,89111
3846,89159,89159
3846,89093,89093
3846,89142,89142
3846,89158,89158
3846,89154,89154
3846,89155,89155
3846,89153,89153
3846,89143,89143
3846,89157,89157
3846,89144,89144
3846,89113,89113
3846,89152,89152
3846,89112,89112
3846,89114,89114
3846,89145,89145
3846,89146,89146
3847,89151,89151
3847,89156,89156
3847,89148,89148
3847,89150,89150
3847,89149,89149
3847,89147,89147
3847,89111,89111
3847,89159,89159
3847,89093,89093
3847,89142,89142
3847,89158,89158
3847,89154,89154
3847,89155,89155
3847,89153,89153
3847,89143,89143
3847,89157,89157
3847,89144,89144
3847,89113,89113
3847,89152,89152
3847,89112,89112
3847,89114,89114
3847,89145,89145
3847,89146,89146
3848,89151,89151
3848,89156,89156
3848,89148,89148
3848,89150,89150
3848,89149,89149
3848,89147,89147
3848,89111,89111
3848,89159,89159
3848,89093,89093
3848,89142,89142
3848,89158,89158
3848,89154,89154
3848,89155,89155
3848,89153,89153
3848,89143,89143
3848,89157,89157
3848,89144,89144
3848,89113,89113
3848,89152,89152
3848,89112,89112
3848,89114,89114
3848,89145,89145
3848,89146,89146
3849,89151,89151
3849,89156,89156
3849,89148,89148
3849,89150,89150
3849,89149,89149
3849,89147,89147
3849,89111,89111
3849,89159,89159
3849,89093,89093
3849,89142,89142
3849,89158,89158
3849,89154,89154
3849,89155,89155
3849,89153,89153
3849,89143,89143
3849,89157,89157
3849,89144,89144
3849,89113,89113
3849,89152,89152
3849,89112,89112
3849,89114,89114
3849,89145,89145
3849,89146,89146
3850,89151,89151
3850,89156,89156
3850,89148,89148
3850,89150,89150
3850,89149,89149
3850,89147,89147
3850,89111,89111
3850,89159,89159
3850,89093,89093
3850,89142,89142
3850,89158,89158
3850,89154,89154
3850,89155,89155
3850,89153,89153
3850,89143,89143
3850,89157,89157
3850,89144,89144
3850,89113,89113
3850,89152,89152
3850,89112,89112
3850,89114,89114
3850,89145,89145
3850,89146,89146
3851,89151,89151
3851,89156,89156
3851,89148,89148
3851,89150,89150
3851,89149,89149
3851,89147,89147
3851,89111,89111
3851,89159,89159
3851,89093,89093
3851,89142,89142
3851,89158,89158
3851,89154,89154
3851,89155,89155
3851,89153,89153
3851,89143,89143
3851,89157,89157
3851,89144,89144
3851,89113,89113
3851,89152,89152
3851,89112,89112
3851,89114,89114
3851,89145,89145
3851,89146,89146
3852,89151,89151
3852,89156,89156
3852,89148,89148
3852,89150,89150
3852,89149,89149
3852,89147,89147
3852,89111,89111
3852,89159,89159
3852,89093,89093
3852,89142,89142
3852,89158,89158
3852,89154,89154
3852,89155,89155
3852,89153,89153
3852,89143,89143
3852,89157,89157
3852,89144,89144
3852,89113,89113
3852,89152,89152
3852,89112,89112
3852,89114,89114
3852,89145,89145
3852,89146,89146
3853,89151,89151
3853,89156,89156
3853,89148,89148
3853,89150,89150
3853,89149,89149
3853,89147,89147
3853,89111,89111
3853,89159,89159
3853,89093,89093
3853,89142,89142
3853,89158,89158
3853,89154,89154
3853,89155,89155
3853,89153,89153
3853,89143,89143
3853,89157,89157
3853,89144,89144
3853,89113,89113
3853,89152,89152
3853,89112,89112
3853,89114,89114
3853,89145,89145
3853,89146,89146
3854,89151,89151
3854,89156,89156
3854,89148,89148
3854,89150,89150
3854,89149,89149
3854,89147,89147
3854,89111,89111
3854,89159,89159
3854,89093,89093
3854,89142,89142
3854,89158,89158
3854,89154,89154
3854,89155,89155
3854,89153,89153
3854,89143,89143
3854,89157,89157
3854,89144,89144
3854,89113,89113
3854,89152,89152
3854,89112,89112
3854,89114,89114
3854,89145,89145
3854,89146,89146
3855,89151,89151
3855,89156,89156
3855,89148,89148
3855,89150,89150
3855,89149,89149
3855,89147,89147
3855,89111,89111
3855,89159,89159
3855,89093,89093
3855,89142,89142
3855,89158,89158
3855,89154,89154
3855,89155,89155
3855,89153,89153
3855,89143,89143
3855,89157,89157
3855,89144,89144
3855,89113,89113
3855,89152,89152
3855,89112,89112
3855,89114,89114
3855,89145,89145
3855,89146,89146
3856,89151,89151
3856,89156,89156
3856,89148,89148
3856,89150,89150
3856,89149,89149
3856,89147,89147
3856,89111,89111
3856,89159,89159
3856,89093,89093
3856,89142,89142
3856,89158,89158
3856,89154,89154
3856,89155,89155
3856,89153,89153
3856,89143,89143
3856,89157,89157
3856,89144,89144
3856,89113,89113
3856,89152,89152
3856,89112,89112
3856,89114,89114
3856,89145,89145
3856,89146,89146
3857,89001,89001
3857,89002,89002
3857,89003,89003
3857,89110,89110
3857,89103,89103
3857,89104,89104
3857,89105,89105
3857,89107,89107
3857,89106,89106
3857,89108,89108
3857,89109,89109
3857,89113,89113
3857,89112,89112
3857,89312,89312
3857,89314,89314
3858,89001,89001
3858,89002,89002
3858,89003,89003
3858,89110,89110
3858,89103,89103
3858,89104,89104
3858,89105,89105
3858,89107,89107
3858,89106,89106
3858,89108,89108
3858,89109,89109
3858,89113,89113
3858,89112,89112
3858,89312,89312
3858,89314,89314
3859,89001,89001
3859,89002,89002
3859,89003,89003
3859,89110,89110
3859,89103,89103
3859,89104,89104
3859,89105,89105
3859,89107,89107
3859,89106,89106
3859,89108,89108
3859,89109,89109
3859,89113,89113
3859,89112,89112
3859,89312,89312
3859,89314,89314
3860,89001,89001
3860,89002,89002
3860,89003,89003
3860,89110,89110
3860,89103,89103
3860,89104,89104
3860,89105,89105
3860,89107,89107
3860,89106,89106
3860,89108,89108
3860,89109,89109
3860,89113,89113
3860,89112,89112
3860,89312,89312
3860,89314,89314
3861,89001,89001
3861,89002,89002
3861,89003,89003
3861,89110,89110
3861,89103,89103
3861,89104,89104
3861,89105,89105
3861,89107,89107
3861,89106,89106
3861,89108,89108
3861,89109,89109
3861,89113,89113
3861,89112,89112
3861,89312,89312
3861,89314,89314
3862,89001,89001
3862,89002,89002
3862,89003,89003
3862,89110,89110
3862,89103,89103
3862,89104,89104
3862,89105,89105
3862,89107,89107
3862,89106,89106
3862,89108,89108
3862,89109,89109
3862,89113,89113
3862,89112,89112
3862,89312,89312
3862,89314,89314
3863,89001,89001
3863,89002,89002
3863,89003,89003
3863,89110,89110
3863,89103,89103
3863,89104,89104
3863,89105,89105
3863,89107,89107
3863,89106,89106
3863,89108,89108
3863,89109,89109
3863,89113,89113
3863,89112,89112
3863,89312,89312
3863,89314,89314
3864,89001,89001
3864,89002,89002
3864,89003,89003
3864,89110,89110
3864,89103,89103
3864,89104,89104
3864,89105,89105
3864,89107,89107
3864,89106,89106
3864,89108,89108
3864,89109,89109
3864,89113,89113
3864,89112,89112
3864,89312,89312
3864,89314,89314
3865,89001,89001
3865,89002,89002
3865,89003,89003
3865,89110,89110
3865,89103,89103
3865,89104,89104
3865,89105,89105
3865,89107,89107
3865,89106,89106
3865,89108,89108
3865,89109,89109
3865,89113,89113
3865,89112,89112
3865,89312,89312
3865,89314,89314
3866,89001,89001
3866,89002,89002
3866,89003,89003
3866,89110,89110
3866,89103,89103
3866,89104,89104
3866,89105,89105
3866,89107,89107
3866,89106,89106
3866,89108,89108
3866,89109,89109
3866,89113,89113
3866,89112,89112
3866,89312,89312
3866,89314,89314
3867,89001,89001
3867,89002,89002
3867,89003,89003
3867,89110,89110
3867,89103,89103
3867,89104,89104
3867,89105,89105
3867,89107,89107
3867,89106,89106
3867,89108,89108
3867,89109,89109
3867,89113,89113
3867,89112,89112
3867,89312,89312
3867,89314,89314
3868,89001,89001
3868,89002,89002
3868,89003,89003
3868,89110,89110
3868,89103,89103
3868,89104,89104
3868,89105,89105
3868,89107,89107
3868,89106,89106
3868,89108,89108
3868,89109,89109
3868,89113,89113
3868,89112,89112
3868,89312,89312
3868,89314,89314
3869,89001,89001
3869,89002,89002
3869,89003,89003
3869,89110,89110
3869,89103,89103
3869,89104,89104
3869,89105,89105
3869,89107,89107
3869,89106,89106
3869,89108,89108
3869,89109,89109
3869,89113,89113
3869,89112,89112
3869,89312,89312
3869,89314,89314
3870,89001,89001
3870,89002,89002
3870,89003,89003
3870,89110,89110
3870,89103,89103
3870,89104,89104
3870,89105,89105
3870,89107,89107
3870,89106,89106
3870,89108,89108
3870,89109,89109
3870,89113,89113
3870,89112,89112
3870,89312,89312
3870,89314,89314
3871,89001,89001
3871,89002,89002
3871,89003,89003
3871,89110,89110
3871,89103,89103
3871,89104,89104
3871,89105,89105
3871,89107,89107
3871,89106,89106
3871,89108,89108
3871,89109,89109
3871,89113,89113
3871,89112,89112
3871,89312,89312
3871,89314,89314
3872,89001,89001
3872,89002,89002
3872,89003,89003
3872,89110,89110
3872,89103,89103
3872,89104,89104
3872,89105,89105
3872,89107,89107
3872,89106,89106
3872,89108,89108
3872,89109,89109
3872,89113,89113
3872,89112,89112
3872,89312,89312
3872,89314,89314
3873,89001,89001
3873,89002,89002
3873,89003,89003
3873,89110,89110
3873,89103,89103
3873,89104,89104
3873,89105,89105
3873,89107,89107
3873,89106,89106
3873,89108,89108
3873,89109,89109
3873,89113,89113
3873,89112,89112
3873,89312,89312
3873,89314,89314
3874,89001,89001
3874,89002,89002
3874,89003,89003
3874,89110,89110
3874,89103,89103
3874,89104,89104
3874,89105,89105
3874,89107,89107
3874,89106,89106
3874,89108,89108
3874,89109,89109
3874,89113,89113
3874,89112,89112
3874,89312,89312
3874,89314,89314
3875,89001,89001
3875,89002,89002
3875,89003,89003
3875,89110,89110
3875,89103,89103
3875,89104,89104
3875,89105,89105
3875,89107,89107
3875,89106,89106
3875,89108,89108
3875,89109,89109
3875,89113,89113
3875,89112,89112
3875,89312,89312
3875,89314,89314
3876,89001,89001
3876,89002,89002
3876,89003,89003
3876,89110,89110
3876,89103,89103
3876,89104,89104
3876,89105,89105
3876,89107,89107
3876,89106,89106
3876,89108,89108
3876,89109,89109
3876,89113,89113
3876,89112,89112
3876,89312,89312
3876,89314,89314
3877,89001,89001
3877,89002,89002
3877,89003,89003
3877,89110,89110
3877,89103,89103
3877,89104,89104
3877,89105,89105
3877,89107,89107
3877,89106,89106
3877,89108,89108
3877,89109,89109
3877,89113,89113
3877,89112,89112
3877,89312,89312
3877,89314,89314
3878,89001,89001
3878,89002,89002
3878,89003,89003
3878,89110,89110
3878,89103,89103
3878,89104,89104
3878,89105,89105
3878,89107,89107
3878,89106,89106
3878,89108,89108
3878,89109,89109
3878,89113,89113
3878,89112,89112
3878,89312,89312
3878,89314,89314
3879,89001,89001
3879,89002,89002
3879,89003,89003
3879,89110,89110
3879,89103,89103
3879,89104,89104
3879,89105,89105
3879,89107,89107
3879,89106,89106
3879,89108,89108
3879,89109,89109
3879,89113,89113
3879,89112,89112
3879,89312,89312
3879,89314,89314
3880,89001,89001
3880,89002,89002
3880,89003,89003
3880,89110,89110
3880,89103,89103
3880,89104,89104
3880,89105,89105
3880,89107,89107
3880,89106,89106
3880,89108,89108
3880,89109,89109
3880,89113,89113
3880,89112,89112
3880,89312,89312
3880,89314,89314
3881,89116,89116
3881,89001,89001
3881,89018,89018
3881,89017,89017
3881,89119,89119
3881,89118,89118
3881,89117,89117
3881,89095,89095
3881,89094,89094
3881,89113,89113
3881,89114,89114
3881,89313,89313
3881,89315,89315
3882,89116,89116
3882,89001,89001
3882,89018,89018
3882,89017,89017
3882,89119,89119
3882,89118,89118
3882,89117,89117
3882,89095,89095
3882,89094,89094
3882,89113,89113
3882,89114,89114
3882,89313,89313
3882,89315,89315
3883,89116,89116
3883,89001,89001
3883,89018,89018
3883,89017,89017
3883,89119,89119
3883,89118,89118
3883,89117,89117
3883,89095,89095
3883,89094,89094
3883,89113,89113
3883,89114,89114
3883,89313,89313
3883,89315,89315
3884,89116,89116
3884,89001,89001
3884,89018,89018
3884,89017,89017
3884,89119,89119
3884,89118,89118
3884,89117,89117
3884,89095,89095
3884,89094,89094
3884,89113,89113
3884,89114,89114
3884,89313,89313
3884,89315,89315
3885,89116,89116
3885,89001,89001
3885,89018,89018
3885,89017,89017
3885,89119,89119
3885,89118,89118
3885,89117,89117
3885,89095,89095
3885,89094,89094
3885,89113,89113
3885,89114,89114
3885,89313,89313
3885,89315,89315
3886,89116,89116
3886,89001,89001
3886,89018,89018
3886,89017,89017
3886,89119,89119
3886,89118,89118
3886,89117,89117
3886,89095,89095
3886,89094,89094
3886,89113,89113
3886,89114,89114
3886,89313,89313
3886,89315,89315
3887,89116,89116
3887,89001,89001
3887,89018,89018
3887,89017,89017
3887,89119,89119
3887,89118,89118
3887,89117,89117
3887,89095,89095
3887,89094,89094
3887,89113,89113
3887,89114,89114
3887,89313,89313
3887,89315,89315
3888,89116,89116
3888,89001,89001
3888,89018,89018
3888,89017,89017
3888,89119,89119
3888,89118,89118
3888,89117,89117
3888,89095,89095
3888,89094,89094
3888,89113,89113
3888,89114,89114
3888,89313,89313
3888,89315,89315
3889,89116,89116
3889,89001,89001
3889,89018,89018
3889,89017,89017
3889,89119,89119
3889,89118,89118
3889,89117,89117
3889,89095,89095
3889,89094,89094
3889,89113,89113
3889,89114,89114
3889,89313,89313
3889,89315,89315
3890,89116,89116
3890,89001,89001
3890,89018,89018
3890,89017,89017
3890,89119,89119
3890,89118,89118
3890,89117,89117
3890,89095,89095
3890,89094,89094
3890,89113,89113
3890,89114,89114
3890,89313,89313
3890,89315,89315
3891,89116,89116
3891,89001,89001
3891,89018,89018
3891,89017,89017
3891,89119,89119
3891,89118,89118
3891,89117,89117
3891,89095,89095
3891,89094,89094
3891,89113,89113
3891,89114,89114
3891,89313,89313
3891,89315,89315
3892,89116,89116
3892,89001,89001
3892,89018,89018
3892,89017,89017
3892,89119,89119
3892,89118,89118
3892,89117,89117
3892,89095,89095
3892,89094,89094
3892,89113,89113
3892,89114,89114
3892,89313,89313
3892,89315,89315
3893,89116,89116
3893,89001,89001
3893,89018,89018
3893,89017,89017
3893,89119,89119
3893,89118,89118
3893,89117,89117
3893,89095,89095
3893,89094,89094
3893,89113,89113
3893,89114,89114
3893,89313,89313
3893,89315,89315
3894,89116,89116
3894,89001,89001
3894,89018,89018
3894,89017,89017
3894,89119,89119
3894,89118,89118
3894,89117,89117
3894,89095,89095
3894,89094,89094
3894,89113,89113
3894,89114,89114
3894,89313,89313
3894,89315,89315
3895,89116,89116
3895,89001,89001
3895,89018,89018
3895,89017,89017
3895,89119,89119
3895,89118,89118
3895,89117,89117
3895,89095,89095
3895,89094,89094
3895,89113,89113
3895,89114,89114
3895,89313,89313
3895,89315,89315
3896,89116,89116
3896,89001,89001
3896,89018,89018
3896,89017,89017
3896,89119,89119
3896,89118,89118
3896,89117,89117
3896,89095,89095
3896,89094,89094
3896,89113,89113
3896,89114,89114
3896,89313,89313
3896,89315,89315
3897,89116,89116
3897,89001,89001
3897,89018,89018
3897,89017,89017
3897,89119,89119
3897,89118,89118
3897,89117,89117
3897,89095,89095
3897,89094,89094
3897,89113,89113
3897,89114,89114
3897,89313,89313
3897,89315,89315
3898,89116,89116
3898,89001,89001
3898,89018,89018
3898,89017,89017
3898,89119,89119
3898,89118,89118
3898,89117,89117
3898,89095,89095
3898,89094,89094
3898,89113,89113
3898,89114,89114
3898,89313,89313
3898,89315,89315
3899,89116,89116
3899,89001,89001
3899,89018,89018
3899,89017,89017
3899,89119,89119
3899,89118,89118
3899,89117,89117
3899,89095,89095
3899,89094,89094
3899,89113,89113
3899,89114,89114
3899,89313,89313
3899,89315,89315
3900,89116,89116
3900,89001,89001
3900,89018,89018
3900,89017,89017
3900,89119,89119
3900,89118,89118
3900,89117,89117
3900,89095,89095
3900,89094,89094
3900,89113,89113
3900,89114,89114
3900,89313,89313
3900,89315,89315
3901,89116,89116
3901,89001,89001
3901,89018,89018
3901,89017,89017
3901,89119,89119
3901,89118,89118
3901,89117,89117
3901,89095,89095
3901,89094,89094
3901,89113,89113
3901,89114,89114
3901,89313,89313
3901,89315,89315
3902,89116,89116
3902,89001,89001
3902,89018,89018
3902,89017,89017
3902,89119,89119
3902,89118,89118
3902,89117,89117
3902,89095,89095
3902,89094,89094
3902,89113,89113
3902,89114,89114
3902,89313,89313
3902,89315,89315
3903,89116,89116
3903,89001,89001
3903,89018,89018
3903,89017,89017
3903,89119,89119
3903,89118,89118
3903,89117,89117
3903,89095,89095
3903,89094,89094
3903,89113,89113
3903,89114,89114
3903,89313,89313
3903,89315,89315
3904,89116,89116
3904,89001,89001
3904,89018,89018
3904,89017,89017
3904,89119,89119
3904,89118,89118
3904,89117,89117
3904,89095,89095
3904,89094,89094
3904,89113,89113
3904,89114,89114
3904,89313,89313
3904,89315,89315
3905,89004,89004
3905,89006,89006
3905,89015,89015
3905,89001,89001
3905,89014,89014
3905,89005,89005
3905,89002,89002
3905,89003,89003
3905,89016,89016
3905,89017,89017
3905,89010,89010
3905,89011,89011
3905,89007,89007
3905,89297,89297
3905,89294,89294
3905,89296,89296
3905,89300,89300
3905,89299,89299
3905,89013,89013
3905,89295,89295
3905,89304,89304
3905,89298,89298
3906,89004,89004
3906,89006,89006
3906,89015,89015
3906,89001,89001
3906,89014,89014
3906,89005,89005
3906,89002,89002
3906,89003,89003
3906,89016,89016
3906,89017,89017
3906,89010,89010
3906,89011,89011
3906,89007,89007
3906,89297,89297
3906,89294,89294
3906,89296,89296
3906,89300,89300
3906,89299,89299
3906,89013,89013
3906,89295,89295
3906,89304,89304
3906,89298,89298
3907,89004,89004
3907,89006,89006
3907,89015,89015
3907,89001,89001
3907,89014,89014
3907,89005,89005
3907,89002,89002
3907,89003,89003
3907,89016,89016
3907,89017,89017
3907,89010,89010
3907,89011,89011
3907,89007,89007
3907,89297,89297
3907,89294,89294
3907,89296,89296
3907,89300,89300
3907,89299,89299
3907,89013,89013
3907,89295,89295
3907,89304,89304
3907,89298,89298
3908,89004,89004
3908,89006,89006
3908,89015,89015
3908,89001,89001
3908,89014,89014
3908,89005,89005
3908,89002,89002
3908,89003,89003
3908,89016,89016
3908,89017,89017
3908,89010,89010
3908,89011,89011
3908,89007,89007
3908,89297,89297
3908,89294,89294
3908,89296,89296
3908,89300,89300
3908,89299,89299
3908,89013,89013
3908,89295,89295
3908,89304,89304
3908,89298,89298
3909,89004,89004
3909,89006,89006
3909,89015,89015
3909,89001,89001
3909,89014,89014
3909,89005,89005
3909,89002,89002
3909,89003,89003
3909,89016,89016
3909,89017,89017
3909,89010,89010
3909,89011,89011
3909,89007,89007
3909,89297,89297
3909,89294,89294
3909,89296,89296
3909,89300,89300
3909,89299,89299
3909,89013,89013
3909,89295,89295
3909,89304,89304
3909,89298,89298
3910,89004,89004
3910,89006,89006
3910,89015,89015
3910,89001,89001
3910,89014,89014
3910,89005,89005
3910,89002,89002
3910,89003,89003
3910,89016,89016
3910,89017,89017
3910,89010,89010
3910,89011,89011
3910,89007,89007
3910,89297,89297
3910,89294,89294
3910,89296,89296
3910,89300,89300
3910,89299,89299
3910,89013,89013
3910,89295,89295
3910,89304,89304
3910,89298,89298
3911,89004,89004
3911,89006,89006
3911,89015,89015
3911,89001,89001
3911,89014,89014
3911,89005,89005
3911,89002,89002
3911,89003,89003
3911,89016,89016
3911,89017,89017
3911,89010,89010
3911,89011,89011
3911,89007,89007
3911,89297,89297
3911,89294,89294
3911,89296,89296
3911,89300,89300
3911,89299,89299
3911,89013,89013
3911,89295,89295
3911,89304,89304
3911,89298,89298
3912,89004,89004
3912,89006,89006
3912,89015,89015
3912,89001,89001
3912,89014,89014
3912,89005,89005
3912,89002,89002
3912,89003,89003
3912,89016,89016
3912,89017,89017
3912,89010,89010
3912,89011,89011
3912,89007,89007
3912,89297,89297
3912,89294,89294
3912,89296,89296
3912,89300,89300
3912,89299,89299
3912,89013,89013
3912,89295,89295
3912,89304,89304
3912,89298,89298
3913,89004,89004
3913,89006,89006
3913,89015,89015
3913,89001,89001
3913,89014,89014
3913,89005,89005
3913,89002,89002
3913,89003,89003
3913,89016,89016
3913,89017,89017
3913,89010,89010
3913,89011,89011
3913,89007,89007
3913,89297,89297
3913,89294,89294
3913,89296,89296
3913,89300,89300
3913,89299,89299
3913,89013,89013
3913,89295,89295
3913,89304,89304
3913,89298,89298
3914,89004,89004
3914,89006,89006
3914,89015,89015
3914,89001,89001
3914,89014,89014
3914,89005,89005
3914,89002,89002
3914,89003,89003
3914,89016,89016
3914,89017,89017
3914,89010,89010
3914,89011,89011
3914,89007,89007
3914,89297,89297
3914,89294,89294
3914,89296,89296
3914,89300,89300
3914,89299,89299
3914,89013,89013
3914,89295,89295
3914,89304,89304
3914,89298,89298
3915,89004,89004
3915,89006,89006
3915,89015,89015
3915,89001,89001
3915,89014,89014
3915,89005,89005
3915,89002,89002
3915,89003,89003
3915,89016,89016
3915,89017,89017
3915,89010,89010
3915,89011,89011
3915,89007,89007
3915,89297,89297
3915,89294,89294
3915,89296,89296
3915,89300,89300
3915,89299,89299
3915,89013,89013
3915,89295,89295
3915,89304,89304
3915,89298,89298
3916,89004,89004
3916,89006,89006
3916,89015,89015
3916,89001,89001
3916,89014,89014
3916,89005,89005
3916,89002,89002
3916,89003,89003
3916,89016,89016
3916,89017,89017
3916,89010,89010
3916,89011,89011
3916,89007,89007
3916,89297,89297
3916,89294,89294
3916,89296,89296
3916,89300,89300
3916,89299,89299
3916,89013,89013
3916,89295,89295
3916,89304,89304
3916,89298,89298
3917,89004,89004
3917,89006,89006
3917,89015,89015
3917,89001,89001
3917,89014,89014
3917,89005,89005
3917,89002,89002
3917,89003,89003
3917,89016,89016
3917,89017,89017
3917,89010,89010
3917,89011,89011
3917,89007,89007
3917,89297,89297
3917,89294,89294
3917,89296,89296
3917,89300,89300
3917,89299,89299
3917,89013,89013
3917,89295,89295
3917,89304,89304
3917,89298,89298
3918,89004,89004
3918,89006,89006
3918,89015,89015
3918,89001,89001
3918,89014,89014
3918,89005,89005
3918,89002,89002
3918,89003,89003
3918,89016,89016
3918,89017,89017
3918,89010,89010
3918,89011,89011
3918,89007,89007
3918,89297,89297
3918,89294,89294
3918,89296,89296
3918,89300,89300
3918,89299,89299
3918,89013,89013
3918,89295,89295
3918,89304,89304
3918,89298,89298
3919,89004,89004
3919,89006,89006
3919,89015,89015
3919,89001,89001
3919,89014,89014
3919,89005,89005
3919,89002,89002
3919,89003,89003
3919,89016,89016
3919,89017,89017
3919,89010,89010
