trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
RTD9087440,19:25:00,19:25:00,890001,3,,0,0,10000.0200602,0
RTD9087440,19:40:00,19:40:00,12048538,4,,0,0,20620.9934158,0
RTD9087442,19:40:00,19:40:00,12030044,1,,0,0,0.0000000,0
RTD9087442,19:55:00,19:55:00,12030043,2,,0,0,1525.1820648,0
RTD9087442,20:25:00,20:25:00,12048538,3,,0,0,14305.6867031,0
RTD9087444,21:10:00,21:10:00,12030044,1,,0,0,0.0000000,0
RTD9087444,21:25:00,21:25:00,12030043,2,,0,0,1347.9331522,0
RTD9087444,21:50:00,21:50:00,890001,3,,0,0,10000.0200602,0
RTD9087444,22:05:00,22:05:00,12048538,4,,0,0,20620.9934158,0
RTD9087446,22:50:00,22:50:00,12030044,1,,0,0,0.0000000,0
RTD9087446,23:05:00,23:05:00,12030043,2,,0,0,1347.9331522,0
RTD9087446,23:30:00,23:30:00,890001,3,,0,0,10000.0200602,0
RTD9087446,23:45:00,23:45:00,12048538,4,,0,0,20620.9934158,0
RTD9087448,08:15:00,08:15:00,12048538,1,,0,0,0.0000000,0
RTD9087448,08:45:00,08:45:00,12030043,2,,0,0,11779.9390199,0
RTD9087448,09:05:00,09:05:00,12030044,3,,0,0,22400.9123755,0
RTD9087450,09:30:00,09:30:00,12048538,1,,0,0,0.0000000,0
RTD9087450,09:45:00,09:45:00,890001,2,,0,0,2338.5208319,0
RTD9087450,10:05:00,10:05:00,12030042,3,,0,0,12959.4941875,0
RTD9087450,10:20:00,10:20:00,12030043,4,,0,0,24739.4332074,0
RTD9087452,10:00:00,10:00:00,12048538,1,,0,0,0.0000000,0
RTD9087452,10:15:00,10:15:00,890001,2,,0,0,2338.5208319,0
RTD9087452,10:35:00,10:35:00,12030042,3,,0,0,12959.4941875,0
RTD9087452,10:50:00,10:50:00,12030043,4,,0,0,24739.4332074,0
RTD9087454,10:45:00,10:45:00,12048538,1,,0,0,0.0000000,0
RTD9087454,11:00:00,11:00:00,890001,2,,0,0,2338.5208319,0
RTD9087454,11:20:00,11:20:00,12030042,3,,0,0,12959.4941875,0
RTD9087454,11:35:00,11:35:00,12030043,4,,0,0,24739.4332074,0
RTD9087456,11:30:00,11:30:00,12048538,1,,0,0,0.0000000,0
RTD9087456,11:45:00,11:45:00,890001,2,,0,0,2338.5208319,0
RTD9087456,12:05:00,12:05:00,12030042,3,,0,0,12959.4941875,0
RTD9087456,12:20:00,12:20:00,12030043,4,,0,0,24739.4332074,0
RTD9087458,12:30:00,12:30:00,12048538,1,,0,0,0.0000000,0
RTD9087458,12:45:00,12:45:00,890001,2,,0,0,2338.5208319,0
RTD9087458,13:05:00,13:05:00,12030042,3,,0,0,12959.4941875,0
RTD9087458,13:20:00,13:20:00,12030043,4,,0,0,24739.4332074,0
RTD9087460,13:15:00,13:15:00,12048538,1,,0,0,0.0000000,0
RTD9087460,13:30:00,13:30:00,890001,2,,0,0,2338.5208319,0
RTD9087460,13:50:00,13:50:00,12030042,3,,0,0,12959.4941875,0
RTD9087460,14:05:00,14:05:00,12030043,4,,0,0,24739.4332074,0
RTD9087462,14:15:00,14:15:00,12048538,1,,0,0,0.0000000,0
RTD9087462,14:30:00,14:30:00,890001,2,,0,0,2338.5208319,0
RTD9087462,14:50:00,14:50:00,12030042,3,,0,0,12959.4941875,0
RTD9087462,15:05:00,15:05:00,12030043,4,,0,0,24739.4332074,0
RTD9087464,15:15:00,15:15:00,12048538,1,,0,0,0.0000000,0
RTD9087464,15:30:00,15:30:00,890001,2,,0,0,2338.5208319,0
RTD9087464,15:50:00,15:50:00,12030042,3,,0,0,12959.4941875,0
RTD9087464,16:05:00,16:05:00,12030043,4,,0,0,24739.4332074,0
RTD9087466,16:15:00,16:15:00,12048538,1,,0,0,0.0000000,0
RTD9087466,16:30:00,16:30:00,890001,2,,0,0,2338.5208319,0
RTD9087466,16:50:00,16:50:00,12030042,3,,0,0,12959.4941875,0
RTD9087466,17:05:00,17:05:00,12030043,4,,0,0,24739.4332074,0
RTD9087468,17:00:00,17:00:00,12048538,1,,0,0,0.0000000,0
RTD9087468,17:15:00,17:15:00,890001,2,,0,0,2338.5208319,0
RTD9087468,17:35:00,17:35:00,12030042,3,,0,0,12959.4941875,0
RTD9087468,17:50:00,17:50:00,12030043,4,,0,0,24739.4332074,0
RTD9087470,18:00:00,18:00:00,12048538,1,,0,0,0.0000000,0
RTD9087470,18:15:00,18:15:00,890001,2,,0,0,2338.5208319,0
RTD9087470,18:35:00,18:35:00,12030042,3,,0,0,12959.4941875,0
RTD9087470,18:50:00,18:50:00,12030043,4,,0,0,24739.4332074,0
RTD9087472,19:00:00,19:00:00,12048538,1,,0,0,0.0000000,0
RTD9087472,19:15:00,19:15:00,890001,2,,0,0,2338.5208319,0
RTD9087472,19:35:00,19:35:00,12030042,3,,0,0,12959.4941875,0
RTD9087472,19:50:00,19:50:00,12030043,4,,0,0,24739.4332074,0
RTD9087474,20:30:00,20:30:00,12048538,1,,0,0,0.0000000,0
RTD9087474,20:45:00,20:45:00,890001,2,,0,0,2338.5208319,0
RTD9087474,21:05:00,21:05:00,12030042,3,,0,0,12959.4941875,0
RTD9087474,21:20:00,21:20:00,12030043,4,,0,0,24739.4332074,0
RTD9087476,22:15:00,22:15:00,12048538,1,,0,0,0.0000000,0
RTD9087476,22:30:00,22:30:00,890001,2,,0,0,2338.5208319,0
RTD9087476,22:50:00,22:50:00,12030042,3,,0,0,12959.4941875,0
RTD9087476,23:00:00,23:00:00,12030043,4,,0,0,24739.4332074,0
RTD9087478,15:30:00,15:30:00,12048538,1,,0,0,0.0000000,0
RTD9087478,16:10:00,16:10:00,12030042,2,,0,0,10620.9733556,0
RTD9087478,16:20:00,16:20:00,12030043,3,,0,0,22400.9123755,0
RTD9087480,16:15:00,16:15:00,12048538,1,,0,0,0.0000000,0
RTD9087480,16:40:00,16:40:00,12030042,2,,0,0,10620.9733556,0
RTD9087480,16:55:00,16:55:00,12030043,3,,0,0,22400.9123755,0
RTD9087482,16:30:00,16:30:00,890001,1,,0,0,0.0000000,0
RTD9087482,16:45:00,16:45:00,12030042,2,,0,0,8652.0869080,0
RTD9087482,17:05:00,17:05:00,12030043,3,,0,0,18542.5288361,0
RTD9087484,17:20:00,17:20:00,890001,1,,0,0,0.0000000,0
RTD9087484,17:40:00,17:40:00,12030042,2,,0,0,8652.0869080,0
RTD9087484,17:50:00,17:50:00,12030043,3,,0,0,18542.5288361,0
RTD9087486,08:10:00,08:10:00,12030043,1,,0,0,0.0000000,0
RTD9087486,08:20:00,08:20:00,12030042,2,,0,0,1347.9331522,0
RTD9087486,08:40:00,08:40:00,890001,3,,0,0,11238.3750803,0
RTD9087488,08:00:00,08:00:00,12048601,1,,0,0,0.0000000,0
RTD9087488,09:10:00,09:10:00,890001,2,,0,0,35633.7974513,0
RTD9087490,09:30:00,09:30:00,12048601,1,,0,0,0.0000000,0
RTD9087490,10:30:00,10:30:00,890001,2,,0,0,35633.7974513,0
RTD9087490,10:40:00,10:40:00,890001,3,,0,0,71267.5949025,0
RTD9087490,10:50:00,10:50:00,12048538,4,,0,0,106097.8396688,0
RTD9087490,11:00:00,11:00:00,12048538,5,,0,0,140928.0844350,0
RTD9087490,12:00:00,12:00:00,12048601,6,,0,0,140928.0844350,0
RTD9087492,10:30:00,10:30:00,12048601,1,,0,0,0.0000000,0
RTD9087492,11:30:00,11:30:00,890001,2,,0,0,35633.7974513,0
RTD9087492,11:40:00,11:40:00,890001,3,,0,0,71267.5949025,0
RTD9087492,12:40:00,12:40:00,12048601,4,,0,0,71267.5949025,0
RTD9087500,18:45:00,18:45:00,12048601,1,,0,0,0.0000000,0
RTD9087500,19:55:00,19:55:00,890001,2,,0,0,35633.7974513,0
RTD9087500,20:15:00,20:15:00,890001,3,,0,0,71267.5949025,0
RTD9087500,21:25:00,21:25:00,12048601,4,,0,0,71267.5949025,0
RTD9087502,08:30:00,08:30:00,12048601,1,,0,0,0.0000000,0
RTD9087502,09:30:00,09:30:00,12048538,2,,0,0,34830.2447662,0
RTD9087502,09:40:00,09:40:00,12048538,3,,0,0,69660.4895324,0
RTD9087502,09:50:00,09:50:00,890001,4,,0,0,105294.2869837,0
RTD9087502,10:00:00,10:00:00,890001,5,,0,0,140928.0844350,0
RTD9087502,11:00:00,11:00:00,12048601,6,,0,0,140928.0844350,0
RTD9087504,16:00:00,16:00:00,12048601,1,,0,0,0.0000000,0
RTD9087504,17:00:00,17:00:00,12048538,2,,0,0,34830.2447662,0
RTD9087504,17:15:00,17:15:00,12048538,3,,0,0,69660.4895324,0
RTD9087504,17:25:00,17:25:00,890001,4,,0,0,105294.2869837,0
RTD9087504,17:35:00,17:35:00,890001,5,,0,0,140928.0844350,0
RTD9087504,18:35:00,18:35:00,12048601,6,,0,0,140928.0844350,0
RTD9087507,17:15:00,17:15:00,12048601,1,,0,0,0.0000000,0
RTD9087507,18:15:00,18:15:00,890001,2,,0,0,35633.7974513,0
RTD9087507,18:30:00,18:30:00,890001,3,,0,0,71267.5949025,0
RTD9087507,19:30:00,19:30:00,12048601,4,,0,0,71267.5949025,0
RTD9087509,19:30:00,19:30:00,12048601,1,,0,0,0.0000000,0
RTD9087509,20:30:00,20:30:00,12048538,2,,0,0,34830.2447662,0
RTD9087509,20:40:00,20:40:00,12048538,3,,0,0,69660.4895324,0
RTD9087509,20:50:00,20:50:00,890001,4,,0,0,105294.2869837,0
RTD9087509,21:00:00,21:00:00,890001,5,,0,0,140928.0844350,0
RTD9087509,22:00:00,22:00:00,12048601,6,,0,0,140928.0844350,0
RTD9116620,16:30:00,16:30:00,890001,1,,0,0,0.0000000,0
RTD9116620,17:30:00,17:30:00,12048601,2,,0,0,35633.7974513,0
RTD9116621,17:30:00,17:30:00,890001,1,,0,0,0.0000000,0
RTD9116621,18:40:00,18:40:00,12048601,2,,0,0,35633.7974513,0
RTD9116634,14:00:00,14:00:00,12048601,1,,0,0,0.0000000,0
RTD9116634,15:00:00,15:00:00,12048538,2,,0,0,34830.2447662,0
RTD9116634,15:10:00,15:10:00,12048538,3,,0,0,69660.4895324,0
RTD9116634,15:20:00,15:20:00,890001,4,,0,0,105294.2869837,0
RTD9116634,15:30:00,15:30:00,890001,5,,0,0,140928.0844350,0
RTD9116634,16:30:00,16:30:00,12048601,6,,0,0,140928.0844350,0
RTD9116636,05:30:00,05:30:00,12048601,1,,0,0,0.0000000,0
RTD9116636,06:30:00,06:30:00,890001,2,,0,0,35633.7974513,0
RTD9116636,06:35:00,06:35:00,890001,3,,0,0,71267.5949025,0
RTD9116636,07:35:00,07:35:00,12048601,4,,0,0,71267.5949025,0
RTD9116639,16:00:00,16:00:00,12048601,1,,0,0,0.0000000,0
RTD9116639,17:00:00,17:00:00,890001,2,,0,0,35633.7974513,0
RTD9116639,17:15:00,17:15:00,890001,3,,0,0,71267.5949025,0
RTD9116639,18:15:00,18:15:00,12048601,4,,0,0,71267.5949025,0
RTD9116640,16:45:00,16:45:00,12048601,1,,0,0,0.0000000,0
RTD9116640,17:45:00,17:45:00,890001,2,,0,0,35633.7974513,0
RTD9116640,18:00:00,18:00:00,890001,3,,0,0,71267.5949025,0
RTD9116640,19:00:00,19:00:00,12048601,4,,0,0,71267.5949025,0
RTD9116642,06:30:00,06:30:00,12048601,1,,0,0,0.0000000,0
RTD9116642,07:30:00,07:30:00,890001,2,,0,0,35633.7974513,0
RTD9116643,07:45:00,07:45:00,12048601,1,,0,0,0.0000000,0
RTD9116643,08:45:00,08:45:00,890001,2,,0,0,35633.7974513,0
d8731162-df68-447f-97e5-ca1c8bb6f903,,,12030044,1,,0,0,0.0000000,0
d8731162-df68-447f-97e5-ca1c8bb6f903,,,12030043,2,,0,0,1525.1820648,0
d8731162-df68-447f-97e5-ca1c8bb6f903,,,12048538,3,,0,0,14305.6867031,0
f4cdebc7-f9b7-44a1-b667-3b26529a9cdf,,,12030044,1,,0,0,0.0000000,0
f4cdebc7-f9b7-44a1-b667-3b26529a9cdf,,,12030043,2,,0,0,1347.9331522,0
f4cdebc7-f9b7-44a1-b667-3b26529a9cdf,,,890001,3,,0,0,10000.0200602,0
f4cdebc7-f9b7-44a1-b667-3b26529a9cdf,,,12048538,4,,0,0,20620.9934158,0
f61f5d4d-dea9-4c90-b392-cf7eb79a38b5,18:05:00,18:05:00,12030044,1,,0,0,0.0000000,0
f61f5d4d-dea9-4c90-b392-cf7eb79a38b5,18:20:00,18:20:00,12030043,2,,0,0,1525.1820648,0
f61f5d4d-dea9-4c90-b392-cf7eb79a38b5,18:50:00,18:50:00,890001,3,,0,0,11644.6003259,0
